uma_id,uma_name,story_num,num_participants,chara_id_1,chara_id_2,chara_id_3,chara_name_1,chara_name_2,chara_name_3,pos_id,location,story_id,asset_name,lines
1016,Narita Brian,2,1,1016,,,Narita Brian,,,110,right (jukebox),1016002,home/data/00000/01/hometimeline_00000_01_1016002,"Narita Brian: Tch... The heck was that?|Narita Brian: I heard a student call out to me, and the minute I turned around, she shoved these chocolates in my hands...|Narita Brian: Then she ran off. I didn't even have time to think.|Narita Brian: ...Her form was pretty good though. What class is she in?"
1016,Narita Brian,3,1,1016,,,Narita Brian,,,210,back left (campus map),1016003,home/data/00000/01/hometimeline_00000_01_1016003,"Narita Brian: They added a bunch of items to the cafeteria menu.|Narita Brian: Roast beef, fried chicken, spare ribs, beef tongue stew...|Narita Brian: Sounds pretty good... The texture and juiciness of a good hunk of meat can't be matched.|Narita Brian: Heh... I look forward to lunch."
1016,Narita Brian,4,2,1016,1023,,Narita Brian,Biwa Hayahide,,420,middle right (advertisements),1016001,home/data/00000/02/hometimeline_00000_02_1016001,"Narita Brian: Hm? Sis? What do you want?|Biwa Hayahide: I hear you broke the monthly record in your last scrimmage.|Narita Brian: Hmph... Who cares about times?|Narita Brian: What matters is whether you win or lose.|Biwa Hayahide: Hmph, nonsense. Numbers provide us with evidence of our growth in a simple to understand format.|Biwa Hayahide: And for those who wish to beat your record, having a concrete time will prove helpful.|Biwa Hayahide: If you truly want a worthy opponent, you should keep breaking records.|Narita Brian: Tch... Whatever.|Narita Brian: By the way, all those numbers in your noggin? They're the reason your head's so big.|Biwa Hayahide: M-my head is <i>not</i> big!"
1016,Narita Brian,5,2,1016,1012,,Narita Brian,Hishi Amazon,,120,right (jukebox),1016002,home/data/00000/02/hometimeline_00000_02_1016002,"Narita Brian: Tch...|Hishi Amazon: Sheesh, who spit in your coffee? How about a race to work out some frustration?|Narita Brian: No, I've already got enough trouble.|Narita Brian: I got a package of vegetables from my family, and there's just so many...|Hishi Amazon: What? That's it? Why didn't you say so sooner?|Hishi Amazon: Do you know how many Umamusume here have insane appetites? I'll cook up those veggies in a jiffy!|Narita Brian: You sure? There's a lot.|Hishi Amazon: You looking down on the cooking skills of Miho Dormitory's Hishiama?! I'll make you eat those words!|Hishi Amazon: Literally! You're having some too! I know you hate veggies, but my cooking'll change your mind!|Narita Brian: Urgh..."
1017,Symboli Rudolf,1,1,1017,,,Symboli Rudolf,,,310,middle left (table),1017001,home/data/00000/01/hometimeline_00000_01_1017001,"Symboli Rudolf: Mhm. It's nice to see the students going about their daily lives with such vigor.|Symboli Rudolf: However, my presence seems to have put some on edge.|Symboli Rudolf: I understand, but I do wish they'd find me more approachable...|Symboli Rudolf: Perhaps I should take a page from Fuji Kiseki. Learning magic tricks might soften my image."
1017,Symboli Rudolf,2,1,1017,,,Symboli Rudolf,,,110,right (jukebox),1017002,home/data/00000/01/hometimeline_00000_01_1017002,"Symboli Rudolf: Hehe, Trainer, listen to this.|Symboli Rudolf: Just now, I saw a thirsty student buying a drink from the vending machine.|Symboli Rudolf: She looked <i>soda-lighted...</i>|Symboli Rudolf: Hahaha! A masterful pun, no?"
1017,Symboli Rudolf,3,1,1017,,,Symboli Rudolf,,,210,back left (campus map),1017003,home/data/00000/01/hometimeline_00000_01_1017003,"Symboli Rudolf: Wondering why I'm reading in a place like this? Your face betrays you, Trainer.|Symboli Rudolf: Have you ever heard that the law should serve the people, as opposed to the other way around?|Symboli Rudolf: It's a reminder that knowing your constituents is vital to governing, but one must also know the law to teach it.|Symboli Rudolf: Therefore, I am studying the law while also observing the people. Killing two birds with one stone, if you will. You should try it sometime."
1017,Symboli Rudolf,4,2,1017,1004,,Symboli Rudolf,Maruzensky,,420,middle right (advertisements),1017001,home/data/00000/02/hometimeline_00000_02_1017001,"Symboli Rudolf: So I hear you have a suggestion for one of our posters?|Maruzensky: Yup! And I just know the groovy cats at this school are gonna love it!|Maruzensky: Why not put the Arc de Triomphe in the  background? I bet it'd look super rad!|Symboli Rudolf: Quite the idea... I'll have to let the public relations office know.|Symboli Rudolf: On a more personal note... Maruzensky, may I ask you a question?|Maruzensky: Sure! Ask away!|Symboli Rudolf: Is ""groovy"" one of those terms that is fashionable nowadays?|Symboli Rudolf: I am a bit behind the times when it comes to slang. Could I trouble you to teach me a few words?|Maruzensky: Hehehe, no problemo! ☆ When it comes to slang, I'm your gal!|Symboli Rudolf: Thank you. I can't wait to see the look on Air Groove and the others' faces. Haha."
1017,Symboli Rudolf,5,2,1003,1017,,Tokai Teio,Symboli Rudolf,,120,right (jukebox),1017002,home/data/00000/02/hometimeline_00000_02_1017002,"Tokai Teio: Eeewww! It's so bitter!|Symboli Rudolf: That's why I told you to add sugar and milk.|Tokai Teio: Awww, but you never add that stuff, Prez!|Tokai Teio: I wanna drink coffee just like you do!|Symboli Rudolf: Is that so...|Symboli Rudolf: Well, I have to admit, today's coffee is especially astringent.|Symboli Rudolf: Perhaps I'll add a little sugar myself.|Tokai Teio: Huh? You will?|Tokai Teio: Then I will too!|Symboli Rudolf: ...Heh."
1017,Symboli Rudolf,6,3,1018,1017,1016,Air Groove,Symboli Rudolf,Narita Brian,130,right (jukebox),5,home/data/00000/03/hometimeline_00000_03_0000005,"Air Groove: We received a report of damaged floorboards due to deteriorating infrastructure.|Symboli Rudolf: Hm... Have a contractor stop by and give us an estimate to fix it. Brian, can you make a sign to alert any passing students? Something simple is fine.|Narita Brian: ...Sounds like a pain.|Air Groove: Just so we're clear, you're not getting any help from me this time! You're a vice-president too, so try to act like one!|Narita Brian: Tch...|Symboli Rudolf: Haha, I'm looking forward to the sign, Brian. As for me, I shall head over to inspect the area. We need to know how bad the damage is.|Symboli Rudolf: In order to properly convey to the contractor the degree of damage, we need more eyes on the ground... Hm? Eyes on the... ground.|Air Groove: Um, President?|Symboli Rudolf: Hehe... Eyes on the ground. Get it? It's the floor! Hahaha!|Narita Brian: This isn't the time for jokes..."
1018,Air Groove,1,1,1018,,,Air Groove,,,310,middle left (table),1018001,home/data/00000/01/hometimeline_00000_01_1018001,"Air Groove: Our student council activities involve a lot of photography today...|Air Groove: Quite frankly, I'm fed up with it... But as the Empress, this is my duty.|Air Groove: I must embody everyone's ideals in physical form. If that means enduring photoshoots, so be it.|Air Groove: Although, I could do without the flash... My eyes..."
1018,Air Groove,2,1,1018,,,Air Groove,,,510,front left (campus map),1018002,home/data/00000/01/hometimeline_00000_01_1018002,"Air Groove: Well now... what to do...|Air Groove: One of my juniors keeps failing her tests... It's honestly impressive.|Air Groove: But that just makes teaching them all the more rewarding. I must be thorough... flawless in my methods.|Air Groove: All right, I've already discerned her weakest areas, so let's create a few problems for her to work on. Then we can begin studying tonight!"
1018,Air Groove,3,1,1018,,,Air Groove,,,410,middle right (advertisements),1018003,home/data/00000/01/hometimeline_00000_01_1018003,"Air Groove: Judging from the agenda... I think it's safe to assume my next student council meeting will run late.|Air Groove: Trainer, if you have time that day, would you mind watering the flowers for me?|Air Groove: I will only say this once, but please be sure to not overwater the plants.|Air Groove: Too much water will lead to root rot. You must observe the soil's condition and make a judgement based on that.|Air Groove: If I said it's similar to training Umamusume, you'd understand, wouldn't you?"
1018,Air Groove,4,2,1009,1018,,Daiwa Scarlet,Air Groove,,120,right (jukebox),1018001,home/data/00000/02/hometimeline_00000_02_1018001,"Daiwa Scarlet: Excuse me! Thank you very much for taking time to come see my race the other day!|Air Groove: Yes, and what an excellent race it was.|Air Groove: I know you changed your running style shortly before the race, but you managed to pull it off splendidly.|Daiwa Scarlet: Naturally! I would never dare to ignore advice from you of all people!|Air Groove: Frankly, I was... worried that my words may have placed a heavy burden on you.|Air Groove: But I see now that there was no cause for concern. Your diligence is not something to be trifled with.|Air Groove: Scarlet, you did well.|Daiwa Scarlet: Th-th-thank you so much!|Daiwa Scarlet: She praised me!|Air Groove: ...Heh."
1018,Air Groove,5,2,1022,1018,,Fine Motion,Air Groove,,520,front left (campus map),1018002,home/data/00000/02/hometimeline_00000_02_1018002,"Fine Motion: Groove, about the tea you shared with me yesterday...|Air Groove: What is it? Did it not suit your tastes?|Fine Motion: Oh, quite the opposite! I was wondering if you could tell me the brand so I can buy some more.|Air Groove: I see... Heh.|Air Groove: I'm glad you enjoyed it, but unfortunately it is not something you can purchase. That tea was made with chamomile flowers I grew myself.|Fine Motion: Yourself?! Oh my, I received quite the valuable gift.|Fine Motion: Hehe, then may I ask for some more to send to my family? They love all kinds of tea!|Air Groove: N-now wait just a moment! I'm afraid I can't allow you to do that!|Air Groove: Your family's thank-you gifts always completely fill up my room. I end up with no place to sleep!|Fine Motion: Ah... Yes, I can see that. They do tend to go a bit overboard expressing their gratitude."
1019,Agnes Digital,1,1,1019,,,Agnes Digital,,,310,middle left (table),1019001,home/data/00000/01/hometimeline_00000_01_1019001,"Agnes Digital: My fav Umamusume is live streaming today! ♪ I've gotta check out her new merch and peep her socials too!|Agnes Digital: And! Tomorrow's her concert! But I have  homework and training to do...|Agnes Digital: <i>Sigh...</i> There's just way too much good content... How am I... supposed to keep up...|Agnes Digital: ...with all this HAPPINESS?! Ahhh, this is perfect! I'm living my best life!"
1019,Agnes Digital,2,1,1019,,,Agnes Digital,,,410,middle right (advertisements),1019002,home/data/00000/01/hometimeline_00000_01_1019002,"Agnes Digital: Trainer, I need you! The student council is holding a ballroom dance lesson, and I'd like you to come with me!|Agnes Digital: You need a partner to join, but I could never be so bold as to ask another Umamusume!|Agnes Digital: Besides, what I want to see is the other  Umamusume dancing together! Not me pairing up with them!|Agnes Digital: I won't be as nervous if you're my partner. There's no one else I can ask! Please! Pleeeaaase!"
1019,Agnes Digital,3,1,1019,,,Agnes Digital,,,510,front left (campus map),1019003,home/data/00000/01/hometimeline_00000_01_1019003,"Agnes Digital: I've heard about ""pulling out all the stops,"" and now I understand what it means.|Agnes Digital: I'll run turf, dirt—whatever it takes to see my Umas shining up close and personal!|Agnes Digital: If it's for my oshis, I'll gladly line up in the freezing cold to buy merch or get up at the break of dawn in the summer heat!|Agnes Digital: Huehehe! No battleground is too harrowing when it comes to my Umas! Facing hardship only makes a hero stronger!"
1019,Agnes Digital,4,2,1001,1019,,Special Week,Agnes Digital,,220,back left (campus map),1019001,home/data/00000/02/hometimeline_00000_02_1019001,"Special Week: Um, Digital... There's something I've been meaning to ask you.|Agnes Digital: Hwaughhh! You have a question for <i>me?!</i>|Agnes Digital: I'm an open book! Please ask me anything you want!|Special Week: Okay, thank you! I was wondering...|Special Week: What does ""the next volume"" mean?!|Agnes Digital: HEURGH?!|Special Week: You looked really excited when you said ""This is totally going in the next volume!"" So tell me, what is it?|Agnes Digital: <i>GASP!</i> I... I can't believe... You mean I... said that out loud?! Don't tell me I was speaking the whole time?!|Special Week: Are <i>The Secret Race</i> and <i>The Feel of Your Tail</i> popular manga right now? Or are they training books or something?|Agnes Digital: HNNNGGG... You even know... the titles! N-no more... I'm... dying of cringe!|Special Week: Please tell me!|Agnes Digital: I'm sorryyyyy!"
1019,Agnes Digital,5,2,1019,1047,,Agnes Digital,Zenno Rob Roy,,420,middle right (advertisements),1019002,home/data/00000/02/hometimeline_00000_02_1019002,"Agnes Digital: E-e-excuse me, Rob Roy! Um, would you happen to be looking for a bookmark?|Zenno Rob Roy: Huh? How did you know?|Agnes Digital: W-well, I was in town the other day when I just happened to spot you ahead of me, and you dropped your bookmark in that very same moment...|Agnes Digital: I picked it up right away and tried to catch up to you, but I lost you in the crowd! S-so I held onto it until I could give it back...|Zenno Rob Roy: O-oh, so that's where it went! Thank you for keeping it safe for me.|Zenno Rob Roy: But I'm surprised you recognized me just from seeing my back. There's not much about me that stands out...|Agnes Digital: What?! You were glowing though!|Zenno Rob Roy: Huh?|Agnes Digital: Your dark, shiny ears and your tail were shining a glorious light! And you looked like a great scholar holding your book! How could anyone miss such a splendid Umamusume?!|Zenno Rob Roy: Wh... what? I don't know what you're talking about. What light? A scholar?|Zenno Rob Roy: You flatter me! Hehe. ♪ ""The wise scholar of light"" sounds like a heroic tale!"
1020,Seiun Sky,1,1,1020,,,Seiun Sky,,,310,middle left (table),1020001,home/data/00000/01/hometimeline_00000_01_1020001,"Seiun Sky: Ah, training time already, huh... Okaaay, I'll go get—|Seiun Sky: Huh?! What was that?!|Seiun Sky: Shhh! Quiet! Don't move a muscle...|Seiun Sky: Stop! Just... close your eyes! Focus all your energy on listening...|Seiun Sky: ...Come on, half-closed eyes aren't gonna cut it. Geez...|Seiun Sky: How am I supposed to run away while you're not looking? Nyahaha."
1020,Seiun Sky,2,1,1020,,,Seiun Sky,,,210,back left (campus map),1020002,home/data/00000/01/hometimeline_00000_01_1020002,Seiun Sky: Looks like I’m racing... this girl next.|Seiun Sky: She tends to hit the gas the minute she sees the stretch... So if just make her use up her stamina on the second corner...|Seiun Sky: Now this is going to be a fun race. ♪
1020,Seiun Sky,3,1,1020,,,Seiun Sky,,,110,right (jukebox),1020003,home/data/00000/01/hometimeline_00000_01_1020003,"Seiun Sky: Oh, Trainer. My next race is in Kyoto, right?|Seiun Sky: Hehehe... Just thought I'd better do some pre-race research.|Seiun Sky: I found all sorts of hidden fishing spots! Whenever the fishing itch hits, just leave it to me. ♪"
1020,Seiun Sky,4,2,1020,1061,,Seiun Sky,King Halo,,520,front left (campus map),1020001,home/data/00000/02/hometimeline_00000_02_1020001,"Seiun Sky: <i>Sigh...</i> Why are we getting so much homework lately?|King Halo: Are we? I can't say I've noticed any change.|Seiun Sky: Ngh... Are you being serious?|King Halo: I am. In fact, I've already finished the math homework due tomorrow...|Seiun Sky: What?! No way! But those were so hard...|Seiun Sky: ...Oh, I getcha. You just filled in an answer to get it done, didn't you?|King Halo: I would never! I always show my work... and I'll prove it!|King Halo: Come to my room later today!|Seiun Sky: All right... We'll see who proves who wrong...|Seiun Sky: ...And I might take a quick peek at your answers while I'm there. Teehee. ☆"
1020,Seiun Sky,5,2,1020,1051,,Seiun Sky,Nishino Flower,,220,back left (campus map),1020002,home/data/00000/02/hometimeline_00000_02_1020002,"Seiun Sky: Uuugh, that's it. I'm all tapped out. Flower, wake me up in half an hour.|Nishino Flower: Ah, okay! Leave it to me. I'll set an alarm so I don't forget.|Seiun Sky: ...Flower, don't you think you're being a bit too nice?|Seiun Sky: ""What, you're going to nap <i>now?!""</i> or ""Wake yourself up!"" are the type of responses I usually get.|Nishino Flower: Hm? Why would I do that? You wouldn't be napping if you weren't tired, right?|Nishino Flower: Don't you worry! I'll keep track of the time, so you get lots of rest and recover your energy!|Seiun Sky: Hnnngh... Flower used Conscience Attack. Sei is racked with guilt!|Seiun Sky: Change of plans. You and I are gonna take a nap together, Flower. I'll set an alarm and wake us up.|Nishino Flower: Huh?! I'm napping too?|Seiun Sky: You sure are. Getting lots of sleep is vital for growing children, so... Get lots of z's and grow up fast."
1021,Tamamo Cross,1,1,1021,,,Tamamo Cross,,,310,middle left (table),1021001,home/data/00000/01/hometimeline_00000_01_1021001,"Tamamo Cross: Arrrgh! Seriously, WHAT DA HELL! I can't take it anymore!|Tamamo Cross: What is Brian's DEAL? If she's gonna eat so much, the cafeteria needs to start limitin' people!|Tamamo Cross: And please! Somebody stop Rudolf and her crimes against comedy!|Tamamo Cross: <i>Pant, pant...</i> But no one else is makin' wise cracks... Am <i>I</i> the weird one?"
1021,Tamamo Cross,2,1,1021,,,Tamamo Cross,,,210,back left (campus map),1021002,home/data/00000/01/hometimeline_00000_01_1021002,"Tamamo Cross: Hey, hey. This is between you and me...|Tamamo Cross: But if ya wanna add volume to your food, you should add tofu!|Tamamo Cross: Just add it to your stir-fry or whatever, and it'll soak all the flavors up, bringin' your dish to the next level!|Tamamo Cross: You can buy tofu anywhere, and it really fill ya up! Give it a try sometime!"
1021,Tamamo Cross,3,1,1021,,,Tamamo Cross,,,110,right (jukebox),1021003,home/data/00000/01/hometimeline_00000_01_1021003,"Tamamo Cross: Phew... It's scary... just how good I am!|Tamamo Cross: What, ya wanna know more? Fine, since you're practically beggin', I'll tell ya! You see...|Tamamo Cross: There were three sales going on at the same time. And I <i>perfectly</i> cruised through all three, buying up <i>aaall</i> the sale items on offer!|Tamamo Cross: You shoulda seen it. I was White Lightning, weavin' between people on the crowded street!"
1021,Tamamo Cross,4,2,1021,1006,,Tamamo Cross,Oguri Cap,,520,front left (campus map),1021001,home/data/00000/02/hometimeline_00000_02_1021001,"Tamamo Cross: Hey, Oguri. Don'tcha think it's about time ya folded?|Oguri Cap: I absolutely will not give in!|Tamamo Cross: Hmph. Well, neither will I.|Tamamo Cross: Ikayaki is squid fried in batter!|Oguri Cap: Ikayaki is just plain grilled squid!|Tamamo Cross: What part aren'tcha understandin'? When you just grill the whole thing plain, it's called sugatayaki!|Oguri Cap: But—|Tamamo Cross: Hah! See? You can't argue with my perfect squid logic, so eat your words!|Tamamo Cross: Huh?! I didn't mean literally!|Oguri Cap: My apologies. All this talk of eating and squid made my stomach grumble...|Tamamo Cross: Eh... fine, whatever. Let's drop this for now. Wanna go to the cafeteria?"
1021,Tamamo Cross,5,2,1040,1021,,Gold City,Tamamo Cross,,220,back left (campus map),1021002,home/data/00000/02/hometimeline_00000_02_1021002,"Gold City: Hm...|Tamamo Cross: What's up, City? Somethin' on your mind? I'm here to listen, so let it all out!|Gold City: ...Well... I was just thinking, I don't know anything about kids' fashion...|Tamamo Cross: Clothes, huh? Well, I like sleeves that're easy to roll up so I can play in the sand.|Tamamo Cross: Wait, why're ya askin' me 'bout kids' clothes?! I just wear a size small in adult sizes!|Gold City: Oh, that's not what I meant. For my next job, I have to do styling on a kids' photoshoot.|Gold City: ...Oh yeah, you have younger siblings. What do they usually wear?|Tamamo Cross: Honestly, we give 'em the <i>simplest</i> clothes we can find. They'll only come home covered in mud anyways!|Gold City: I see... They'd do best in a natural environment where they feel comfortable. But I don't wanna get the costumes dirty...|Tamamo Cross: City! City! You're overthinkin' it! You'll scare the tykes scrunchin' up your face like that!|Tamamo Cross: Remember to smile! The kids will be happy with whatever ya pick for 'em as long as you look happy stylin' them! I'm sure you're gonna get some great photos!|Gold City: Tamamo... You're right. Thanks for the advice."
1021,Tamamo Cross,6,3,1021,1034,1045,Tamamo Cross,Inari One,Super Creek,430,middle right (advertisements),16,home/data/00000/03/hometimeline_00000_03_0000016,"Tamamo Cross: Hey, I just remembered—Oguri was all pumped for some eatin' contest that's comin' up.|Inari One: Oh? That sounds like a blast! I'm not one to miss a festival. Maybe I should join.|Tamamo Cross: Wait, you're gonna enter too?!|Tamamo Cross: Grrr... I might lose to Oguri, but there's no way I'm losin' to someone my own size!|Tamamo Cross: That does it! Count me in! Prepare to lose <i>big</i> time!|Super Creek: Well, doesn't that sound fun. I wish the best of luck to both of you. ♪|Inari One: Come on, Creek, it's now or never. Don'tcha wanna show off your stuff too?|Super Creek: Hehe, it's fine. I'll be at the infirmary, ready to take care of you two when you collapse. ♪|Tamamo and Inari: Da heck! You think we can't handle it?!  Za heck! You think we can't handle it?!"
1022,Fine Motion,1,1,1022,,,Fine Motion,,,310,middle left (table),1022001,home/data/00000/01/hometimeline_00000_01_1022001,"Fine Motion: What should I do today... ♪|Fine Motion: I could go into town and people watch—I mean, take a stroll... Or maybe I could search for a four-leaf clover?|Fine Motion: Hehe, it's so fun thinking about what to do!|Fine Motion: All right, I've decided! I'll do both! First I'll find a four-leaf clover, then I'll go into town! ♪"
1022,Fine Motion,2,1,1022,,,Fine Motion,,,110,right (jukebox),1022002,home/data/00000/01/hometimeline_00000_01_1022002,"Fine Motion: Hey, have you heard? Apparently, someone out there's invented a ramen vending machine!|Fine Motion: With just a push of a button, it'll make a fresh, hot bowl of ramen for you anytime!|Fine Motion: I wonder if we could get some installed back in Ireland? If we had an easy way to connect with other cultures, I think more people would show an interest in Japan.|Fine Motion: Ramen... will be a bridge between nations. Mm-hm. ♪ Doesn't that just sound lovely?"
1022,Fine Motion,3,1,1022,,,Fine Motion,,,210,back left (campus map),1022003,home/data/00000/01/hometimeline_00000_01_1022003,"Fine Motion: Tracen Academy is truly amazing, isn't it? Wherever you wish to go, you can get there quickly.|Fine Motion: It's not too big, so it's easy to remember your way around, too! ♪|Fine Motion: I might actually be able to walk around and see all the facilities here!|Fine Motion: I tried that at home once, but it was so big I got lost. Maybe I'll try again here! ♪"
1022,Fine Motion,4,2,1022,1036,,Fine Motion,Air Shakur,,420,middle right (advertisements),1022001,home/data/00000/02/hometimeline_00000_02_1022001,"Fine Motion: Hey, Shakur! Can you think of anything that rhymes with peas?|Air Shakur: Huh? The hell did that come from? ...And come on, you think I'd fall for that?|Fine Motion: Aw, it didn't work. I've been trying to figure out how to make you smile.|Air Shakur: ...Someone of your royal standing shouldn't be wasting their time trying to amuse me.|Fine Motion: But I know you actually smile a lot.|Fine Motion: I've seen it loads of times. When you solve a difficult equation or look at data, you smile.|Air Shakur: That... That's what people call a wicked smile. It's not the kinda look you go out of your way to try and see.|Fine Motion: Really? It feels more like an accomplished smile to me. And considering I've seen lots of smiles from all around the world, I'd say you can trust my opinion! ♪|Fine Motion: I know, maybe you'll get pulled in if I start laughing. Here goes! Ahahahahaaa!|Air Shakur: Did you seriously think that would work?! Of all the—|Air Shakur: ...<i>Sigh.</i> Bring me a tough number puzzle first and then we can talk.|Fine Motion: Really?! Okay, I will! ♪"
1022,Fine Motion,5,2,1022,1018,,Fine Motion,Air Groove,,120,right (jukebox),1022002,home/data/00000/02/hometimeline_00000_02_1022002,"Fine Motion: Oh, it's already budding? Can I come by later and take photos? I want to add them to Umastagram!|Air Groove: That's fine with me. You're always taking photos and videos, aren't you?|Fine Motion: Yeah. I want to make lots of records and  memories of my time here!|Fine Motion: I see you leaving likes on them too sometimes. Thank you! ♪|Air Groove: You should be thanking those impressive  photography skills of yours.|Air Groove: By the way... Don't you want to buy a proper camera?|Fine Motion: No, I have enough features on my phone camera, and I want my photos to feel candid.|Fine Motion: Oh, I've taken lots of good ones recently! ♪ They're not on Umastagram yet!|Fine Motion: Which one would you like to see? I've got a rare six-leaf clover, Dober sleeping, my recent favorite ramen, a video of Shakur typing...|Fine Motion: Or how about the cute one I've got of you with a ladybug on your shoulder? ♪|Air Groove: ...Wait, when did you take that last one?"
1022,Fine Motion,6,3,1022,1009,1059,Fine Motion,Daiwa Scarlet,Mejiro Dober,530,front left (campus map),17,home/data/00000/03/hometimeline_00000_03_0000017,"Fine Motion: Hey, girls. Can we take a picture together? I want to send it to my family! ♪|Daiwa Scarlet: Of course, I don't mind. Do you just want a normal photo of us though?|Daiwa Scarlet: We could go somewhere nice and wear fancy clothes to make the photo more special.|Mejiro Dober: ...She's right. I think I'll sit this one out. I'm sure your family wouldn't want to see a plain Umamusume like me.|Fine Motion: No way, I <i>want</i> it normal! And I want my family to see all my precious friends, so you've got to be in the picture.|Fine Motion: Oh, but deciding on a pose would be nice! How do you two normally pose for photos?|Daiwa Scarlet: Sometimes I raise both hands, or bring them to my face... What about you?|Mejiro Dober: I try to stand out as little as possible, so I don't usually pose.|Fine Motion: Hm, I see... In that case, let's make up a pose that only we do together!|Daiwa Scarlet: Oh, now that sounds like a fun idea! Let's make up a super cute pose that will stick in people's memories!|Mejiro Dober: I feel like that would make the photo kind of special though. Are you okay with it not being ""normal""?|Fine Motion: Hehe, this is different! This kind of special shows that we're close and having fun together! ♪"
1023,Biwa Hayahide,1,1,1023,,,Biwa Hayahide,,,310,middle left (table),1023001,home/data/00000/01/hometimeline_00000_01_1023001,"Biwa Hayahide: Trainer... Would you consider bananas to be a snack?|Biwa Hayahide: In addition to being packed with vitamins, minerals, and fiber, they also provide glucose, which our minds use as an energy source.|Biwa Hayahide: Therefore, I propose that they be relabeled... as a meal.|Biwa Hayahide: If you have any arguments, let's hear them—right here, right now. We shall debate this topic until we both reach an agreement."
1023,Biwa Hayahide,2,1,1023,,,Biwa Hayahide,,,410,middle right (advertisements),1023002,home/data/00000/01/hometimeline_00000_01_1023002,"Biwa Hayahide: I'm going shopping with Ticket and Taishin on our next day off. I just hope we reach our destination...|Biwa Hayahide: Ticket is always lured in by the food samples, so she tends to take the main street. Meanwhile, Taishin hates crowds and sticks to the alleyways...|Biwa Hayahide: I have to devise some way for all of us to get to our destination without getting separated...|Biwa Hayahide: I've got it... We'll just have to hold hands!"
1023,Biwa Hayahide,3,1,1023,,,Biwa Hayahide,,,510,front left (campus map),1023003,home/data/00000/01/hometimeline_00000_01_1023003,"Biwa Hayahide: Oh, Trainer. Sorry, am I in the way?|Biwa Hayahide: I thought you might want to look at the map, you see. If I'm blocking your view, I'll gladly step asi—|Biwa Hayahide: ...Just so we're clear, I thought I might be an obstruction due to my position, <i>not</i> because of the size of my head.|Biwa Hayahide: Understood?!"
1023,Biwa Hayahide,4,2,1023,1016,,Biwa Hayahide,Narita Brian,,220,back left (campus map),1023001,home/data/00000/02/hometimeline_00000_02_1023001,"Biwa Hayahide: Brian... I received a call from our mother.  Evidently you aren't returning her calls or messages.|Biwa Hayahide: She was asking all sorts of questions. Mostly about your life in school.|Narita Brian: ...What a pain.|Biwa Hayahide: I figured you'd say as much. So I told her about your race records and the adorable lunchbox Hishiama made you...|Narita Brian: Huh?! Wh-where'd you hear about that...|Biwa Hayahide: Hm? From Hishiama, of course. Which reminds me, she told me you received a letter from another student—|Narita Brian: Okay, I get it! I'll call Mom!|Biwa Hayahide: Oh! Thank you, I'm sure Mother will be quite pleased!"
1023,Biwa Hayahide,5,2,1023,1047,,Biwa Hayahide,Zenno Rob Roy,,420,middle right (advertisements),1023002,home/data/00000/02/hometimeline_00000_02_1023002,"Biwa Hayahide: Hrm... I wish my glasses wouldn't fog up after practice.|Zenno Rob Roy: I've almost tripped thanks to that fog... But I don't think I'm ready for contacts.|Biwa Hayahide: Indeed. My glasses are a part of me. If only I could find lenses that didn't fog—|Biwa Hayahide: That's it! If we cannot buy them, we need only make some! I'll speak to Tachyon at once.|Zenno Rob Roy: T-Tachyon? I think you might be onto something, but... I'm not sure asking her is a good idea.|Zenno Rob Roy: You know... Tachyon's experiments always make Cafe run and hide in the library...|Biwa Hayahide: But trial and error is necessary for progress. We cannot expect results without sacrifice.|Biwa Hayahide: Don't worry. I will be that sacrifice. Once a prototype has been prepared, I shall let you know.|Zenno Rob Roy: Ummm... Well... D-don't push yourself, okay?|Biwa Hayahide: Of course! Even if Tachyon's research leaves me with a pair of glasses with legs... I will continue on!"
1024,Mayano Top Gun,1,1,1024,,,Mayano Top Gun,,,310,middle left (table),1024001,home/data/00000/01/hometimeline_00000_01_1024001,"Mayano Top Gun: There you are, Trainer! All right, ready to go shopping? ♪|Mayano Top Gun: You know, meeting up before an outing like this... kinda looks like we're going on a date, right?|Mayano Top Gun: Kidding! Did I getcha? Did I make your heart skip a beat?|Mayano Top Gun: Looks like my ladylike charms are pretty effective after all. ☆"
1024,Mayano Top Gun,2,1,1024,,,Mayano Top Gun,,,410,middle right (advertisements),1024002,home/data/00000/01/hometimeline_00000_01_1024002,"Mayano Top Gun: Whoooaaa! This poster is amaaazing! ♪|Mayano Top Gun: Gee, I sure hope my poster is as flashy as this one!|Mayano Top Gun: Once I'm more grown-up and shine super-duper bright, will I get modeling offers?|Mayano Top Gun: Okay! I better work hard to make sure that happens!"
1024,Mayano Top Gun,3,1,1024,,,Mayano Top Gun,,,510,front left (campus map),1024003,home/data/00000/01/hometimeline_00000_01_1024003,"Mayano Top Gun: Huh? You've never heard of turf fortune-telling?|Mayano Top Gun: You're supposed to count the grass blades as you run and say ""They love me. They love me not.""|Mayano Top Gun: I wanna try it during our next training session! ♪|Mayano Top Gun: Trainer loves me. Trainer loves me not... Just kidding. ☆"
