uma_id,uma_name,story_num,num_participants,chara_id_1,chara_id_2,chara_id_3,chara_name_1,chara_name_2,chara_name_3,pos_id,location,story_id,asset_name,lines
1031,アイネスフウジン,5,2,1031,1013,,アイネスフウジン,メジロマックイーン,,120,right (jukebox),1031002,home/data/00000/02/hometimeline_00000_02_1031002,FILE_MISSING
1031,アイネスフウジン,6,3,1031,1066,1002,アイネスフウジン,ツインターボ,サイレンススズカ,430,middle right (advertisements),21,home/data/00000/03/hometimeline_00000_03_0000021,FILE_MISSING
1031,アイネスフウジン,7,2,1027,1031,,メジロライアン,アイネスフウジン,,420,middle right (advertisements),1031001,home/data/00000/02/hometimeline_00000_02_1031001,FILE_MISSING
1031,アイネスフウジン,8,3,1065,1064,1031,ダイタクヘリオス,メジロパーマー,アイネスフウジン,430,middle right (advertisements),1031001,home/data/00000/03/hometimeline_00000_03_1031001,ASSET_NOT_IN_META
1031,アイネスフウジン,9,3,1031,1069,1035,アイネスフウジン,サクラチヨノオー,ウイニングチケット,130,right (jukebox),1031002,home/data/00000/03/hometimeline_00000_03_1031002,ASSET_NOT_IN_META
1031,アイネスフウジン,10,3,1040,1048,1031,ゴールドシチー,トーセンジョーダン,アイネスフウジン,430,middle right (advertisements),1031003,home/data/00000/03/hometimeline_00000_03_1031003,ASSET_NOT_IN_META
1031,アイネスフウジン,11,3,1046,1002,1031,スマートファルコン,サイレンススズカ,アイネスフウジン,430,middle right (advertisements),1031004,home/data/00000/03/hometimeline_00000_03_1031004,ASSET_NOT_IN_META
1032,アグネスタキオン,1,1,1032,,,アグネスタキオン,,,210,back left (campus map),1032001,home/data/00000/01/hometimeline_00000_01_1032001,FILE_MISSING
1032,アグネスタキオン,2,1,1032,,,アグネスタキオン,,,110,right (jukebox),1032002,home/data/00000/01/hometimeline_00000_01_1032002,FILE_MISSING
1032,アグネスタキオン,3,1,1032,,,アグネスタキオン,,,310,middle left (table),1032003,home/data/00000/01/hometimeline_00000_01_1032003,FILE_MISSING
1032,アグネスタキオン,4,2,1032,1025,,アグネスタキオン,マンハッタンカフェ,,520,front left (campus map),1032001,home/data/00000/02/hometimeline_00000_02_1032001,FILE_MISSING
1032,アグネスタキオン,5,2,1036,1032,,エアシャカール,アグネスタキオン,,220,back left (campus map),1032002,home/data/00000/02/hometimeline_00000_02_1032002,FILE_MISSING
1032,アグネスタキオン,6,2,1009,1032,,ダイワスカーレット,アグネスタキオン,,520,front left (campus map),1032001,home/data/00000/02/hometimeline_00000_02_1032001,FILE_MISSING
1032,アグネスタキオン,7,2,1032,1025,,アグネスタキオン,マンハッタンカフェ,,520,front left (campus map),1032002,home/data/00000/02/hometimeline_00000_02_1032002,FILE_MISSING
1032,アグネスタキオン,8,2,1094,1032,,ジャングルポケット,アグネスタキオン,,520,front left (campus map),1032003,home/data/00000/02/hometimeline_00000_02_1032003,ASSET_NOT_IN_META
1032,アグネスタキオン,9,3,1032,1120,1095,アグネスタキオン,カルストンライトオ,ビリーヴ,130,right (jukebox),1032001,home/data/00000/03/hometimeline_00000_03_1032001,ASSET_NOT_IN_META
1032,アグネスタキオン,10,2,1032,1019,,アグネスタキオン,アグネスデジタル,,420,middle right (advertisements),1032004,home/data/00000/02/hometimeline_00000_02_1032004,ASSET_NOT_IN_META
1033,アドマイヤベガ,1,1,1033,,,アドマイヤベガ,,,310,middle left (table),1033001,home/data/00000/01/hometimeline_00000_01_1033001,FILE_MISSING
1033,アドマイヤベガ,2,1,1033,,,アドマイヤベガ,,,510,front left (campus map),1033002,home/data/00000/01/hometimeline_00000_01_1033002,FILE_MISSING
1033,アドマイヤベガ,3,1,1033,,,アドマイヤベガ,,,410,middle right (advertisements),1033003,home/data/00000/01/hometimeline_00000_01_1033003,FILE_MISSING
1033,アドマイヤベガ,4,2,1033,1038,,アドマイヤベガ,カレンチャン,,120,right (jukebox),1033001,home/data/00000/02/hometimeline_00000_02_1033001,FILE_MISSING
1033,アドマイヤベガ,5,2,1033,1015,,アドマイヤベガ,テイエムオペラオー,,520,front left (campus map),1033002,home/data/00000/02/hometimeline_00000_02_1033002,FILE_MISSING
1033,アドマイヤベガ,6,3,1067,1068,1033,サトノダイヤモンド,キタサンブラック,アドマイヤベガ,530,front left (campus map),22,home/data/00000/03/hometimeline_00000_03_0000022,FILE_MISSING
1033,アドマイヤベガ,7,2,1033,1038,,アドマイヤベガ,カレンチャン,,120,right (jukebox),1033001,home/data/00000/02/hometimeline_00000_02_1033001,FILE_MISSING
1033,アドマイヤベガ,8,3,1015,1033,1058,テイエムオペラオー,アドマイヤベガ,メイショウドトウ,130,right (jukebox),1033001,home/data/00000/03/hometimeline_00000_03_1033001,ASSET_NOT_IN_META
1033,アドマイヤベガ,9,2,1077,1033,,ナリタトップロード,アドマイヤベガ,,120,right (jukebox),1033002,home/data/00000/02/hometimeline_00000_02_1033002,FILE_MISSING
1033,アドマイヤベガ,10,2,1002,1033,,サイレンススズカ,アドマイヤベガ,,520,front left (campus map),1033003,home/data/00000/02/hometimeline_00000_02_1033003,ASSET_NOT_IN_META
1033,アドマイヤベガ,11,3,1052,1033,1030,ハルウララ,アドマイヤベガ,ライスシャワー,530,front left (campus map),1033002,home/data/00000/03/hometimeline_00000_03_1033002,ASSET_NOT_IN_META
1034,イナリワン,1,1,1034,,,イナリワン,,,310,middle left (table),1034001,home/data/00000/01/hometimeline_00000_01_1034001,FILE_MISSING
1034,イナリワン,2,1,1034,,,イナリワン,,,210,back left (campus map),1034002,home/data/00000/01/hometimeline_00000_01_1034002,FILE_MISSING
1034,イナリワン,3,1,1034,,,イナリワン,,,110,right (jukebox),1034003,home/data/00000/01/hometimeline_00000_01_1034003,FILE_MISSING
1034,イナリワン,4,2,1066,1034,,ツインターボ,イナリワン,,520,front left (campus map),1034001,home/data/00000/02/hometimeline_00000_02_1034001,FILE_MISSING
1034,イナリワン,5,2,1053,1034,,バンブーメモリー,イナリワン,,220,back left (campus map),1034002,home/data/00000/02/hometimeline_00000_02_1034002,FILE_MISSING
1034,イナリワン,6,3,1034,1072,1071,イナリワン,ヤエノムテキ,メジロアルダン,530,front left (campus map),23,home/data/00000/03/hometimeline_00000_03_0000023,FILE_MISSING
1034,イナリワン,7,2,1053,1034,,バンブーメモリー,イナリワン,,520,front left (campus map),1034001,home/data/00000/02/hometimeline_00000_02_1034001,FILE_MISSING
1034,イナリワン,8,3,1006,1034,1045,オグリキャップ,イナリワン,スーパークリーク,530,front left (campus map),1034001,home/data/00000/03/hometimeline_00000_03_1034001,ASSET_NOT_IN_META
1034,イナリワン,9,3,1040,1021,1034,ゴールドシチー,タマモクロス,イナリワン,430,middle right (advertisements),1034002,home/data/00000/03/hometimeline_00000_03_1034002,ASSET_NOT_IN_META
1034,イナリワン,10,3,1069,1072,1034,サクラチヨノオー,ヤエノムテキ,イナリワン,430,middle right (advertisements),1034003,home/data/00000/03/hometimeline_00000_03_1034003,ASSET_NOT_IN_META
1034,イナリワン,11,2,1066,1034,,ツインターボ,イナリワン,,120,right (jukebox),1034002,home/data/00000/02/hometimeline_00000_02_1034002,FILE_MISSING
1035,ウイニングチケット,1,1,1035,,,ウイニングチケット,,,310,middle left (table),1035001,home/data/00000/01/hometimeline_00000_01_1035001,FILE_MISSING
1035,ウイニングチケット,2,1,1035,,,ウイニングチケット,,,410,middle right (advertisements),1035002,home/data/00000/01/hometimeline_00000_01_1035002,FILE_MISSING
1035,ウイニングチケット,3,1,1035,,,ウイニングチケット,,,510,front left (campus map),1035003,home/data/00000/01/hometimeline_00000_01_1035003,FILE_MISSING
1035,ウイニングチケット,4,2,1035,1029,,ウイニングチケット,ユキノビジン,,220,back left (campus map),1035001,home/data/00000/02/hometimeline_00000_02_1035001,FILE_MISSING
1035,ウイニングチケット,5,2,1048,1035,,トーセンジョーダン,ウイニングチケット,,420,middle right (advertisements),1035002,home/data/00000/02/hometimeline_00000_02_1035002,FILE_MISSING
1035,ウイニングチケット,6,3,1035,1050,1023,ウイニングチケット,ナリタタイシン,ビワハヤヒデ,530,front left (campus map),6,home/data/00000/03/hometimeline_00000_03_0000006,FILE_MISSING
1035,ウイニングチケット,7,2,1035,1029,,ウイニングチケット,ユキノビジン,,220,back left (campus map),1035001,home/data/00000/02/hometimeline_00000_02_1035001,FILE_MISSING
1035,ウイニングチケット,8,3,1035,1050,1023,ウイニングチケット,ナリタタイシン,ビワハヤヒデ,430,middle right (advertisements),1035001,home/data/00000/03/hometimeline_00000_03_1035001,ASSET_NOT_IN_META
1035,ウイニングチケット,9,2,1048,1035,,トーセンジョーダン,ウイニングチケット,,120,right (jukebox),1035002,home/data/00000/02/hometimeline_00000_02_1035002,FILE_MISSING
1035,ウイニングチケット,10,3,1082,1103,1035,ノースフライト,ロイスアンドロイス,ウイニングチケット,430,middle right (advertisements),1035002,home/data/00000/03/hometimeline_00000_03_1035002,ASSET_NOT_IN_META
1035,ウイニングチケット,11,2,1035,1034,,ウイニングチケット,イナリワン,,520,front left (campus map),1035003,home/data/00000/02/hometimeline_00000_02_1035003,ASSET_NOT_IN_META
1036,エアシャカール,1,1,1036,,,エアシャカール,,,310,middle left (table),1036001,home/data/00000/01/hometimeline_00000_01_1036001,FILE_MISSING
1036,エアシャカール,2,1,1036,,,エアシャカール,,,410,middle right (advertisements),1036002,home/data/00000/01/hometimeline_00000_01_1036002,FILE_MISSING
1036,エアシャカール,3,1,1036,,,エアシャカール,,,510,front left (campus map),1036003,home/data/00000/01/hometimeline_00000_01_1036003,FILE_MISSING
1036,エアシャカール,4,2,1036,1058,,エアシャカール,メイショウドトウ,,220,back left (campus map),1036001,home/data/00000/02/hometimeline_00000_02_1036001,FILE_MISSING
1036,エアシャカール,5,2,1036,1022,,エアシャカール,ファインモーション,,420,middle right (advertisements),1036002,home/data/00000/02/hometimeline_00000_02_1036002,FILE_MISSING
1036,エアシャカール,6,3,1007,1052,1036,ゴールドシップ,ハルウララ,エアシャカール,430,middle right (advertisements),24,home/data/00000/03/hometimeline_00000_03_0000024,FILE_MISSING
1036,エアシャカール,7,2,1022,1036,,ファインモーション,エアシャカール,,220,back left (campus map),1036001,home/data/00000/02/hometimeline_00000_02_1036001,FILE_MISSING
1036,エアシャカール,8,2,1032,1036,,アグネスタキオン,エアシャカール,,220,back left (campus map),1036002,home/data/00000/02/hometimeline_00000_02_1036002,FILE_MISSING
1036,エアシャカール,9,2,1107,1036,,タップダンスシチー,エアシャカール,,120,right (jukebox),1036003,home/data/00000/02/hometimeline_00000_02_1036003,ASSET_NOT_IN_META
1036,エアシャカール,10,2,1111,1036,,エアメサイア,エアシャカール,,120,right (jukebox),1036004,home/data/00000/02/hometimeline_00000_02_1036004,ASSET_NOT_IN_META
1036,エアシャカール,11,3,1052,1019,1036,ハルウララ,アグネスデジタル,エアシャカール,430,middle right (advertisements),1036001,home/data/00000/03/hometimeline_00000_03_1036001,ASSET_NOT_IN_META
1037,エイシンフラッシュ,1,1,1037,,,エイシンフラッシュ,,,310,middle left (table),1037001,home/data/00000/01/hometimeline_00000_01_1037001,FILE_MISSING
1037,エイシンフラッシュ,2,1,1037,,,エイシンフラッシュ,,,110,right (jukebox),1037002,home/data/00000/01/hometimeline_00000_01_1037002,FILE_MISSING
1037,エイシンフラッシュ,3,1,1037,,,エイシンフラッシュ,,,210,back left (campus map),1037003,home/data/00000/01/hometimeline_00000_01_1037003,FILE_MISSING
1037,エイシンフラッシュ,4,2,1046,1037,,スマートファルコン,エイシンフラッシュ,,420,middle right (advertisements),1037001,home/data/00000/02/hometimeline_00000_02_1037001,FILE_MISSING
1037,エイシンフラッシュ,5,2,1028,1037,,ヒシアケボノ,エイシンフラッシュ,,420,middle right (advertisements),1037002,home/data/00000/02/hometimeline_00000_02_1037002,FILE_MISSING
1037,エイシンフラッシュ,6,3,1037,1038,1046,エイシンフラッシュ,カレンチャン,スマートファルコン,530,front left (campus map),14,home/data/00000/03/hometimeline_00000_03_0000014,FILE_MISSING
1037,エイシンフラッシュ,7,2,1046,1037,,スマートファルコン,エイシンフラッシュ,,420,middle right (advertisements),1037001,home/data/00000/02/hometimeline_00000_02_1037001,FILE_MISSING
1037,エイシンフラッシュ,8,2,1009,1037,,ダイワスカーレット,エイシンフラッシュ,,420,middle right (advertisements),1037002,home/data/00000/02/hometimeline_00000_02_1037002,FILE_MISSING
1037,エイシンフラッシュ,9,3,1037,1048,1007,エイシンフラッシュ,トーセンジョーダン,ゴールドシップ,530,front left (campus map),1037001,home/data/00000/03/hometimeline_00000_03_1037001,ASSET_NOT_IN_META
1037,エイシンフラッシュ,10,3,1114,1037,1049,ブエナビスタ,エイシンフラッシュ,ナカヤマフェスタ,130,right (jukebox),1037002,home/data/00000/03/hometimeline_00000_03_1037002,ASSET_NOT_IN_META
1037,エイシンフラッシュ,11,2,1038,1037,,カレンチャン,エイシンフラッシュ,,120,right (jukebox),1037003,home/data/00000/02/hometimeline_00000_02_1037003,ASSET_NOT_IN_META
1038,カレンチャン,1,1,1038,,,カレンチャン,,,310,middle left (table),1038001,home/data/00000/01/hometimeline_00000_01_1038001,FILE_MISSING
1038,カレンチャン,2,1,1038,,,カレンチャン,,,110,right (jukebox),1038002,home/data/00000/01/hometimeline_00000_01_1038002,FILE_MISSING
1038,カレンチャン,3,1,1038,,,カレンチャン,,,210,back left (campus map),1038003,home/data/00000/01/hometimeline_00000_01_1038003,FILE_MISSING
1038,カレンチャン,4,2,1046,1038,,スマートファルコン,カレンチャン,,120,right (jukebox),1038002,home/data/00000/02/hometimeline_00000_02_1038002,FILE_MISSING
1038,カレンチャン,5,2,1038,1033,,カレンチャン,アドマイヤベガ,,420,middle right (advertisements),1038001,home/data/00000/02/hometimeline_00000_02_1038001,FILE_MISSING
1038,カレンチャン,6,3,1051,1029,1038,ニシノフラワー,ユキノビジン,カレンチャン,130,right (jukebox),11,home/data/00000/03/hometimeline_00000_03_0000011,FILE_MISSING
1038,カレンチャン,7,2,1024,1038,,マヤノトップガン,カレンチャン,,420,middle right (advertisements),1038001,home/data/00000/02/hometimeline_00000_02_1038001,FILE_MISSING
1038,カレンチャン,8,2,1038,1033,,カレンチャン,アドマイヤベガ,,420,middle right (advertisements),1038002,home/data/00000/02/hometimeline_00000_02_1038002,FILE_MISSING
1038,カレンチャン,9,2,1044,1038,,スイープトウショウ,カレンチャン,,120,right (jukebox),1038003,home/data/00000/02/hometimeline_00000_02_1038003,ASSET_NOT_IN_META
1038,カレンチャン,10,2,1087,1038,,アストンマーチャン,カレンチャン,,120,right (jukebox),1038004,home/data/00000/02/hometimeline_00000_02_1038004,ASSET_NOT_IN_META
1038,カレンチャン,11,2,1134,1038,,カレンブーケドール,カレンチャン,,520,front left (campus map),1038005,home/data/00000/02/hometimeline_00000_02_1038005,ASSET_NOT_IN_META
1039,カワカミプリンセス,1,1,1039,,,カワカミプリンセス,,,310,middle left (table),1039001,home/data/00000/01/hometimeline_00000_01_1039001,FILE_MISSING
1039,カワカミプリンセス,2,1,1039,,,カワカミプリンセス,,,410,middle right (advertisements),1039002,home/data/00000/01/hometimeline_00000_01_1039002,FILE_MISSING
1039,カワカミプリンセス,3,1,1039,,,カワカミプリンセス,,,510,front left (campus map),1039003,home/data/00000/01/hometimeline_00000_01_1039003,FILE_MISSING
1039,カワカミプリンセス,4,2,1039,1061,,カワカミプリンセス,キングヘイロー,,120,right (jukebox),1039001,home/data/00000/02/hometimeline_00000_02_1039001,FILE_MISSING
1039,カワカミプリンセス,5,2,1039,1028,,カワカミプリンセス,ヒシアケボノ,,520,front left (campus map),1039002,home/data/00000/02/hometimeline_00000_02_1039002,FILE_MISSING
1039,カワカミプリンセス,6,3,1039,1009,1044,カワカミプリンセス,ダイワスカーレット,スイープトウショウ,530,front left (campus map),25,home/data/00000/03/hometimeline_00000_03_0000025,FILE_MISSING
1039,カワカミプリンセス,7,2,1039,1061,,カワカミプリンセス,キングヘイロー,,120,right (jukebox),1039001,home/data/00000/02/hometimeline_00000_02_1039001,FILE_MISSING
1039,カワカミプリンセス,8,3,1009,1044,1039,ダイワスカーレット,スイープトウショウ,カワカミプリンセス,430,middle right (advertisements),1039001,home/data/00000/03/hometimeline_00000_03_1039001,ASSET_NOT_IN_META
1039,カワカミプリンセス,9,2,1042,1039,,シーキングザパール,カワカミプリンセス,,420,middle right (advertisements),1039002,home/data/00000/02/hometimeline_00000_02_1039002,FILE_MISSING
1039,カワカミプリンセス,10,2,1039,1113,,カワカミプリンセス,フサイチパンドラ,,120,right (jukebox),1039003,home/data/00000/02/hometimeline_00000_02_1039003,ASSET_NOT_IN_META
1039,カワカミプリンセス,11,2,1039,1108,,カワカミプリンセス,ドゥラメンテ,,520,front left (campus map),1039004,home/data/00000/02/hometimeline_00000_02_1039004,ASSET_NOT_IN_META
1040,ゴールドシチー,1,1,1040,,,ゴールドシチー,,,410,middle right (advertisements),1040001,home/data/00000/01/hometimeline_00000_01_1040001,FILE_MISSING
1040,ゴールドシチー,2,1,1040,,,ゴールドシチー,,,110,right (jukebox),1040002,home/data/00000/01/hometimeline_00000_01_1040002,FILE_MISSING
1040,ゴールドシチー,3,1,1040,,,ゴールドシチー,,,210,back left (campus map),1040003,home/data/00000/01/hometimeline_00000_01_1040003,FILE_MISSING
1040,ゴールドシチー,4,2,1040,1029,,ゴールドシチー,ユキノビジン,,420,middle right (advertisements),1040001,home/data/00000/02/hometimeline_00000_02_1040001,FILE_MISSING
1040,ゴールドシチー,5,2,1048,1040,,トーセンジョーダン,ゴールドシチー,,120,right (jukebox),1040002,home/data/00000/02/hometimeline_00000_02_1040002,FILE_MISSING
1040,ゴールドシチー,6,3,1053,1040,1041,バンブーメモリー,ゴールドシチー,サクラバクシンオー,430,middle right (advertisements),7,home/data/00000/03/hometimeline_00000_03_0000007,FILE_MISSING
1040,ゴールドシチー,7,2,1029,1040,,ユキノビジン,ゴールドシチー,,420,middle right (advertisements),1040001,home/data/00000/02/hometimeline_00000_02_1040001,FILE_MISSING
1040,ゴールドシチー,8,3,1048,1040,1021,トーセンジョーダン,ゴールドシチー,タマモクロス,530,front left (campus map),1040001,home/data/00000/03/hometimeline_00000_03_1040001,ASSET_NOT_IN_META
1040,ゴールドシチー,9,2,1053,1040,,バンブーメモリー,ゴールドシチー,,420,middle right (advertisements),1040002,home/data/00000/02/hometimeline_00000_02_1040002,FILE_MISSING
1040,ゴールドシチー,10,3,1107,1081,1040,タップダンスシチー,エスポワールシチー,ゴールドシチー,430,middle right (advertisements),1040002,home/data/00000/03/hometimeline_00000_03_1040002,ASSET_NOT_IN_META
1040,ゴールドシチー,11,3,1065,1064,1040,ダイタクヘリオス,メジロパーマー,ゴールドシチー,430,middle right (advertisements),1040003,home/data/00000/03/hometimeline_00000_03_1040003,ASSET_NOT_IN_META
1041,サクラバクシンオー,1,1,1041,,,サクラバクシンオー,,,310,middle left (table),1041001,home/data/00000/01/hometimeline_00000_01_1041001,FILE_MISSING
1041,サクラバクシンオー,2,1,1041,,,サクラバクシンオー,,,510,front left (campus map),1041002,home/data/00000/01/hometimeline_00000_01_1041002,FILE_MISSING
1041,サクラバクシンオー,3,1,1041,,,サクラバクシンオー,,,410,middle right (advertisements),1041003,home/data/00000/01/hometimeline_00000_01_1041003,FILE_MISSING
1041,サクラバクシンオー,4,2,1041,1053,,サクラバクシンオー,バンブーメモリー,,120,right (jukebox),1041001,home/data/00000/02/hometimeline_00000_02_1041001,FILE_MISSING
1041,サクラバクシンオー,5,2,1041,1054,,サクラバクシンオー,ビコーペガサス,,520,front left (campus map),1041002,home/data/00000/02/hometimeline_00000_02_1041002,FILE_MISSING
1041,サクラバクシンオー,6,2,1069,1041,,サクラチヨノオー,サクラバクシンオー,,120,right (jukebox),1041001,home/data/00000/02/hometimeline_00000_02_1041001,FILE_MISSING
1041,サクラバクシンオー,7,3,1041,1030,1026,サクラバクシンオー,ライスシャワー,ミホノブルボン,130,right (jukebox),1041001,home/data/00000/03/hometimeline_00000_03_1041001,ASSET_NOT_IN_META
1041,サクラバクシンオー,8,2,1082,1041,,ノースフライト,サクラバクシンオー,,120,right (jukebox),1041002,home/data/00000/02/hometimeline_00000_02_1041002,FILE_MISSING
1041,サクラバクシンオー,9,3,1041,1078,1051,サクラバクシンオー,ヤマニンゼファー,ニシノフラワー,530,front left (campus map),1041002,home/data/00000/03/hometimeline_00000_03_1041002,ASSET_NOT_IN_META
1041,サクラバクシンオー,10,3,1053,1041,1093,バンブーメモリー,サクラバクシンオー,ケイエスミラクル,130,right (jukebox),1041003,home/data/00000/03/hometimeline_00000_03_1041003,ASSET_NOT_IN_META
1042,シーキングザパール,1,1,1042,,,シーキングザパール,,,310,middle left (table),1042001,home/data/00000/01/hometimeline_00000_01_1042001,FILE_MISSING
1042,シーキングザパール,2,1,1042,,,シーキングザパール,,,110,right (jukebox),1042002,home/data/00000/01/hometimeline_00000_01_1042002,FILE_MISSING
1042,シーキングザパール,3,1,1042,,,シーキングザパール,,,210,back left (campus map),1042003,home/data/00000/01/hometimeline_00000_01_1042003,FILE_MISSING
1042,シーキングザパール,4,2,1042,1010,,シーキングザパール,タイキシャトル,,420,middle right (advertisements),1042001,home/data/00000/02/hometimeline_00000_02_1042001,FILE_MISSING
1042,シーキングザパール,5,2,1012,1042,,ヒシアマゾン,シーキングザパール,,120,right (jukebox),1042002,home/data/00000/02/hometimeline_00000_02_1042002,FILE_MISSING
1042,シーキングザパール,6,3,1042,1039,1028,シーキングザパール,カワカミプリンセス,ヒシアケボノ,130,right (jukebox),19,home/data/00000/03/hometimeline_00000_03_0000019,FILE_MISSING
1042,シーキングザパール,7,2,1014,1042,,エルコンドルパサー,シーキングザパール,,420,middle right (advertisements),1042001,home/data/00000/02/hometimeline_00000_02_1042001,FILE_MISSING
1042,シーキングザパール,8,3,1039,1042,1028,カワカミプリンセス,シーキングザパール,ヒシアケボノ,130,right (jukebox),1042001,home/data/00000/03/hometimeline_00000_03_1042001,ASSET_NOT_IN_META
1042,シーキングザパール,9,2,1042,1010,,シーキングザパール,タイキシャトル,,420,middle right (advertisements),1042002,home/data/00000/02/hometimeline_00000_02_1042002,FILE_MISSING
1042,シーキングザパール,10,2,1042,1059,,シーキングザパール,メジロドーベル,,520,front left (campus map),1042003,home/data/00000/02/hometimeline_00000_02_1042003,ASSET_NOT_IN_META
1042,シーキングザパール,11,3,1042,1043,1054,シーキングザパール,シンコウウインディ,ビコーペガサス,530,front left (campus map),1042002,home/data/00000/03/hometimeline_00000_03_1042002,ASSET_NOT_IN_META
1043,シンコウウインディ,1,1,1043,,,シンコウウインディ,,,310,middle left (table),1043001,home/data/00000/01/hometimeline_00000_01_1043001,FILE_MISSING
1043,シンコウウインディ,2,1,1043,,,シンコウウインディ,,,410,middle right (advertisements),1043002,home/data/00000/01/hometimeline_00000_01_1043002,FILE_MISSING
1043,シンコウウインディ,3,1,1043,,,シンコウウインディ,,,510,front left (campus map),1043003,home/data/00000/01/hometimeline_00000_01_1043003,FILE_MISSING
1043,シンコウウインディ,4,2,1043,1010,,シンコウウインディ,タイキシャトル,,220,back left (campus map),1043001,home/data/00000/02/hometimeline_00000_02_1043001,FILE_MISSING
1043,シンコウウインディ,5,2,1043,1019,,シンコウウインディ,アグネスデジタル,,420,middle right (advertisements),1043002,home/data/00000/02/hometimeline_00000_02_1043002,FILE_MISSING
1043,シンコウウインディ,6,3,1054,1041,1043,ビコーペガサス,サクラバクシンオー,シンコウウインディ,130,right (jukebox),27,home/data/00000/03/hometimeline_00000_03_0000027,FILE_MISSING
1043,シンコウウインディ,7,2,1054,1043,,ビコーペガサス,シンコウウインディ,,120,right (jukebox),1043001,home/data/00000/02/hometimeline_00000_02_1043001,FILE_MISSING
1043,シンコウウインディ,8,3,1010,1043,1018,タイキシャトル,シンコウウインディ,エアグルーヴ,130,right (jukebox),1043001,home/data/00000/03/hometimeline_00000_03_1043001,ASSET_NOT_IN_META
1043,シンコウウインディ,9,3,1043,1046,1019,シンコウウインディ,スマートファルコン,アグネスデジタル,530,front left (campus map),1043002,home/data/00000/03/hometimeline_00000_03_1043002,ASSET_NOT_IN_META
1043,シンコウウインディ,10,2,1043,1103,,シンコウウインディ,ロイスアンドロイス,,520,front left (campus map),1043002,home/data/00000/02/hometimeline_00000_02_1043002,FILE_MISSING
1043,シンコウウインディ,11,2,1043,1124,,シンコウウインディ,バブルガムフェロー,,420,middle right (advertisements),1043003,home/data/00000/02/hometimeline_00000_02_1043003,ASSET_NOT_IN_META
1044,スイープトウショウ,1,1,1044,,,スイープトウショウ,,,310,middle left (table),1044001,home/data/00000/01/hometimeline_00000_01_1044001,FILE_MISSING
1044,スイープトウショウ,2,1,1044,,,スイープトウショウ,,,210,back left (campus map),1044002,home/data/00000/01/hometimeline_00000_01_1044002,FILE_MISSING
1044,スイープトウショウ,3,1,1044,,,スイープトウショウ,,,110,right (jukebox),1044003,home/data/00000/01/hometimeline_00000_01_1044003,FILE_MISSING
1044,スイープトウショウ,4,2,1044,1038,,スイープトウショウ,カレンチャン,,520,front left (campus map),1044001,home/data/00000/02/hometimeline_00000_02_1044001,FILE_MISSING
1044,スイープトウショウ,5,2,1044,1022,,スイープトウショウ,ファインモーション,,220,back left (campus map),1044002,home/data/00000/02/hometimeline_00000_02_1044002,FILE_MISSING
1044,スイープトウショウ,6,3,1044,1032,1068,スイープトウショウ,アグネスタキオン,キタサンブラック,430,middle right (advertisements),28,home/data/00000/03/hometimeline_00000_03_0000028,FILE_MISSING
1044,スイープトウショウ,7,2,1044,1047,,スイープトウショウ,ゼンノロブロイ,,520,front left (campus map),1044001,home/data/00000/02/hometimeline_00000_02_1044001,FILE_MISSING
1044,スイープトウショウ,8,2,1044,1068,,スイープトウショウ,キタサンブラック,,520,front left (campus map),1044002,home/data/00000/02/hometimeline_00000_02_1044002,FILE_MISSING
1044,スイープトウショウ,9,2,1109,1044,,ラインクラフト,スイープトウショウ,,120,right (jukebox),1044003,home/data/00000/02/hometimeline_00000_02_1044003,ASSET_NOT_IN_META
1044,スイープトウショウ,10,3,1008,1009,1044,ウオッカ,ダイワスカーレット,スイープトウショウ,430,middle right (advertisements),1044001,home/data/00000/03/hometimeline_00000_03_1044001,ASSET_NOT_IN_META
1044,スイープトウショウ,11,3,1113,1039,1044,フサイチパンドラ,カワカミプリンセス,スイープトウショウ,430,middle right (advertisements),1044002,home/data/00000/03/hometimeline_00000_03_1044002,ASSET_NOT_IN_META
1045,スーパークリーク,1,1,1045,,,スーパークリーク,,,310,middle left (table),1045001,home/data/00000/01/hometimeline_00000_01_1045001,FILE_MISSING
1045,スーパークリーク,2,1,1045,,,スーパークリーク,,,210,back left (campus map),1045002,home/data/00000/01/hometimeline_00000_01_1045002,FILE_MISSING
1045,スーパークリーク,3,1,1045,,,スーパークリーク,,,110,right (jukebox),1045003,home/data/00000/01/hometimeline_00000_01_1045003,FILE_MISSING
1045,スーパークリーク,4,2,1045,1034,,スーパークリーク,イナリワン,,520,front left (campus map),1045001,home/data/00000/02/hometimeline_00000_02_1045001,FILE_MISSING
1045,スーパークリーク,5,2,1045,1021,,スーパークリーク,タマモクロス,,220,back left (campus map),1045002,home/data/00000/02/hometimeline_00000_02_1045002,FILE_MISSING
1045,スーパークリーク,6,3,1045,1034,1006,スーパークリーク,イナリワン,オグリキャップ,130,right (jukebox),8,home/data/00000/03/hometimeline_00000_03_0000008,FILE_MISSING
1045,スーパークリーク,7,2,1072,1045,,ヤエノムテキ,スーパークリーク,,520,front left (campus map),1045001,home/data/00000/02/hometimeline_00000_02_1045001,FILE_MISSING
1045,スーパークリーク,8,3,1045,1006,1021,スーパークリーク,オグリキャップ,タマモクロス,530,front left (campus map),1045001,home/data/00000/03/hometimeline_00000_03_1045001,ASSET_NOT_IN_META
