id,group,grade,course_set,thumbnail_id,ff_cue_name,ff_cuesheet_name,real_ff_cue_name,real_ff_cuesheet_name,ff_anim,ff_camera,ff_camera_sub,ff_sub,start_gate,start_gate_panel,goal_gate,goal_flower,result_podium,audience_group_id,paddock_bg_id,audience,entry_num,change_full_gate,is_dirtgrade,start_date
3060,1,300,10803,3060,snd_mfx_1008_CL,snd_mfx_1008_CL,snd_mfx_r_1008_CL,snd_mfx_r_1008_CL,3060,208,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
3061,1,300,10814,3061,snd_mfx_1008_CL,snd_mfx_1008_CL,snd_mfx_r_1008_CL,snd_mfx_r_1008_CL,3061,208,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
3062,1,300,10611,3062,snd_mfx_1005_CL,snd_mfx_1005_CL,snd_mfx_r_1005_CL,snd_mfx_r_1005_CL,3062,205,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
3063,1,300,10403,3063,snd_mfx_1007_CL,snd_mfx_1007_CL,snd_mfx_r_1007_CL,snd_mfx_r_1007_CL,3063,207,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
3064,1,300,10603,3064,snd_mfx_1005_CL,snd_mfx_1005_CL,snd_mfx_r_1005_CL,snd_mfx_r_1005_CL,3064,205,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
3065,1,300,10807,3065,snd_mfx_1008_CL,snd_mfx_1008_CL,snd_mfx_r_1008_CL,snd_mfx_r_1008_CL,3065,208,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
3066,1,300,10801,3066,snd_mfx_1008_CL,snd_mfx_1008_CL,snd_mfx_r_1008_CL,snd_mfx_r_1008_CL,3066,208,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
3067,1,300,10905,3067,snd_mfx_1008_CL,snd_mfx_1008_CL,snd_mfx_r_1008_CL,snd_mfx_r_1008_CL,3067,208,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
3068,1,300,10704,3068,snd_mfx_1006_CL,snd_mfx_1006_CL,snd_mfx_r_1006_CL,snd_mfx_r_1006_CL,3068,206,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
3069,1,300,10508,3069,snd_mfx_1005_CL,snd_mfx_1005_CL,snd_mfx_r_1005_CL,snd_mfx_r_1005_CL,3069,205,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
3070,1,300,10502,3070,snd_mfx_1005_CL,snd_mfx_1005_CL,snd_mfx_r_1005_CL,snd_mfx_r_1005_CL,3070,205,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4001,1,400,10810,4001,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4001,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4002,1,400,10502,4002,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4002,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4003,1,400,10801,4003,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4003,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4004,1,400,10509,4004,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4004,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4005,1,400,10508,4005,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4005,205,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4006,1,400,10502,4006,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4006,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4007,1,400,10803,4007,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4007,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4008,1,400,10813,4008,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4008,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4009,1,400,10807,4009,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4009,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4010,1,400,10501,4010,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4010,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4011,1,400,10604,4011,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4011,310,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4012,1,400,10601,4012,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4012,310,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4013,1,400,10812,4013,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4013,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4014,1,400,10805,4014,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4014,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4015,1,400,10805,4015,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4015,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4016,1,400,10815,4016,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4016,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4017,1,400,10610,4017,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4017,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4018,1,400,10611,4018,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4018,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4019,1,400,10509,4019,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4019,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4020,1,400,10906,4020,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4020,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4021,1,400,10904,4021,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4021,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4022,1,400,10911,4022,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4022,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4023,1,400,10913,4023,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4023,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4024,1,400,10502,4024,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4024,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4025,1,400,10707,4025,snd_mfx_1011_CL,snd_mfx_1011_CL,snd_mfx_r_1011_CL,snd_mfx_r_1011_CL,4025,311,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4026,1,400,10502,4026,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4026,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4027,1,400,10905,4027,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4027,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4028,1,400,10508,4028,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4028,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4030,1,400,10903,4030,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4030,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4031,1,400,10911,4031,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4031,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4032,1,400,10901,4032,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4032,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4033,1,400,10509,4033,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4033,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4035,1,400,10905,4035,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4035,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4036,1,400,10508,4036,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4036,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4037,1,400,10501,4037,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4037,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4038,1,400,10403,4038,snd_mfx_1012_CL,snd_mfx_1012_CL,snd_mfx_r_1012_CL,snd_mfx_r_1012_CL,4038,312,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4039,1,400,10803,4039,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4039,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4040,1,400,10611,4040,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4040,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4041,1,400,10812,4041,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4041,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4042,1,400,10813,4042,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4042,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4043,1,400,10603,4043,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4043,310,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4044,1,400,10304,4044,snd_mfx_1012_CL,snd_mfx_1012_CL,snd_mfx_r_1012_CL,snd_mfx_r_1012_CL,4044,312,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4045,1,400,10604,4045,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4045,310,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4046,1,400,10606,4046,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4046,310,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4047,1,400,10801,4047,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4047,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4048,1,400,10612,4048,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4048,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4049,1,400,10806,4049,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4049,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4050,1,300,10801,4050,snd_mfx_1008_CL,snd_mfx_1008_CL,snd_mfx_r_1008_CL,snd_mfx_r_1008_CL,4050,208,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4051,1,400,10813,4051,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4051,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4052,1,400,10611,4052,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4052,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4053,1,400,10603,4053,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4053,310,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4054,1,400,10814,4054,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4054,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4055,1,400,10301,4055,snd_mfx_1012_CL,snd_mfx_1012_CL,snd_mfx_r_1012_CL,snd_mfx_r_1012_CL,4055,312,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4056,1,400,10806,4056,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4056,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4057,1,400,10610,4057,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4057,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4058,1,400,10803,4058,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4058,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4059,1,400,10611,4059,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4059,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4060,1,400,10911,4060,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4060,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4061,1,400,10903,4061,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4061,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4062,1,400,10207,4062,snd_mfx_1009_CL,snd_mfx_1009_CL,snd_mfx_r_1009_CL,snd_mfx_r_1009_CL,4062,309,0,0,0,0,0,0,-1,0,0,0,14,0,0,1498870800
4063,1,400,10601,4063,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4063,310,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4064,1,400,10203,4064,snd_mfx_1009_CL,snd_mfx_1009_CL,snd_mfx_r_1009_CL,snd_mfx_r_1009_CL,4064,309,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4065,1,400,10207,4065,snd_mfx_1009_CL,snd_mfx_1009_CL,snd_mfx_r_1009_CL,snd_mfx_r_1009_CL,4065,309,0,0,0,0,0,0,-1,0,0,0,14,0,0,1498870800
4066,1,400,10708,4066,snd_mfx_1011_CL,snd_mfx_1011_CL,snd_mfx_r_1011_CL,snd_mfx_r_1011_CL,4066,311,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4068,1,400,10703,4068,snd_mfx_1011_CL,snd_mfx_1011_CL,snd_mfx_r_1011_CL,snd_mfx_r_1011_CL,4068,311,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4069,1,400,10401,4069,snd_mfx_1012_CL,snd_mfx_1012_CL,snd_mfx_r_1012_CL,snd_mfx_r_1012_CL,4069,312,0,0,0,0,0,0,-1,0,0,0,14,0,0,1498870800
4070,1,400,10303,4070,snd_mfx_1012_CL,snd_mfx_1012_CL,snd_mfx_r_1012_CL,snd_mfx_r_1012_CL,4070,312,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4071,1,400,10105,4071,snd_mfx_1009_CL,snd_mfx_1009_CL,snd_mfx_r_1009_CL,snd_mfx_r_1009_CL,4071,309,0,0,0,0,0,0,-1,0,0,0,14,0,0,1498870800
4072,1,400,10101,4072,snd_mfx_1009_CL,snd_mfx_1009_CL,snd_mfx_r_1009_CL,snd_mfx_r_1009_CL,4072,309,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4073,1,400,11006,4073,snd_mfx_1011_CL,snd_mfx_1011_CL,snd_mfx_r_1011_CL,snd_mfx_r_1011_CL,4073,311,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4074,1,400,11001,4074,snd_mfx_1011_CL,snd_mfx_1011_CL,snd_mfx_r_1011_CL,snd_mfx_r_1011_CL,4074,311,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4075,1,400,10103,4075,snd_mfx_1009_CL,snd_mfx_1009_CL,snd_mfx_r_1009_CL,snd_mfx_r_1009_CL,4075,309,0,0,0,0,0,0,-1,0,0,0,14,0,0,1498870800
4076,1,400,10310,4076,snd_mfx_1012_CL,snd_mfx_1012_CL,snd_mfx_r_1012_CL,snd_mfx_r_1012_CL,4076,312,0,0,0,0,0,0,-1,0,0,0,15,0,0,1498870800
4077,1,400,10102,4077,snd_mfx_1009_CL,snd_mfx_1009_CL,snd_mfx_r_1009_CL,snd_mfx_r_1009_CL,4077,309,0,0,0,0,0,0,-1,0,0,0,14,0,0,1498870800
4078,1,400,11001,4078,snd_mfx_1011_CL,snd_mfx_1011_CL,snd_mfx_r_1011_CL,snd_mfx_r_1011_CL,4078,311,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4079,1,400,10311,4079,snd_mfx_1012_CL,snd_mfx_1012_CL,snd_mfx_r_1012_CL,snd_mfx_r_1012_CL,4079,312,0,0,0,0,0,0,-1,0,0,0,15,0,0,1498870800
4080,1,400,11002,4080,snd_mfx_1011_CL,snd_mfx_1011_CL,snd_mfx_r_1011_CL,snd_mfx_r_1011_CL,4080,311,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4081,1,400,10303,4081,snd_mfx_1012_CL,snd_mfx_1012_CL,snd_mfx_r_1012_CL,snd_mfx_r_1012_CL,4081,312,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4082,1,400,10105,4082,snd_mfx_1009_CL,snd_mfx_1009_CL,snd_mfx_r_1009_CL,snd_mfx_r_1009_CL,4082,309,0,0,0,0,0,0,-1,0,0,0,14,0,0,1498870800
4083,1,400,10101,4083,snd_mfx_1009_CL,snd_mfx_1009_CL,snd_mfx_r_1009_CL,snd_mfx_r_1009_CL,4083,309,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4084,1,400,10911,4084,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4084,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4085,1,400,10904,4085,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4085,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4086,1,400,10509,4086,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4086,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4087,1,400,10902,4087,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4087,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4088,1,400,10504,4088,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4088,310,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4089,1,400,10501,4089,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4089,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4090,1,400,10903,4090,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4090,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4091,1,400,10801,4091,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4091,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4092,1,400,10610,4092,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4092,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4093,1,400,10803,4093,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4093,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4094,1,400,10604,4094,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4094,310,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4095,1,400,10303,4095,snd_mfx_1012_CL,snd_mfx_1012_CL,snd_mfx_r_1012_CL,snd_mfx_r_1012_CL,4095,312,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4096,1,400,10603,4096,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4096,310,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4097,1,400,10812,4097,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4097,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4098,1,400,10612,4098,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4098,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4099,1,400,10806,4099,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4099,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4100,1,400,10806,4100,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4100,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4101,1,400,10301,4101,snd_mfx_1012_CL,snd_mfx_1012_CL,snd_mfx_r_1012_CL,snd_mfx_r_1012_CL,4101,312,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4102,1,400,10601,4102,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4102,310,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4103,1,400,10401,4103,snd_mfx_1012_CL,snd_mfx_1012_CL,snd_mfx_r_1012_CL,snd_mfx_r_1012_CL,4103,312,0,0,0,0,0,0,-1,0,0,0,14,0,0,1498870800
4104,1,400,10807,4104,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4104,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4105,1,400,10610,4105,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4105,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4106,1,400,10406,4106,snd_mfx_1012_CL,snd_mfx_1012_CL,snd_mfx_r_1012_CL,snd_mfx_r_1012_CL,4106,312,0,0,0,0,0,0,-1,0,0,0,15,0,0,1498870800
4107,1,400,10602,4107,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4107,310,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4108,1,400,10812,4108,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4108,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4109,1,400,10501,4109,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4109,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4110,1,400,10509,4110,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4110,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4111,1,400,10903,4111,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4111,313,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4112,1,400,10901,4112,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4112,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4113,1,400,10503,4113,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4113,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4114,1,400,10501,4114,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4114,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4115,1,400,10911,4115,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4115,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4116,1,400,10912,4116,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4116,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4118,1,400,11001,4117,snd_mfx_1011_CL,snd_mfx_1011_CL,snd_mfx_r_1011_CL,snd_mfx_r_1011_CL,4117,311,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4119,1,400,10406,4118,snd_mfx_1012_CL,snd_mfx_1012_CL,snd_mfx_r_1012_CL,snd_mfx_r_1012_CL,4118,312,0,0,0,0,0,0,-1,0,0,0,15,0,0,1498870800
4120,1,400,10612,4119,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4119,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4121,1,400,10912,4120,snd_mfx_1013_CL,snd_mfx_1013_CL,snd_mfx_r_1013_CL,snd_mfx_r_1013_CL,4120,313,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
4122,1,400,10305,4121,snd_mfx_1012_CL,snd_mfx_1012_CL,snd_mfx_r_1012_CL,snd_mfx_r_1012_CL,4121,312,0,0,0,0,0,0,-1,0,0,0,18,0,0,1498870800
4123,1,400,10508,4122,snd_mfx_1010_CL,snd_mfx_1010_CL,snd_mfx_r_1010_CL,snd_mfx_r_1010_CL,4122,310,0,0,0,0,0,0,-1,0,0,0,16,0,0,1498870800
