id,story_event_id,min_episode_index,max_episode_index,ending_flag,character_id,dress_id,menu_bg_id,menu_bg_sub_id,bgm_cue_name,bgm_cuesheet_name,env_cue_name,env_cuesheet_name
169,1015,3,5,0,1010,101023,123,110,snd_bgm_GM203_sys,snd_bgm_GM203,snd_sfx_atmos_mori_d,snd_sfx_atmos_mori_d
170,1015,6,7,0,1062,901062,189,130,snd_bgm_GM203_sys,snd_bgm_GM203,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n
171,1015,6,7,0,1014,901014,189,130,snd_bgm_GM203_sys,snd_bgm_GM203,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n
172,1015,6,7,0,1059,105923,189,130,snd_bgm_GM203_sys,snd_bgm_GM203,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n
173,1015,8,8,0,1010,101023,190,131,snd_bgm_GM203_sys,snd_bgm_GM203,snd_sfx_atmos_barbecue_n,snd_sfx_atmos_barbecue_n
174,1015,8,8,0,1059,105923,190,131,snd_bgm_GM203_sys,snd_bgm_GM203,snd_sfx_atmos_barbecue_n,snd_sfx_atmos_barbecue_n
175,1015,8,8,0,1047,901047,190,131,snd_bgm_GM203_sys,snd_bgm_GM203,snd_sfx_atmos_barbecue_n,snd_sfx_atmos_barbecue_n
176,1015,0,0,1,1059,105923,154,110,snd_bgm_GM203_sys2,snd_bgm_GM203,snd_sfx_atmos_room_d,snd_sfx_atmos_room_d
177,1016,1,2,0,1013,4,131,110,snd_bgm_GM216_sys,snd_bgm_GM216,snd_sfx_atmos_pool_d,snd_sfx_atmos_pool_d
178,1016,1,2,0,1007,4,131,110,snd_bgm_GM216_sys,snd_bgm_GM216,snd_sfx_atmos_pool_d,snd_sfx_atmos_pool_d
179,1016,1,2,0,1069,4,131,110,snd_bgm_GM216_sys,snd_bgm_GM216,snd_sfx_atmos_pool_d,snd_sfx_atmos_pool_d
180,1016,3,5,0,1004,2,2,110,snd_bgm_GM216_sys,snd_bgm_GM216,snd_sfx_atmos_hiroba_d,snd_sfx_atmos_hiroba_d
181,1016,3,5,0,1007,100730,2,110,snd_bgm_GM216_sys,snd_bgm_GM216,snd_sfx_atmos_hiroba_d,snd_sfx_atmos_hiroba_d
182,1016,3,5,0,1049,3,2,110,snd_bgm_GM216_sys,snd_bgm_GM216,snd_sfx_atmos_hiroba_d,snd_sfx_atmos_hiroba_d
183,1016,6,7,0,1013,101330,192,111,snd_bgm_GM216_sys,snd_bgm_GM216,snd_sfx_atmos_beach_d,snd_sfx_atmos_beach_d
184,1016,6,7,0,1007,100730,192,111,snd_bgm_GM216_sys,snd_bgm_GM216,snd_sfx_atmos_beach_d,snd_sfx_atmos_beach_d
185,1016,6,7,0,1049,3,192,111,snd_bgm_GM216_sys,snd_bgm_GM216,snd_sfx_atmos_beach_d,snd_sfx_atmos_beach_d
186,1016,8,8,0,1069,3,192,120,snd_bgm_GM216_sys,snd_bgm_GM216,snd_sfx_atmos_beach_nomob_e,snd_sfx_atmos_beach_nomob_e
187,1016,8,8,0,1013,101330,192,120,snd_bgm_GM216_sys,snd_bgm_GM216,snd_sfx_atmos_beach_nomob_e,snd_sfx_atmos_beach_nomob_e
188,1016,8,8,0,1004,100430,192,120,snd_bgm_GM216_sys,snd_bgm_GM216,snd_sfx_atmos_beach_nomob_e,snd_sfx_atmos_beach_nomob_e
189,1016,0,0,1,1049,3,16,110,snd_bgm_GM203_Ver2_sys,snd_bgm_GM203_Ver2,snd_sfx_atmos_roof_d,snd_sfx_atmos_roof_d
