id,item_exchange_top_id,disp_order,condition_type,condition_value_1,condition_value_2,change_item_limit_type,change_item_limit_num,change_item_category,change_item_id,change_item_num,additional_piece_num,pay_item_category,pay_item_id,pay_item_num,price_change_group_id,start_date,end_date
10302,9000,0,0,0,0,1,1,11,71,1,0,91,59,5000,0,1761516000,2543011199
10303,9000,0,0,0,0,1,1,11,72,1,0,91,59,5000,0,1761516000,2543011199
10304,9000,0,0,0,0,1,1,11,73,1,0,91,59,5000,0,1761516000,2543011199
10305,9000,0,0,0,0,1,1,11,74,1,0,91,59,5000,0,1761516000,2543011199
10306,9000,0,0,0,0,1,1,11,75,1,0,91,59,5000,0,1761516000,2543011199
10307,9000,0,0,0,0,1,1,11,76,1,0,91,59,5000,0,1761516000,2543011199
10308,9000,0,0,0,0,1,1,11,77,1,0,91,59,5000,0,1761516000,2543011199
10309,9000,0,0,0,0,1,1,11,78,1,0,91,59,5000,0,1761516000,2543011199
10310,9000,0,0,0,0,1,1,11,79,1,0,91,59,5000,0,1761516000,2543011199
10311,9000,0,0,0,0,1,1,11,80,1,0,91,59,5000,0,1761516000,2543011199
10312,9000,0,0,0,0,1,1,11,81,1,0,91,59,5000,0,1761516000,2543011199
10313,9000,0,0,0,0,1,1,11,82,1,0,91,59,5000,0,1761516000,2543011199
10314,9000,0,0,0,0,1,1,11,83,1,0,91,59,5000,0,1761516000,2543011199
10315,9000,0,0,0,0,1,1,11,84,1,0,91,59,5000,0,1761516000,2543011199
10316,9000,0,0,0,0,1,1,11,85,1,0,91,59,5000,0,1761516000,2543011199
10317,9000,0,0,0,0,1,1,11,86,1,0,91,59,5000,0,1761516000,2543011199
10318,9000,0,0,0,0,1,1,11,87,1,0,91,59,5000,0,1761516000,2543011199
10319,9000,0,0,0,0,1,1,11,88,1,0,91,59,5000,0,1761516000,2543011199
10320,9000,0,0,0,0,1,1,11,89,1,0,91,59,5000,0,1761516000,2543011199
10321,9000,0,0,0,0,1,1,11,90,1,0,91,59,5000,0,1761516000,2543011199
10322,9000,0,0,0,0,1,1,11,91,1,0,91,59,5000,0,1761516000,2543011199
10323,9000,0,0,0,0,1,1,11,92,1,0,91,59,5000,0,1761516000,2543011199
10324,9000,0,0,0,0,1,1,11,101,1,0,91,59,5000,0,1761516000,2543011199
10325,9000,0,0,0,0,1,1,11,102,1,0,91,59,5000,0,1761516000,2543011199
10326,9000,0,0,0,0,1,1,11,103,1,0,91,59,5000,0,1761516000,2543011199
10327,9000,0,0,0,0,1,1,11,104,1,0,91,59,5000,0,1761516000,2543011199
10328,9000,0,0,0,0,1,1,11,105,1,0,91,59,5000,0,1761516000,2543011199
10329,9000,0,0,0,0,1,1,11,106,1,0,91,59,5000,0,1761516000,2543011199
11000,10000,1,0,0,0,0,0,164,144,1,0,164,149,20,0,1762898400,2544393599
11001,10001,2,0,0,0,0,0,164,145,1,0,164,150,20,0,1762898400,2544393599
12000,11000,1,0,0,0,1,3,90,43,150,0,165,156,2000,0,1768514400,1769464799
12001,11000,2,0,0,0,1,1,164,149,1,0,165,156,10000,0,1768514400,1769464799
12002,11000,3,0,0,0,1,1,164,150,1,0,165,156,5000,0,1768514400,1769464799
12003,11000,4,0,0,0,1,3,40,41,1,0,165,156,2000,0,1768514400,1769464799
12004,11000,5,0,0,0,1,3,40,111,1,0,165,156,2000,0,1768514400,1769464799
12005,11000,6,0,0,0,1,10,102,101001,2,0,165,156,500,0,1768514400,1769464799
12006,11000,7,0,0,0,1,10,102,103001,2,0,165,156,500,0,1768514400,1769464799
12007,11000,8,0,0,0,1,10,102,105601,2,0,165,156,500,0,1768514400,1769464799
12008,11000,9,0,0,0,1,10,102,105201,2,0,165,156,500,0,1768514400,1769464799
12009,11000,10,0,0,0,1,100,91,59,3000,0,165,156,100,0,1768514400,1769464799
12010,11000,11,0,0,0,1,100,30,110,1000,0,165,156,100,0,1768514400,1769464799
12011,11000,12,0,0,0,1,20,11,71,1,0,165,156,50,0,1768514400,1769464799
12012,11000,13,0,0,0,1,20,11,80,1,0,165,156,50,0,1768514400,1769464799
12013,11000,14,0,0,0,1,20,11,84,1,0,165,156,50,0,1768514400,1769464799
12014,11000,15,0,0,0,1,20,11,86,1,0,165,156,50,0,1768514400,1769464799
12015,11000,16,0,0,0,1,20,11,87,1,0,165,156,50,0,1768514400,1769464799
12016,11000,17,0,0,0,1,20,11,92,1,0,165,156,50,0,1768514400,1769464799
12017,11000,18,0,0,0,1,50,11,7,1,0,165,156,20,0,1768514400,1769464799
12018,11001,1,0,0,0,1,3,90,43,150,0,165,156,1500,0,1774821600,1775512799
12019,11001,2,0,0,0,1,1,164,149,1,0,165,156,10000,0,1774821600,1775512799
12020,11001,3,0,0,0,1,1,164,150,1,0,165,156,5000,0,1774821600,1775512799
12021,11001,4,0,0,0,1,3,40,41,1,0,165,156,1500,0,1774821600,1775512799
12022,11001,5,0,0,0,1,3,40,111,1,0,165,156,1500,0,1774821600,1775512799
12023,11001,6,0,0,0,1,1,11,163,1,0,165,156,10000,0,1774821600,1775512799
12024,11001,7,0,0,0,1,2,11,162,1,0,165,156,8000,0,1774821600,1775512799
12025,11001,8,0,0,0,1,4,11,161,1,0,165,156,2000,0,1774821600,1775512799
12026,11001,9,0,0,0,1,8,11,160,1,0,165,156,1000,0,1774821600,1775512799
12027,11001,10,0,0,0,1,5,102,101701,2,0,165,156,500,0,1774821600,1775512799
12028,11001,11,0,0,0,1,5,102,101601,2,0,165,156,500,0,1774821600,1775512799
12029,11001,12,0,0,0,1,5,102,102101,2,0,165,156,500,0,1774821600,1775512799
12030,11001,13,0,0,0,1,5,102,101301,2,0,165,156,500,0,1774821600,1775512799
12031,11001,14,0,0,0,1,100,91,59,3000,0,165,156,100,0,1774821600,1775512799
12032,11001,15,0,0,0,1,100,30,110,1000,0,165,156,100,0,1774821600,1775512799
12033,11001,16,0,0,0,1,15,11,74,1,0,165,156,50,0,1774821600,1775512799
12034,11001,17,0,0,0,1,15,11,73,1,0,165,156,50,0,1774821600,1775512799
12035,11001,18,0,0,0,1,15,11,83,1,0,165,156,50,0,1774821600,1775512799
12036,11001,19,0,0,0,1,15,11,80,1,0,165,156,50,0,1774821600,1775512799
12037,11001,20,0,0,0,1,15,11,91,1,0,165,156,50,0,1774821600,1775512799
12038,11001,21,0,0,0,1,15,11,78,1,0,165,156,50,0,1774821600,1775512799
12039,11001,22,0,0,0,1,15,11,84,1,0,165,156,50,0,1774821600,1775512799
12040,11001,23,0,0,0,1,15,11,87,1,0,165,156,20,0,1774821600,1775512799
12041,11001,24,0,0,0,1,25,11,10,1,0,165,156,20,0,1774821600,1775512799
12042,11001,25,0,0,0,1,25,11,7,1,0,165,156,20,0,1774821600,1775512799
70101,7000,101,3,4,0,4,1,93,44,1,0,160,50,5,0,1496275200,2543011199
70201,7000,201,0,0,0,4,1,40,136,1,0,160,50,2,0,1496275200,2543011199
70202,7000,202,0,0,0,4,2,40,41,1,0,160,50,2,0,1496275200,2543011199
70203,7000,203,0,0,0,4,2,40,111,1,0,160,50,2,0,1496275200,2543011199
70301,7000,301,0,0,0,0,0,30,110,2000,0,160,50,1,0,1496275200,2543011199
70401,7000,401,0,0,0,4,30,11,83,1,0,160,50,1,0,1496275200,2543011199
70402,7000,402,0,0,0,4,30,11,91,1,0,160,50,1,0,1496275200,2543011199
71101,7001,101,3,4,0,4,1,93,44,1,0,160,49,50,0,1496275200,2543011199
71201,7001,201,0,0,0,4,1,40,136,1,0,160,49,10,0,1496275200,2543011199
71202,7001,202,0,0,0,4,2,40,41,1,0,160,49,10,0,1496275200,2543011199
71203,7001,203,0,0,0,4,2,40,111,1,0,160,49,10,0,1496275200,2543011199
71301,7001,301,0,0,0,0,0,30,110,200,0,160,49,1,0,1496275200,2543011199
71401,7001,401,0,0,0,4,30,11,83,1,0,160,49,3,0,1496275200,2543011199
71402,7001,402,0,0,0,4,30,11,91,1,0,160,49,3,0,1496275200,2543011199
72201,7002,201,0,0,0,4,1,40,136,1,0,160,48,50,0,1496275200,2543011199
72202,7002,202,0,0,0,4,2,40,41,1,0,160,48,50,0,1496275200,2543011199
72203,7002,203,0,0,0,4,2,40,111,1,0,160,48,50,0,1496275200,2543011199
72301,7002,301,0,0,0,0,0,30,110,100,0,160,48,5,0,1496275200,2543011199
72401,7002,401,0,0,0,4,30,11,73,1,0,160,48,10,0,1496275200,2543011199
72402,7002,402,0,0,0,4,30,11,75,1,0,160,48,10,0,1496275200,2543011199
72403,7002,403,0,0,0,4,30,11,104,1,0,160,48,10,0,1496275200,2543011199
72404,7002,404,0,0,0,4,30,11,86,1,0,160,48,10,0,1496275200,2543011199
72405,7002,405,0,0,0,4,30,11,87,1,0,160,48,10,0,1496275200,2543011199
72406,7002,406,0,0,0,4,30,11,89,1,0,160,48,10,0,1496275200,2543011199
72407,7002,407,0,0,0,4,30,11,92,1,0,160,48,10,0,1496275200,2543011199
2000101,20001,101,0,0,0,1,1,164,149,1,0,166,159,30000,0,1770328800,1771192799
2000102,20001,102,0,0,0,1,1,164,150,1,0,166,159,15000,0,1770328800,1771192799
2000103,20001,201,0,0,0,1,3,40,41,1,0,166,159,6000,0,1770328800,1771192799
2000104,20001,202,0,0,0,1,3,40,111,1,0,166,159,6000,0,1770328800,1771192799
2000105,20001,301,0,0,0,1,10,97,115,1,0,166,159,1500,0,1770328800,1771192799
2000106,20001,401,0,0,0,1,10,102,101101,1,0,166,159,700,0,1770328800,1771192799
2000107,20001,402,0,0,0,1,10,102,106101,1,0,166,159,700,0,1770328800,1771192799
2000108,20001,403,0,0,0,1,10,102,102001,1,0,166,159,700,0,1770328800,1771192799
2000109,20001,404,0,0,0,1,10,102,100101,1,0,166,159,700,0,1770328800,1771192799
2000110,20001,405,0,0,0,1,10,102,101401,1,0,166,159,700,0,1770328800,1771192799
2000111,20001,406,0,0,0,1,10,102,101402,1,0,166,159,700,0,1770328800,1771192799
2000112,20001,501,0,0,0,1,10,34,95,1,0,166,159,1200,0,1770328800,1771192799
2000114,20001,502,0,0,0,1,10,150,116,1,0,166,159,700,0,1770328800,1771192799
2000115,20001,601,0,0,0,0,0,91,59,1000,0,166,159,2000,0,1770328800,1771192799
2000116,20001,602,0,0,0,0,0,30,110,500,0,166,159,2000,0,1770328800,1771192799
2000117,20001,603,0,0,0,0,0,11,75,1,0,166,159,5000,0,1770328800,1771192799
2000118,20001,604,0,0,0,0,0,11,78,1,0,166,159,5000,0,1770328800,1771192799
2000119,20001,605,0,0,0,0,0,11,87,1,0,166,159,5000,0,1770328800,1771192799
2000120,20001,606,0,0,0,0,0,11,80,1,0,166,159,5000,0,1770328800,1771192799
2000121,20001,607,0,0,0,0,0,11,91,1,0,166,159,5000,0,1770328800,1771192799
2000122,20001,608,0,0,0,0,0,11,4,1,0,166,159,1000,0,1770328800,1771192799
2000123,5002,1,0,0,0,0,0,50,100101,1,60,41,164,1,0,1773352800,2543011199
2000124,5002,2,0,0,0,0,0,50,100102,1,60,41,164,1,0,1773352800,2543011199
2000125,5002,3,0,0,0,0,0,50,100201,1,60,41,164,1,0,1773352800,2543011199
2000126,5002,4,0,0,0,0,0,50,100301,1,60,41,164,1,0,1773352800,2543011199
2000127,5002,5,0,0,0,0,0,50,100302,1,60,41,164,1,0,1773352800,2543011199
2000128,5002,6,0,0,0,0,0,50,100401,1,60,41,164,1,0,1773352800,2543011199
2000129,5002,7,0,0,0,0,0,50,100402,1,60,41,164,1,0,1773352800,2543011199
2000130,5002,8,0,0,0,0,0,50,100501,1,60,41,164,1,0,1773352800,2543011199
2000131,5002,9,0,0,0,0,0,50,100601,1,60,41,164,1,0,1773352800,2543011199
2000132,5002,10,0,0,0,0,0,50,100602,1,60,41,164,1,0,1773352800,2543011199
2000133,5002,11,0,0,0,0,0,50,101001,1,60,41,164,1,0,1773352800,2543011199
2000134,5002,12,0,0,0,0,0,50,101102,1,60,41,164,1,0,1773352800,2543011199
2000135,5002,13,0,0,0,0,0,50,101201,1,60,41,164,1,0,1773352800,2543011199
2000136,5002,14,0,0,0,0,0,50,101301,1,60,41,164,1,0,1773352800,2543011199
2000137,5002,15,0,0,0,0,0,50,101302,1,60,41,164,1,0,1773352800,2543011199
2000138,5002,16,0,0,0,0,0,50,101402,1,60,41,164,1,0,1773352800,2543011199
2000139,5002,17,0,0,0,0,0,50,101501,1,60,41,164,1,0,1773352800,2543011199
2000140,5002,18,0,0,0,0,0,50,101502,1,60,41,164,1,0,1773352800,2543011199
2000141,5002,19,0,0,0,0,0,50,101601,1,60,41,164,1,0,1773352800,2543011199
2000142,5002,20,0,0,0,0,0,50,101701,1,60,41,164,1,0,1773352800,2543011199
2000143,5002,21,0,0,0,0,0,50,101702,1,60,41,164,1,0,1773352800,2543011199
2000144,5002,22,0,0,0,0,0,50,101802,1,60,41,164,1,0,1773352800,2543011199
2000145,5002,23,0,0,0,0,0,50,101901,1,60,41,164,1,0,1773352800,2543011199
2000146,5002,24,0,0,0,0,0,50,102001,1,60,41,164,1,0,1773352800,2543011199
2000147,5002,25,0,0,0,0,0,50,102101,1,60,41,164,1,0,1773352800,2543011199
2000148,5002,26,0,0,0,0,0,50,102201,1,60,41,164,1,0,1773352800,2543011199
2000149,5002,27,0,0,0,0,0,50,102301,1,60,41,164,1,0,1773352800,2543011199
2000150,5002,28,0,0,0,0,0,50,102302,1,60,41,164,1,0,1773352800,2543011199
2000151,5002,29,0,0,0,0,0,50,102402,1,60,41,164,1,0,1773352800,2543011199
2000152,5002,30,0,0,0,0,0,50,102501,1,60,41,164,1,0,1773352800,2543011199
2000153,5002,31,0,0,0,0,0,50,102601,1,60,41,164,1,0,1773352800,2543011199
2000154,5002,32,0,0,0,0,0,50,102801,1,60,41,164,1,0,1773352800,2543011199
2000155,5002,33,0,0,0,0,0,50,103001,1,60,41,164,1,0,1773352800,2543011199
2000156,5002,34,0,0,0,0,0,50,103002,1,60,41,164,1,0,1773352800,2543011199
2000157,5002,35,0,0,0,0,0,50,103701,1,60,41,164,1,0,1773352800,2543011199
2000158,5002,36,0,0,0,0,0,50,103801,1,60,41,164,1,0,1773352800,2543011199
2000159,5002,37,0,0,0,0,0,50,103901,1,60,41,164,1,0,1773352800,2543011199
2000160,5002,38,0,0,0,0,0,50,104001,1,60,41,164,1,0,1773352800,2543011199
2000161,5002,39,0,0,0,0,0,50,104002,1,60,41,164,1,0,1773352800,2543011199
2000162,5002,40,0,0,0,0,0,50,104502,1,60,41,164,1,0,1773352800,2543011199
2000163,5002,41,0,0,0,0,0,50,104601,1,60,41,164,1,0,1773352800,2543011199
2000164,5002,42,0,0,0,0,0,50,104801,1,60,41,164,1,0,1773352800,2543011199
2000165,5002,43,0,0,0,0,0,50,105001,1,60,41,164,1,0,1773352800,2543011199
2000166,5002,44,0,0,0,0,0,50,105202,1,60,41,164,1,0,1773352800,2543011199
2000167,5002,45,0,0,0,0,0,50,105602,1,60,41,164,1,0,1773352800,2543011199
2000168,5002,46,0,0,0,0,0,50,105801,1,60,41,164,1,0,1773352800,2543011199
2000169,5002,47,0,0,0,0,0,50,105901,1,60,41,164,1,0,1773352800,2543011199
2000176,5502,1,0,0,0,0,0,51,30001,1,0,42,165,1,0,1773352800,2543011199
2000177,5502,2,0,0,0,0,0,51,30002,1,0,42,165,1,0,1773352800,2543011199
2000178,5502,3,0,0,0,0,0,51,30003,1,0,42,165,1,0,1773352800,2543011199
2000179,5502,4,0,0,0,0,0,51,30004,1,0,42,165,1,0,1773352800,2543011199
2000180,5502,5,0,0,0,0,0,51,30005,1,0,42,165,1,0,1773352800,2543011199
2000181,5502,6,0,0,0,0,0,51,30006,1,0,42,165,1,0,1773352800,2543011199
2000182,5502,7,0,0,0,0,0,51,30007,1,0,42,165,1,0,1773352800,2543011199
2000183,5502,8,0,0,0,0,0,51,30008,1,0,42,165,1,0,1773352800,2543011199
2000184,5502,9,0,0,0,0,0,51,30009,1,0,42,165,1,0,1773352800,2543011199
2000185,5502,10,0,0,0,0,0,51,30010,1,0,42,165,1,0,1773352800,2543011199
2000186,5502,11,0,0,0,0,0,51,30011,1,0,42,165,1,0,1773352800,2543011199
2000187,5502,12,0,0,0,0,0,51,30012,1,0,42,165,1,0,1773352800,2543011199
2000188,5502,13,0,0,0,0,0,51,30013,1,0,42,165,1,0,1773352800,2543011199
2000189,5502,14,0,0,0,0,0,51,30014,1,0,42,165,1,0,1773352800,2543011199
2000190,5502,15,0,0,0,0,0,51,30015,1,0,42,165,1,0,1773352800,2543011199
2000191,5502,16,0,0,0,0,0,51,30016,1,0,42,165,1,0,1773352800,2543011199
2000192,5502,17,0,0,0,0,0,51,30017,1,0,42,165,1,0,1773352800,2543011199
2000193,5502,18,0,0,0,0,0,51,30018,1,0,42,165,1,0,1773352800,2543011199
2000194,5502,19,0,0,0,0,0,51,30020,1,0,42,165,1,0,1773352800,2543011199
2000195,5502,20,0,0,0,0,0,51,30021,1,0,42,165,1,0,1773352800,2543011199
2000196,5502,21,0,0,0,0,0,51,30024,1,0,42,165,1,0,1773352800,2543011199
2000197,5502,22,0,0,0,0,0,51,30026,1,0,42,165,1,0,1773352800,2543011199
2000198,5502,23,0,0,0,0,0,51,30027,1,0,42,165,1,0,1773352800,2543011199
2000199,5502,24,0,0,0,0,0,51,30028,1,0,42,165,1,0,1773352800,2543011199
2000200,5502,25,0,0,0,0,0,51,30029,1,0,42,165,1,0,1773352800,2543011199
2000201,5502,26,0,0,0,0,0,51,30031,1,0,42,165,1,0,1773352800,2543011199
2000202,5502,27,0,0,0,0,0,51,30032,1,0,42,165,1,0,1773352800,2543011199
2000203,5502,28,0,0,0,0,0,51,30034,1,0,42,165,1,0,1773352800,2543011199
2000204,5502,29,0,0,0,0,0,51,30036,1,0,42,165,1,0,1773352800,2543011199
2000205,5502,30,0,0,0,0,0,51,30038,1,0,42,165,1,0,1773352800,2543011199
2000206,5502,31,0,0,0,0,0,51,30039,1,0,42,165,1,0,1773352800,2543011199
2000207,5502,32,0,0,0,0,0,51,30040,1,0,42,165,1,0,1773352800,2543011199
2000208,5502,33,0,0,0,0,0,51,30042,1,0,42,165,1,0,1773352800,2543011199
2000209,5502,34,0,0,0,0,0,51,30043,1,0,42,165,1,0,1773352800,2543011199
2000210,5502,35,0,0,0,0,0,51,30045,1,0,42,165,1,0,1773352800,2543011199
2000211,5502,36,0,0,0,0,0,51,30046,1,0,42,165,1,0,1773352800,2543011199
2000212,5502,37,0,0,0,0,0,51,30048,1,0,42,165,1,0,1773352800,2543011199
2000213,5502,38,0,0,0,0,0,51,30054,1,0,42,165,1,0,1773352800,2543011199
2000214,5502,39,0,0,0,0,0,51,30055,1,0,42,165,1,0,1773352800,2543011199
2000215,5502,40,0,0,0,0,0,51,30056,1,0,42,165,1,0,1773352800,2543011199
2000220,5502,45,0,0,0,0,0,51,30063,1,0,42,165,1,0,1773352800,2543011199
2000221,5502,46,0,0,0,0,0,51,30064,1,0,42,165,1,0,1773352800,2543011199
2000222,5502,47,0,0,0,0,0,51,30065,1,0,42,165,1,0,1773352800,2543011199
2000223,5502,48,0,0,0,0,0,51,30068,1,0,42,165,1,0,1773352800,2543011199
2000224,5502,49,0,0,0,0,0,51,30069,1,0,42,165,1,0,1773352800,2543011199
2000225,5502,50,0,0,0,0,0,51,30071,1,0,42,165,1,0,1773352800,2543011199
2000226,5502,51,0,0,0,0,0,51,30072,1,0,42,165,1,0,1773352800,2543011199
2000227,5502,52,0,0,0,0,0,51,30073,1,0,42,165,1,0,1773352800,2543011199
2000228,5502,53,0,0,0,0,0,51,30075,1,0,42,165,1,0,1773352800,2543011199
2000229,5502,54,0,0,0,0,0,51,30077,1,0,42,165,1,0,1773352800,2543011199
2000230,5502,55,0,0,0,0,0,51,30078,1,0,42,165,1,0,1773352800,2543011199
2000231,20002,101,0,0,0,1,1,164,149,1,0,166,159,30000,0,1776376800,1777240799
2000232,20002,102,0,0,0,1,1,164,150,1,0,166,159,15000,0,1776376800,1777240799
2000233,20002,201,0,0,0,1,3,40,41,1,0,166,159,6000,0,1776376800,1777240799
2000234,20002,202,0,0,0,1,3,40,111,1,0,166,159,6000,0,1776376800,1777240799
2000235,20002,301,0,0,0,1,10,97,115,1,0,166,159,1500,0,1776376800,1777240799
2000236,20002,401,0,0,0,1,10,102,103501,1,0,166,159,700,0,1776376800,1777240799
2000237,20002,402,0,0,0,1,10,102,103201,1,0,166,159,700,0,1776376800,1777240799
2000238,20002,403,0,0,0,1,10,102,100501,1,0,166,159,700,0,1776376800,1777240799
2000239,20002,404,0,0,0,1,10,102,100301,1,0,166,159,700,0,1776376800,1777240799
2000240,20002,405,0,0,0,1,10,102,101701,1,0,166,159,700,0,1776376800,1777240799
2000241,20002,406,0,0,0,1,10,102,101702,1,0,166,159,700,0,1776376800,1777240799
2000242,20002,501,0,0,0,1,10,34,95,1,0,166,159,1200,0,1776376800,1777240799
2000243,20002,502,0,0,0,1,10,150,116,1,0,166,159,700,0,1776376800,1777240799
2000244,20002,601,0,0,0,0,0,91,59,1000,0,166,159,2000,0,1776376800,1777240799
2000245,20002,602,0,0,0,0,0,30,110,500,0,166,159,2000,0,1776376800,1777240799
2000246,20002,603,0,0,0,0,0,11,73,1,0,166,159,5000,0,1776376800,1777240799
2000247,20002,604,0,0,0,0,0,11,83,1,0,166,159,5000,0,1776376800,1777240799
2000248,20002,605,0,0,0,0,0,11,84,1,0,166,159,5000,0,1776376800,1777240799
2000249,20002,606,0,0,0,0,0,11,87,1,0,166,159,5000,0,1776376800,1777240799
2000250,20002,607,0,0,0,0,0,11,91,1,0,166,159,5000,0,1776376800,1777240799
2000251,20002,608,0,0,0,0,0,11,7,1,0,166,159,1000,0,1776376800,1777240799
3010001,12002,1,0,0,0,1,10,34,95,1,0,91,59,1000,0,1772488800,1776203999
3010002,12002,2,0,0,0,1,1,40,41,1,0,91,59,45000,0,1772488800,1776203999
3010003,12002,3,0,0,0,1,10,20,32,1,0,91,59,4500,0,1773352800,1776203999
3010004,12002,4,0,0,0,1,1,40,111,1,0,91,59,45000,0,1773352800,1776203999
3010005,12002,5,0,0,0,1,10,150,116,1,0,91,59,3000,0,1774303200,1776203999
3010006,12002,6,0,0,0,1,1,11,160,1,0,91,59,7500,0,1774303200,1776203999
3010007,12002,7,0,0,0,1,1,11,161,1,0,91,59,15000,0,1774303200,1776203999
3010008,12002,8,0,0,0,1,1,11,162,1,0,91,59,30000,0,1774303200,1776203999
3010009,12002,9,0,0,0,1,1,11,163,1,0,91,59,45000,0,1774303200,1776203999
3020001,12000,1,0,0,0,1,5,34,95,1,0,103,98,100,0,1772488800,1776203999
3020002,12000,2,0,0,0,1,1,40,135,1,0,103,98,10000,0,1772488800,1776203999
3020003,12000,3,0,0,0,1,1,40,136,1,0,103,98,10000,0,1772488800,1776203999
3020004,12000,4,0,0,0,1,5,20,32,1,0,103,98,300,0,1773352800,1776203999
3020005,12000,5,0,0,0,1,1,40,41,1,0,103,98,3000,0,1773352800,1776203999
3020006,12000,6,0,0,0,1,5,150,116,1,0,103,98,250,0,1774303200,1776203999
3020007,12000,7,0,0,0,1,1,40,111,1,0,103,98,3000,0,1774303200,1776203999
3020008,12000,8,0,0,0,1,1,11,160,1,0,103,98,500,0,1774303200,1776203999
3020009,12000,9,0,0,0,1,1,11,161,1,0,103,98,1000,0,1774303200,1776203999
3020010,12000,10,0,0,0,1,1,11,162,1,0,103,98,2000,0,1774303200,1776203999
3020011,12000,11,0,0,0,1,1,11,163,1,0,103,98,3000,0,1774303200,1776203999
3030001,12001,1,0,0,0,1,5,34,95,1,0,161,134,10,0,1772488800,1776203999
3030002,12001,2,0,0,0,1,1,40,111,1,0,161,134,300,0,1772488800,1776203999
3030003,12001,3,0,0,0,1,5,20,32,1,0,161,134,30,0,1773352800,1776203999
3030004,12001,4,0,0,0,1,1,164,149,1,0,161,134,2000,0,1773352800,1776203999
3030005,12001,5,0,0,0,1,1,164,150,1,0,161,134,500,0,1773352800,1776203999
3030006,12001,6,0,0,0,1,5,150,116,1,0,161,134,25,0,1774303200,1776203999
3030007,12001,7,0,0,0,1,1,40,41,1,0,161,134,300,0,1774303200,1776203999
3030008,12001,8,0,0,0,1,1,11,160,1,0,161,134,50,0,1774303200,1776203999
3030009,12001,9,0,0,0,1,1,11,161,1,0,161,134,100,0,1774303200,1776203999
3030010,12001,10,0,0,0,1,1,11,162,1,0,161,134,200,0,1774303200,1776203999
3030011,12001,11,0,0,0,1,1,11,163,1,0,161,134,300,0,1774303200,1776203999
