id,story_event_id,item_category,item_id,item_num,point
966,1011,103,98,300,2000
967,1011,91,59,2000,4000
968,1011,30,110,1000,6000
969,1011,34,95,1,8000
970,1011,103,98,300,12000
971,1011,91,59,2000,14000
972,1011,30,110,1000,16000
973,1011,34,95,1,18000
974,1011,103,98,300,22000
975,1011,91,59,2000,24000
976,1011,30,110,1000,26000
977,1011,34,95,1,28000
978,1011,103,98,300,32000
979,1011,91,59,4000,34000
980,1011,30,110,2000,36000
981,1011,34,95,1,38000
982,1011,103,98,300,42000
983,1011,91,59,4000,44000
984,1011,30,110,2000,46000
985,1011,34,95,2,48000
986,1011,103,98,300,52000
987,1011,91,59,4000,54000
988,1011,30,110,2000,56000
989,1011,34,95,2,58000
990,1011,103,98,300,62000
991,1011,91,59,4000,64000
992,1011,30,110,2000,66000
993,1011,34,95,2,68000
994,1011,20,32,1,72000
995,1011,91,59,6000,74000
996,1011,30,110,3000,76000
997,1011,34,95,2,78000
998,1011,150,116,1,82000
999,1011,21,34,1,84000
1000,1011,91,59,6000,86000
1001,1011,30,110,3000,88000
1002,1011,11,74,2,95000
1003,1011,90,43,100,100000
1004,1011,40,111,1,105000
1005,1011,20,32,1,110000
1006,1011,91,59,6000,115000
1007,1011,30,110,3000,120000
1008,1011,93,44,1,125000
1009,1011,21,34,1,130000
1010,1011,91,59,6000,135000
1011,1011,30,110,3000,140000
1012,1011,150,116,1,145000
1013,1011,90,43,100,150000
1014,1011,20,32,1,155000
1015,1011,91,59,8000,160000
1016,1011,30,110,4000,165000
1017,1011,97,115,5,170000
1018,1011,11,84,2,175000
1019,1011,150,116,1,180000
1020,1011,91,59,8000,185000
1021,1011,30,110,4000,190000
1022,1011,40,41,1,195000
1023,1011,90,43,150,200000
1024,1011,20,32,1,210000
1025,1011,91,59,8000,220000
1026,1011,30,110,4000,230000
1027,1011,93,44,1,240000
1028,1011,97,115,5,250000
1029,1011,51,20043,1,260000
1030,1011,11,91,2,270000
1031,1011,91,59,8000,280000
1032,1011,30,110,4000,290000
1033,1011,164,149,1,300000
1034,1011,90,43,150,310000
1035,1011,91,59,8000,320000
1036,1011,30,110,4000,330000
1037,1011,97,115,5,340000
1038,1011,91,59,8000,350000
1039,1011,30,110,4000,360000
1040,1011,11,83,2,370000
1041,1011,91,59,8000,380000
1042,1011,30,110,4000,390000
1043,1011,51,30087,1,400000
1044,1011,91,59,10000,420000
1045,1011,30,110,5000,440000
1046,1011,90,43,200,460000
1047,1011,91,59,10000,480000
1048,1011,30,110,5000,500000
1049,1011,40,111,1,520000
1050,1011,91,59,10000,540000
1051,1011,30,110,5000,560000
1052,1011,11,78,2,580000
1053,1011,164,149,1,600000
1054,1011,91,59,10000,620000
1055,1011,30,110,5000,640000
1056,1011,90,43,300,660000
1057,1011,91,59,10000,680000
1058,1011,30,110,5000,700000
1059,1011,40,41,1,720000
1060,1011,91,59,20000,740000
1061,1011,30,110,10000,760000
1062,1011,11,74,2,780000
1063,1011,97,115,5,800000
1064,1011,91,59,20000,820000
1065,1011,30,110,10000,840000
1066,1011,93,44,1,860000
1067,1011,91,59,20000,880000
1068,1011,30,110,10000,900000
1069,1011,164,149,1,920000
1070,1011,11,83,2,940000
1071,1011,91,59,20000,960000
1072,1011,30,110,10000,980000
1073,1011,90,43,500,1000000
1074,1012,103,98,300,2000
1075,1012,91,59,5000,4000
1076,1012,30,110,3000,6000
1077,1012,34,95,1,8000
1078,1012,11,160,2,12000
1079,1012,91,59,5000,14000
1080,1012,30,110,3000,16000
1081,1012,34,95,1,18000
1082,1012,103,98,600,22000
1083,1012,91,59,5000,24000
1084,1012,30,110,3000,26000
1085,1012,34,95,1,28000
1086,1012,11,160,2,32000
1087,1012,91,59,10000,34000
1088,1012,30,110,3000,36000
1089,1012,34,95,1,38000
1090,1012,103,98,600,42000
1091,1012,91,59,10000,44000
1092,1012,30,110,3000,46000
1093,1012,34,95,2,48000
1094,1012,11,161,1,52000
1095,1012,91,59,10000,54000
1096,1012,30,110,3000,56000
1097,1012,34,95,2,58000
1098,1012,103,98,600,62000
1099,1012,91,59,10000,64000
1100,1012,30,110,3000,66000
1101,1012,34,95,2,68000
1102,1012,20,32,1,72000
1103,1012,91,59,10000,74000
1104,1012,30,110,4000,76000
1105,1012,34,95,2,78000
1106,1012,150,116,1,80000
1107,1012,21,34,1,85000
1108,1012,11,160,2,90000
1109,1012,30,110,4000,95000
1110,1012,90,43,100,100000
1111,1012,40,111,1,105000
1112,1012,20,32,1,110000
1113,1012,91,59,15000,115000
1114,1012,30,110,4000,120000
1115,1012,93,44,1,125000
1116,1012,21,34,1,130000
1117,1012,11,160,2,135000
1118,1012,30,110,4000,140000
1119,1012,150,116,1,145000
1120,1012,90,43,100,150000
1121,1012,20,32,1,155000
1122,1012,91,59,15000,160000
1123,1012,30,110,4000,165000
1124,1012,97,115,5,170000
1125,1012,11,71,2,175000
1126,1012,150,116,1,180000
1127,1012,11,161,1,185000
1128,1012,30,110,4000,190000
1129,1012,40,41,1,195000
1130,1012,90,43,150,200000
1131,1012,20,32,1,210000
1132,1012,91,59,15000,220000
1133,1012,30,110,4000,230000
1134,1012,93,44,1,240000
1135,1012,97,115,5,250000
1136,1012,11,73,2,260000
1137,1012,11,162,1,270000
1138,1012,30,110,4000,280000
1139,1012,11,74,2,290000
1140,1012,164,149,1,300000
1141,1012,90,43,150,310000
1142,1012,97,115,5,320000
1143,1012,91,59,15000,330000
1144,1012,30,110,4000,340000
1145,1012,11,78,2,350000
1146,1012,11,83,2,360000
1147,1012,11,160,2,370000
1148,1012,91,59,15000,380000
1149,1012,30,110,4000,390000
1150,1012,51,30092,1,400000
1151,1012,11,84,2,420000
1152,1012,90,43,200,440000
1153,1012,91,59,20000,460000
1154,1012,30,110,5000,480000
1155,1012,11,163,1,500000
1156,1012,40,111,1,520000
1157,1012,91,59,20000,540000
1158,1012,30,110,5000,560000
1159,1012,11,161,1,580000
1160,1012,164,149,1,600000
1161,1012,90,43,300,620000
1162,1012,91,59,20000,640000
1163,1012,30,110,5000,660000
1164,1012,97,115,5,680000
1165,1012,40,41,1,700000
1166,1012,91,59,30000,720000
1167,1012,30,110,10000,740000
1168,1012,11,90,2,760000
1169,1012,11,162,1,780000
1170,1012,91,59,30000,800000
1171,1012,30,110,10000,820000
1172,1012,93,44,1,840000
1173,1012,11,161,1,860000
1174,1012,91,59,30000,880000
1175,1012,30,110,10000,900000
1176,1012,164,149,1,920000
1177,1012,11,161,2,940000
1178,1012,91,59,30000,960000
1179,1012,30,110,10000,980000
1180,1012,90,43,500,1000000
1181,1013,103,98,300,2000
1182,1013,91,59,5000,4000
1183,1013,30,110,3000,6000
1184,1013,34,95,1,8000
1185,1013,11,160,2,12000
1186,1013,91,59,5000,14000
1187,1013,30,110,3000,16000
1188,1013,34,95,1,18000
1189,1013,103,98,600,22000
1190,1013,91,59,5000,24000
1191,1013,30,110,3000,26000
1192,1013,34,95,1,28000
1193,1013,11,160,2,32000
1194,1013,91,59,10000,34000
1195,1013,30,110,3000,36000
1196,1013,34,95,1,38000
1197,1013,103,98,600,42000
1198,1013,91,59,10000,44000
1199,1013,30,110,3000,46000
1200,1013,34,95,2,48000
1201,1013,11,161,1,52000
1202,1013,91,59,10000,54000
1203,1013,30,110,3000,56000
1204,1013,34,95,2,58000
1205,1013,103,98,600,62000
1206,1013,91,59,10000,64000
1207,1013,30,110,3000,66000
1208,1013,34,95,2,68000
1209,1013,20,32,1,72000
1210,1013,91,59,10000,74000
1211,1013,30,110,4000,76000
1212,1013,34,95,2,78000
1213,1013,150,116,1,80000
1214,1013,21,34,1,85000
1215,1013,11,160,2,90000
1216,1013,30,110,4000,95000
1217,1013,90,43,100,100000
1218,1013,40,111,1,105000
1219,1013,20,32,1,110000
1220,1013,91,59,15000,115000
1221,1013,30,110,4000,120000
1222,1013,93,44,1,125000
1223,1013,21,34,1,130000
1224,1013,11,160,2,135000
1225,1013,30,110,4000,140000
1226,1013,150,116,1,145000
1227,1013,90,43,100,150000
1228,1013,20,32,1,155000
1229,1013,91,59,15000,160000
1230,1013,30,110,4000,165000
1231,1013,97,115,5,170000
1232,1013,11,92,2,175000
1233,1013,150,116,1,180000
1234,1013,11,161,1,185000
1235,1013,30,110,4000,190000
1236,1013,40,41,1,195000
1237,1013,90,43,150,200000
1238,1013,20,32,1,210000
1239,1013,91,59,15000,220000
1240,1013,30,110,4000,230000
1241,1013,93,44,1,240000
1242,1013,97,115,5,250000
1243,1013,11,73,2,260000
1244,1013,11,162,1,270000
1245,1013,30,110,4000,280000
1246,1013,11,71,2,290000
1247,1013,164,149,1,300000
1248,1013,90,43,150,310000
1249,1013,97,115,5,320000
1250,1013,91,59,15000,330000
1251,1013,30,110,4000,340000
1252,1013,11,70,2,350000
1253,1013,11,80,2,360000
1254,1013,11,160,2,370000
1255,1013,91,59,15000,380000
1256,1013,30,110,4000,390000
1257,1013,51,30096,1,400000
1258,1013,11,84,2,420000
1259,1013,90,43,200,440000
1260,1013,91,59,20000,460000
1261,1013,30,110,5000,480000
1262,1013,11,163,1,500000
1263,1013,40,111,1,520000
1264,1013,91,59,20000,540000
1265,1013,30,110,5000,560000
1266,1013,11,161,1,580000
1267,1013,164,149,1,600000
1268,1013,90,43,300,620000
1269,1013,91,59,20000,640000
1270,1013,30,110,5000,660000
1271,1013,97,115,5,680000
1272,1013,40,41,1,700000
1273,1013,91,59,30000,720000
1274,1013,30,110,10000,740000
1275,1013,11,91,2,760000
1276,1013,11,162,1,780000
1277,1013,91,59,30000,800000
1278,1013,30,110,10000,820000
1279,1013,93,44,1,840000
1280,1013,11,161,1,860000
1281,1013,91,59,30000,880000
1282,1013,30,110,10000,900000
1283,1013,164,149,1,920000
1284,1013,11,161,2,940000
1285,1013,91,59,30000,960000
1286,1013,30,110,10000,980000
1287,1013,90,43,500,1000000
1288,1014,103,98,300,2000
1289,1014,91,59,5000,4000
1290,1014,30,110,3000,6000
1291,1014,34,95,1,8000
1292,1014,11,160,2,12000
1293,1014,91,59,5000,14000
1294,1014,30,110,3000,16000
1295,1014,34,95,1,18000
1296,1014,103,98,600,22000
1297,1014,91,59,5000,24000
1298,1014,30,110,3000,26000
1299,1014,34,95,1,28000
1300,1014,11,160,2,32000
1301,1014,91,59,10000,34000
1302,1014,30,110,3000,36000
1303,1014,34,95,1,38000
1304,1014,103,98,600,42000
1305,1014,91,59,10000,44000
1306,1014,30,110,3000,46000
1307,1014,34,95,2,48000
1308,1014,11,161,1,52000
1309,1014,91,59,10000,54000
1310,1014,30,110,3000,56000
1311,1014,34,95,2,58000
1312,1014,103,98,600,62000
1313,1014,91,59,10000,64000
1314,1014,30,110,3000,66000
1315,1014,34,95,2,68000
1316,1014,20,32,1,72000
1317,1014,91,59,10000,74000
1318,1014,30,110,4000,76000
1319,1014,34,95,2,78000
1320,1014,150,116,1,80000
1321,1014,21,34,1,85000
1322,1014,11,160,2,90000
1323,1014,30,110,4000,95000
1324,1014,90,43,100,100000
1325,1014,40,111,1,105000
1326,1014,20,32,1,110000
1327,1014,91,59,15000,115000
1328,1014,30,110,4000,120000
1329,1014,93,44,1,125000
1330,1014,21,34,1,130000
1331,1014,11,160,2,135000
1332,1014,30,110,4000,140000
1333,1014,150,116,1,145000
1334,1014,90,43,100,150000
1335,1014,20,32,1,155000
1336,1014,91,59,15000,160000
1337,1014,30,110,4000,165000
1338,1014,97,115,5,170000
1339,1014,11,72,2,175000
1340,1014,150,116,1,180000
1341,1014,11,161,1,185000
1342,1014,30,110,4000,190000
1343,1014,40,41,1,195000
1344,1014,90,43,150,200000
1345,1014,20,32,1,210000
1346,1014,91,59,15000,220000
1347,1014,30,110,4000,230000
1348,1014,93,44,1,240000
1349,1014,97,115,5,250000
1350,1014,11,82,2,260000
1351,1014,11,162,1,270000
1352,1014,30,110,4000,280000
1353,1014,11,89,2,290000
1354,1014,164,149,1,300000
1355,1014,90,43,150,310000
1356,1014,97,115,5,320000
1357,1014,91,59,15000,330000
1358,1014,30,110,4000,340000
1359,1014,11,77,2,350000
1360,1014,11,70,2,360000
1361,1014,11,160,2,370000
1362,1014,91,59,15000,380000
1363,1014,30,110,4000,390000
1364,1014,51,30100,1,400000
1365,1014,11,86,2,420000
1366,1014,90,43,200,440000
1367,1014,91,59,20000,460000
1368,1014,30,110,5000,480000
1369,1014,11,163,1,500000
1370,1014,40,111,1,520000
1371,1014,91,59,20000,540000
1372,1014,30,110,5000,560000
1373,1014,11,161,1,580000
1374,1014,164,149,1,600000
1375,1014,90,43,300,620000
1376,1014,91,59,20000,640000
1377,1014,30,110,5000,660000
1378,1014,97,115,5,680000
1379,1014,40,41,1,700000
1380,1014,91,59,30000,720000
1381,1014,30,110,10000,740000
1382,1014,11,76,2,760000
1383,1014,11,162,1,780000
1384,1014,91,59,30000,800000
1385,1014,30,110,10000,820000
1386,1014,93,44,1,840000
1387,1014,11,161,1,860000
1388,1014,91,59,30000,880000
1389,1014,30,110,10000,900000
1390,1014,164,149,1,920000
1391,1014,11,161,2,940000
1392,1014,91,59,30000,960000
1393,1014,30,110,10000,980000
1394,1014,90,43,500,1000000
1395,1015,103,98,300,2000
1396,1015,91,59,5000,4000
1397,1015,30,110,3000,6000
1398,1015,34,95,2,8000
1399,1015,11,160,2,12000
1400,1015,91,59,5000,14000
1401,1015,30,110,3000,16000
1402,1015,34,95,2,18000
1403,1015,103,98,600,22000
1404,1015,91,59,5000,24000
1405,1015,30,110,3000,26000
1406,1015,34,95,2,28000
1407,1015,11,160,2,32000
1408,1015,91,59,10000,34000
1409,1015,30,110,3000,36000
1410,1015,34,95,2,38000
1411,1015,103,98,600,42000
1412,1015,91,59,10000,44000
1413,1015,30,110,3000,46000
1414,1015,34,95,4,48000
1415,1015,11,161,1,52000
1416,1015,91,59,10000,54000
1417,1015,30,110,3000,56000
1418,1015,34,95,4,58000
1419,1015,103,98,600,62000
1420,1015,91,59,10000,64000
1421,1015,30,110,3000,66000
1422,1015,34,95,4,68000
1423,1015,20,32,1,72000
1424,1015,91,59,10000,74000
1425,1015,30,110,4000,76000
1426,1015,34,95,4,78000
1427,1015,150,116,1,80000
1428,1015,21,34,1,85000
1429,1015,11,160,2,90000
1430,1015,30,110,4000,95000
1431,1015,90,43,100,100000
1432,1015,40,111,1,105000
1433,1015,20,32,1,110000
1434,1015,91,59,15000,115000
1435,1015,30,110,4000,120000
1436,1015,93,44,1,125000
1437,1015,21,34,1,130000
1438,1015,11,160,2,135000
1439,1015,30,110,4000,140000
1440,1015,150,116,1,145000
1441,1015,90,43,100,150000
1442,1015,20,32,1,155000
1443,1015,91,59,15000,160000
1444,1015,30,110,4000,165000
1445,1015,97,115,5,170000
1446,1015,11,71,2,175000
1447,1015,150,116,1,180000
1448,1015,11,161,1,185000
1449,1015,30,110,4000,190000
1450,1015,40,41,1,195000
1451,1015,90,43,150,200000
1452,1015,20,32,1,210000
1453,1015,91,59,15000,220000
1454,1015,30,110,4000,230000
1455,1015,93,44,1,240000
1456,1015,97,115,5,250000
1457,1015,11,77,2,260000
1458,1015,11,162,1,270000
1459,1015,30,110,4000,280000
1460,1015,11,79,2,290000
1461,1015,164,149,1,300000
1462,1015,90,43,150,310000
1463,1015,97,115,5,320000
1464,1015,91,59,15000,330000
1465,1015,30,110,4000,340000
1466,1015,11,81,2,350000
1467,1015,11,82,2,360000
1468,1015,11,160,2,370000
1469,1015,91,59,15000,380000
1470,1015,30,110,4000,390000
1471,1015,51,30104,1,400000
1472,1015,11,86,2,420000
1473,1015,90,43,200,440000
1474,1015,91,59,20000,460000
1475,1015,30,110,5000,480000
1476,1015,11,163,1,500000
1477,1015,40,111,1,520000
1478,1015,91,59,20000,540000
1479,1015,30,110,5000,560000
1480,1015,11,161,1,580000
1481,1015,164,149,1,600000
1482,1015,90,43,300,620000
1483,1015,91,59,20000,640000
1484,1015,30,110,5000,660000
1485,1015,97,115,5,680000
1486,1015,40,41,1,700000
1487,1015,91,59,30000,720000
1488,1015,30,110,10000,740000
1489,1015,11,85,2,760000
1490,1015,11,162,1,780000
1491,1015,91,59,30000,800000
1492,1015,30,110,10000,820000
1493,1015,93,44,1,840000
1494,1015,11,161,1,860000
1495,1015,91,59,30000,880000
1496,1015,30,110,10000,900000
1497,1015,164,149,1,920000
1498,1015,11,161,2,940000
1499,1015,91,59,30000,960000
1500,1015,30,110,10000,980000
1501,1015,90,43,500,1000000
1502,1016,103,98,300,2000
1503,1016,91,59,5000,4000
1504,1016,30,110,3000,6000
1505,1016,34,95,2,8000
1506,1016,11,160,2,12000
1507,1016,91,59,5000,14000
1508,1016,30,110,3000,16000
1509,1016,34,95,2,18000
1510,1016,103,98,600,22000
1511,1016,91,59,5000,24000
1512,1016,30,110,3000,26000
1513,1016,34,95,2,28000
1514,1016,11,160,2,32000
1515,1016,91,59,10000,34000
1516,1016,30,110,3000,36000
1517,1016,34,95,2,38000
1518,1016,103,98,600,42000
1519,1016,91,59,10000,44000
1520,1016,30,110,3000,46000
1521,1016,34,95,4,48000
1522,1016,11,161,1,52000
1523,1016,91,59,10000,54000
1524,1016,30,110,3000,56000
1525,1016,34,95,4,58000
1526,1016,103,98,600,62000
1527,1016,91,59,10000,64000
1528,1016,30,110,3000,66000
1529,1016,34,95,4,68000
1530,1016,20,32,1,72000
1531,1016,91,59,10000,74000
1532,1016,30,110,4000,76000
1533,1016,34,95,4,78000
1534,1016,150,116,1,80000
1535,1016,21,34,1,85000
1536,1016,11,160,2,90000
1537,1016,30,110,4000,95000
1538,1016,90,43,100,100000
1539,1016,40,111,1,105000
1540,1016,20,32,1,110000
1541,1016,91,59,15000,115000
1542,1016,30,110,4000,120000
1543,1016,93,44,1,125000
1544,1016,21,34,1,130000
1545,1016,11,160,2,135000
1546,1016,30,110,4000,140000
1547,1016,150,116,1,145000
1548,1016,90,43,100,150000
1549,1016,20,32,1,155000
1550,1016,91,59,15000,160000
1551,1016,30,110,4000,165000
1552,1016,97,115,5,170000
1553,1016,11,74,2,175000
1554,1016,150,116,1,180000
1555,1016,11,161,1,185000
1556,1016,30,110,4000,190000
1557,1016,40,41,1,195000
1558,1016,90,43,150,200000
1559,1016,20,32,1,210000
1560,1016,91,59,15000,220000
1561,1016,30,110,4000,230000
1562,1016,93,44,1,240000
1563,1016,97,115,5,250000
1564,1016,11,80,2,260000
1565,1016,11,162,1,270000
1566,1016,30,110,4000,280000
1567,1016,11,83,2,290000
1568,1016,164,149,1,300000
1569,1016,90,43,150,310000
1570,1016,97,115,5,320000
1571,1016,91,59,15000,330000
1572,1016,30,110,4000,340000
1573,1016,11,71,2,350000
1574,1016,11,91,2,360000
1575,1016,11,160,2,370000
1576,1016,91,59,15000,380000
1577,1016,30,110,4000,390000
1578,1016,51,30109,1,400000
1579,1016,11,73,2,420000
1580,1016,90,43,200,440000
1581,1016,91,59,20000,460000
1582,1016,30,110,5000,480000
1583,1016,11,163,1,500000
1584,1016,40,111,1,520000
1585,1016,91,59,20000,540000
1586,1016,30,110,5000,560000
1587,1016,11,161,1,580000
1588,1016,164,149,1,600000
1589,1016,90,43,300,620000
1590,1016,91,59,20000,640000
1591,1016,30,110,5000,660000
1592,1016,97,115,5,680000
1593,1016,40,41,1,700000
1594,1016,91,59,30000,720000
1595,1016,30,110,10000,740000
1596,1016,11,92,2,760000
1597,1016,11,162,1,780000
1598,1016,91,59,30000,800000
1599,1016,30,110,10000,820000
1600,1016,93,44,1,840000
1601,1016,11,161,1,860000
1602,1016,91,59,30000,880000
1603,1016,30,110,10000,900000
1604,1016,164,149,1,920000
1605,1016,11,161,2,940000
1606,1016,91,59,30000,960000
1607,1016,30,110,10000,980000
1608,1016,90,43,500,1000000
