character_id,voice_id,text,cue_sheet,cue_id,motion_set,scene,use_gallery,card_id,lip_sync_data,gender,motion_second_set,motion_second_start,start_date
1018,30006,Sound the bells of victory!,snd_voi_race_101802,0,0,3,1,0,snd_voi_race_101802_0000,0,0,0,1622203200
1018,30007,Another step closer to my ideals!,snd_voi_race_101800,8,0,3,1,0,snd_voi_race_101800_0008,0,0,0,1622203200
1018,400002,"Regardless of how we got here, I must give it my all. I will succeed and lay claim to my signature racewear.",snd_voi_event_090004,2,1001,7,1,0,snd_voi_event_090004_0002,0,0,0,1622203200
1018,400003,"I've had some mishaps in the past. However, overcoming adversity and blossoming once more is what makes me Empress.",snd_voi_event_090004,3,1018000,7,1,0,snd_voi_event_090004_0003,0,0,0,1622203200
1018,400011,This is my signature racewear. Is this how Miss Beauty sees me? Heh. I approve.,snd_voi_event_090004,11,2009,7,1,0,snd_voi_event_090004_0011,0,0,0,1622203200
1018,400014,"The event is now over. Beauty Anshinzawa was quite a character, wasn't she?",snd_voi_event_090004,14,1,7,1,0,snd_voi_event_090004_0014,0,1018011,2700,1622203200
1018,70018,Wonderful!,snd_voi_outgame_101800,26,1018006,7,1,0,snd_voi_outgame_101800_0026,0,0,0,1629806400
1018,70019,I shall show you how the Empress runs!,snd_voi_outgame_101800,27,1018000,7,1,0,snd_voi_outgame_101800_0027,0,0,0,1629806400
1018,71018,Wonderful!,snd_voi_outgame_101800,26,48,7,0,0,snd_voi_outgame_101800_0026,0,0,0,1629806400
1018,71019,I shall show you how the Empress runs!,snd_voi_outgame_101800,27,50,7,0,0,snd_voi_outgame_101800_0027,0,0,0,1629806400
1018,81000,Don't think even for a moment that I'll go easy on you.,snd_voi_outgame_101800,13,1003,7,1,0,snd_voi_outgame_101800_0013,0,0,0,1636718400
1018,81001,"Oh, not bad at all. Challenge me again, won't you?",snd_voi_outgame_101800,14,1018006,7,1,0,snd_voi_outgame_101800_0014,0,0,0,1636718400
1018,90020,Happy Valentine's Day.,snd_voi_valentine_101800,1,980013,1,1,0,snd_voi_valentine_101800_0001,0,0,0,1644840000
1018,90021,Happy Valentine's Day.,snd_voi_valentine_101800,1,980013,1,1,0,snd_voi_valentine_101800_0001,0,0,0,1644840000
1018,80000,A fine effort.,snd_voi_aimteam_101800,0,1018001,7,0,0,snd_voi_aimteam_101800_0000,0,0,0,1614124800
1018,70020,Whew... A change of pace is always welcome.,snd_voi_outgame_101800,42,1018001,7,1,0,snd_voi_outgame_101800_0042,0,0,0,1614124800
1018,70021,Well-constructed clothes are to be treasured. That is the true secret to buying clothes.,snd_voi_outgame_101800,43,1001,7,1,0,snd_voi_outgame_101800_0043,0,0,0,1614124800
1019,11,Cygames,snd_voi_tc_1019,0,0,0,1,0,snd_voi_title_101900_0000,0,0,0,1631275200
1019,12,Umamusume: Pretty Derby!,snd_voi_tc_1019,1,0,0,1,0,snd_voi_title_101900_0001,0,0,0,1631275200
1019,10000,"When you said I could run both ways, I was like, this Trainer's a bigger frea—I mean, a bigger fan than I thought!",snd_voi_home_101900,0,1019000,1,1,0,snd_voi_home_101900_0000,0,1019007,3400,1631275200
1019,10001,"You and I are soldiers, simping for our oshis on the Uma racing frontlines!",snd_voi_home_101900,1,1019814,1,1,0,snd_voi_home_101900_0001,0,0,0,1631275200
1019,10002,We've gotta go on another simp pilgrimage—but it's your turn to pick which Uma sites we tour! I'm highkey curious who your oshis are... Mwahaha! ♪,snd_voi_home_101900,2,1019001,1,1,0,snd_voi_home_101900_0002,0,4013,4800,1631275200
1019,10003,"Happy New Yea—huh? I sound tired? No way, I'm having the time of my life with all the events!",snd_voi_home_101900,3,1019806,1,1,0,snd_voi_home_101900_0003,0,1019007,5200,1631275200
1019,10004,There are Umas swapping chocolate all around me! It's too much to take in—I've gotta be dreaming... Hwaaaah!,snd_voi_home_101900,4,1019002,1,1,0,snd_voi_home_101900_0004,0,1019022,3000,1631275200
1019,10005,"Trainer... Today of all days, we've gotta blend into the background! Quick, have some chocolate and power up before we go!",snd_voi_home_101900,5,1019000,1,1,0,snd_voi_home_101900_0005,0,0,0,1631275200
1019,10006,"But once per year, the star-crossed racers meet upon the track. In the fleeting time they share, the two grow ever more interested in each other... Ahsadhfh, the ship writes itself!",snd_voi_home_101900,6,1019800,1,1,0,snd_voi_home_101900_0006,0,4002,6600,1631275200
1019,10007,"I would recognize those elegantly perked ears anywhere. And that adorable curly tail! Oh, a mask isn't enough to fool me!",snd_voi_home_101900,7,1019818,1,1,0,snd_voi_home_101900_0007,0,0,0,1631275200
1019,10008,"""Guess I'm spending the holiday alone again,"" or so they try to brush it off. But they're actually desperately fishing for an invitation!",snd_voi_home_101900,8,1019808,1,1,0,snd_voi_home_101900_0008,0,1019012,4800,1631275200
1019,10009,"You wanna go hit the town? There are Umas on holiday dates for us to cheer on, and I can't think of a better way to celebrate the season!",snd_voi_home_101900,9,1019018,1,1,0,snd_voi_home_101900_0009,0,1019818,2600,1631275200
1019,10010,"I DID IT! The doujin's done, I'm ready for the market, and I got through my race prep... Aaaahdjhsh, the end of the year is always so busy!",snd_voi_home_101900,10,1019005,1,1,0,snd_voi_home_101900_0010,0,1019007,9000,1631275200
1019,10011,"Happy happy happy birthdaaay! C'mon, let's go celebrate your big day! I rewatched all my favs' b-day events for inspo!",snd_voi_home_101900,11,1019814,1,1,0,snd_voi_home_101900_0011,0,0,0,1631275200
1019,10012,"I wanted to write you something personalized for your birthday, so... What are your favorite tags?",snd_voi_home_101900,12,1019000,1,1,0,snd_voi_home_101900_0012,0,11003,5500,1631275200
1019,10013,"FWAAH?! M-m-my oshi messaged me?! ...O-oh, r-right! I filled out my birthdate when I signed up for the fanclub...",snd_voi_home_101900,13,1019014,1,1,0,snd_voi_home_101900_0013,0,0,0,1631275200
1019,10014,"Huh, wh-what I want for my birthday?! Um, well if I lend you one of my favorite books, would you talk about it with me?",snd_voi_home_101900,14,1019809,1,1,0,snd_voi_home_101900_0014,0,1019000,4000,1631275200
1019,10015,There's a new notice to check out. What if... What if they finally restocked my fav's merch?!,snd_voi_home_101900,15,1019000,1,1,0,snd_voi_home_101900_0015,0,0,0,1631275200
1019,10016,We've got a present! I bet it's the Umamusume merch I ordered!,snd_voi_home_101900,16,1019814,1,1,0,snd_voi_home_101900_0016,0,0,0,1631275200
1019,10017,"You cleared a mission! Not surprising, for an Uma simp like you!",snd_voi_home_101900,17,1019007,1,1,0,snd_voi_home_101900_0017,0,0,0,1631275200
1019,10018,There's gonna be an event soon?! I've gotta get all geared up... I'll need a fan and lightsticks...,snd_voi_home_101900,18,1019809,1,1,0,snd_voi_home_101900_0018,0,1019012,2300,1631275200
1019,10019,There's an event going on! Grab your gear and let's get straight to simping!,snd_voi_home_101900,19,1019001,1,1,0,snd_voi_home_101900_0019,0,0,0,1631275200
1019,20000,Simping's hard work. I need some rest...,snd_voi_training_101900,0,1019004,2,1,0,snd_voi_training_101900_0000,0,0,0,1631275200
1019,20001,I can't let my beloved Umas see me being such a mess!,snd_voi_training_101900,1,1019009,2,1,0,snd_voi_training_101900_0001,0,0,0,1631275200
1019,20002,The moe power is off the charts! I feel so alive!,snd_voi_training_101900,2,1019007,2,1,0,snd_voi_training_101900_0002,0,0,0,1631275200
1019,20003,"There are Umas here! And there! And over there! Aaasdgahd, I can't! Just seeing them makes me feel like I could do anything!",snd_voi_training_101900,3,1019017,2,1,0,snd_voi_training_101900_0003,0,0,0,1631275200
1019,20004,I can't believe I'm training at the same facilities as my favs... I can't disgrace this sacred site!,snd_voi_training_101900,4,1019000,2,1,0,snd_voi_training_101900_0004,0,0,0,1631275200
1019,20005,"Gimme the plan, Trainer! I'm ready for anything you've got!",snd_voi_training_101900,5,1019813,2,1,0,snd_voi_training_101900_0005,0,0,0,1631275200
1019,20006,"All right, let's rack up some good karma!",snd_voi_training_101900,6,1019001,2,1,0,snd_voi_training_101900_0006,0,0,0,1631275200
1019,20007,"If we wanna simp, we've gotta get our business done first! C'mon, there's not a minute to waste!",snd_voi_training_101900,7,1019810,2,1,0,snd_voi_training_101900_0007,0,0,0,1631275200
1019,20008,"I'm just not really feeling it today... I'd kinda rather be watching the others, y'know?",snd_voi_training_101900,8,1019011,2,1,0,snd_voi_training_101900_0008,0,0,0,1631275200
1019,20009,"Wowwie... Oh, sorry. I was just watching the Umamusume over there...",snd_voi_training_101900,9,1019811,2,1,0,snd_voi_training_101900_0009,0,11014,3000,1631275200
1019,20010,Ah... I can see someone's cleatprints. I could sit here admiring them forever...,snd_voi_training_101900,10,1019010,2,1,0,snd_voi_training_101900_0010,0,0,0,1631275200
1019,20011,"If I die, I hope I get reborn as a carrot farmer...",snd_voi_training_101900,11,11015,2,1,0,snd_voi_training_101900_0011,0,0,0,1631275200
1019,20021,"I'm always happy to run with my oshis, but... I don't wanna push my luck and get in their way...",snd_voi_training_101900,12,1019013,2,1,0,snd_voi_training_101900_0012,0,0,0,1631275200
1019,20022,Are you sure about this? I think I'll only get in the way if I race in this condition...,snd_voi_training_101900,13,1019008,2,1,0,snd_voi_training_101900_0013,0,0,0,1631275200
1019,20023,"I can't believe it's finally here! C'mon, let's go—we can't miss a second of our beloved Umas!",snd_voi_training_101900,14,1019001,2,1,0,snd_voi_training_101900_0014,0,0,0,1631275200
1019,20024,"<i>Exhale... Inhale...</i>\nI can't let myself get <i>too</i> excited, y'know? My legs could give out any second!",snd_voi_training_101900,15,1019812,2,1,0,snd_voi_training_101900_0015,0,1019813,3800,1631275200
1019,20025,I am <i>so</i> ready for this! I've even got my fans and lightsticks ready for the winning concert!,snd_voi_training_101900,16,1019814,2,1,0,snd_voi_training_101900_0016,0,0,0,1631275200
1019,20026,"What divine Uma goodness am I gonna see today? Mwahaha, I can't wait to get on the track. ♪",snd_voi_training_101900,17,1019000,2,1,0,snd_voi_training_101900_0017,0,1019800,3400,1631275200
1019,20027,"I'll run with my whole heart and soul! My oshis are gonna be running their hardest, so I've gotta put up the best fight I possibly can!",snd_voi_training_101900,18,1019814,2,1,0,snd_voi_training_101900_0018,0,0,0,1631275200
1019,20028,Is the camera all good to go? Make sure to get some good shots of the view from the stands!,snd_voi_training_101900,19,1019018,2,1,0,snd_voi_training_101900_0019,0,0,0,1631275200
1019,20029,"Keep it clean, follow the rules, and stay in my lane! Digitan—ready to simp!",snd_voi_training_101900,20,1019007,2,1,0,snd_voi_training_101900_0020,0,0,0,1631275200
1019,20030,I'm perfectly calm. It'd be rude not to give the race my full attention!,snd_voi_training_101900,21,1019813,2,1,0,snd_voi_training_101900_0021,0,0,0,1631275200
1019,20031,"You'll have to tell me how the race looked from the stands, okay? ♪",snd_voi_training_101900,22,1019000,2,1,0,snd_voi_training_101900_0022,0,0,0,1631275200
1019,20032,"Once I get on the course, I'm sure the moe overload will perk me up!",snd_voi_training_101900,23,1019002,2,1,0,snd_voi_training_101900_0023,0,0,0,1631275200
1019,20033,"I wish I could watch this one from the stands... Oh, no, uh... You heard nothing!",snd_voi_training_101900,24,1019008,2,1,0,snd_voi_training_101900_0024,0,1019015,4800,1631275200
1019,20034,...Look at all the names on the entry list. Don't you just wanna look at them forever?,snd_voi_training_101900,25,1019012,2,1,0,snd_voi_training_101900_0025,0,0,0,1631275200
1019,20035,"Gwaaaasdgfh! Doctor, I need some cute Uma pics, stat!",snd_voi_training_101900,26,1019009,2,1,0,snd_voi_training_101900_0026,0,0,0,1631275200
1019,20036,I've gotta pull myself together! I couldn't possibly taint this sacred place with sloppy running!,snd_voi_training_101900,27,1019002,2,1,0,snd_voi_training_101900_0027,0,0,0,1631275200
1019,20037,This is but a small hurdle compared to the infinite love I have for Umas! I can do this!,snd_voi_training_101900,28,1019812,2,1,0,snd_voi_training_101900_0028,0,0,0,1631275200
1019,20038,Here goes!,snd_voi_training_101900,29,0,2,1,0,snd_voi_training_101900_0029,0,0,0,1631275200
1019,20039,Let's do this!,snd_voi_training_101900,30,0,2,1,0,snd_voi_training_101900_0030,0,0,0,1631275200
1019,20040,My pleasure!,snd_voi_training_101900,31,0,2,1,0,snd_voi_training_101900_0031,0,0,0,1631275200
1019,20041,Leave it to me!,snd_voi_training_101900,32,0,2,1,0,snd_voi_training_101900_0032,0,0,0,1631275200
1019,20042,Oof...,snd_voi_training_101900,33,0,2,1,0,snd_voi_training_101900_0033,0,0,0,1631275200
1019,20043,Sorry...,snd_voi_training_101900,34,0,2,1,0,snd_voi_training_101900_0034,0,0,0,1631275200
1019,20046,Let's go!,snd_voi_training_101900,37,0,2,1,0,snd_voi_training_101900_0037,0,0,0,1631275200
1019,20047,Sounds good! ♪,snd_voi_training_101900,38,0,2,1,0,snd_voi_training_101900_0038,0,0,0,1631275200
1019,20049,I feel like I understand my favs better now!,snd_voi_training_101900,63,0,2,1,0,snd_voi_training_101900_0063,0,0,0,1631275200
1019,20050,Thank you for everything!,snd_voi_training_101900,64,0,2,1,0,snd_voi_training_101900_0064,0,0,0,1631275200
1019,30000,We were so close to winning it!,snd_voi_race_101900,0,0,3,1,0,snd_voi_race_101900_0000,0,0,0,1631275200
1019,30001,I got a really sweet view of the finish!,snd_voi_race_101900,1,0,3,1,0,snd_voi_race_101900_0001,0,0,0,1631275200
1019,30002,I wanna see races from a better angle than this!,snd_voi_race_101900,2,0,3,1,0,snd_voi_race_101900_0002,0,0,0,1631275200
1019,30003,"I mean, I don't <i>dislike</i> watching their backs the whole time... but...",snd_voi_race_101900,3,0,3,1,0,snd_voi_race_101900_0003,0,0,0,1631275200
1019,60000,"It's almost time for the concert! You know what this means, everyone? It's time to show those Umas our passion!",snd_voi_live_101900,0,1019006,4,1,0,snd_voi_live_101900_0000,0,0,0,1631275200
1019,60001,I'll leave my lightsticks to you. Make sure you cheer lots in my place!,snd_voi_live_101900,1,1019819,4,1,0,snd_voi_live_101900_0001,0,0,0,1631275200
1019,70001,"Back when I first met you, I knew it was meant to be—I <i>knew</i> you were as much of an Uma simp as I am!",snd_voi_outgame_101900,1,1019814,7,1,0,snd_voi_outgame_101900_0001,0,0,0,1631275200
1019,90000,Good morning! It's another perfect day to give thanks to our idols!,snd_voi_home_101901,0,1019007,1,1,0,snd_voi_home_101901_0000,0,0,0,1631275200
1019,90001,I made sure I was up and out of the room before Tachyon woke up. I wouldn't want to disturb an oshi's morning routine!,snd_voi_home_101901,1,1019000,1,1,0,snd_voi_home_101901_0001,0,0,0,1631275200
1019,90002,"Hello, hello! What a lovely day to admire Umamusume... ♪ Let's make like wallflowers and get straight to simping!",snd_voi_home_101901,2,1019814,1,1,0,snd_voi_home_101901_0002,0,0,0,1631275200
1019,90003,Ooooh! I bet the cafeteria's packed with Umas right about now... Wanna go take a peek?,snd_voi_home_101901,3,4013,1,1,0,snd_voi_home_101901_0003,0,0,0,1631275200
1019,90004,It seems the night is upon us... But we otaku are just getting started!,snd_voi_home_101901,4,2001,1,1,0,snd_voi_home_101901_0004,0,0,0,1631275200
1019,90005,"There's so much to do in a day. I've gotta check my feeds, watch the new race clips, update my fanfi—ahem... Y'know, do fan stuff!",snd_voi_home_101901,5,1019815,1,1,0,snd_voi_home_101901_0005,0,1019810,9400,1631275200
1019,90006,"Spring is the season of... you guessed it—Umamusume! Any second now that Uma's ""friend"" will gently stroke her hair to brush away a petal... and hit her with the classic italic ""Oh..."" moment!",snd_voi_home_101901,6,1019012,1,1,0,snd_voi_home_101901_0006,0,1019818,9000,1631275200
1019,90007,"Summer is the season of Umamusume! Of offering to share a water bottle, and then belatedly realizing... does that mean they just you-know-what?!",snd_voi_home_101901,7,1019012,1,1,0,snd_voi_home_101901_0007,0,1019814,6300,1631275200
1019,90008,"Nothing says ""autumn"" like Umamusume! As the sun sets, she turns to the other—and her smile looks so warm in the soft, amber light... In that moment, nothing else matters!",snd_voi_home_101901,8,1019012,1,1,0,snd_voi_home_101901_0008,0,1019813,7200,1631275200
1019,90009,"Winter always makes me think of Umamusume! Even though it's called the season of farewells, those two promised they'd never leave each other... And then their relationship progresses further!!!1!!1!",snd_voi_home_101901,9,1019012,1,1,0,snd_voi_home_101901_0009,0,1019814,7300,1631275200
1019,91000,"Whenever I watch Falco perform, she always waves at me with a huge smile. Is she—is she legit an angel?",snd_voi_home_101901,10,1019010,1,1,0,snd_voi_home_101901_0010,0,1019809,4600,1631275200
1019,91001,"My dad's job makes it pretty easy to get my mitts on all the reading material I want. Le-legitimately, of course!",snd_voi_home_101901,11,1019000,1,1,0,snd_voi_home_101901_0011,0,0,0,1631275200
1019,91002,Opera O just took Doto's hand and started leading her to the course! I-i-it should be illegal to watch this for free!,snd_voi_home_101901,12,1019014,1,1,0,snd_voi_home_101901_0012,0,0,0,1631275200
1019,91003,"You know any good ways to blend into the background? I've been trying to admire my fav, but I think my lurking is distracting her...",snd_voi_home_101901,13,1019002,1,1,0,snd_voi_home_101901_0013,0,0,0,1631275200
1019,91004,Gyaaah?! It'll take fifteen minutes to transfer lines? I won't get to the second event on time unless I leave the first early! Why're the train schedules like this?!,snd_voi_home_101901,14,1019009,1,1,0,snd_voi_home_101901_0014,0,0,0,1631275200
1019,91005,Hwaaah! This is the same racewear my oshis have worn... I'll be extra ultra careful not to get it dirty!,snd_voi_home_101901,15,4013,1,1,0,snd_voi_home_101901_0015,0,1019814,3800,1631275200
1019,91006,I get to watch my oshis from the stage itself?! Like seriously how is this even real???,snd_voi_home_101901,16,1019814,1,1,0,snd_voi_home_101901_0016,0,0,0,1631275200
1019,91007,"How's it look? I really put a lot of thought into the design, so it wouldn't ruin other fans' view if I ran near their oshi!",snd_voi_home_101901,17,1019010,1,1,0,snd_voi_home_101901_0017,0,0,0,1631275200
1019,91008,"I've always loved this kind of fashion! Just, um, please don't look at me like that...",snd_voi_home_101901,18,1019000,1,1,0,snd_voi_home_101901_0018,0,1019011,2800,1631275200
1019,91009,No way. Those two just walked here together from the same dorm! Does that mean... they're <i>roommates?!</i>,snd_voi_home_101901,19,1019014,1,1,0,snd_voi_home_101901_0019,0,0,0,1631275200
1019,91010,Look at Urara stuffing her adorable little chipmunk cheeks with carrot buns... I could watch her forever... I love Urara...,snd_voi_home_101901,20,1019800,1,1,0,snd_voi_home_101901_0020,0,0,0,1631275200
1019,91011,"Curren just updated her Umasta?! Oh NOOO, how am I supposed to handle all of these photos aasdhk she's too cute I can't!",snd_voi_home_101901,21,1019014,1,1,0,snd_voi_home_101901_0021,0,1019022,2800,1631275200
1019,91012,Mwehehe! ♪ There are all sorts of big races coming up... and I'm not missing a single one!,snd_voi_home_101901,22,2001,1,1,0,snd_voi_home_101901_0022,0,0,0,1631275200
1019,91013,"So there's kiiinda a big con comin' up, and I could use a hand shopping... How confident are you in your stamina? And how are you with heat?",snd_voi_home_101901,23,1019008,1,1,0,snd_voi_home_101901_0023,0,11003,5000,1631275200
1019,91014,"I love watching the big graded races, sure, but there's also something magical about the debuts. I wonder what kinds of racers we'll see this year!",snd_voi_home_101901,24,1019815,1,1,0,snd_voi_home_101901_0024,0,0,0,1631275200
1019,91015,"Wait! L-look—look at the f-fuzzy trim on that Uma's ear-warmers... Ahhdsjh that floof... Oh no, she's <i>adorable!</i> I'm ascending...",snd_voi_home_101901,25,1019816,1,1,0,snd_voi_home_101901_0025,0,1019022,6000,1631275200
1019,92000,"All right, I'm ready for anything! Just say the word and I'll give it all I've got!",snd_voi_training_101901,0,1019001,2,1,0,snd_voi_training_101901_0000,0,0,0,1631275200
1019,92001,"So first, I'll follow her... and then her... Mwehehe, I can see it all in my mind's eye!",snd_voi_training_101901,1,1019815,2,1,0,snd_voi_training_101901_0001,0,1019000,4000,1631275200
1019,92002,"Aaaaasajdk, what a blessed day to be a simp.",snd_voi_training_101901,2,1019007,2,1,0,snd_voi_training_101901_0002,0,0,0,1631275200
1019,92003,"The more I think about how many Umamusume have run on this track... I just, I get so fired up!",snd_voi_training_101901,3,1019012,2,1,0,snd_voi_training_101901_0003,0,1019818,5200,1631275200
1019,92011,Hwaaasadhkah! Look at all the Umas in their swimsuits! What a day to be alive...,snd_voi_training_101900,39,1019818,2,1,0,snd_voi_training_101900_0039,0,0,0,1631275200
1019,92005,"A wise philosopher once said... love's truest essence lies not in being loved, but in feeling love for another.",snd_voi_training_101901,5,1019002,2,1,0,snd_voi_training_101901_0005,0,0,0,1631275200
1019,92006,"The more you look up, the higher your goal feels. The harder you push, the harder they resist... Just like our racing careers, huh?",snd_voi_training_101901,6,1019002,2,1,0,snd_voi_training_101901_0006,0,1019018,6300,1631275200
1019,92007,"A wise fan once said, ""If the heavens didn't want me simping for multiple Umas, they wouldn't have given me two hands."" Just you watch, I'll simp for <i>all</i> Umakind!",snd_voi_training_101901,7,1019814,2,1,0,snd_voi_training_101901_0007,0,0,0,1631275200
1019,93000,You're the master of all things Umamusume!,snd_voi_training_101901,8,0,2,1,0,snd_voi_training_101901_0008,0,0,0,1631275200
1019,93001,"That was a super jam-packed, fulfilling series!",snd_voi_training_101901,9,0,2,1,0,snd_voi_training_101901_0009,0,0,0,1631275200
1019,95000,I'm leveling up!,snd_voi_outgame_101901,0,1019016,7,1,0,snd_voi_outgame_101901_0000,0,0,0,1631275200
1019,95001,Anything for my oshis!,snd_voi_outgame_101901,1,0,7,1,0,snd_voi_outgame_101901_0001,0,0,0,1631275200
1019,95003,Okay! Agnes Digital—ready!,snd_voi_outgame_101901,3,1019000,7,1,0,snd_voi_outgame_101901_0003,0,0,0,1631275200
1019,95004,"I'll follow my oshis to the ends of the earth! I'll run dirt, turf—anywhere at all!",snd_voi_gacha_101901,0,0,7,1,0,snd_voi_gacha_101901_0000,0,0,0,1631275200
1019,1008,I'm looking forward to this!,snd_voi_teamst_st_101900_0000,0,1019006,8,1,0,snd_voi_teamst_st_101900_0000,0,0,0,1631275200
1019,1045,This is an Umamusume paradise...,snd_voi_teamst_st_101900_1032,0,1019016,8,1,0,snd_voi_teamst_st_101900_1032_00,0,0,0,1631275200
1019,1046,"Aaahadjk, so dazzling!",snd_voi_teamst_st_101900_1015,0,1019000,8,1,0,snd_voi_teamst_st_101900_1015_00,0,0,0,1631275200
1019,1069,I'll inspect every last inch!,snd_voi_teamst_st_103200_1019,1,3013,8,1,0,snd_voi_teamst_st_103200_1019_01,0,0,0,1631275200
1019,1000,I'll give you the grand tour!,snd_voi_teamst_101900,0,1019018,8,1,0,snd_voi_teamst_101900_0000,0,0,0,1631275200
1019,1001,Praise be to Umakind!,snd_voi_teamst_101900,1,0,8,1,0,snd_voi_teamst_101900_0001,0,0,0,1631275200
1019,1003,You're really good!,snd_voi_teamst_101900,2,0,8,1,0,snd_voi_teamst_101900_0002,0,0,0,1631275200
1019,1002,That's fair enough...,snd_voi_teamst_101900,3,0,8,1,0,snd_voi_teamst_101900_0003,0,0,0,1631275200
1019,1004,Did you <i>see</i> how they ran?!,snd_voi_teamst_101900,4,1019006,8,1,0,snd_voi_teamst_101900_0004,0,0,0,1631275200
1019,1007,That's a new best!,snd_voi_teamst_101900,5,1019014,8,1,0,snd_voi_teamst_101900_0005,0,0,0,1631275200
1019,1006,You're really good!,snd_voi_teamst_101900,2,1019000,8,1,0,snd_voi_teamst_101900_0002,0,0,0,1631275200
1019,1005,That's fair enough...,snd_voi_teamst_101900,3,1019005,8,1,0,snd_voi_teamst_101900_0003,0,0,0,1631275200
1019,40000,Perfect! Precious! My Queen!,snd_voi_race_101901,2,0,3,1,0,snd_voi_race_101901_0002,0,0,0,1631275200
1019,40001,"Ooh! Ahh! I love her! And her! Oh my glob, I love Umas so much! My fangirl senses are going <i>crazy!</i>",snd_voi_race_101901,3,0,3,1,0,snd_voi_race_101901_0003,0,0,0,1631275200
1019,30004,"Eeeek, I'm so unbelievably blessed!",snd_voi_race_101901,0,0,3,1,0,snd_voi_race_101901_0000,0,0,0,1631275200
1019,30005,My heart is so full!,snd_voi_race_101900,8,0,3,1,0,snd_voi_race_101900_0008,0,0,0,1631275200
1019,31000,Let's do this!,snd_voi_race_101900,9,0,3,1,0,snd_voi_race_101900_0009,0,0,0,1631275200
1019,13,Here's your login bonus for today!,snd_voi_title_101900,4,1019007,1,1,0,snd_voi_title_101900_0004,0,0,0,1631275200
1019,15,Look what's coming up next! ♪,snd_voi_title_101900,5,1019000,1,1,0,snd_voi_title_101900_0005,0,0,0,1631275200
1019,110000,Got some training to do? Bring it on!,snd_voi_home_101900,21,0,1,1,0,snd_voi_home_101900_0021,0,0,0,1631275200
1019,110001,Mwehehe! Just look at all the Uma lore!,snd_voi_home_101900,22,0,1,1,0,snd_voi_home_101900_0022,0,0,0,1631275200
1019,110002,"Entering some races? You just can't get enough, huh? ♪",snd_voi_home_101900,23,0,1,1,0,snd_voi_home_101900_0023,0,0,0,1631275200
1019,10021,You leveled up the Archive?! You're the best!,snd_voi_home_101900,24,1019014,1,1,0,snd_voi_home_101900_0024,0,1019814,2000,1631275200
1019,20051,...I get a free pass to train with my oshis?,snd_voi_training_101900,65,0,2,1,0,snd_voi_training_101900_0065,0,0,0,1614124800
1019,70000,You've gotta grind to shine!,snd_voi_outgame_101900,3,2001,7,1,0,snd_voi_outgame_101900_0003,0,0,0,1614124800
1019,95005,I'd follow you to the ends of the internet!,snd_voi_outgame_101900,4,0,7,1,0,snd_voi_outgame_101900_0004,0,0,0,1614124800
1019,95006,I'll give the best service a simp can offer!,snd_voi_outgame_101900,5,0,7,1,0,snd_voi_outgame_101900_0005,0,0,0,1614124800
1019,120000,Mwaaaagh?! I can see my oshis—I can feel them in my heart!,snd_voi_outgame_101900,11,1019017,2,1,0,snd_voi_outgame_101900_0011,0,0,0,1631275200
1019,140000,I've got my sights on those Umas!,snd_voi_minigame_101900,0,1019801,9,1,0,snd_voi_minigame_101900_0000,0,0,0,1631275200
1019,140001,Come to Digitan!,snd_voi_minigame_101900,1,3015,9,1,0,snd_voi_minigame_101900_0001,0,0,0,1631275200
1019,140002,Ahhh...,snd_voi_minigame_101900,2,11005,9,1,0,snd_voi_minigame_101900_0002,0,0,0,1631275200
1019,140003,I'm in heaven!,snd_voi_minigame_101900,3,971019,9,1,0,snd_voi_minigame_101900_0003,0,0,0,1631275200
1019,140004,This smile... I'll protect it with my life!,snd_voi_minigame_101900,4,972019,9,1,0,snd_voi_minigame_101900_0004,0,0,0,1631275200
1019,140005,Next time! We'll get them for sure next time!,snd_voi_minigame_101900,5,1019802,9,1,0,snd_voi_minigame_101900_0005,0,0,0,1631275200
1019,140006,I'm in heaven!,snd_voi_minigame_101900,3,974019,9,1,0,snd_voi_minigame_101900_0003,0,0,0,1631275200
1019,140007,This smile... I'll protect it with my life!,snd_voi_minigame_101900,4,973019,9,1,0,snd_voi_minigame_101900_0004,0,0,0,1631275200
1019,140008,Ehehe!,snd_voi_minigame_101900,6,1019007,9,1,0,snd_voi_minigame_101900_0006,0,0,0,1631275200
1019,140009,Hehe!,snd_voi_minigame_101900,7,2,9,1,0,snd_voi_minigame_101900_0007,0,0,0,1631275200
1019,140010,Mwehehe!,snd_voi_minigame_101900,8,2002,9,1,0,snd_voi_minigame_101900_0008,0,0,0,1631275200
1019,140011,Whoa!,snd_voi_minigame_101900,9,1019016,9,1,0,snd_voi_minigame_101900_0009,0,0,0,1631275200
1019,140014,No way...,snd_voi_minigame_101900,10,1019005,9,1,0,snd_voi_minigame_101900_0010,0,0,0,1631275200
1019,140015,Ooooh!,snd_voi_minigame_101900,11,1019804,9,1,0,snd_voi_minigame_101900_0011,0,0,0,1631275200
1019,140016,Trainer!,snd_voi_minigame_101900,12,1019805,9,1,0,snd_voi_minigame_101900_0012,0,0,0,1631275200
1019,140012,Thank you so much!,snd_voi_minigame_101900,13,1019017,9,1,0,snd_voi_minigame_101900_0013,0,0,0,1631275200
1019,140013,Mwahaha!,snd_voi_minigame_101900,14,1019006,9,1,0,snd_voi_minigame_101900_0014,0,0,0,1631275200
