id,chara_id,target_scene,target_cut,target_type,value
1033,1025,2,101032,0,2
1034,1025,2,101032,1,2
1035,1025,2,101033,0,2
1036,1025,2,101033,1,2
1037,1025,2,101034,0,2
1038,1025,2,101034,1,2
1039,1025,2,102030,0,2
1040,1025,2,102030,1,2
1041,1025,5,0,0,6
1042,1025,5,1,6,1
1043,1025,5,1,7,1
1044,1025,5,2,1,2
1045,1025,5,0,1,2
1046,1025,5,0,2,2
1047,1025,5,0,3,1
1048,1025,5,0,4,3
1049,1025,0,2,0,4
1050,1025,5,0,5,3
1051,1026,0,0,0,1
1052,1026,1,0,0,5
1053,1026,1,1,0,3
1054,1026,1,2,0,5
1055,1026,1,3,0,1
1056,1026,1,4,0,3
1057,1026,1,5,0,5
1058,1026,4,0,0,2
1059,1026,7,0,0,1
1060,1026,8,0,0,1
1061,1026,3,1,0,6
1062,1026,6,0,1,2
1063,1026,2,103010,0,5
1064,1026,2,103020,0,6
1065,1026,2,103030,0,5
1066,1026,2,103050,0,4
1067,1026,2,103040,0,6
1068,1026,2,101045,1,1
1069,1026,2,102040,1,1
1070,1026,2,101014,0,3
1071,1026,2,101042,0,3
1072,1026,2,101012,0,2
1073,1026,2,101031,0,1
1074,1026,2,101031,1,1
1075,1026,2,101032,0,1
1076,1026,2,101032,1,1
1077,1026,2,101033,0,1
1078,1026,2,101033,1,1
1079,1026,2,101034,0,1
1080,1026,2,101034,1,1
1081,1026,2,102030,0,1
1082,1026,2,102030,1,1
1083,1026,5,0,0,6
1084,1026,5,1,6,2
1085,1026,5,1,7,2
1086,1026,5,2,1,6
1087,1026,5,0,1,3
1088,1026,5,0,2,3
1089,1026,5,0,3,1
1090,1026,5,0,4,5
1091,1026,0,2,0,2
1092,1026,5,0,5,3
1093,1027,0,0,0,1
1094,1027,1,0,0,2
1095,1027,1,1,0,2
1096,1027,1,2,0,2
1097,1027,1,3,0,2
1098,1027,1,4,0,2
1099,1027,1,5,0,2
1100,1027,4,0,0,1
1101,1027,7,0,0,2
1102,1027,8,0,0,1
1103,1027,3,1,0,3
1104,1027,6,0,1,3
1105,1027,2,103010,0,2
1106,1027,2,103020,0,5
1107,1027,2,103030,0,4
1108,1027,2,103050,0,3
1109,1027,2,103040,0,4
1110,1027,2,101045,1,1
1111,1027,2,102040,1,1
1112,1027,2,101014,0,1
1113,1027,2,101042,0,1
1114,1027,2,101012,0,1
1115,1027,2,101031,0,1
1116,1027,2,101031,1,1
1117,1027,2,101032,0,1
1118,1027,2,101032,1,1
1119,1027,2,101033,0,1
1120,1027,2,101033,1,1
1121,1027,2,101034,0,1
1122,1027,2,101034,1,1
1123,1027,2,102030,0,1
1124,1027,2,102030,1,1
1125,1027,5,0,0,5
1126,1027,5,1,6,3
1127,1027,5,1,7,3
1128,1027,5,2,1,5
1129,1027,5,0,1,3
1130,1027,5,0,2,3
1131,1027,5,0,3,1
1132,1027,5,0,4,2
1133,1027,0,2,0,1
1134,1027,5,0,5,2
1135,1028,0,0,0,1
1136,1028,1,0,0,1
1137,1028,1,1,0,4
1138,1028,1,2,0,1
1139,1028,1,3,0,1
1140,1028,1,4,0,4
1141,1028,1,5,0,4
1142,1028,4,0,0,2
1143,1028,7,0,0,1
1144,1028,8,0,0,1
1145,1028,3,1,0,1
1146,1028,6,0,1,1
1147,1028,2,103010,0,4
1148,1028,2,103020,0,3
1149,1028,2,103030,0,1
1150,1028,2,103050,0,1
1151,1028,2,103040,0,5
1152,1028,2,101045,1,4
1153,1028,2,102040,1,4
1154,1028,2,101014,0,2
1155,1028,2,101042,0,2
1156,1028,2,101012,0,1
1157,1028,2,101031,0,1
1158,1028,2,101031,1,1
1159,1028,2,101032,0,1
1160,1028,2,101032,1,1
1161,1028,2,101033,0,1
1162,1028,2,101033,1,1
1163,1028,2,101034,0,1
1164,1028,2,101034,1,1
1165,1028,2,102030,0,1
1166,1028,2,102030,1,1
1167,1028,5,0,0,3
1168,1028,5,1,6,1
1169,1028,5,1,7,4
1170,1028,5,2,1,1
1171,1028,5,0,1,1
1172,1028,5,0,2,1
1173,1028,5,0,3,1
1174,1028,5,0,4,1
1175,1028,0,2,0,1
1176,1028,5,0,5,4
1177,1029,0,0,0,1
1178,1029,1,0,0,1
1179,1029,1,1,0,1
1180,1029,1,2,0,1
1181,1029,1,3,0,2
1182,1029,1,4,0,1
1183,1029,1,5,0,1
1184,1029,4,0,0,1
1185,1029,7,0,0,1
1186,1029,8,0,0,1
1187,1029,3,1,0,4
1188,1029,6,0,1,1
1189,1029,2,103010,0,2
1190,1029,2,103020,0,3
1191,1029,2,103030,0,4
1192,1029,2,103050,0,1
1193,1029,2,103040,0,1
1194,1029,2,101045,1,1
1195,1029,2,102040,1,1
1196,1029,2,101014,0,2
1197,1029,2,101042,0,1
1198,1029,2,101012,0,1
1199,1029,2,101031,0,2
1200,1029,2,101031,1,2
1201,1029,2,101032,0,2
1202,1029,2,101032,1,2
1203,1029,2,101033,0,2
1204,1029,2,101033,1,2
1205,1029,2,101034,0,2
1206,1029,2,101034,1,2
1207,1029,2,102030,0,2
1208,1029,2,102030,1,2
1209,1029,5,0,0,3
1210,1029,5,1,6,2
1211,1029,5,1,7,5
1212,1029,5,2,1,4
1213,1029,5,0,1,2
1214,1029,5,0,2,2
1215,1029,5,0,3,1
1216,1029,5,0,4,1
1217,1029,0,2,0,1
1218,1029,5,0,5,1
1219,1030,0,0,0,1
1220,1030,1,0,0,3
1221,1030,1,1,0,3
1222,1030,1,2,0,3
1223,1030,1,3,0,2
1224,1030,1,4,0,3
1225,1030,1,5,0,1
1226,1030,4,0,0,2
1227,1030,7,0,0,1
1228,1030,8,0,0,1
1229,1030,3,1,0,4
1230,1030,6,0,1,6
1231,1030,2,103010,0,6
1232,1030,2,103020,0,3
1233,1030,2,103030,0,3
1234,1030,2,103050,0,4
1235,1030,2,103040,0,2
1236,1030,2,101045,1,6
1237,1030,2,102040,1,6
1238,1030,2,101014,0,2
1239,1030,2,101042,0,3
1240,1030,2,101012,0,2
1241,1030,2,101031,0,2
1242,1030,2,101031,1,2
1243,1030,2,101032,0,2
1244,1030,2,101032,1,2
1245,1030,2,101033,0,2
1246,1030,2,101033,1,2
1247,1030,2,101034,0,2
1248,1030,2,101034,1,2
1249,1030,2,102030,0,2
1250,1030,2,102030,1,2
1251,1030,5,0,0,3
1252,1030,5,1,6,3
1253,1030,5,1,7,6
1254,1030,5,2,1,2
1255,1030,5,0,1,1
1256,1030,5,0,2,1
1257,1030,5,0,3,1
1258,1030,5,0,4,3
1259,1030,0,2,0,1
1260,1030,5,0,5,3
1261,1031,0,0,0,1
1262,1031,1,0,0,1
1263,1031,1,1,0,1
1264,1031,1,2,0,1
1265,1031,1,3,0,2
1266,1031,1,4,0,1
1267,1031,1,5,0,1
1268,1031,4,0,0,1
1269,1031,7,0,0,2
1270,1031,8,0,0,1
1271,1031,3,1,0,5
1272,1031,6,0,1,3
1273,1031,2,103010,0,2
1274,1031,2,103020,0,5
1275,1031,2,103030,0,4
1276,1031,2,103050,0,6
1277,1031,2,103040,0,1
1278,1031,2,101045,1,1
1279,1031,2,102040,1,1
1280,1031,2,101014,0,1
1281,1031,2,101042,0,2
1282,1031,2,101012,0,1
1283,1031,2,101031,0,2
1284,1031,2,101031,1,2
1285,1031,2,101032,0,2
1286,1031,2,101032,1,2
1287,1031,2,101033,0,2
1288,1031,2,101033,1,2
1289,1031,2,101034,0,2
1290,1031,2,101034,1,2
1291,1031,2,102030,0,2
1292,1031,2,102030,1,2
1293,1031,5,0,0,5
1294,1031,5,1,6,1
1295,1031,5,1,7,1
1296,1031,5,2,1,5
1297,1031,5,0,1,1
1298,1031,5,0,2,1
1299,1031,5,0,3,1
1300,1031,5,0,4,1
1301,1031,0,2,0,1
1302,1031,5,0,5,1
1303,1032,0,0,0,1
1304,1032,1,0,0,5
1305,1032,1,1,0,3
1306,1032,1,2,0,5
1307,1032,1,3,0,1
1308,1032,1,4,0,3
1309,1032,1,5,0,5
1310,1032,4,0,0,2
1311,1032,7,0,0,2
1312,1032,8,0,0,1
1313,1032,3,1,0,6
1314,1032,6,0,1,5
1315,1032,2,103010,0,5
1316,1032,2,103020,0,2
1317,1032,2,103030,0,5
1318,1032,2,103050,0,4
1319,1032,2,103040,0,6
1320,1032,2,101045,1,5
1321,1032,2,102040,1,5
1322,1032,2,101014,0,3
1323,1032,2,101042,0,3
1324,1032,2,101012,0,2
1325,1032,2,101031,0,1
1326,1032,2,101031,1,1
1327,1032,2,101032,0,1
1328,1032,2,101032,1,1
1329,1032,2,101033,0,1
1330,1032,2,101033,1,1
1331,1032,2,101034,0,1
1332,1032,2,101034,1,1
1333,1032,2,102030,0,1
1334,1032,2,102030,1,1
1335,1032,5,0,0,6
1336,1032,5,1,6,2
1337,1032,5,1,7,2
1338,1032,5,2,1,6
1339,1032,5,0,1,2
1340,1032,5,0,2,2
1341,1032,5,0,3,1
1342,1032,5,0,4,5
1343,1032,0,2,0,1
1344,1032,5,0,5,3
1345,1033,0,0,0,1
1346,1033,1,0,0,5
1347,1033,1,1,0,3
1348,1033,1,2,0,5
1349,1033,1,3,0,4
1350,1033,1,4,0,3
1351,1033,1,5,0,5
1352,1033,4,0,0,1
1353,1033,7,0,0,1
1354,1033,8,0,0,1
1355,1033,3,1,0,2
1356,1033,6,0,1,2
1357,1033,2,103010,0,5
1358,1033,2,103020,0,6
1359,1033,2,103030,0,5
1360,1033,2,103050,0,4
1361,1033,2,103040,0,6
1362,1033,2,101045,1,6
1363,1033,2,102040,1,6
1364,1033,2,101014,0,3
1365,1033,2,101042,0,3
1366,1033,2,101012,0,2
1367,1033,2,101031,0,1
1368,1033,2,101031,1,1
1369,1033,2,101032,0,1
1370,1033,2,101032,1,1
1371,1033,2,101033,0,1
1372,1033,2,101033,1,1
1373,1033,2,101034,0,1
1374,1033,2,101034,1,1
1375,1033,2,102030,0,1
1376,1033,2,102030,1,1
1377,1033,5,0,0,6
1378,1033,5,1,6,3
1379,1033,5,1,7,3
1380,1033,5,2,1,2
1381,1033,5,0,1,2
1382,1033,5,0,2,2
1383,1033,5,0,3,1
1384,1033,5,0,4,5
1385,1033,0,2,0,2
1386,1033,5,0,5,3
1387,1034,0,0,0,5
1388,1034,1,0,0,2
1389,1034,1,1,0,2
1390,1034,1,2,0,2
1391,1034,1,3,0,2
1392,1034,1,4,0,2
1393,1034,1,5,0,2
1394,1034,4,0,0,2
1395,1034,7,0,0,2
1396,1034,8,0,0,1
1397,1034,3,1,0,3
1398,1034,6,0,1,3
1399,1034,2,103010,0,2
1400,1034,2,103020,0,1
1401,1034,2,103030,0,4
1402,1034,2,103050,0,3
1403,1034,2,103040,0,3
1404,1034,2,101045,1,2
1405,1034,2,102040,1,2
1406,1034,2,101014,0,1
1407,1034,2,101042,0,1
1408,1034,2,101012,0,1
1409,1034,2,101031,0,1
1410,1034,2,101031,1,1
1411,1034,2,101032,0,1
1412,1034,2,101032,1,1
1413,1034,2,101033,0,1
1414,1034,2,101033,1,1
1415,1034,2,101034,0,1
1416,1034,2,101034,1,1
1417,1034,2,102030,0,1
1418,1034,2,102030,1,1
1419,1034,5,0,0,1
1420,1034,5,1,6,1
1421,1034,5,1,7,4
1422,1034,5,2,1,3
1423,1034,5,0,1,3
1424,1034,5,0,2,3
1425,1034,5,0,3,1
1426,1034,5,0,4,2
1427,1034,0,2,0,5
1428,1034,5,0,5,2
1429,1035,0,0,0,1
1430,1035,1,0,0,2
1431,1035,1,1,0,2
1432,1035,1,2,0,2
1433,1035,1,3,0,2
1434,1035,1,4,0,2
1435,1035,1,5,0,2
1436,1035,4,0,0,1
1437,1035,7,0,0,2
1438,1035,8,0,0,1
1439,1035,3,1,0,5
1440,1035,6,0,1,3
1441,1035,2,103010,0,4
1442,1035,2,103020,0,2
1443,1035,2,103030,0,4
1444,1035,2,103050,0,3
1445,1035,2,103040,0,5
1446,1035,2,101045,1,4
1447,1035,2,102040,1,4
1448,1035,2,101014,0,1
1449,1035,2,101042,0,1
1450,1035,2,101012,0,1
1451,1035,2,101031,0,1
1452,1035,2,101031,1,1
1453,1035,2,101032,0,1
1454,1035,2,101032,1,1
1455,1035,2,101033,0,1
1456,1035,2,101033,1,1
1457,1035,2,101034,0,1
1458,1035,2,101034,1,1
1459,1035,2,102030,0,1
1460,1035,2,102030,1,1
1461,1035,5,0,0,2
1462,1035,5,1,6,2
1463,1035,5,1,7,5
1464,1035,5,2,1,5
1465,1035,5,0,1,3
1466,1035,5,0,2,3
1467,1035,5,0,3,1
1468,1035,5,0,4,2
1469,1035,0,2,0,1
1470,1035,5,0,5,2
1471,1036,0,0,0,5
1472,1036,1,0,0,5
1473,1036,1,1,0,2
1474,1036,1,2,0,5
1475,1036,1,3,0,4
1476,1036,1,4,0,2
1477,1036,1,5,0,5
1478,1036,4,0,0,2
1479,1036,7,0,0,1
1480,1036,8,0,0,1
1481,1036,3,1,0,6
1482,1036,6,0,1,5
1483,1036,2,103010,0,5
1484,1036,2,103020,0,2
1485,1036,2,103030,0,5
1486,1036,2,103050,0,3
1487,1036,2,103040,0,4
1488,1036,2,101045,1,5
1489,1036,2,102040,1,5
1490,1036,2,101014,0,3
1491,1036,2,101042,0,3
1492,1036,2,101012,0,2
1493,1036,2,101031,0,1
1494,1036,2,101031,1,1
1495,1036,2,101032,0,1
1496,1036,2,101032,1,1
1497,1036,2,101033,0,1
1498,1036,2,101033,1,1
1499,1036,2,101034,0,1
1500,1036,2,101034,1,1
1501,1036,2,102030,0,1
1502,1036,2,102030,1,1
1503,1036,5,0,0,2
1504,1036,5,1,6,3
1505,1036,5,1,7,6
1506,1036,5,2,1,6
1507,1036,5,0,1,3
1508,1036,5,0,2,3
1509,1036,5,0,3,1
1510,1036,5,0,4,5
1511,1036,0,2,0,5
1512,1036,5,0,5,2
1513,1037,0,0,0,2
1514,1037,1,0,0,6
1515,1037,1,1,0,3
1516,1037,1,2,0,5
1517,1037,1,3,0,2
1518,1037,1,4,0,3
1519,1037,1,5,0,3
1520,1037,4,0,0,1
1521,1037,7,0,0,1
1522,1037,8,0,0,1
1523,1037,3,1,0,6
1524,1037,6,0,1,5
1525,1037,2,103010,0,6
1526,1037,2,103020,0,7
1527,1037,2,103030,0,2
1528,1037,2,103050,0,4
1529,1037,2,103040,0,2
1530,1037,2,101045,1,3
1531,1037,2,102040,1,3
1532,1037,2,101014,0,3
1533,1037,2,101042,0,3
1534,1037,2,101012,0,2
1535,1037,2,101031,0,1
1536,1037,2,101031,1,1
1537,1037,2,101032,0,1
1538,1037,2,101032,1,1
1539,1037,2,101033,0,1
1540,1037,2,101033,1,1
1541,1037,2,101034,0,1
1542,1037,2,101034,1,1
1543,1037,2,102030,0,1
1544,1037,2,102030,1,1
1545,1037,5,0,0,3
1546,1037,5,1,6,1
1547,1037,5,1,7,1
1548,1037,5,2,1,6
1549,1037,5,0,1,2
1550,1037,5,0,2,2
1551,1037,5,0,3,1
1552,1037,5,0,4,5
1553,1037,0,2,0,2
1554,1037,5,0,5,3
1555,1038,0,0,0,2
1556,1038,1,0,0,4
1557,1038,1,1,0,4
1558,1038,1,2,0,1
1559,1038,1,3,0,1
1560,1038,1,4,0,4
1561,1038,1,5,0,1
1562,1038,4,0,0,2
1563,1038,7,0,0,2
1564,1038,8,0,0,1
1565,1038,3,1,0,1
1566,1038,6,0,1,2
1567,1038,2,103010,0,1
1568,1038,2,103020,0,5
1569,1038,2,103030,0,4
1570,1038,2,103050,0,4
1571,1038,2,103040,0,2
1572,1038,2,101045,1,3
1573,1038,2,102040,1,3
1574,1038,2,101014,0,2
1575,1038,2,101042,0,3
1576,1038,2,101012,0,2
1577,1038,2,101031,0,1
1578,1038,2,101031,1,1
1579,1038,2,101032,0,1
1580,1038,2,101032,1,1
1581,1038,2,101033,0,1
1582,1038,2,101033,1,1
1583,1038,2,101034,0,1
1584,1038,2,101034,1,1
1585,1038,2,102030,0,1
1586,1038,2,102030,1,1
1587,1038,5,0,0,5
1588,1038,5,1,6,2
1589,1038,5,1,7,2
1590,1038,5,2,1,1
1591,1038,5,0,1,2
1592,1038,5,0,2,2
1593,1038,5,0,3,1
1594,1038,5,0,4,1
1595,1038,0,2,0,2
1596,1038,5,0,5,4
1597,1039,0,0,0,2
1598,1039,1,0,0,1
1599,1039,1,1,0,2
1600,1039,1,2,0,1
1601,1039,1,3,0,4
1602,1039,1,4,0,2
1603,1039,1,5,0,1
1604,1039,4,0,0,1
1605,1039,7,0,0,2
1606,1039,8,0,0,1
1607,1039,3,1,0,7
1608,1039,6,0,1,3
1609,1039,2,103010,0,3
1610,1039,2,103020,0,5
1611,1039,2,103030,0,3
1612,1039,2,103050,0,2
1613,1039,2,103040,0,3
1614,1039,2,101045,1,4
1615,1039,2,102040,1,4
1616,1039,2,101014,0,1
1617,1039,2,101042,0,1
1618,1039,2,101012,0,1
1619,1039,2,101031,0,1
1620,1039,2,101031,1,1
1621,1039,2,101032,0,1
1622,1039,2,101032,1,1
1623,1039,2,101033,0,1
1624,1039,2,101033,1,1
1625,1039,2,101034,0,1
1626,1039,2,101034,1,1
1627,1039,2,102030,0,1
1628,1039,2,102030,1,1
1629,1039,5,0,0,5
1630,1039,5,1,6,3
1631,1039,5,1,7,3
1632,1039,5,2,1,7
1633,1039,5,0,1,1
1634,1039,5,0,2,1
1635,1039,5,0,3,1
1636,1039,5,0,4,1
1637,1039,0,2,0,2
1638,1039,5,0,5,2
1639,1040,0,0,0,2
1640,1040,1,0,0,6
1641,1040,1,1,0,3
1642,1040,1,2,0,5
1643,1040,1,3,0,2
1644,1040,1,4,0,3
1645,1040,1,5,0,3
1646,1040,4,0,0,2
1647,1040,7,0,0,1
1648,1040,8,0,0,1
1649,1040,3,1,0,6
1650,1040,6,0,1,5
1651,1040,2,103010,0,5
1652,1040,2,103020,0,7
1653,1040,2,103030,0,2
1654,1040,2,103050,0,2
1655,1040,2,103040,0,4
1656,1040,2,101045,1,5
1657,1040,2,102040,1,5
1658,1040,2,101014,0,3
1659,1040,2,101042,0,2
1660,1040,2,101012,0,2
1661,1040,2,101031,0,1
1662,1040,2,101031,1,1
1663,1040,2,101032,0,1
1664,1040,2,101032,1,1
1665,1040,2,101033,0,1
1666,1040,2,101033,1,1
1667,1040,2,101034,0,1
1668,1040,2,101034,1,1
1669,1040,2,102030,0,1
1670,1040,2,102030,1,1
1671,1040,5,0,0,7
1672,1040,5,1,6,1
1673,1040,5,1,7,4
1674,1040,5,2,1,6
1675,1040,5,0,1,3
1676,1040,5,0,2,3
1677,1040,5,0,3,1
1678,1040,5,0,4,5
1679,1040,0,2,0,2
1680,1040,5,0,5,3
1681,1041,0,0,0,1
1682,1041,1,0,0,2
1683,1041,1,1,0,2
1684,1041,1,2,0,2
1685,1041,1,3,0,1
1686,1041,1,4,0,2
1687,1041,1,5,0,2
1688,1041,4,0,0,1
1689,1041,7,0,0,2
1690,1041,8,0,0,1
1691,1041,3,1,0,3
1692,1041,6,0,1,3
1693,1041,2,103010,0,4
1694,1041,2,103020,0,2
1695,1041,2,103030,0,4
1696,1041,2,103050,0,5
1697,1041,2,103040,0,5
1698,1041,2,101045,1,1
1699,1041,2,102040,1,1
1700,1041,2,101014,0,1
1701,1041,2,101042,0,1
1702,1041,2,101012,0,1
1703,1041,2,101031,0,1
1704,1041,2,101031,1,1
1705,1041,2,101032,0,1
1706,1041,2,101032,1,1
1707,1041,2,101033,0,1
1708,1041,2,101033,1,1
1709,1041,2,101034,0,1
1710,1041,2,101034,1,1
1711,1041,2,102030,0,1
1712,1041,2,102030,1,1
1713,1041,5,0,0,4
1714,1041,5,1,6,2
1715,1041,5,1,7,5
1716,1041,5,2,1,3
1717,1041,5,0,1,1
1718,1041,5,0,2,1
1719,1041,5,0,3,1
1720,1041,5,0,4,2
1721,1041,0,2,0,1
1722,1041,5,0,5,2
1723,1042,0,0,0,2
1724,1042,1,0,0,5
1725,1042,1,1,0,1
1726,1042,1,2,0,5
1727,1042,1,3,0,1
1728,1042,1,4,0,1
1729,1042,1,5,0,5
1730,1042,4,0,0,2
1731,1042,7,0,0,2
1732,1042,8,0,0,1
1733,1042,3,1,0,7
1734,1042,6,0,1,4
1735,1042,2,103010,0,5
1736,1042,2,103020,0,4
1737,1042,2,103030,0,5
1738,1042,2,103050,0,2
1739,1042,2,103040,0,4
1740,1042,2,101045,1,5
1741,1042,2,102040,1,5
1742,1042,2,101014,0,1
1743,1042,2,101042,0,1
1744,1042,2,101012,0,1
1745,1042,2,101031,0,2
1746,1042,2,101031,1,2
1747,1042,2,101032,0,2
1748,1042,2,101032,1,2
1749,1042,2,101033,0,2
1750,1042,2,101033,1,2
1751,1042,2,101034,0,2
1752,1042,2,101034,1,2
1753,1042,2,102030,0,2
1754,1042,2,102030,1,2
1755,1042,5,0,0,4
1756,1042,5,1,6,3
1757,1042,5,1,7,6
1758,1042,5,2,1,7
1759,1042,5,0,1,3
1760,1042,5,0,2,3
1761,1042,5,0,3,1
1762,1042,5,0,4,5
1763,1042,0,2,0,2
1764,1042,5,0,5,1
1765,1043,0,0,0,1
1766,1043,1,0,0,2
1767,1043,1,1,0,2
1768,1043,1,2,0,2
1769,1043,1,3,0,2
1770,1043,1,4,0,2
1771,1043,1,5,0,2
1772,1043,4,0,0,1
1773,1043,7,0,0,2
1774,1043,8,0,0,1
1775,1043,3,1,0,3
1776,1043,6,0,1,3
1777,1043,2,103010,0,2
1778,1043,2,103020,0,2
1779,1043,2,103030,0,5
1780,1043,2,103050,0,5
1781,1043,2,103040,0,3
1782,1043,2,101045,1,2
1783,1043,2,102040,1,2
1784,1043,2,101014,0,1
1785,1043,2,101042,0,1
1786,1043,2,101012,0,1
1787,1043,2,101031,0,1
1788,1043,2,101031,1,1
1789,1043,2,101032,0,1
1790,1043,2,101032,1,1
1791,1043,2,101033,0,1
1792,1043,2,101033,1,1
1793,1043,2,101034,0,1
1794,1043,2,101034,1,1
1795,1043,2,102030,0,1
1796,1043,2,102030,1,1
1797,1043,5,0,0,2
1798,1043,5,1,6,1
1799,1043,5,1,7,1
1800,1043,5,2,1,3
1801,1043,5,0,1,3
1802,1043,5,0,2,3
1803,1043,5,0,3,1
1804,1043,5,0,4,2
1805,1043,0,2,0,1
1806,1043,5,0,5,2
1807,1044,0,0,0,1
1808,1044,1,0,0,2
1809,1044,1,1,0,4
1810,1044,1,2,0,2
1811,1044,1,3,0,2
1812,1044,1,4,0,4
1813,1044,1,5,0,1
1814,1044,4,0,0,2
1815,1044,7,0,0,1
1816,1044,8,0,0,1
1817,1044,3,1,0,1
1818,1044,6,0,1,1
1819,1044,2,103010,0,1
1820,1044,2,103020,0,3
1821,1044,2,103030,0,1
1822,1044,2,103050,0,1
1823,1044,2,103040,0,3
1824,1044,2,101045,1,4
1825,1044,2,102040,1,4
1826,1044,2,101014,0,1
1827,1044,2,101042,0,1
1828,1044,2,101012,0,1
1829,1044,2,101031,0,3
1830,1044,2,101031,1,3
1831,1044,2,101032,0,3
1832,1044,2,101032,1,3
1833,1044,2,101033,0,3
1834,1044,2,101033,1,3
1835,1044,2,101034,0,3
1836,1044,2,101034,1,3
1837,1044,2,102030,0,3
1838,1044,2,102030,1,3
1839,1044,5,0,0,3
1840,1044,5,1,6,2
1841,1044,5,1,7,2
1842,1044,5,2,1,1
1843,1044,5,0,1,1
1844,1044,5,0,2,1
1845,1044,5,0,3,1
1846,1044,5,0,4,2
1847,1044,0,2,0,1
1848,1044,5,0,5,4
1849,1045,0,0,0,2
1850,1045,1,0,0,3
1851,1045,1,1,0,3
1852,1045,1,2,0,3
1853,1045,1,3,0,2
1854,1045,1,4,0,3
1855,1045,1,5,0,1
1856,1045,4,0,0,1
1857,1045,7,0,0,1
1858,1045,8,0,0,1
1859,1045,3,1,0,7
1860,1045,6,0,1,6
1861,1045,2,103010,0,3
1862,1045,2,103020,0,3
1863,1045,2,103030,0,3
1864,1045,2,103050,0,2
1865,1045,2,103040,0,2
1866,1045,2,101045,1,3
1867,1045,2,102040,1,3
1868,1045,2,101014,0,2
1869,1045,2,101042,0,3
1870,1045,2,101012,0,2
1871,1045,2,101031,0,2
1872,1045,2,101031,1,2
1873,1045,2,101032,0,2
1874,1045,2,101032,1,2
1875,1045,2,101033,0,2
1876,1045,2,101033,1,2
1877,1045,2,101034,0,2
1878,1045,2,101034,1,2
1879,1045,2,102030,0,2
1880,1045,2,102030,1,2
1881,1045,5,0,0,3
1882,1045,5,1,6,3
1883,1045,5,1,7,3
1884,1045,5,2,1,7
1885,1045,5,0,1,1
1886,1045,5,0,2,1
1887,1045,5,0,3,1
1888,1045,5,0,4,3
1889,1045,0,2,0,2
1890,1045,5,0,5,3
1891,1046,0,0,0,2
1892,1046,1,0,0,4
1893,1046,1,1,0,4
1894,1046,1,2,0,1
1895,1046,1,3,0,2
1896,1046,1,4,0,4
1897,1046,1,5,0,4
1898,1046,4,0,0,2
1899,1046,7,0,0,2
1900,1046,8,0,0,1
1901,1046,3,1,0,1
1902,1046,6,0,1,2
1903,1046,2,103010,0,1
1904,1046,2,103020,0,5
1905,1046,2,103030,0,1
1906,1046,2,103050,0,1
1907,1046,2,103040,0,1
1908,1046,2,101045,1,1
1909,1046,2,102040,1,1
1910,1046,2,101014,0,2
1911,1046,2,101042,0,2
1912,1046,2,101012,0,1
1913,1046,2,101031,0,2
1914,1046,2,101031,1,2
1915,1046,2,101032,0,2
1916,1046,2,101032,1,2
1917,1046,2,101033,0,2
1918,1046,2,101033,1,2
1919,1046,2,101034,0,2
1920,1046,2,101034,1,2
1921,1046,2,102030,0,2
1922,1046,2,102030,1,2
1923,1046,5,0,0,5
1924,1046,5,1,6,1
1925,1046,5,1,7,4
1926,1046,5,2,1,1
1927,1046,5,0,1,2
1928,1046,5,0,2,2
1929,1046,5,0,3,1
1930,1046,5,0,4,1
1931,1046,0,2,0,2
1932,1046,5,0,5,4
1933,1047,0,0,0,1
1934,1047,1,0,0,3
1935,1047,1,1,0,3
1936,1047,1,2,0,3
1937,1047,1,3,0,2
1938,1047,1,4,0,3
1939,1047,1,5,0,3
1940,1047,4,0,0,1
1941,1047,7,0,0,1
1942,1047,8,0,0,1
1943,1047,3,1,0,2
1944,1047,6,0,1,6
1945,1047,2,103010,0,6
1946,1047,2,103020,0,6
1947,1047,2,103030,0,3
1948,1047,2,103050,0,4
1949,1047,2,103040,0,2
1950,1047,2,101045,1,6
1951,1047,2,102040,1,6
1952,1047,2,101014,0,2
1953,1047,2,101042,0,3
1954,1047,2,101012,0,2
1955,1047,2,101031,0,2
1956,1047,2,101031,1,2
1957,1047,2,101032,0,2
1958,1047,2,101032,1,2
1959,1047,2,101033,0,2
1960,1047,2,101033,1,2
1961,1047,2,101034,0,2
1962,1047,2,101034,1,2
1963,1047,2,102030,0,2
1964,1047,2,102030,1,2
1965,1047,5,0,0,6
1966,1047,5,1,6,2
1967,1047,5,1,7,5
1968,1047,5,2,1,2
1969,1047,5,0,1,2
1970,1047,5,0,2,2
1971,1047,5,0,3,1
1972,1047,5,0,4,3
1973,1047,0,2,0,1
1974,1047,5,0,5,3
1975,1048,0,0,0,1
1976,1048,1,0,0,4
1977,1048,1,1,0,1
1978,1048,1,2,0,1
1979,1048,1,3,0,2
1980,1048,1,4,0,1
1981,1048,1,5,0,1
1982,1048,4,0,0,2
1983,1048,7,0,0,2
1984,1048,8,0,0,1
1985,1048,3,1,0,3
1986,1048,6,0,1,4
1987,1048,2,103010,0,3
1988,1048,2,103020,0,5
1989,1048,2,103030,0,4
1990,1048,2,103050,0,6
1991,1048,2,103040,0,1
1992,1048,2,101045,1,1
1993,1048,2,102040,1,1
1994,1048,2,101014,0,1
1995,1048,2,101042,0,1
1996,1048,2,101012,0,1
1997,1048,2,101031,0,1
