id,type,value,index,start_date,end_date
9094,2,1035,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9095,2,1040,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9096,2,1041,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9097,2,1045,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9098,2,1052,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9099,2,1056,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9100,2,1060,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9101,2,1061,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9102,2,1019,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9103,2,1021,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9104,2,1022,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9105,2,1023,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9106,2,1025,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9107,2,1026,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9108,2,1029,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9109,2,1031,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9110,2,1036,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9111,2,1037,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9112,2,1046,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9113,2,1050,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9114,2,1051,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9115,2,1054,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9116,2,1055,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9117,2,1058,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9118,2,1059,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9119,2,1016,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9120,2,1028,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9121,2,1033,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9122,2,1034,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9123,2,1038,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9124,2,1039,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9125,2,1042,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9126,2,1043,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9127,2,1044,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9128,2,1047,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9129,2,1048,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9130,2,1049,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9131,2,1053,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9132,2,1057,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9133,2,1062,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9134,2,1063,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9135,2,1064,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9136,2,1065,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9137,2,1066,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9138,2,1067,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9139,2,1068,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9140,2,1069,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9141,2,1070,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9142,2,1071,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9143,2,1072,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9144,2,1074,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9145,2,1077,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9146,2,2001,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9147,2,2002,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9148,2,2003,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9149,2,9001,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9150,2,9002,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9151,2,9003,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9152,2,9004,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9153,2,9005,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9154,2,9006,0,2022-02-24 12:00:00,2050-01-01 23:59:59
9155,2,1074,0,2022-08-24 12:00:00,2050-01-01 23:59:59
9156,2,1077,0,2022-08-24 12:00:00,2050-01-01 23:59:59
9157,2,1073,0,2022-08-24 12:00:00,2050-01-01 23:59:59
9158,2,1078,0,2022-08-24 12:00:00,2050-01-01 23:59:59
9159,2,1098,0,2022-08-24 12:00:00,2050-01-01 23:59:59
9160,2,1099,0,2022-08-24 12:00:00,2050-01-01 23:59:59
9161,2,1100,0,2022-08-24 12:00:00,2050-01-01 23:59:59
9162,2,1076,0,2022-08-24 12:00:00,2050-01-01 23:59:59
9163,2,9008,0,2022-08-24 12:00:00,2050-01-01 23:59:59
9164,2,1085,0,2022-08-24 12:00:00,2050-01-01 23:59:59
9165,2,1087,0,2022-08-24 12:00:00,2050-01-01 23:59:59
9166,2,1093,0,2022-08-24 12:00:00,2050-01-01 23:59:59
9167,2,1073,0,2023-02-24 12:00:00,2050-01-01 23:59:59
9168,2,1078,0,2023-02-24 12:00:00,2050-01-01 23:59:59
9169,2,1098,0,2023-02-24 12:00:00,2050-01-01 23:59:59
9170,2,1099,0,2023-02-24 12:00:00,2050-01-01 23:59:59
9171,2,1100,0,2023-02-24 12:00:00,2050-01-01 23:59:59
9172,2,1076,0,2023-02-24 12:00:00,2050-01-01 23:59:59
9173,2,1085,0,2023-02-24 12:00:00,2050-01-01 23:59:59
9174,2,1093,0,2023-02-24 12:00:00,2050-01-01 23:59:59
9175,2,1087,0,2023-02-24 12:00:00,2050-01-01 23:59:59
9176,2,1083,0,2023-02-24 12:00:00,2050-01-01 23:59:59
9177,2,1084,0,2023-02-24 12:00:00,2050-01-01 23:59:59
9178,2,1086,0,2023-02-24 12:00:00,2050-01-01 23:59:59
9179,2,1088,0,2023-02-24 12:00:00,2050-01-01 23:59:59
9180,2,1094,0,2023-02-24 12:00:00,2050-01-01 23:59:59
9181,2,1104,0,2023-02-24 12:00:00,2050-01-01 23:59:59
9182,2,9040,0,2023-02-24 12:00:00,2050-01-01 23:59:59
9183,2,9041,0,2023-02-24 12:00:00,2050-01-01 23:59:59
9184,2,9042,0,2023-02-24 12:00:00,2050-01-01 23:59:59
9185,2,1089,0,2023-02-24 12:00:00,2050-01-01 23:59:59
9186,2,1083,0,2023-08-24 12:00:00,2050-01-01 23:59:59
9187,2,1084,0,2023-08-24 12:00:00,2050-01-01 23:59:59
9188,2,1086,0,2023-08-24 12:00:00,2050-01-01 23:59:59
9189,2,1088,0,2023-08-24 12:00:00,2050-01-01 23:59:59
9190,2,1089,0,2023-08-24 12:00:00,2050-01-01 23:59:59
9191,2,1094,0,2023-08-24 12:00:00,2050-01-01 23:59:59
9192,2,1104,0,2023-08-24 12:00:00,2050-01-01 23:59:59
9193,2,1105,0,2023-08-24 12:00:00,2050-01-01 23:59:59
9194,2,1106,0,2023-08-24 12:00:00,2050-01-01 23:59:59
9195,2,1107,0,2023-08-24 12:00:00,2050-01-01 23:59:59
9196,2,2005,0,2023-08-24 12:00:00,2050-01-01 23:59:59
9197,2,2006,0,2023-08-24 12:00:00,2050-01-01 23:59:59
9198,2,9043,0,2023-08-24 12:00:00,2050-01-01 23:59:59
9199,2,1105,0,2024-02-24 12:00:00,2050-01-01 23:59:59
9200,2,1106,0,2024-02-24 12:00:00,2050-01-01 23:59:59
9201,2,1107,0,2024-02-24 12:00:00,2050-01-01 23:59:59
9202,2,1102,0,2024-02-24 12:00:00,2050-01-01 23:59:59
9203,2,1090,0,2024-02-24 12:00:00,2050-01-01 23:59:59
9204,2,1091,0,2024-02-24 12:00:00,2050-01-01 23:59:59
9205,2,1108,0,2024-02-24 12:00:00,2050-01-01 23:59:59
9206,2,1103,0,2024-02-24 12:00:00,2050-01-01 23:59:59
9207,2,1082,0,2024-02-24 12:00:00,2050-01-01 23:59:59
9208,2,1115,0,2024-02-24 12:00:00,2050-01-01 23:59:59
9209,2,1116,0,2024-02-24 12:00:00,2050-01-01 23:59:59
9210,2,1117,0,2024-02-24 12:00:00,2050-01-01 23:59:59
9211,2,2007,0,2024-02-24 12:00:00,2050-01-01 23:59:59
9212,2,9044,0,2024-02-24 12:00:00,2050-01-01 23:59:59
9213,2,1109,0,2024-02-24 12:00:00,2050-01-01 23:59:59
9214,2,1110,0,2024-02-24 12:00:00,2050-01-01 23:59:59
9215,2,1111,0,2024-02-24 12:00:00,2050-01-01 23:59:59
9216,2,1112,0,2024-02-24 12:00:00,2050-01-01 23:59:59
9217,2,1102,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9218,2,1090,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9219,2,1091,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9220,2,1108,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9221,2,1103,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9222,2,1082,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9223,2,1115,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9224,2,1116,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9225,2,1117,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9226,2,1109,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9227,2,1110,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9228,2,1111,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9229,2,1112,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9230,2,1079,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9231,2,1080,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9232,2,1081,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9233,2,1092,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9234,2,1095,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9235,2,1096,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9236,2,1097,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9237,2,9007,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9238,2,1114,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9239,2,1119,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9240,2,1120,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9241,2,1121,0,2024-08-24 12:00:00,2050-01-01 23:59:59
9242,2,1079,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9243,2,1080,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9244,2,1081,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9245,2,1092,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9246,2,1095,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9247,2,1096,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9248,2,1097,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9249,2,1114,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9250,2,1119,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9251,2,1120,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9252,2,1121,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9253,2,1113,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9254,2,1124,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9255,2,1128,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9256,2,1129,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9257,2,1127,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9258,2,1131,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9259,2,1132,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9260,2,1133,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9261,2,1134,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9262,2,1075,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9263,2,1130,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9264,2,9046,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9265,2,9047,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9266,2,9048,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9267,2,9045,0,2025-02-24 12:00:00,2050-01-01 23:59:59
9268,2,1118,0,2025-08-24 12:00:00,2050-01-01 23:59:59
9269,2,1135,0,2025-08-24 12:00:00,2050-01-01 23:59:59
9270,2,9049,0,2025-08-24 12:00:00,2050-01-01 23:59:59
9271,2,1075,0,2025-08-24 12:00:00,2050-01-01 23:59:59
9272,2,1113,0,2025-08-24 12:00:00,2050-01-01 23:59:59
9273,2,1124,0,2025-08-24 12:00:00,2050-01-01 23:59:59
9274,2,1127,0,2025-08-24 12:00:00,2050-01-01 23:59:59
9275,2,1128,0,2025-08-24 12:00:00,2050-01-01 23:59:59
9276,2,1129,0,2025-08-24 12:00:00,2050-01-01 23:59:59
9277,2,1130,0,2025-08-24 12:00:00,2050-01-01 23:59:59
9278,2,1131,0,2025-08-24 12:00:00,2050-01-01 23:59:59
9279,2,1132,0,2025-08-24 12:00:00,2050-01-01 23:59:59
9280,2,1133,0,2025-08-24 12:00:00,2050-01-01 23:59:59
9281,2,1134,0,2025-08-24 12:00:00,2050-01-01 23:59:59
9282,2,1126,0,2026-02-24 12:00:00,2050-01-01 23:59:59
9283,2,1136,0,2026-02-24 12:00:00,2050-01-01 23:59:59
9284,2,1137,0,2026-02-24 12:00:00,2050-01-01 23:59:59
9285,2,1138,0,2026-02-24 12:00:00,2050-01-01 23:59:59
9286,2,1139,0,2026-02-24 12:00:00,2050-01-01 23:59:59
9287,2,1140,0,2026-02-24 12:00:00,2050-01-01 23:59:59
9288,2,1141,0,2026-02-24 12:00:00,2050-01-01 23:59:59
9289,2,1142,0,2026-02-24 12:00:00,2050-01-01 23:59:59
9290,2,1143,0,2026-02-24 12:00:00,2050-01-01 23:59:59
9291,2,1144,0,2026-02-24 12:00:00,2050-01-01 23:59:59
9292,2,1145,0,2026-02-24 12:00:00,2050-01-01 23:59:59
9293,2,9050,0,2026-02-24 12:00:00,2050-01-01 23:59:59
9294,2,9051,0,2026-02-24 12:00:00,2050-01-01 23:59:59
9295,2,1118,0,2026-02-24 12:00:00,2050-01-01 23:59:59
9296,2,1135,0,2026-02-24 12:00:00,2050-01-01 23:59:59
