id,chara_id,target_scene,target_cut,target_type,value
1045220,1045,2,106030,0,1
1045221,1045,2,106050,0,2
1045222,1045,2,106050,1,2
1045223,1045,2,106110,0,1
1045224,1045,2,106120,0,1
1045225,1045,2,106120,1,2
1045226,1045,2,106130,0,1
1045227,1045,2,106140,0,1
1045228,1045,2,106150,0,1
1045229,1045,2,106210,0,1
1045230,1045,2,106220,0,1
1045231,1045,2,106220,1,2
1045232,1045,2,106230,0,2
1045233,1045,2,106250,0,1
1045234,1045,9,1,0,1
1045235,1045,9,2,0,1
1045236,1045,9,3,0,2
1045237,1045,9,4,0,3
1045238,1045,9,3,4,5
1045239,1045,9,5,0,4
1045240,1045,9,6,0,1
1045241,1045,9,6,1,1
1045242,1045,9,6,2,1
1045243,1045,9,7,0,3
1045244,1045,9,7,1,3
1045245,1045,9,7,2,3
1045246,1045,9,7,3,3
1045247,1045,9,7,4,3
1045248,1045,9,7,5,3
1045249,1045,9,7,6,3
1045250,1045,9,8,0,3
1045251,1045,9,9,0,1
1045252,1045,2,108010,0,2
1045253,1045,2,108020,0,2
1045254,1045,2,108030,0,2
1045255,1045,2,108040,0,2
1045256,1045,2,107011,0,2
1045257,1045,2,107012,0,2
1045258,1045,2,107013,0,2
1045259,1045,2,107021,0,2
1045260,1045,2,107022,0,2
1045261,1045,2,107023,0,2
1045262,1045,2,107031,0,2
1045263,1045,2,107032,0,2
1045264,1045,2,107033,0,2
1045265,1045,2,107041,0,2
1045266,1045,2,107042,0,2
1045267,1045,2,107043,0,2
1045268,1045,2,107051,0,2
1045269,1045,2,107052,0,2
1045270,1045,2,107053,0,2
1045271,1045,10,0,0,1
1045272,1045,2,107030,0,2
1045273,1045,2,107030,1,2
1045274,1045,2,107040,1,3
1045275,1045,10,1,0,2
1045276,1045,5,9,0,2
1045277,1045,11,0,0,1
1045278,1045,11,1,0,1
1045279,1045,11,2,0,2
1045280,1045,2,109010,0,2
1045281,1045,2,109020,0,1
1045282,1045,2,109030,0,2
1045283,1045,5,0,6,3
1045286,1045,1013,1,0,3
1045287,1045,1013,2,0,2
1045288,1045,1013,3,0,4
1045289,1045,1013,4,0,3
1045290,1045,1013,5,0,3
1045291,1045,1013,6,0,1
1045292,1045,1013,7,0,2
1045293,1045,1013,8,0,1
1045294,1045,1013,9,0,2
1045295,1045,1013,10,0,1
1045401,1045,1014,1,0,8
1045402,1045,1014,2,0,1
1045403,1045,1014,3,0,1
1045404,1045,1014,4,0,1
1045405,1045,1014,5,0,1
1045406,1045,1014,6,0,2
1045407,1045,1014,6,1,1
1045408,1045,1014,6,2,1
1045409,1045,1014,7,0,2
1045410,1045,1014,7,1,1
1045411,1045,1014,7,2,1
1045412,1045,1014,8,0,2
1045413,1045,1014,8,1,1
1045414,1045,1014,8,2,1
1045415,1045,1014,9,0,2
1045416,1045,1014,10,0,3
1045300,1045,5,0,0,3
1045301,1045,5,1,6,2
1045302,1045,5,1,7,7
1045303,1045,5,2,1,7
1045304,1045,5,0,1,1
1045305,1045,5,0,2,1
1045306,1045,5,0,3,1
1045307,1045,5,0,4,3
1045308,1045,0,2,0,2
1045309,1045,0,3,0,3
1045310,1045,0,4,0,3
1045311,1045,0,5,0,3
1045312,1045,0,6,0,0
1045313,1045,5,0,5,3
1045400,1045,5,1,8,2
1046001,1046,0,0,0,2
1046002,1046,1,0,0,4
1046003,1046,1,1,0,4
1046004,1046,1,2,0,1
1046005,1046,1,3,0,2
1046006,1046,1,4,0,4
1046007,1046,1,5,0,4
1046008,1046,4,0,0,2
1046009,1046,7,0,0,2
1046010,1046,8,0,0,1
1046011,1046,3,1,0,1
1046012,1046,6,0,1,2
1046100,1046,2,103010,0,1
1046101,1046,2,103020,0,5
1046102,1046,2,103030,0,1
1046103,1046,2,103050,0,1
1046104,1046,2,103040,0,1
1046105,1046,2,105010,0,3
1046106,1046,2,105020,0,3
1046107,1046,2,105030,0,2
1046200,1046,2,101045,1,1
1046201,1046,2,102040,1,1
1046202,1046,2,101014,0,2
1046203,1046,2,101042,0,2
1046204,1046,2,101012,0,1
1046205,1046,2,101031,0,2
1046206,1046,2,101031,1,2
1046207,1046,2,101032,0,2
1046208,1046,2,101032,1,2
1046209,1046,2,101033,0,2
1046210,1046,2,101033,1,2
1046211,1046,2,101034,0,2
1046212,1046,2,101034,1,2
1046213,1046,2,102030,0,2
1046214,1046,2,102030,1,2
1046215,1046,2,104015,0,1
1046216,1046,2,104045,0,1
1046217,1046,2,106010,0,1
1046218,1046,2,106020,0,1
1046219,1046,2,106020,1,1
1046220,1046,2,106030,0,1
1046221,1046,2,106050,0,1
1046222,1046,2,106050,1,1
1046223,1046,2,106110,0,1
1046224,1046,2,106120,0,1
1046225,1046,2,106120,1,1
1046226,1046,2,106130,0,3
1046227,1046,2,106140,0,1
1046228,1046,2,106150,0,1
1046229,1046,2,106210,0,1
1046230,1046,2,106220,0,1
1046231,1046,2,106220,1,2
1046232,1046,2,106230,0,1
1046233,1046,2,106250,0,1
1046234,1046,9,1,0,1
1046235,1046,9,2,0,1
1046236,1046,9,3,0,1
1046237,1046,9,4,0,1
1046238,1046,9,3,4,4
1046239,1046,9,5,0,2
1046240,1046,9,6,0,1
1046241,1046,9,6,1,1
1046242,1046,9,6,2,6
1046243,1046,9,7,0,1
1046244,1046,9,7,1,5
1046245,1046,9,7,2,2
1046246,1046,9,7,3,1
1046247,1046,9,7,4,3
1046248,1046,9,7,5,1
1046249,1046,9,7,6,1
1046250,1046,9,8,0,1
1046251,1046,9,9,0,1
1046252,1046,2,108010,0,1
1046253,1046,2,108020,0,1
1046254,1046,2,108030,0,1
1046255,1046,2,108040,0,1
1046256,1046,2,107011,0,1
1046257,1046,2,107012,0,1
1046258,1046,2,107013,0,1
1046259,1046,2,107021,0,1
1046260,1046,2,107022,0,1
1046261,1046,2,107023,0,1
1046262,1046,2,107031,0,1
1046263,1046,2,107032,0,1
1046264,1046,2,107033,0,1
1046265,1046,2,107041,0,2
1046266,1046,2,107042,0,2
1046267,1046,2,107043,0,1
1046268,1046,2,107051,0,1
1046269,1046,2,107052,0,1
1046270,1046,2,107053,0,1
1046271,1046,10,0,0,1
1046272,1046,2,107030,0,2
1046273,1046,2,107030,1,2
1046274,1046,2,107040,1,1
1046275,1046,10,1,0,1
1046276,1046,5,9,0,1
1046277,1046,11,0,0,1
1046278,1046,11,1,0,1
1046279,1046,11,2,0,1
1046280,1046,2,109010,0,1
1046281,1046,2,109020,0,1
1046282,1046,2,109030,0,1
1046283,1046,5,0,6,1
1046286,1046,1013,1,0,1
1046287,1046,1013,2,0,1
1046288,1046,1013,3,0,1
1046289,1046,1013,4,0,1
1046290,1046,1013,5,0,1
1046291,1046,1013,6,0,1
1046292,1046,1013,7,0,1
1046293,1046,1013,8,0,1
1046294,1046,1013,9,0,1
1046295,1046,1013,10,0,1
1046401,1046,1014,1,0,7
1046402,1046,1014,2,0,1
1046403,1046,1014,3,0,1
1046404,1046,1014,4,0,1
1046405,1046,1014,5,0,1
1046406,1046,1014,6,0,1
1046407,1046,1014,6,1,1
1046408,1046,1014,6,2,1
1046409,1046,1014,7,0,1
1046410,1046,1014,7,1,1
1046411,1046,1014,7,2,1
1046412,1046,1014,8,0,1
1046413,1046,1014,8,1,1
1046414,1046,1014,8,2,1
1046415,1046,1014,9,0,1
1046416,1046,1014,10,0,3
1046300,1046,5,0,0,5
1046301,1046,5,1,6,1
1046302,1046,5,1,7,4
1046303,1046,5,2,1,1
1046304,1046,5,0,1,2
1046305,1046,5,0,2,2
1046306,1046,5,0,3,1
1046307,1046,5,0,4,1
1046308,1046,0,2,0,2
1046309,1046,0,3,0,1
1046310,1046,0,4,0,1
1046311,1046,0,5,0,1
1046312,1046,0,6,0,0
1046313,1046,5,0,5,4
1046400,1046,5,1,8,2
1047001,1047,0,0,0,1
1047002,1047,1,0,0,3
1047003,1047,1,1,0,3
1047004,1047,1,2,0,3
1047005,1047,1,3,0,2
1047006,1047,1,4,0,3
1047007,1047,1,5,0,3
1047008,1047,4,0,0,1
1047009,1047,7,0,0,1
1047010,1047,8,0,0,1
1047011,1047,3,1,0,2
1047012,1047,6,0,1,6
1047100,1047,2,103010,0,6
1047101,1047,2,103020,0,6
1047102,1047,2,103030,0,3
1047103,1047,2,103050,0,4
1047104,1047,2,103040,0,2
1047105,1047,2,105010,0,2
1047106,1047,2,105020,0,2
1047107,1047,2,105030,0,1
1047200,1047,2,101045,1,6
1047201,1047,2,102040,1,6
1047202,1047,2,101014,0,2
1047203,1047,2,101042,0,3
1047204,1047,2,101012,0,2
1047205,1047,2,101031,0,2
1047206,1047,2,101031,1,2
1047207,1047,2,101032,0,2
1047208,1047,2,101032,1,2
1047209,1047,2,101033,0,2
1047210,1047,2,101033,1,2
1047211,1047,2,101034,0,2
1047212,1047,2,101034,1,2
1047213,1047,2,102030,0,2
1047214,1047,2,102030,1,2
1047215,1047,2,104015,0,2
1047216,1047,2,104045,0,1
1047217,1047,2,106010,0,2
1047218,1047,2,106020,0,2
1047219,1047,2,106020,1,1
1047220,1047,2,106030,0,1
1047221,1047,2,106050,0,1
1047222,1047,2,106050,1,1
1047223,1047,2,106110,0,1
1047224,1047,2,106120,0,2
1047225,1047,2,106120,1,2
1047226,1047,2,106130,0,3
1047227,1047,2,106140,0,2
1047228,1047,2,106150,0,2
1047229,1047,2,106210,0,2
1047230,1047,2,106220,0,2
1047231,1047,2,106220,1,2
1047232,1047,2,106230,0,2
1047233,1047,2,106250,0,2
1047234,1047,9,1,0,1
1047235,1047,9,2,0,1
1047236,1047,9,3,0,1
1047237,1047,9,4,0,3
1047238,1047,9,3,4,4
1047239,1047,9,5,0,4
1047240,1047,9,6,0,2
1047241,1047,9,6,1,2
1047242,1047,9,6,2,3
1047243,1047,9,7,0,3
1047244,1047,9,7,1,5
1047245,1047,9,7,2,3
1047246,1047,9,7,3,1
1047247,1047,9,7,4,4
1047248,1047,9,7,5,1
1047249,1047,9,7,6,3
1047250,1047,9,8,0,1
1047251,1047,9,9,0,1
1047252,1047,2,108010,0,2
1047253,1047,2,108020,0,2
1047254,1047,2,108030,0,2
1047255,1047,2,108040,0,2
1047256,1047,2,107011,0,2
1047257,1047,2,107012,0,2
1047258,1047,2,107013,0,2
1047259,1047,2,107021,0,2
1047260,1047,2,107022,0,2
1047261,1047,2,107023,0,2
1047262,1047,2,107031,0,2
1047263,1047,2,107032,0,2
1047264,1047,2,107033,0,2
1047265,1047,2,107041,0,2
1047266,1047,2,107042,0,2
1047267,1047,2,107043,0,2
1047268,1047,2,107051,0,2
1047269,1047,2,107052,0,2
1047270,1047,2,107053,0,2
1047271,1047,10,0,0,1
1047272,1047,2,107030,0,2
1047273,1047,2,107030,1,2
1047274,1047,2,107040,1,6
1047275,1047,10,1,0,2
1047276,1047,5,9,0,2
1047277,1047,11,0,0,1
1047278,1047,11,1,0,1
1047279,1047,11,2,0,2
1047280,1047,2,109010,0,2
1047281,1047,2,109020,0,3
1047282,1047,2,109030,0,2
1047283,1047,5,0,6,3
1047286,1047,1013,1,0,5
1047287,1047,1013,2,0,2
1047288,1047,1013,3,0,2
1047289,1047,1013,4,0,3
1047290,1047,1013,5,0,3
1047291,1047,1013,6,0,1
1047292,1047,1013,7,0,2
1047293,1047,1013,8,0,1
1047294,1047,1013,9,0,2
1047295,1047,1013,10,0,1
1047401,1047,1014,1,0,5
1047402,1047,1014,2,0,4
1047403,1047,1014,3,0,4
1047404,1047,1014,4,0,3
1047405,1047,1014,5,0,1
1047406,1047,1014,6,0,2
1047407,1047,1014,6,1,1
1047408,1047,1014,6,2,1
1047409,1047,1014,7,0,2
1047410,1047,1014,7,1,1
1047411,1047,1014,7,2,1
1047412,1047,1014,8,0,2
1047413,1047,1014,8,1,1
1047414,1047,1014,8,2,1
1047415,1047,1014,9,0,2
1047416,1047,1014,10,0,3
1047300,1047,5,0,0,6
1047301,1047,5,1,6,5
1047302,1047,5,1,7,7
1047303,1047,5,2,1,2
1047304,1047,5,0,1,2
1047305,1047,5,0,2,2
1047306,1047,5,0,3,1
1047307,1047,5,0,4,3
1047308,1047,0,2,0,1
1047309,1047,0,3,0,3
1047310,1047,0,4,0,3
1047311,1047,0,5,0,3
1047312,1047,0,6,0,0
1047313,1047,5,0,5,3
1047400,1047,5,1,8,1
1048001,1048,0,0,0,1
1048002,1048,1,0,0,4
1048003,1048,1,1,0,1
1048004,1048,1,2,0,1
1048005,1048,1,3,0,2
1048006,1048,1,4,0,1
1048007,1048,1,5,0,1
1048008,1048,4,0,0,2
1048009,1048,7,0,0,2
1048010,1048,8,0,0,1
1048011,1048,3,1,0,3
1048012,1048,6,0,1,4
1048100,1048,2,103010,0,3
1048101,1048,2,103020,0,5
1048102,1048,2,103030,0,4
1048103,1048,2,103050,0,6
1048104,1048,2,103040,0,1
1048105,1048,2,105010,0,2
1048106,1048,2,105020,0,1
1048107,1048,2,105030,0,2
1048200,1048,2,101045,1,1
1048201,1048,2,102040,1,1
1048202,1048,2,101014,0,1
1048203,1048,2,101042,0,1
1048204,1048,2,101012,0,1
1048205,1048,2,101031,0,1
1048206,1048,2,101031,1,1
1048207,1048,2,101032,0,1
1048208,1048,2,101032,1,1
1048209,1048,2,101033,0,1
1048210,1048,2,101033,1,1
1048211,1048,2,101034,0,1
1048212,1048,2,101034,1,1
1048213,1048,2,102030,0,1
1048214,1048,2,102030,1,1
1048215,1048,2,104015,0,1
1048216,1048,2,104045,0,1
1048217,1048,2,106010,0,1
1048218,1048,2,106020,0,1
1048219,1048,2,106020,1,1
1048220,1048,2,106030,0,1
1048221,1048,2,106050,0,1
1048222,1048,2,106050,1,1
1048223,1048,2,106110,0,1
1048224,1048,2,106120,0,1
1048225,1048,2,106120,1,1
1048226,1048,2,106130,0,1
1048227,1048,2,106140,0,1
1048228,1048,2,106150,0,1
1048229,1048,2,106210,0,1
1048230,1048,2,106220,0,1
1048231,1048,2,106220,1,2
1048232,1048,2,106230,0,1
1048233,1048,2,106250,0,1
1048234,1048,9,1,0,3
1048235,1048,9,2,0,1
1048236,1048,9,3,0,1
1048237,1048,9,4,0,1
1048238,1048,9,3,4,4
1048239,1048,9,5,0,3
1048240,1048,9,6,0,1
1048241,1048,9,6,1,3
1048242,1048,9,6,2,2
1048243,1048,9,7,0,2
1048244,1048,9,7,1,1
1048245,1048,9,7,2,2
1048246,1048,9,7,3,5
1048247,1048,9,7,4,2
1048248,1048,9,7,5,2
1048249,1048,9,7,6,1
1048250,1048,9,8,0,2
1048251,1048,9,9,0,1
1048252,1048,2,108010,0,1
1048253,1048,2,108020,0,1
1048254,1048,2,108030,0,1
1048255,1048,2,108040,0,1
1048256,1048,2,107011,0,1
1048257,1048,2,107012,0,1
1048258,1048,2,107013,0,1
1048259,1048,2,107021,0,1
1048260,1048,2,107022,0,1
1048261,1048,2,107023,0,1
1048262,1048,2,107031,0,1
1048263,1048,2,107032,0,1
1048264,1048,2,107033,0,1
1048265,1048,2,107041,0,1
1048266,1048,2,107042,0,1
1048267,1048,2,107043,0,1
1048268,1048,2,107051,0,1
1048269,1048,2,107052,0,1
1048270,1048,2,107053,0,1
1048271,1048,10,0,0,1
1048272,1048,2,107030,0,1
1048273,1048,2,107030,1,1
1048274,1048,2,107040,1,1
1048275,1048,10,1,0,1
1048276,1048,5,9,0,1
1048277,1048,11,0,0,1
1048278,1048,11,1,0,1
1048279,1048,11,2,0,1
1048280,1048,2,109010,0,1
1048281,1048,2,109020,0,1
1048282,1048,2,109030,0,1
1048283,1048,5,0,6,1
1048286,1048,1013,1,0,2
1048287,1048,1013,2,0,3
1048288,1048,1013,3,0,3
1048289,1048,1013,4,0,4
1048290,1048,1013,5,0,4
1048291,1048,1013,6,0,3
1048292,1048,1013,7,0,1
1048293,1048,1013,8,0,1
1048294,1048,1013,9,0,3
1048295,1048,1013,10,0,1
1048401,1048,1014,1,0,1
1048402,1048,1014,2,0,1
1048403,1048,1014,3,0,3
1048404,1048,1014,4,0,1
1048405,1048,1014,5,0,2
1048406,1048,1014,6,0,1
1048407,1048,1014,6,1,1
1048408,1048,1014,6,2,1
1048409,1048,1014,7,0,3
1048410,1048,1014,7,1,1
1048411,1048,1014,7,2,1
1048412,1048,1014,8,0,3
1048413,1048,1014,8,1,1
1048414,1048,1014,8,2,1
1048415,1048,1014,9,0,3
1048416,1048,1014,10,0,1
1048300,1048,5,0,0,5
1048301,1048,5,1,6,3
1048302,1048,5,1,7,4
1048303,1048,5,2,1,3
1048304,1048,5,0,1,2
1048305,1048,5,0,2,2
1048306,1048,5,0,3,1
1048307,1048,5,0,4,1
1048308,1048,0,2,0,1
1048309,1048,0,3,0,1
1048310,1048,0,4,0,1
1048311,1048,0,5,0,1
1048312,1048,0,6,0,0
1048313,1048,5,0,5,1
1048400,1048,5,1,8,1
1049001,1049,0,0,0,1
1049002,1049,1,0,0,5
1049003,1049,1,1,0,2
1049004,1049,1,2,0,5
1049005,1049,1,3,0,1
1049006,1049,1,4,0,2
1049007,1049,1,5,0,5
1049008,1049,4,0,0,1
1049009,1049,7,0,0,2
1049010,1049,8,0,0,1
1049011,1049,3,1,0,6
1049012,1049,6,0,1,5
1049100,1049,2,103010,0,5
1049101,1049,2,103020,0,7
1049102,1049,2,103030,0,5
1049103,1049,2,103050,0,3
1049104,1049,2,103040,0,4
1049105,1049,2,105010,0,1
1049106,1049,2,105020,0,2
1049107,1049,2,105030,0,3
1049200,1049,2,101045,1,2
1049201,1049,2,102040,1,2
1049202,1049,2,101014,0,3
1049203,1049,2,101042,0,3
1049204,1049,2,101012,0,2
1049205,1049,2,101031,0,2
1049206,1049,2,101031,1,2
1049207,1049,2,101032,0,2
1049208,1049,2,101032,1,2
1049209,1049,2,101033,0,2
1049210,1049,2,101033,1,2
1049211,1049,2,101034,0,2
1049212,1049,2,101034,1,2
1049213,1049,2,102030,0,2
1049214,1049,2,102030,1,2
1049215,1049,2,104015,0,2
1049216,1049,2,104045,0,2
1049217,1049,2,106010,0,2
1049218,1049,2,106020,0,2
1049219,1049,2,106020,1,2
1049220,1049,2,106030,0,2
1049221,1049,2,106050,0,2
1049222,1049,2,106050,1,2
1049223,1049,2,106110,0,2
1049224,1049,2,106120,0,2
1049225,1049,2,106120,1,1
1049226,1049,2,106130,0,2
1049227,1049,2,106140,0,2
1049228,1049,2,106150,0,2
1049229,1049,2,106210,0,2
1049230,1049,2,106220,0,2
1049231,1049,2,106220,1,1
1049232,1049,2,106230,0,2
1049233,1049,2,106250,0,2
1049234,1049,9,1,0,1
1049235,1049,9,2,0,2
1049236,1049,9,3,0,3
1049237,1049,9,4,0,2
1049238,1049,9,3,4,3
1049239,1049,9,5,0,5
1049240,1049,9,6,0,3
1049241,1049,9,6,1,3
1049242,1049,9,6,2,4
1049243,1049,9,7,0,4
1049244,1049,9,7,1,4
1049245,1049,9,7,2,5
1049246,1049,9,7,3,4
1049247,1049,9,7,4,5
1049248,1049,9,7,5,4
1049249,1049,9,7,6,4
1049250,1049,9,8,0,4
1049251,1049,9,9,0,2
1049252,1049,2,108010,0,3
1049253,1049,2,108020,0,3
1049254,1049,2,108030,0,3
1049255,1049,2,108040,0,3
1049256,1049,2,107011,0,2
1049257,1049,2,107012,0,2
1049258,1049,2,107013,0,2
1049259,1049,2,107021,0,2
1049260,1049,2,107022,0,2
1049261,1049,2,107023,0,2
1049262,1049,2,107031,0,2
1049263,1049,2,107032,0,2
1049264,1049,2,107033,0,2
1049265,1049,2,107041,0,2
1049266,1049,2,107042,0,2
1049267,1049,2,107043,0,2
1049268,1049,2,107051,0,2
1049269,1049,2,107052,0,2
1049270,1049,2,107053,0,2
1049271,1049,10,0,0,2
1049272,1049,2,107030,0,2
1049273,1049,2,107030,1,2
1049274,1049,2,107040,1,2
1049275,1049,10,1,0,3
1049276,1049,5,9,0,3
1049277,1049,11,0,0,2
1049278,1049,11,1,0,2
1049279,1049,11,2,0,3
1049280,1049,2,109010,0,2
1049281,1049,2,109020,0,3
1049282,1049,2,109030,0,4
1049283,1049,5,0,6,2
1049286,1049,1013,1,0,4
1049287,1049,1013,2,0,4
1049288,1049,1013,3,0,3
1049289,1049,1013,4,0,4
1049290,1049,1013,5,0,2
1049291,1049,1013,6,0,3
1049292,1049,1013,7,0,3
1049293,1049,1013,8,0,1
1049294,1049,1013,9,0,3
1049295,1049,1013,10,0,1
1049401,1049,1014,1,0,6
1049402,1049,1014,2,0,1
1049403,1049,1014,3,0,3
1049404,1049,1014,4,0,4
1049405,1049,1014,5,0,3
1049406,1049,1014,6,0,3
1049407,1049,1014,6,1,1
1049408,1049,1014,6,2,1
1049409,1049,1014,7,0,4
1049410,1049,1014,7,1,1
1049411,1049,1014,7,2,1
1049412,1049,1014,8,0,3
1049413,1049,1014,8,1,1
1049414,1049,1014,8,2,1
1049415,1049,1014,9,0,3
1049416,1049,1014,10,0,2
1049300,1049,5,0,0,2
1049301,1049,5,1,6,4
1049302,1049,5,1,7,3
1049303,1049,5,2,1,6
1049304,1049,5,0,1,3
1049305,1049,5,0,2,3
1049306,1049,5,0,3,1
1049307,1049,5,0,4,5
1049308,1049,0,2,0,1
1049309,1049,0,3,0,5
1049310,1049,0,4,0,2
1049311,1049,0,5,0,5
1049312,1049,0,6,0,0
1049313,1049,5,0,5,2
1049400,1049,5,1,8,2
1050001,1050,0,0,0,5
1050002,1050,1,0,0,5
1050003,1050,1,1,0,3
1050004,1050,1,2,0,5
1050005,1050,1,3,0,4
1050006,1050,1,4,0,3
1050007,1050,1,5,0,5
1050008,1050,4,0,0,2
1050009,1050,7,0,0,1
1050010,1050,8,0,0,1
1050011,1050,3,1,0,4
1050012,1050,6,0,1,3
1050100,1050,2,103010,0,5
1050101,1050,2,103020,0,6
1050102,1050,2,103030,0,5
1050103,1050,2,103050,0,1
1050104,1050,2,103040,0,6
1050105,1050,2,105010,0,1
1050106,1050,2,105020,0,2
1050107,1050,2,105030,0,1
1050200,1050,2,101045,1,5
1050201,1050,2,102040,1,5
1050202,1050,2,101014,0,3
1050203,1050,2,101042,0,3
1050204,1050,2,101012,0,2
1050205,1050,2,101031,0,1
1050206,1050,2,101031,1,1
1050207,1050,2,101032,0,1
1050208,1050,2,101032,1,1
1050209,1050,2,101033,0,1
1050210,1050,2,101033,1,1
1050211,1050,2,101034,0,1
1050212,1050,2,101034,1,1
1050213,1050,2,102030,0,1
1050214,1050,2,102030,1,1
1050215,1050,2,104015,0,1
1050216,1050,2,104045,0,2
1050217,1050,2,106010,0,2
1050218,1050,2,106020,0,2
1050219,1050,2,106020,1,2
1050220,1050,2,106030,0,2
1050221,1050,2,106050,0,2
1050222,1050,2,106050,1,2
1050223,1050,2,106110,0,2
1050224,1050,2,106120,0,2
1050225,1050,2,106120,1,2
1050226,1050,2,106130,0,2
1050227,1050,2,106140,0,2
1050228,1050,2,106150,0,2
1050229,1050,2,106210,0,2
1050230,1050,2,106220,0,2
1050231,1050,2,106220,1,1
1050232,1050,2,106230,0,2
1050233,1050,2,106250,0,2
1050234,1050,9,1,0,1
1050235,1050,9,2,0,2
1050236,1050,9,3,0,3
1050237,1050,9,4,0,2
1050238,1050,9,3,4,6
1050239,1050,9,5,0,5
1050240,1050,9,6,0,4
1050241,1050,9,6,1,4
1050242,1050,9,6,2,4
1050243,1050,9,7,0,3
1050244,1050,9,7,1,4
1050245,1050,9,7,2,5
1050246,1050,9,7,3,4
1050247,1050,9,7,4,5
1050248,1050,9,7,5,4
1050249,1050,9,7,6,4
1050250,1050,9,8,0,5
1050251,1050,9,9,0,2
1050252,1050,2,108010,0,3
1050253,1050,2,108020,0,3
1050254,1050,2,108030,0,3
1050255,1050,2,108040,0,3
1050256,1050,2,107011,0,2
1050257,1050,2,107012,0,2
1050258,1050,2,107013,0,2
1050259,1050,2,107021,0,2
1050260,1050,2,107022,0,2
1050261,1050,2,107023,0,2
1050262,1050,2,107031,0,2
1050263,1050,2,107032,0,2
1050264,1050,2,107033,0,2
1050265,1050,2,107041,0,2
1050266,1050,2,107042,0,2
1050267,1050,2,107043,0,2
1050268,1050,2,107051,0,2
1050269,1050,2,107052,0,2
1050270,1050,2,107053,0,2
1050271,1050,10,0,0,2
1050272,1050,2,107030,0,1
1050273,1050,2,107030,1,1
1050274,1050,2,107040,1,5
1050275,1050,10,1,0,3
1050276,1050,5,9,0,3
1050277,1050,11,0,0,2
1050278,1050,11,1,0,2
1050279,1050,11,2,0,2
1050280,1050,2,109010,0,3
1050281,1050,2,109020,0,3
1050282,1050,2,109030,0,4
1050283,1050,5,0,6,2
1050286,1050,1013,1,0,4
1050287,1050,1013,2,0,4
1050288,1050,1013,3,0,4
1050289,1050,1013,4,0,5
1050290,1050,1013,5,0,2
1050291,1050,1013,6,0,3
1050292,1050,1013,7,0,3
1050293,1050,1013,8,0,1
1050294,1050,1013,9,0,3
1050295,1050,1013,10,0,1
1050401,1050,1014,1,0,2
1050402,1050,1014,2,0,1
1050403,1050,1014,3,0,1
1050404,1050,1014,4,0,4
1050405,1050,1014,5,0,3
1050406,1050,1014,6,0,3
1050407,1050,1014,6,1,1
1050408,1050,1014,6,2,1
1050409,1050,1014,7,0,2
1050410,1050,1014,7,1,1
1050411,1050,1014,7,2,1
1050412,1050,1014,8,0,2
1050413,1050,1014,8,1,1
1050414,1050,1014,8,2,1
1050415,1050,1014,9,0,4
1050416,1050,1014,10,0,2
1050300,1050,5,0,0,6
1050301,1050,5,1,6,4
1050302,1050,5,1,7,3
1050303,1050,5,2,1,4
1050304,1050,5,0,1,3
1050305,1050,5,0,2,3
1050306,1050,5,0,3,1
1050307,1050,5,0,4,5
1050308,1050,0,2,0,5
1050309,1050,0,3,0,5
1050310,1050,0,4,0,2
1050311,1050,0,5,0,5
1050312,1050,0,6,0,0
1050313,1050,5,0,5,3
1050400,1050,5,1,8,2
1051001,1051,0,0,0,2
1051002,1051,1,0,0,3
1051003,1051,1,1,0,3
1051004,1051,1,2,0,3
1051005,1051,1,3,0,2
1051006,1051,1,4,0,3
1051007,1051,1,5,0,3
1051008,1051,4,0,0,1
1051009,1051,7,0,0,2
1051010,1051,8,0,0,1
1051011,1051,3,1,0,1
1051012,1051,6,0,1,2
1051100,1051,2,103010,0,3
1051101,1051,2,103020,0,3
1051102,1051,2,103030,0,1
1051103,1051,2,103050,0,4
1051104,1051,2,103040,0,2
1051105,1051,2,105010,0,2
1051106,1051,2,105020,0,3
1051107,1051,2,105030,0,1
1051200,1051,2,101045,1,3
1051201,1051,2,102040,1,3
1051202,1051,2,101014,0,2
1051203,1051,2,101042,0,3
1051204,1051,2,101012,0,2
1051205,1051,2,101031,0,1
1051206,1051,2,101031,1,1
1051207,1051,2,101032,0,1
1051208,1051,2,101032,1,1
1051209,1051,2,101033,0,1
1051210,1051,2,101033,1,1
1051211,1051,2,101034,0,1
1051212,1051,2,101034,1,1
1051213,1051,2,102030,0,1
1051214,1051,2,102030,1,1
1051215,1051,2,104015,0,2
1051216,1051,2,104045,0,1
1051217,1051,2,106010,0,1
1051218,1051,2,106020,0,1
1051219,1051,2,106020,1,1
1051220,1051,2,106030,0,1
1051221,1051,2,106050,0,2
1051222,1051,2,106050,1,2
1051223,1051,2,106110,0,1
1051224,1051,2,106120,0,1
1051225,1051,2,106120,1,2
1051226,1051,2,106130,0,3
1051227,1051,2,106140,0,1
1051228,1051,2,106150,0,1
1051229,1051,2,106210,0,1
1051230,1051,2,106220,0,1
1051231,1051,2,106220,1,2
1051232,1051,2,106230,0,1
1051233,1051,2,106250,0,1
1051234,1051,9,1,0,1
1051235,1051,9,2,0,1
1051236,1051,9,3,0,2
1051237,1051,9,4,0,3
1051238,1051,9,3,4,5
1051239,1051,9,5,0,1
1051240,1051,9,6,0,2
1051241,1051,9,6,1,2
1051242,1051,9,6,2,3
