id,chara_id,rarity,exchange_item_id,exchange_item_num,effect_table_id,unique_effect_id,command_type,command_id,support_card_type,skill_set_id,detail_pos_x,detail_pos_y,detail_scale,detail_rot_z,start_date,disp_order,outing_max,effect_id
30025,1001,3,50,10,30025,30025,1,101,1,9081001,-20000,-890000,10000,0,1614092400,1000104,0,0
30026,1066,3,50,10,30026,30026,1,101,1,9081066,40000,0,10000,0,1614092400,1000204,0,0
30027,1064,3,50,10,30027,30027,1,103,1,9081064,680000,-200000,11000,0,1614092400,1000504,0,0
30028,1068,3,50,10,30028,30028,1,101,1,9081068,0,-2340000,10000,0,1614092400,1000705,0,0
30029,1067,3,50,10,30029,30029,1,105,1,9081067,0,-2340000,10000,0,1614092400,1000706,0,0
30030,1062,3,50,10,30030,30030,1,103,1,9081062,0,-1740000,10000,0,1614092400,1000707,0,0
30031,1029,3,50,10,30031,30031,1,106,1,9081029,0,-1470000,10000,0,1614092400,1000902,0,0
30032,1072,3,50,10,30032,30032,1,102,1,9081072,-220000,-2010000,10000,0,1614092400,1001004,0,0
30033,1035,3,50,10,30033,30033,1,102,1,9081035,100000,-1510000,10000,0,1614092400,1001005,0,0
30034,1030,3,50,10,30034,30034,1,102,1,9081030,0,-1710000,10000,0,1630292400,1002702,0,0
30036,9006,3,50,10,30036,30036,0,0,2,9089006,0,-1710000,10000,0,1630292400,1002703,5,0
30037,1017,3,50,10,30037,30037,1,103,1,9081017,-500000,1000000,12000,0,1681830000,1009302,0,0
30038,1069,3,50,10,30038,30038,1,105,1,9081069,0,-570000,10000,0,1614092400,1001304,0,0
30039,1039,3,50,10,30039,30039,1,101,1,9081039,0,-450000,10000,0,1614092400,1001503,0,0
30040,1028,3,50,10,30040,30040,1,103,1,9081028,2150000,-1480000,14000,0,1614092400,1001504,0,0
30041,1059,3,50,10,30041,30041,1,106,1,9081059,-1600000,-1480000,11000,0,1614092400,1001505,0,0
30042,1053,3,50,10,30042,30042,1,102,1,9081053,-130000,0,10000,0,1614092400,1001804,0,0
30043,1049,3,50,10,30043,30043,1,105,1,9081049,-1000000,-2740000,12000,0,1634698800,1003404,0,0
30044,1016,3,50,10,30044,30044,1,101,1,9081016,0,-1240000,10000,0,1626750000,1002102,0,0
30045,1044,3,50,10,30045,30045,1,101,1,9081044,0,-1210000,10000,0,1627527600,1002201,0,0
30046,1035,3,50,10,30046,30046,1,105,1,9081035,0,1050000,12000,0,1627527600,1002202,0,0
30047,1009,3,50,10,30047,30047,1,102,1,9081009,0,-1050000,12000,0,1627527600,1002203,0,0
30048,1027,3,50,10,30048,30048,1,103,1,9081027,-130000,0,10000,0,1614092400,1002003,0,0
30052,9008,3,50,10,30052,30052,0,0,2,9089008,0,-1940000,10000,0,1661310000,1007002,5,0
30053,1010,3,50,10,30053,30053,1,101,1,9081010,0,-2340000,10000,0,1655694000,1006302,0,0
30054,1060,3,50,10,30054,30054,1,106,1,9081060,550000,-5080000,14500,0,1629428400,1002503,0,0
30055,1020,3,50,10,30055,30055,1,106,1,9081020,0,-650000,11000,0,1624935600,1001901,0,0
30056,1061,3,50,10,30056,30056,1,102,1,9081061,0,-750000,10000,0,1624935600,1001902,0,0
30057,1007,3,50,10,30057,30057,1,101,1,9081007,2150000,-2780000,14000,0,1624935600,1001903,0,0
30058,1003,3,50,10,30058,30058,1,102,1,9081003,3480000,-1790000,16250,0,1614092400,1001305,0,0
30059,1026,3,50,10,30059,30059,1,105,1,9081026,-2480000,0,16250,0,1614092400,1001805,0,0
30060,1066,3,50,10,30060,30060,1,103,1,9081066,3480000,-3300000,16250,0,1626706800,1002004,0,0
30061,1023,3,50,10,30061,30061,1,106,1,9081023,3780000,-4300000,17250,0,1629126000,1002401,0,0
30062,1002,3,50,10,30062,30062,1,105,1,9081002,3780000,-5500000,17250,0,1629774000,1002601,0,0
30063,1063,3,50,10,30063,30063,1,103,1,9081063,0,-2240000,12000,0,1632106800,1003002,0,0
30064,1021,3,50,10,30064,30064,1,102,1,9081021,0,3300000,16250,0,1632884400,1003101,0,0
30065,1047,3,50,10,30065,30065,1,101,1,9081047,-1000000,-2240000,12000,0,1632884400,1003102,0,0
30066,1026,3,50,10,30066,30066,1,106,1,9081026,0,-1740000,10000,0,1632884400,1003103,0,0
30067,1017,3,50,10,30067,30067,1,0,3,9081017,0,-650000,10000,0,1658286000,1006603,2,101
30068,1038,3,50,10,30068,30068,1,106,1,9081038,0,-650000,10000,0,1635390000,1003502,0,0
30069,1016,3,50,10,30069,30069,1,105,1,9081016,0,-1740000,10000,0,1635390000,1003503,0,0
30070,1029,3,50,10,30070,30070,1,103,1,9081029,0,-550000,10000,0,1635390000,1003504,0,0
30071,1065,3,50,10,30071,30071,1,102,1,9081065,-300000,5500000,17250,0,1637290800,1003802,0,0
30072,1024,3,50,10,30072,30072,1,101,1,9081024,-200000,-850000,10000,0,1638154800,1003901,0,0
30073,1050,3,50,10,30073,30073,1,106,1,9081050,100000,-850000,10000,0,1638154800,1003902,0,0
30074,1055,3,50,10,30074,30074,1,102,1,9081055,0,-550000,10000,0,1638154800,1003903,0,0
30075,1025,3,50,10,30075,30075,1,105,1,9081025,0,-550000,10000,0,1639450800,1004103,0,0
30076,1002,3,50,10,30076,30076,1,101,1,9081002,0,-200000,10000,0,1640142000,1004201,0,0
30077,1033,3,50,10,30077,30077,1,102,1,9081033,0,-1300000,10000,0,1640746800,1004402,0,0
30078,1056,3,50,10,30078,30078,1,101,1,9081056,0,-1150000,10000,0,1640746800,1004403,0,0
30079,1058,3,50,10,30079,30079,1,105,1,9081058,0,-1050000,10000,0,1640746800,1004404,0,0
30080,9005,3,50,10,30080,30080,0,0,2,9089005,0,-550000,10000,0,1641870000,1004503,3,0
30081,1001,3,50,10,30081,30081,0,0,3,9081001,0,-1250000,11000,0,1647572400,1005301,1,100
30082,1051,3,50,10,30082,30082,1,106,1,9081051,0,-550000,10000,0,1643338800,1004701,0,0
30083,1041,3,50,10,30083,30083,1,103,1,9081041,0,-1530000,10000,0,1643338800,1004702,0,0
30084,1048,3,50,10,30084,30084,1,101,1,9081048,-3780000,-5500000,17250,0,1643338800,1004703,0,0
30085,1019,3,50,10,30085,30085,1,102,1,9081019,2150000,-3330000,14000,0,1644289200,1004802,0,0
30086,1077,3,50,10,30086,30086,1,101,1,9081077,0,-2340000,10000,0,1645671600,1005107,0,0
30087,1074,3,50,10,30087,30087,1,105,1,9081074,0,-650000,10000,0,1645671600,1005108,0,0
30088,1067,3,50,10,30088,30088,1,106,1,9081067,-3780000,1500000,17250,0,1645671600,1005109,0,0
30089,1055,3,50,10,30089,30089,1,103,1,9081055,0,-1550000,10000,0,1646622000,1005202,0,0
30090,1017,3,50,10,30090,30090,1,105,1,9081017,680000,-100000,11000,0,1648522800,1005401,0,0
30091,1070,3,50,10,30091,30091,1,106,1,9081070,0,-2000000,10000,0,1648522800,1005402,0,0
30092,1036,3,50,10,30092,30092,1,101,1,9081036,0,-1800000,10000,0,1648522800,1005403,0,0
30093,1009,3,50,10,30093,30093,1,102,1,9081009,0,-2340000,10000,0,1649646000,1005602,0,0
30094,1053,3,50,10,30094,30094,1,103,1,9081053,0,-2340000,10000,0,1651114800,1005801,0,0
30095,1042,3,50,10,30095,30095,1,101,1,9081042,0,-2000000,10000,0,1651114800,1005802,0,0
30096,1039,3,50,10,30096,30096,1,102,1,9081039,0,-2540000,10000,0,1651114800,1005803,0,0
30097,1057,3,50,10,30097,30097,1,106,1,9081057,1000000,0,12000,0,1652151600,1005903,0,0
30098,1052,3,50,10,30098,30098,1,102,1,9081052,1800000,-3110000,13500,0,1653879600,1006101,0,0
30099,1063,3,50,10,30099,30099,1,105,1,9081063,1600000,-2810000,13500,0,1653879600,1006102,0,0
30100,1030,3,50,10,30100,30100,1,106,1,9081030,0,-1100000,10000,0,1653879600,1006103,0,0
30101,1032,3,50,10,30101,30101,1,101,1,9081032,1800000,-2310000,13500,0,1661310000,1007003,0,0
30102,1014,3,50,10,30102,30102,1,103,1,9081014,1800000,-3110000,13500,0,1656558000,1006401,0,0
30103,1062,3,50,10,30103,30103,1,106,1,9081062,1600000,-2810000,13500,0,1656558000,1006402,0,0
30104,1047,3,50,10,30104,30104,1,105,1,9081047,0,-1100000,10000,0,1656558000,1006403,0,0
30105,1001,3,50,10,30105,30105,1,103,1,9081001,0,-1050000,10000,0,1658286000,1006604,0,0
30106,1018,3,50,10,30106,30106,1,102,1,9081018,1800000,-3710000,13500,0,1657508400,1006502,0,0
30107,1004,3,50,10,30107,30107,1,101,1,9081004,0,-2540000,10000,0,1659063600,1006701,0,0
30108,1049,3,50,10,30108,30108,1,106,1,9081049,0,-1740000,10000,0,1659063600,1006702,0,0
30109,1069,3,50,10,30109,30109,1,103,1,9081069,0,-2750000,11500,0,1659063600,1006703,0,0
30110,1025,3,50,10,30110,30110,1,105,1,9081025,0,-2050000,11500,0,1660878000,1006902,0,0
30111,1003,3,50,10,30111,30111,1,106,1,9081003,-500000,-1550000,11500,0,1661742000,1007101,0,0
30112,1066,3,50,10,30112,30112,1,103,1,9081066,500000,-2750000,11500,0,1661742000,1007102,0,0
30113,1023,3,50,10,30113,30113,1,105,1,9081023,500000,-2750000,11500,0,1661742000,1007103,0,0
30114,1085,3,50,10,30114,30114,1,102,1,9081085,-400000,-3050000,11500,0,1663642800,1007304,0,0
30115,1064,3,50,10,30115,30115,1,105,1,9081064,0,-2050000,11500,0,1664420400,1007401,0,0
30116,1065,3,50,10,30116,30116,1,101,1,9081065,500000,-550000,11500,0,1664420400,1007402,0,0
30117,1043,3,50,10,30117,30117,1,103,1,9081043,0,-2050000,11500,0,1664420400,1007403,0,0
30118,1083,3,50,10,30118,30118,1,105,1,9081083,-400000,-1900000,11500,0,1666148400,1007603,0,0
30119,1071,3,50,10,30119,30119,1,101,1,9081071,400000,-1550000,11500,0,1666926000,1007701,0,0
30120,1072,3,50,10,30120,30120,1,103,1,9081072,-400000,-2000000,11500,0,1666926000,1007702,0,0
30121,1026,3,50,10,30121,30121,1,101,1,9081026,-3780000,-6000000,17250,0,1661310000,1007004,0,0
30122,1037,3,50,10,30122,30122,1,101,1,9081037,0,-1800000,10000,0,1668654000,1007902,0,0
30123,1016,3,50,10,30123,30123,1,102,1,9081016,-1000000,-1000000,12000,0,1669604400,1008002,0,0
30124,1018,3,50,10,30124,30124,1,106,1,9081018,0,-1530000,10000,0,1669604400,1008003,0,0
30125,1076,3,50,10,30125,30125,1,105,1,9081076,-1000000,-3540000,12000,0,1669604400,1008004,0,0
30126,1078,3,50,10,30126,30126,1,103,1,9081078,-1000000,-1500000,12000,0,1671505200,1008203,0,0
30127,1001,3,50,10,30127,30127,1,105,1,9081001,-1000000,-1400000,12000,0,1672282800,1008301,0,0
30128,1044,3,50,10,30128,30128,1,106,1,9081044,-500000,-1600000,12000,0,1672282800,1008302,0,0
30129,1011,3,50,10,30129,30129,1,102,1,9081011,-500000,-1500000,12000,0,1672282800,1008303,0,0
30130,1093,3,50,10,30130,30130,1,103,1,9081093,-500000,-2300000,12000,0,1674183600,1008503,0,0
30131,1055,3,50,10,30131,30131,1,101,1,9081055,0,-1550000,10000,0,1675047600,1008601,0,0
30132,1054,3,50,10,30132,30132,1,102,1,9081054,-500000,-1300000,12000,0,1675047600,1008602,0,0
30133,1028,3,50,10,30133,30133,1,106,1,9081028,500000,-2000000,12000,0,1675047600,1008603,0,0
30134,1086,3,50,10,30134,30134,1,106,1,9081086,3280000,-3300000,16250,0,1677207600,1008808,0,0
30135,1104,3,50,10,30135,30135,1,101,1,9081104,-2480000,-6300000,17250,0,1677207600,1008809,0,0
30136,1083,3,50,10,30136,30136,1,103,1,9081083,-2280000,-6300000,17250,0,1677207600,1008810,0,0
30137,9040,3,50,10,30137,30137,1,0,3,9089040,0,-1500000,10000,0,1679281200,1009002,2,102
30138,1060,3,50,10,30138,30138,1,102,1,9081060,-2480000,-6300000,17250,0,1680058800,1009101,0,0
30139,1013,3,50,10,30139,30139,1,105,1,9081013,-2280000,-6300000,17250,0,1680058800,1009102,0,0
30140,1003,3,50,10,30140,30140,1,101,1,9081003,0,-1850000,10000,0,1680058800,1009103,0,0
30141,1026,3,50,10,30141,30141,1,106,1,9081026,0,-2250000,10000,0,1682650800,1009401,0,0
30142,1076,3,50,10,30142,30142,1,105,1,9081076,0,-2050000,10000,0,1682650800,1009402,0,0
30143,1063,3,50,10,30143,30143,1,102,1,9081063,0,-2050000,10000,0,1682650800,1009403,0,0
30145,1084,3,50,10,30145,30145,1,102,1,9081084,-3780000,-6300000,17250,0,1665975600,1007502,0,0
30146,1006,3,50,10,30146,30146,1,106,1,9081006,0,-550000,11500,0,1666926000,1007703,0,0
30147,1094,3,50,10,30147,30147,1,101,1,9081094,-1000000,-3540000,12000,0,1684465200,1009602,0,0
30148,1009,3,50,10,30148,30148,1,103,1,9081009,-1000000,-2550000,12000,0,1685329200,1009701,0,0
30149,1087,3,50,10,30149,30149,1,106,1,9081087,0,-2050000,11500,0,1685329200,1009702,0,0
30150,1008,3,50,10,30150,30150,1,105,1,9081008,2290000,-7040000,17250,0,1685329200,1009703,0,0
30151,1024,3,50,10,30151,30151,1,102,1,9081024,40000,-1780000,10100,0,1687143600,1009903,0,0
30152,1015,3,50,10,30152,30152,1,106,1,9081015,-1000000,-3540000,12000,0,1686279600,1009802,0,0
30153,1040,3,50,10,30153,30153,1,103,1,9081040,560000,-950000,10900,0,1688007600,1010001,0,0
30154,1064,3,50,10,30154,30154,1,101,1,9081064,0,-670000,10000,0,1688007600,1010002,0,0
30155,1065,3,50,10,30155,30155,1,106,1,9081065,0,-1300000,10000,0,1688007600,1010003,0,0
30156,1100,3,50,10,30156,30156,1,102,1,9081100,-600000,-3150000,11000,0,1689908400,1010203,0,0
30157,1025,3,50,10,30157,30157,1,106,1,9081025,0,-880000,10700,0,1690772400,1010301,0,0
30158,1094,3,50,10,30158,30158,1,103,1,9081094,0,-160000,10500,0,1690772400,1010302,0,0
30159,1018,3,50,10,30159,30159,1,101,1,9081018,0,-1960000,10600,0,1690772400,1010303,0,0
30160,9043,3,50,10,30160,30160,0,0,2,9089043,0,-2330000,10100,0,1692846000,1010502,5,0
30161,1014,3,50,10,30161,30161,1,101,1,9081014,3200000,1510000,15800,0,1692846000,1010503,0,0
30162,1033,3,50,10,30162,30162,1,105,1,9081033,4040000,4710000,17300,0,1692846000,1010504,0,0
30163,1049,3,50,10,30163,30163,1,106,1,9081049,810000,-500000,11300,0,1693450800,1010602,0,0
30164,1012,3,50,10,30164,30164,1,102,1,9081012,0,1210000,10100,0,1695178800,1010802,0,0
30165,1084,3,50,10,30165,30165,1,105,1,9081084,1890000,-5080000,15000,0,1695956400,1010902,0,0
30166,1107,3,50,10,30166,30166,1,103,1,9081107,560000,-2280000,11000,0,1695956400,1010903,0,0
30167,1022,3,50,10,30167,30167,1,101,1,9081022,370000,-2030000,10500,0,1695956400,1010904,0,0
30168,1007,3,50,10,30168,30168,1,101,1,9081007,2280000,-790000,14000,0,1697684400,1011102,0,0
30169,1073,3,50,10,30169,30169,1,102,1,9081073,1000000,-2540000,14400,0,1698634800,1011201,0,0
30170,1061,3,50,10,30170,30170,1,103,1,9081061,700000,-2800000,12000,0,1698634800,1011202,0,0
30171,1052,3,50,10,30171,30171,1,102,1,9081052,820000,-2520000,11300,0,1698634800,1011203,0,0
30172,1013,3,50,10,30172,30172,1,106,1,9081013,2710000,-2960000,15000,0,1699498800,1011302,0,0
30173,1102,3,50,10,30173,30173,1,105,1,9081102,100000,-1920000,10000,0,1700449200,1011404,0,0
30174,1059,3,50,10,30174,30174,1,101,1,9081059,1380000,-2660000,12500,0,1701313200,1011501,0,0
30175,1086,3,50,10,30175,30175,1,102,1,9081086,1420000,-3630000,16000,0,1701313200,1011502,0,0
30176,1027,3,50,10,30176,30176,1,103,1,9081027,270000,-410000,12000,0,1701313200,1011503,0,0
30177,1091,3,50,10,30177,30177,1,103,1,9081091,1260000,-2110000,15000,0,1703041200,1011704,0,0
30178,1108,3,50,10,30178,30178,1,101,1,9081108,3260000,-3280000,16000,0,1703732400,1011802,0,0
30179,1067,3,50,10,30179,30179,1,106,1,9081067,0,-1030000,12800,0,1703732400,1011803,0,0
30180,1068,3,50,10,30180,30180,1,0,3,9081068,0,-2350000,10000,0,1703732400,1011804,2,103
30181,1066,3,50,10,30181,30181,1,105,1,9081066,0,980000,12000,0,1703732400,1011805,0,0
30182,1099,3,50,10,30182,30182,1,105,1,9081099,0,-1560000,10100,0,1705633200,1012003,0,0
30183,1035,3,50,10,30183,30183,1,102,1,9081035,0,-3240000,12000,0,1706670000,1012102,0,0
30184,1041,3,50,10,30184,30184,1,101,1,9081041,0,-1110000,12500,0,1706670000,1012103,0,0
30185,1082,3,50,10,30185,30185,1,106,1,9081082,0,-1010000,10000,0,1706670000,1012104,0,0
30186,1116,3,50,10,30186,30186,1,101,1,9081116,-3150000,-6710000,20000,0,1708743600,1012306,0,0
30187,1115,3,50,10,30187,30187,1,103,1,9081115,2750000,-4110000,15000,0,1708743600,1012307,0,0
30188,9044,3,50,10,30188,30188,0,0,2,9089044,0,-2750000,12000,0,1708743600,1012308,5,0
30189,1068,3,50,10,30189,30189,1,103,1,9081068,3230000,-3150000,16000,0,1706497200,1012004,0,0
30190,1108,3,50,10,30190,30190,1,105,1,9081108,-670000,620000,12000,0,1708311600,1012201,0,0
30191,1102,3,50,10,30191,30191,1,102,1,9081102,0,-1830000,10000,0,1710730800,1012401,0,0
30192,1091,3,50,10,30192,30192,1,101,1,9081091,0,-1570000,10000,0,1713150000,1012804,0,0
30193,1089,3,50,10,30193,30193,1,105,1,9081089,0,-180000,10000,0,1710990000,1012504,0,0
30194,1109,3,50,10,30194,30194,1,103,1,9081109,0,220000,10000,0,1710990000,1012505,0,0
30195,1093,3,50,10,30195,30195,1,102,1,9081093,0,-1980000,10000,0,1711681200,1012601,0,0
30196,1078,3,50,10,30196,30196,1,101,1,9081078,0,-320000,10000,0,1711681200,1012602,0,0
30197,1053,3,50,10,30197,30197,1,102,1,9081053,750000,-2090000,12000,0,1711681200,1012603,0,0
30198,1105,3,50,10,30198,30198,1,106,1,9081105,0,-2060000,10000,0,1712631600,1012803,0,0
30199,1106,3,50,10,30199,30199,1,105,1,9081106,0,-1740000,10000,0,1714446000,1013003,0,0
30200,1096,3,50,10,30200,30200,1,103,1,9081096,960000,-1530000,12000,0,1714446000,1013004,0,0
30201,1050,3,50,10,30201,30201,1,106,1,9081050,0,0,10000,0,1714446000,1013005,0,0
30202,1008,3,50,10,30202,30202,1,103,1,9081008,0,-1250000,10000,0,1715310000,1013103,0,0
30203,1094,3,50,10,30203,30203,1,102,1,9081094,0,910000,10000,0,1716476400,1013201,0,0
30204,1020,3,50,10,30204,30204,1,102,1,9081020,4240000,-3020000,18000,0,1717038000,1013301,0,0
30205,1090,3,50,10,30205,30205,1,101,1,9081090,0,-910000,10000,0,1717038000,1013302,0,0
30206,1091,3,50,10,30206,30206,1,101,1,9081091,0,-3140000,10000,0,1717038000,1013303,0,0
30207,9002,3,50,10,30207,30207,0,0,2,9089002,0,-500000,10000,0,1719370800,1013502,5,0
30208,1051,3,50,10,30208,30208,1,102,1,9081051,0,-1440000,10000,0,1719370800,1013503,0,0
30209,1092,3,50,10,30209,30209,1,105,1,9081092,0,-2580000,10000,0,1720494000,1013602,0,0
30210,1046,3,50,10,30210,30210,1,101,1,9081046,0,-1480000,10000,0,1722222000,1013801,0,0
30211,1098,3,50,10,30211,30211,1,106,1,9081098,0,-360000,10000,0,1722222000,1013802,0,0
30212,1100,3,50,10,30212,30212,1,105,1,9081100,0,-790000,10000,0,1722222000,1013803,0,0
30213,1003,3,50,10,30213,30213,1,101,1,9081003,0,0,10000,0,1724943600,1014007,0,0
30214,1022,3,50,10,30214,30214,1,103,1,9081022,0,-1200000,10000,0,1723604400,1013902,0,0
30215,1097,3,50,10,30215,30215,1,101,1,9081097,0,0,10000,0,1724468400,1014004,0,0
30216,1114,3,50,10,30216,30216,1,103,1,9081114,-5300000,3880000,20000,0,1724468400,1014005,0,0
30217,1110,3,50,10,30217,30217,1,106,1,9081110,0,-1440000,10000,0,1726801200,1014202,0,0
30218,1010,3,50,10,30218,30218,1,106,1,9081010,0,-1850000,10000,0,1724986800,1014008,0,0
30219,1005,3,50,10,30219,30219,1,103,1,9081005,0,-900000,10000,0,1724986800,1014009,0,0
30220,1083,3,50,10,30220,30220,1,106,1,9081083,860000,-1870000,12000,0,1724986800,1014010,0,0
30221,1067,3,50,10,30221,30221,1,105,1,9081067,0,760000,10000,0,1724468400,1014006,0,0
30222,1081,3,50,10,30222,30222,1,102,1,9081081,0,-2150000,10000,0,1725937200,1014103,0,0
30223,1012,3,50,10,30223,30223,1,103,1,9081012,0,-1180000,10000,0,1727665200,1014301,0,0
30224,1016,3,50,10,30224,30224,1,101,1,9081016,0,-100000,10000,0,1727665200,1014302,0,0
30225,1056,3,50,10,30225,30225,1,103,1,9081056,0,-3090000,15000,0,1727665200,1014303,0,0
30226,1036,3,50,10,30226,30226,1,105,1,9081036,3200000,-1180000,16000,0,1730170800,1014501,0,0
30227,1009,3,50,10,30227,30227,1,106,1,9081009,0,-690000,10000,0,1730170800,1014502,0,0
30228,1083,3,50,10,30228,30228,1,102,1,9081083,0,1220000,10000,0,1731034800,1014602,0,0
30229,1019,3,50,10,30229,30229,1,106,1,9081019,0,-1090000,10000,0,1732762800,1014801,0,0
30230,1058,3,50,10,30230,30230,1,101,1,9081058,120000,0,10000,0,1732762800,1014802,0,0
30231,1015,3,50,10,30231,30231,1,102,1,9081015,770000,-2030000,12000,0,1732762800,1014803,0,0
30232,1128,3,50,10,30232,30232,1,103,1,9081128,550000,-30000,11000,0,1733799600,1014904,0,0
30233,1017,3,50,10,30233,30233,1,106,1,9081017,0,-1120000,10000,0,1735268400,1015101,0,0
30234,1071,3,50,10,30234,30234,1,102,1,9081071,3110000,-2310000,16000,0,1735268400,1015102,0,0
30235,1004,3,50,10,30235,30235,1,101,1,9081004,0,-980000,10000,0,1735268400,1015103,0,0
30236,1042,3,50,10,30236,30236,1,101,1,9081042,0,-1730000,10000,0,1736478000,1015202,0,0
30237,1038,3,50,10,30237,30237,1,103,1,9081038,0,-1880000,10000,0,1738292400,1015401,0,0
30238,1063,3,50,10,30238,30238,1,106,1,9081063,0,-990000,10000,0,1738292400,1015402,0,0
30239,1060,3,50,10,30239,30239,1,105,1,9081060,0,-1370000,10000,0,1738292400,1015403,0,0
30240,1094,3,50,10,30240,30240,1,105,1,9081094,0,0,10000,0,1739761200,1015501,0,0
30241,9047,3,50,10,30241,30241,1,0,3,9089047,1980000,-5600000,16000,0,1740366000,1015606,2,104
30242,1129,3,50,10,30242,30242,1,101,1,9081129,0,-1930000,10000,0,1740366000,1015607,0,0
30243,1131,3,50,10,30243,30243,1,102,1,9081131,0,1970000,10000,0,1740366000,1015608,0,0
30244,1074,3,50,10,30244,30244,1,105,1,9081074,0,-350000,10000,0,1741662000,1015702,0,0
30245,1008,3,50,10,30245,30245,1,102,1,9081008,0,400000,10000,0,1743390000,1015902,0,0
30246,1119,3,50,10,30246,30246,1,101,1,9081119,0,-410000,12000,0,1743390000,1015903,0,0
30247,1083,3,50,10,30247,30247,1,101,1,9081083,0,-120000,10000,0,1743390000,1015904,0,0
30248,1075,3,50,10,30248,30248,1,106,1,9081075,0,-1270000,10000,0,1744254000,1016004,0,0
30249,1080,3,50,10,30249,30249,1,103,1,9081080,0,-2520000,11250,0,1745982000,1016202,0,0
30250,1114,3,50,10,30250,30250,1,102,1,9081114,0,-1200000,10000,0,1745982000,1016203,0,0
30251,1081,3,50,10,30251,30251,1,103,1,9081081,0,-1280000,10000,0,1745982000,1016204,0,0
30252,1002,3,50,10,30252,30252,1,103,1,9081002,0,-2010000,10000,0,1747018800,1016303,0,0
30253,1109,3,50,10,30253,30253,1,101,1,9081109,0,-750000,10000,0,1748574000,1016502,0,0
30254,1112,3,50,10,30254,30254,1,106,1,9081112,0,-680000,10000,0,1748574000,1016503,0,0
30255,1111,3,50,10,30255,30255,1,106,1,9081111,0,-1150000,10000,0,1748574000,1016504,0,0
30256,1021,3,50,10,30256,30256,1,102,1,9081021,2230000,-2260000,15000,0,1750993200,1016702,0,0
30257,9049,3,50,10,30257,30257,0,0,2,9089049,0,-670000,10000,0,1750993200,1016703,5,0
30258,1027,3,50,10,30258,30258,1,105,1,9081027,3390000,-2590000,16000,0,1752202800,1016802,0,0
30259,1113,3,50,10,30259,30259,1,101,1,9081113,0,-1940000,12500,0,1753153200,1016902,0,0
30260,1013,3,50,10,30260,30260,1,101,1,9081013,-550000,7260000,15000,0,1745982000,1016205,0,0
30261,1117,3,50,10,30261,30261,1,106,1,9081117,-250000,-1240000,10500,0,1753930800,1017002,0,0
30262,1108,3,50,10,30262,30262,1,105,1,9081108,0,-860000,10000,0,1753930800,1017003,0,0
30263,1091,3,50,10,30263,30263,1,102,1,9081091,-100000,-520000,10000,0,1753930800,1017004,0,0
30264,1135,3,50,10,30264,30264,1,103,1,9081135,-70000,970000,10000,0,1756004400,1017204,0,0
30265,1118,3,50,10,30265,30265,1,101,1,9081118,0,-890000,10000,0,1756004400,1017205,0,0
30266,1133,3,50,10,30266,30266,1,106,1,9081133,6800000,2060000,22000,0,1756004400,1017206,0,0
30267,1120,3,50,10,30267,30267,1,101,1,9081120,0,-1060000,10000,0,1756436400,1017303,0,0
30268,1121,3,50,10,30268,30268,1,106,1,9081121,0,-1080000,10000,0,1756436400,1017304,0,0
30269,1092,3,50,10,30269,30269,1,101,1,9081092,0,-1670000,10000,0,1756436400,1017305,0,0
30270,1085,3,50,10,30270,30270,1,103,1,9081085,0,550000,10000,0,1757386800,1017402,0,0
30271,1005,3,50,10,30271,30271,1,103,1,9081005,0,-1140000,10000,0,1759114800,1017601,0,0
30272,1037,3,50,10,30272,30272,1,101,1,9081037,-130000,-960000,10000,0,1759114800,1017602,0,0
30273,1048,3,50,10,30273,30273,1,102,1,9081048,570000,-1700000,11000,0,1759114800,1017603,0,0
30274,1134,3,50,10,30274,30274,1,105,1,9081134,-220000,-4290000,10200,0,1760065200,1017703,0,0
30275,1003,3,50,10,30275,30275,1,101,1,9081003,0,-1240000,10000,0,1761706800,1017902,0,0
30276,9050,3,50,10,30276,30276,0,0,2,9089050,680000,-1200000,11000,0,1761706800,1017903,5,0
30277,1026,3,50,10,30277,30277,1,102,1,9081026,0,640000,10000,0,1762743600,1018002,0,0
30278,1007,3,50,10,30278,30278,1,105,1,9081007,0,-1950000,10000,0,1764298800,1018202,0,0
30279,1127,3,50,10,30279,30279,1,105,1,9081127,850000,-1750000,11300,0,1764298800,1018203,0,0
30280,1115,3,50,10,30280,30280,1,105,1,9081115,1800000,-490000,13000,0,1764298800,1018204,0,0
30281,1034,3,50,10,30281,30281,1,105,1,9081034,-260000,-1710000,10500,0,1765422000,1018302,0,0
30282,1018,3,50,10,30282,30282,1,101,1,9081018,680000,-1000000,11000,0,1766718000,1018501,0,0
30283,1022,3,50,10,30283,30283,1,102,1,9081022,-90000,-1920000,10000,0,1766718000,1018502,0,0
30284,1124,3,50,10,30284,30284,1,103,1,9081124,-90000,-1050000,10000,0,1766718000,1018503,0,0
30285,1061,3,50,10,30285,30285,1,103,1,9081061,-240000,-1820000,10400,0,1767841200,1018602,0,0
30286,1056,3,50,10,30286,30286,1,101,1,9081056,0,-600000,13500,0,1769742000,1018801,0,0
30287,1105,3,50,10,30287,30287,1,102,1,9081105,670000,-330000,11000,0,1769742000,1018802,0,0
30288,1002,3,50,10,30288,30288,1,106,1,9081002,320000,-1160000,10500,0,1769742000,1018803,0,0
30289,1138,3,50,10,30289,30289,1,106,1,9081138,100000,-580000,10000,0,1771902000,1019007,0,0
