campaign_id,target_type,target_id,effect_type_1,effect_value_1,open_flag_id,user_show,disp_order,image_icon_id,transition_type,image_change,logo_type,start_time,end_time
445,5,0,0,0,0,0,14,0,0,0,0,1693796400,1695956399
446,5,0,0,0,0,0,15,0,0,0,0,1693796400,1695956399
447,5,0,0,0,0,0,16,0,0,0,0,1693796400,1695956399
448,5,0,0,0,0,0,17,0,0,0,0,1693796400,1695956399
449,5,0,0,0,0,0,18,0,0,0,0,1693796400,1695956399
450,5,0,0,0,0,0,19,0,0,0,0,1693796400,1695956399
451,5,0,0,0,0,0,20,0,0,0,0,1693796400,1695956399
452,5,0,0,0,0,0,21,0,0,0,0,1693796400,1695956399
453,5,0,0,0,0,0,22,0,0,0,0,1693796400,1695956399
454,5,0,0,0,0,0,23,0,0,0,0,1693796400,1695956399
455,5,0,0,0,0,0,24,0,0,0,0,1693796400,1695956399
456,5,0,0,0,0,0,25,0,0,0,0,1693796400,1695956399
457,5,0,0,0,0,0,26,0,0,0,0,1693796400,1695956399
458,5,0,0,0,0,0,27,0,0,0,0,1693796400,1695956399
459,5,0,0,0,0,0,1,0,0,0,0,1695178800,1695956399
460,2,0,2,3,0,1,0,2,20003,0,0,1692043200,1696017599
461,1,0,1,200,0,1,0,1,10001,0,0,1692846000,1695956399
462,1,0,4,15,0,1,0,5,10001,0,0,1692846000,1695956399
463,1,0,13,50,0,1,0,14,10001,0,0,1692907200,1696017599
464,9,0,2,1,0,1,0,16,20011,0,0,1693857600,1694721599
465,3,0,18,0,0,1,0,1,20002,0,0,1696474800,1696967999
466,4,0,0,0,0,0,776,0,0,0,1,1695610800,1696190399
467,4,0,0,0,0,0,777,0,0,0,1,1696276800,1696881599
468,4,0,0,0,0,0,778,0,0,0,1,1696795200,1697399999
469,4,0,0,0,0,0,779,0,0,0,1,1697400000,1698004799
470,4,0,0,0,0,0,780,0,0,0,1,1698030000,1698609599
471,4,0,0,0,0,0,781,0,0,0,1,1698436800,1699041599
472,4,0,0,0,0,0,782,0,0,0,1,1699214400,1699819199
473,4,0,0,0,0,0,783,0,0,0,1,1699819200,1700423999
474,4,0,0,0,0,0,784,0,0,0,1,1700424000,1701028799
475,4,0,0,0,0,0,785,0,0,0,1,1701028800,1701633599
476,4,0,0,0,0,0,786,0,0,0,1,1701658800,1702238399
477,4,0,0,0,0,0,787,0,0,0,1,1701892800,1702497599
478,4,0,0,0,0,0,788,0,0,0,1,1702238400,1702843199
479,4,0,0,0,0,0,789,0,0,0,1,1702843200,1703447999
480,4,0,0,0,0,0,790,0,0,0,1,1703188800,1703793599
481,4,0,0,0,0,0,791,0,0,0,1,1703275200,1703879999
482,1,0,9,67,0,1,0,10,10001,0,0,1697227200,1697399999
483,1,0,9,68,0,1,0,10,10001,0,0,1697832000,1698004799
484,5,0,0,0,0,0,0,0,0,0,0,1695956400,1696906799
485,5,0,0,0,0,0,0,0,0,0,0,1695956400,1696906799
486,1,0,9,69,0,1,0,10,10001,0,0,1698436800,1698609599
487,1,0,9,70,0,1,0,10,10001,0,0,1698868800,1699041599
488,1,0,9,71,0,1,0,10,10001,0,0,1698868800,1699041599
489,1,0,9,72,0,1,0,10,10001,0,0,1698868800,1699041599
490,1,0,9,73,0,1,0,10,10001,0,0,1699646400,1699819199
491,5,0,0,0,0,0,0,0,0,0,0,1697684400,1698634799
493,5,0,0,0,0,0,0,0,0,0,0,1698634800,1699498799
494,5,0,0,0,0,0,0,0,0,0,0,1698634800,1699498799
495,2,0,2,3,0,1,0,2,20003,0,0,1698696000,1700423999
496,1,0,9,74,0,1,0,10,10001,0,0,1700251200,1700423999
497,1,0,9,75,0,1,0,10,10001,0,0,1700856000,1701028799
498,1,0,9,76,0,1,0,10,10001,0,0,1701460800,1701633599
499,5,0,0,0,0,0,0,0,0,0,0,1700449200,1701313199
500,5,0,0,0,0,0,0,0,0,0,0,1701313200,1702263599
501,5,0,0,0,0,0,0,0,0,0,0,1702263600,1703041199
502,1,0,9,77,0,1,0,10,10001,0,0,1702065600,1702238399
503,1,0,9,78,0,1,0,10,10001,0,0,1702324800,1702497599
504,1,0,9,79,0,1,0,10,10001,0,0,1702670400,1702843199
505,2,0,2,3,0,1,0,2,20003,0,0,1702324800,1703707199
506,1,0,11,150,0,1,0,11,10001,0,0,1702263600,1703732399
507,7,0,11,150,0,1,0,11,20001,0,0,1702263600,1703732399
508,1,0,9,80,0,1,0,10,10001,0,0,1703275200,1703447999
509,1,0,9,81,0,1,0,10,10001,0,0,1703620800,1703793599
510,1,0,9,82,0,1,0,10,10001,0,0,1703707200,1703879999
511,8,0,0,0,0,0,0,0,0,0,0,1707879600,1708459199
512,5,0,0,0,0,0,0,0,0,0,0,1703041200,1703732399
513,5,0,0,0,0,0,0,0,0,0,0,1703732400,1704769199
514,1,0,4,15,0,1,0,5,10001,0,0,1703732400,1704769199
515,1,0,12,2,0,1,0,12,10001,0,0,1703793600,1704830399
516,11,0,0,259200,0,0,0,0,0,0,0,1704052800,1704743999
517,1,0,1,300,516,1,0,1,10001,0,0,1704052800,2556043199
518,1,0,9,46,0,1,0,10,10001,0,0,1704398400,1704571199
519,1,0,9,83,0,1,0,10,10001,0,0,1704398400,1704571199
520,1,0,9,47,0,1,0,10,10001,0,0,1704571200,1704743999
521,1,0,11,150,0,1,0,11,10001,0,0,1704769200,1706669999
522,7,0,11,150,0,1,0,11,20001,0,0,1704769200,1706669999
523,7,0,8,0,0,1,0,8,20001,0,0,1704769200,1706731199
524,2,0,2,3,0,1,0,2,20003,0,0,1704830400,1706731199
525,1,0,9,48,0,1,0,10,10001,0,0,1705089600,1705262399
526,1,0,9,49,0,1,0,10,10001,0,0,1705089600,1705262399
527,1,0,9,50,0,1,0,10,10001,0,0,1705694400,1705867199
528,5,0,0,0,0,0,0,0,0,0,0,1704769200,1705633199
529,5,0,0,0,0,0,0,0,0,0,0,1705633200,1706669999
530,5,0,0,0,0,0,0,0,0,0,0,1706670000,1707879599
531,4,0,0,0,0,0,792,0,0,0,1,1707706800,1708286399
532,1,0,9,52,0,1,0,10,10001,0,0,1708113600,1708286399
533,1,0,1,200,0,1,0,1,10001,0,0,1707879600,1711681199
534,2,0,2,3,0,1,0,2,20003,0,0,1707940800,1711742399
535,1,0,4,15,0,1,0,5,10001,0,0,1707879600,1711681199
536,1,0,17,1,0,1,0,18,10001,0,0,1707879600,1711742399
537,1,0,13,50,0,1,0,14,10001,0,0,1707940800,1711742399
538,5,0,0,0,0,0,6,0,0,0,0,1707879600,1711681199
539,5,0,0,0,0,0,7,0,0,0,0,1707879600,1711681199
540,5,0,0,0,0,0,4,0,0,0,0,1708743600,1711681199
541,5,0,0,0,0,0,5,0,0,0,0,1708743600,1711681199
542,5,0,0,0,0,0,2,0,0,0,0,1710212400,1711681199
543,5,0,0,0,0,0,3,0,0,0,0,1710212400,1711681199
544,5,0,0,0,0,0,1,0,0,0,0,1710990000,1711681199
545,4,0,0,0,0,0,796,0,0,0,1,1710730800,1711310399
546,4,0,0,0,0,0,797,0,0,0,1,1711310400,1711915199
547,4,0,0,0,0,0,798,0,0,0,1,1711569600,1712174399
548,4,0,0,0,0,0,799,0,0,0,1,1711915200,1712519999
549,4,0,0,0,0,0,800,0,0,0,1,1712520000,1713124799
550,4,0,0,0,0,0,801,0,0,0,1,1713729600,1714334399
551,4,0,0,0,0,0,802,0,0,0,1,1714014000,1714593599
552,4,0,0,0,0,0,803,0,0,0,1,1714334400,1714939199
553,4,0,0,0,0,0,804,0,0,0,1,1714939200,1715543999
554,4,0,0,0,0,0,805,0,0,0,1,1715544000,1716148799
555,4,0,0,0,0,0,806,0,0,0,1,1716148800,1716753599
556,4,0,0,0,0,0,807,0,0,0,1,1716778800,1717358399
557,4,0,0,0,0,0,808,0,0,0,1,1718568000,1719172799
558,4,0,0,0,0,0,809,0,0,0,1,1718827200,1719431999
559,1,0,11,150,0,1,0,11,10001,0,0,1710385200,1711051199
560,7,0,11,150,0,1,0,11,20001,0,0,1710385200,1711051199
561,5,0,0,0,0,0,1,0,0,0,0,1711681200,1712631599
628,1,0,11,150,0,1,0,11,10001,0,0,1707879600,1708459199
629,7,0,11,150,0,1,0,11,20001,0,0,1707879600,1708459199
630,12,0,0,0,0,0,0,0,0,1,0,1707879600,1711742399
631,4,0,0,0,0,0,793,0,0,0,1,1707879600,1711742399
632,4,0,0,0,0,0,794,0,0,0,1,1708743600,1711742399
633,4,0,0,0,0,0,795,0,0,0,1,1710212400,1711742399
634,1,0,5,10,0,1,0,7,10001,0,0,1708743600,1711742399
635,1,0,9,53,0,1,0,10,10001,0,0,1711137600,1711310399
636,1,0,9,54,0,1,0,10,10001,0,0,1711742400,1711915199
637,1,0,9,51,0,1,0,10,10001,0,0,1712001600,1712174399
638,1,0,9,84,0,1,0,10,10001,0,0,1712347200,1712519999
639,1,0,9,56,0,1,0,10,10001,0,0,1712952000,1713124799
640,1,0,9,57,0,1,0,10,10001,0,0,1714161600,1714334399
641,9,0,2,1,0,1,0,16,20011,0,0,1711051200,1711742399
642,5,0,0,0,0,0,0,0,0,0,0,1712631600,1713495599
643,1,0,9,58,0,1,0,10,10001,0,0,1714420800,1714593599
644,1,0,9,85,0,1,0,10,10001,0,0,1714766400,1714939199
645,1,0,9,86,0,1,0,10,10001,0,0,1715371200,1715543999
646,1,0,9,61,0,1,0,10,10001,0,0,1715976000,1716148799
647,1,0,9,62,0,1,0,10,10001,0,0,1716580800,1716753599
648,1,0,9,87,0,1,0,10,10001,0,0,1717185600,1717358399
649,1,0,9,88,0,1,0,10,10001,0,0,1719000000,1719172799
650,1,0,9,89,0,1,0,10,10001,0,0,1719259200,1719431999
651,5,0,0,0,0,0,0,0,0,0,0,1713495600,1714445999
652,5,0,0,0,0,0,1,0,0,0,0,1714446000,1715309999
653,1,0,1,200,0,1,0,1,10001,0,0,1714446000,1716148799
654,1,0,4,15,0,1,0,5,10001,0,0,1714446000,1716148799
655,7,0,8,0,0,1,0,8,20001,0,0,1714446000,1716148799
656,1,0,11,150,0,1,0,11,10001,0,0,1714446000,1716148799
657,7,0,11,150,0,1,0,11,20001,0,0,1714446000,1716148799
658,1,0,12,2,0,1,0,12,10001,0,0,1714507200,1716148799
659,2,0,2,3,0,1,0,2,20003,0,0,1714507200,1716148799
660,5,0,0,0,0,0,0,0,0,0,0,1715310000,1716173999
661,5,0,0,0,0,0,2,0,0,0,0,1714446000,1715309999
662,5,0,0,0,0,0,0,0,0,0,0,1716174000,1717037999
663,10,0,0,0,0,0,0,19,0,0,0,1724468400,1725505199
664,5,0,0,0,0,0,0,0,0,0,0,1717038000,1718247599
665,4,0,0,0,0,0,810,0,0,0,1,1719370800,1722283199
666,5,0,0,0,0,0,0,0,0,0,0,1718247600,1719370799
667,5,0,0,0,0,0,0,0,0,0,0,1719370800,1721357999
668,1,0,1,200,0,1,0,1,10001,0,0,1719370800,1722221999
669,1,0,4,15,0,1,0,5,10001,0,0,1719370800,1722221999
670,1,0,12,2,0,1,0,12,10001,0,0,1719432000,1722283199
671,1,0,17,1,0,1,0,18,10001,0,0,1719370800,1722283199
672,1,0,13,50,0,1,0,14,10001,0,0,1719432000,1722283199
673,1,0,5,10,0,1,0,7,10001,0,0,1719370800,1722283199
674,12,0,0,0,0,0,0,0,0,1,0,1723604400,1727726399
675,4,0,0,0,0,0,811,0,0,0,1,1723604400,1727726399
676,4,0,0,0,0,0,812,0,0,0,1,1724468400,1727726399
677,4,0,0,0,0,0,813,0,0,0,1,1725937200,1727726399
678,4,0,0,0,0,0,814,0,0,0,1,1727060400,1727639999
679,4,0,0,0,0,0,815,0,0,0,1,1727294400,1727899199
680,4,0,0,0,0,0,816,0,0,0,1,1728244800,1728849599
681,4,0,0,0,0,0,817,0,0,0,1,1728331200,1728935999
682,4,0,0,0,0,0,818,0,0,0,1,1728849600,1729454399
683,4,0,0,0,0,0,819,0,0,0,1,1729479600,1730059199
684,4,0,0,0,0,0,820,0,0,0,1,1730145600,1730750399
685,4,0,0,0,0,0,821,0,0,0,1,1730664000,1731268799
686,4,0,0,0,0,0,822,0,0,0,1,1731268800,1731873599
687,4,0,0,0,0,0,823,0,0,0,1,1731873600,1732478399
688,4,0,0,0,0,0,824,0,0,0,1,1732478400,1733083199
689,4,0,0,0,0,0,825,0,0,0,1,1733108400,1733687999
690,4,0,0,0,0,0,826,0,0,0,1,1733342400,1733947199
691,4,0,0,0,0,0,827,0,0,0,1,1733688000,1734292799
692,4,0,0,0,0,0,828,0,0,0,1,1734292800,1734897599
693,4,0,0,0,0,0,829,0,0,0,1,1734811200,1735415999
694,4,0,0,0,0,0,830,0,0,0,1,1734897600,1735502399
695,1,0,9,90,0,1,0,10,10001,0,0,1727467200,1727639999
696,1,0,9,91,0,1,0,10,10001,0,0,1727726400,1727899199
697,1,0,9,92,0,1,0,10,10001,0,0,1728676800,1728849599
698,1,0,9,20,0,1,0,10,10001,0,0,1728763200,1728935999
699,1,0,9,93,0,1,0,10,10001,0,0,1729281600,1729454399
700,1,0,9,94,0,1,0,10,10001,0,0,1729886400,1730059199
701,1,0,9,70,0,1,0,10,10001,0,0,1730577600,1730750399
702,1,0,9,71,0,1,0,10,10001,0,0,1730577600,1730750399
703,1,0,9,72,0,1,0,10,10001,0,0,1730577600,1730750399
704,1,0,9,95,0,1,0,10,10001,0,0,1731096000,1731268799
705,1,0,9,96,0,1,0,10,10001,0,0,1731700800,1731873599
706,1,0,9,97,0,1,0,10,10001,0,0,1732305600,1732478399
707,1,0,9,98,0,1,0,10,10001,0,0,1732910400,1733083199
708,1,0,9,99,0,1,0,10,10001,0,0,1733515200,1733687999
709,1,0,9,78,0,1,0,10,10001,0,0,1733774400,1733947199
710,1,0,9,100,0,1,0,10,10001,0,0,1734120000,1734292799
711,1,0,9,101,0,1,0,10,10001,0,0,1734724800,1734897599
712,1,0,9,102,0,1,0,10,10001,0,0,1735243200,1735415999
713,1,0,9,103,0,1,0,10,10001,0,0,1735329600,1735502399
714,5,0,0,0,0,0,0,0,0,0,0,1720494000,1721357999
715,5,0,0,0,0,0,0,0,0,0,0,1721358000,1722221999
716,5,0,0,0,0,0,0,0,0,0,0,1722222000,1723604399
717,5,0,0,0,0,0,7,0,0,0,0,1723604400,1727665199
718,5,0,0,0,0,0,6,0,0,0,0,1724468400,1727665199
719,5,0,0,0,0,0,5,0,0,0,0,1724468400,1727665199
720,5,0,0,0,0,0,4,0,0,0,0,1724986800,1727665199
721,5,0,0,0,0,0,3,0,0,0,0,1725937200,1727665199
722,5,0,0,0,0,0,2,0,0,0,0,1725937200,1727665199
723,5,0,0,0,0,0,1,0,0,0,0,1726801200,1727665199
724,1,0,17,1,0,1,0,18,10001,0,0,1723604400,1727726399
725,1,0,13,50,0,1,0,14,10001,0,0,1723665600,1727726399
726,2,0,2,3,0,1,0,2,20003,0,0,1723665600,1727726399
727,1,0,1,200,0,1,0,1,10001,0,0,1723604400,1727665199
728,1,0,4,15,0,1,0,5,10001,0,0,1723604400,1727665199
729,1,1,7,1,0,1,0,9,10001,0,0,1724468400,1725937199
730,1,2,7,1,0,1,0,9,10001,0,0,1724468400,1725937199
731,1,3,7,1,0,1,0,9,10001,0,0,1724468400,1725937199
732,1,5,7,1,0,1,0,9,10001,0,0,1724468400,1725937199
733,1,7,7,1,0,1,0,9,10001,0,0,1724468400,1725937199
734,1,8,7,1,0,1,0,9,10001,0,0,1724468400,1725937199
735,9,0,2,1,0,1,0,16,20011,0,0,1725998400,1726862399
736,1,0,5,10,0,1,0,7,10001,0,0,1724468400,1727726399
737,5,0,0,0,0,0,1,0,0,0,0,1727665200,1728615599
738,4,0,0,0,0,0,831,0,0,0,1,1730170800,1732823999
739,5,0,0,0,0,0,0,0,0,0,0,1728615600,1730170799
740,5,0,0,0,0,0,1,0,0,0,0,1730170800,1731898799
741,1,0,1,200,0,1,0,1,10001,0,0,1730170800,1732762799
742,1,0,4,15,0,1,0,5,10001,0,0,1730170800,1732762799
743,1,0,12,2,0,1,0,12,10001,0,0,1730232000,1732823999
744,1,0,17,1,0,1,0,18,10001,0,0,1730170800,1732823999
745,1,0,13,50,0,1,0,14,10001,0,0,1730232000,1732823999
746,1,0,5,10,0,1,0,7,10001,0,0,1730170800,1732823999
747,2,0,2,3,0,1,0,2,20003,0,0,1733860800,1735243199
748,1,0,4,15,0,1,0,5,10001,0,0,1735268400,1736477999
749,1,0,17,1,0,1,0,18,10001,0,0,1735268400,1736539199
750,1,0,5,10,0,1,0,7,10001,0,0,1735268400,1736539199
751,1,0,13,50,0,1,0,14,10001,0,0,1735329600,1736539199
752,1,1,7,1,0,1,0,9,10001,0,0,1735268400,1736477999
753,1,2,7,1,0,1,0,9,10001,0,0,1735268400,1736477999
754,1,3,7,1,0,1,0,9,10001,0,0,1735268400,1736477999
755,1,5,7,1,0,1,0,9,10001,0,0,1735268400,1736477999
756,1,7,7,1,0,1,0,9,10001,0,0,1735268400,1736477999
757,1,8,7,1,0,1,0,9,10001,0,0,1735268400,1736477999
758,1,9,7,1,0,1,0,9,10001,0,0,1735268400,1736477999
759,5,0,0,0,0,0,0,0,0,0,0,1731034800,1731898799
760,5,0,0,0,0,0,0,0,0,0,0,1731898800,1732762799
761,5,0,0,0,0,0,0,0,0,0,0,1732762800,1733799599
762,1,0,11,150,0,1,0,11,10001,0,0,1733799600,1734983999
763,7,0,11,150,0,1,0,11,20001,0,0,1733799600,1734983999
764,14,0,11,150,0,1,0,11,60120,0,0,1733799600,1734983999
765,1,0,11,300,0,1,0,20,10001,0,0,1734984000,1735243199
766,7,0,11,300,0,1,0,20,20001,0,0,1734984000,1735243199
767,14,0,11,300,0,1,0,20,60120,0,0,1734984000,1735243199
768,1,0,20,500,0,1,0,21,10001,0,0,1734984000,1735243199
769,5,0,0,0,0,0,0,0,0,0,0,1733799600,1734577199
770,5,0,0,0,0,0,0,0,0,0,0,1734577200,1735268399
771,5,0,0,0,0,0,0,0,0,0,0,1735268400,1736477999
772,1,0,9,46,0,1,0,10,10001,0,0,1735934400,1736107199
773,1,0,9,83,0,1,0,10,10001,0,0,1735934400,1736107199
774,1,0,9,104,0,1,0,10,10001,0,0,1736625600,1736798399
775,1,0,9,105,0,1,0,10,10001,0,0,1737144000,1737316799
776,1,0,9,49,0,1,0,10,10001,0,0,1737144000,1737316799
777,1,0,9,106,0,1,0,10,10001,0,0,1737748800,1737921599
778,1,0,11,150,0,1,0,11,10001,0,0,1736478000,1738292399
779,7,0,11,150,0,1,0,11,20001,0,0,1736478000,1738292399
780,14,0,11,150,0,1,0,11,60120,0,0,1736478000,1738292399
781,7,0,8,0,0,1,0,8,20001,0,0,1736478000,1738439999
782,7,0,19,1,0,1,0,22,20001,0,0,1736539200,1738353599
783,11,0,0,259200,0,0,0,0,0,0,0,1735675200,1738267199
784,1,0,1,300,783,1,0,1,10001,0,0,1735675200,2556043199
785,2,0,2,3,0,1,0,2,20003,0,0,1736539200,1738353599
786,5,0,0,0,0,0,0,0,0,0,0,1736478000,1737341999
787,5,0,0,0,0,0,0,0,0,0,0,1737342000,1738292399
788,5,0,0,0,0,0,0,0,0,0,0,1738292400,1739501999
789,8,0,0,0,0,0,0,0,0,0,0,1739502000,1740340799
790,4,0,0,0,0,0,832,0,0,0,1,1739761200,1740340799
791,1,0,9,107,0,1,0,10,10001,0,0,1740168000,1740340799
792,1,0,13,50,0,1,0,14,10001,0,0,1739563200,1743451199
793,1,0,17,1,0,1,0,18,10001,0,0,1739502000,1743451199
794,2,0,2,3,0,1,0,2,20003,0,0,1739563200,1743451199
795,1,0,4,15,0,1,0,5,10001,0,0,1739502000,1743389999
796,1,0,1,200,0,1,0,1,10001,0,0,1739502000,1743389999
797,5,0,0,0,0,0,6,0,0,0,0,1739502000,1743389999
798,5,0,0,0,0,0,7,0,0,0,0,1739502000,1743389999
799,5,0,0,0,0,0,3,0,0,0,0,1740366000,1743389999
800,5,0,0,0,0,0,5,0,0,0,0,1740366000,1743389999
801,5,0,0,0,0,0,2,0,0,0,0,1741662000,1743389999
802,5,0,0,0,0,0,4,0,0,0,0,1741662000,1743389999
803,5,0,0,0,0,0,1,0,0,0,0,1742526000,1743389999
804,1,0,5,15,0,1,0,7,10001,0,0,1739502000,1743451199
805,1,0,11,300,0,1,0,20,10001,0,0,1739502000,1740340799
806,7,0,11,300,0,1,0,20,20001,0,0,1739502000,1740340799
807,14,0,11,300,0,1,0,20,60120,0,0,1739502000,1740340799
808,4,0,0,0,0,0,833,0,0,0,1,1739502000,1743451199
809,4,0,0,0,0,0,834,0,0,0,1,1740366000,1743451199
810,4,0,0,0,0,0,835,0,0,0,1,1741662000,1743451199
811,12,0,0,0,0,0,0,0,0,1,0,1739502000,1743451199
812,1,0,11,150,0,1,0,11,10001,0,0,1741921200,1742587199
813,7,0,11,150,0,1,0,11,20001,0,0,1741921200,1742587199
814,14,0,11,150,0,1,0,11,60120,0,0,1741921200,1742587199
815,1,0,20,500,0,1,0,21,10001,0,0,1741982400,1742587199
816,4,0,0,0,0,0,836,0,0,0,1,1742785200,1743364799
817,4,0,0,0,0,0,837,0,0,0,1,1743364800,1743969599
818,4,0,0,0,0,0,838,0,0,0,1,1743624000,1744228799
819,4,0,0,0,0,0,839,0,0,0,1,1743969600,1744574399
820,4,0,0,0,0,0,840,0,0,0,1,1744574400,1745179199
821,4,0,0,0,0,0,841,0,0,0,1,1745809200,1746388799
822,4,0,0,0,0,0,842,0,0,0,1,1745870400,1746475199
823,4,0,0,0,0,0,843,0,0,0,1,1746388800,1746993599
824,4,0,0,0,0,0,844,0,0,0,1,1746993600,1747598399
825,4,0,0,0,0,0,845,0,0,0,1,1747598400,1748203199
826,4,0,0,0,0,0,846,0,0,0,1,1748228400,1748807999
827,4,0,0,0,0,0,847,0,0,0,1,1748808000,1749412799
828,4,0,0,0,0,0,848,0,0,0,1,1749412800,1750017599
829,4,0,0,0,0,0,849,0,0,0,1,1750881600,1751486399
830,1,0,9,108,0,1,0,10,10001,0,0,1743192000,1743364799
831,1,0,9,109,0,1,0,10,10001,0,0,1743796800,1743969599
832,1,0,9,110,0,1,0,10,10001,0,0,1744056000,1744228799
833,1,0,9,111,0,1,0,10,10001,0,0,1744401600,1744574399
834,1,0,9,112,0,1,0,10,10001,0,0,1745006400,1745179199
835,1,0,9,113,0,1,0,10,10001,0,0,1746216000,1746388799
836,1,0,9,58,0,1,0,10,10001,0,0,1746302400,1746475199
837,1,0,9,114,0,1,0,10,10001,0,0,1746820800,1746993599
838,1,0,9,86,0,1,0,10,10001,0,0,1747425600,1747598399
839,1,0,9,115,0,1,0,10,10001,0,0,1748030400,1748203199
840,1,0,9,116,0,1,0,10,10001,0,0,1748635200,1748807999
841,1,0,9,117,0,1,0,10,10001,0,0,1749240000,1749412799
842,1,0,9,118,0,1,0,10,10001,0,0,1749844800,1750017599
843,1,0,9,89,0,1,0,10,10001,0,0,1751313600,1751486399
844,9,0,2,1,0,1,0,16,20011,0,0,1742587200,1743451199
845,5,0,0,0,0,0,0,0,0,0,0,1743390000,1744253999
846,5,0,0,0,0,0,0,0,0,0,0,1744254000,1745204399
847,5,0,0,0,0,0,0,0,0,0,0,1745204400,1745981999
848,5,0,0,0,0,0,1,0,0,0,0,1745982000,1747018799
849,1,0,1,200,0,1,0,1,10001,0,0,1745982000,1747796399
850,1,0,4,15,0,1,0,5,10001,0,0,1745982000,1747796399
851,7,0,8,0,0,1,0,8,20001,0,0,1745982000,1747796399
852,7,0,19,1,0,1,0,22,20001,0,0,1746043200,1747771199
853,1,0,11,300,0,1,0,20,10001,0,0,1745982000,1747796399
854,7,0,11,300,0,1,0,20,20001,0,0,1745982000,1747796399
855,14,0,11,300,0,1,0,20,60120,0,0,1745982000,1747796399
856,1,0,12,2,0,1,0,12,10001,0,0,1746043200,1747771199
857,2,0,2,3,0,1,0,2,20003,0,0,1746043200,1747771199
858,5,0,0,0,0,0,2,0,0,0,0,1745982000,1747796399
859,5,0,0,0,0,0,1,0,0,0,0,1747018800,1747796399
860,5,0,0,0,0,0,0,0,0,0,0,1747796400,1748573999
861,3,0,18,3,0,1,0,1,20002,0,0,1749351600,1749844799
862,5,0,0,0,0,0,0,0,0,0,0,1748574000,1749783599
863,12,0,0,0,0,0,0,0,0,1,0,1755140400,1759175999
864,4,0,0,0,0,0,850,0,0,0,1,1755140400,1759175999
865,4,0,0,0,0,0,851,0,0,0,1,1756004400,1759175999
866,4,0,0,0,0,0,852,0,0,0,1,1757386800,1759175999
867,5,0,0,0,0,0,2,0,0,0,0,1749783600,1752202799
868,4,0,0,0,0,0,853,0,0,0,1,1750993200,1753905599
869,1,0,1,200,0,1,0,1,10001,0,0,1750993200,1753930799
870,1,0,4,15,0,1,0,5,10001,0,0,1750993200,1753930799
871,1,0,17,1,0,1,0,18,10001,0,0,1750993200,1753905599
872,1,0,5,15,0,1,0,7,10001,0,0,1750993200,1753905599
873,1,0,13,50,0,1,0,14,10001,0,0,1751054400,1753905599
874,1,0,12,2,0,1,0,12,10001,0,0,1751054400,1753905599
875,1,1,7,1,0,1,0,9,10001,0,0,1750993200,1753930799
876,1,2,7,1,0,1,0,9,10001,0,0,1750993200,1753930799
877,1,3,7,1,0,1,0,9,10001,0,0,1750993200,1753930799
878,1,5,7,1,0,1,0,9,10001,0,0,1750993200,1753930799
879,1,7,7,1,0,1,0,9,10001,0,0,1750993200,1753930799
880,1,8,7,1,0,1,0,9,10001,0,0,1750993200,1753930799
881,1,9,7,1,0,1,0,9,10001,0,0,1750993200,1753930799
882,1,11,7,1,0,1,0,9,10001,0,0,1750993200,1753930799
883,5,0,0,0,0,0,1,0,0,0,0,1750993200,1753153199
884,5,0,0,0,0,0,0,0,0,0,0,1752202800,1753153199
885,5,0,0,0,0,0,0,0,0,0,0,1753153200,1753930799
886,9,0,2,1,0,1,0,16,20011,0,0,1757448000,1758311999
887,5,0,0,0,0,0,0,0,0,0,0,1753930800,1755140399
888,1,0,13,50,0,1,0,14,10001,0,0,1755201600,1759175999
889,2,0,2,3,0,1,0,2,20003,0,0,1755201600,1759175999
890,1,0,1,200,0,1,0,1,10001,0,0,1755140400,1759114799
891,1,0,4,15,0,1,0,5,10001,0,0,1755140400,1759114799
892,1,1,7,1,0,1,0,9,10001,0,0,1755140400,1757386799
893,1,2,7,1,0,1,0,9,10001,0,0,1755140400,1757386799
894,1,3,7,1,0,1,0,9,10001,0,0,1755140400,1757386799
895,1,5,7,1,0,1,0,9,10001,0,0,1755140400,1757386799
896,1,7,7,1,0,1,0,9,10001,0,0,1755140400,1757386799
897,1,8,7,1,0,1,0,9,10001,0,0,1755140400,1757386799
898,1,9,7,1,0,1,0,9,10001,0,0,1755140400,1757386799
899,1,11,7,1,0,1,0,9,10001,0,0,1755140400,1757386799
900,1,0,17,1,0,1,0,18,10001,0,0,1755140400,1759175999
901,1,0,5,15,0,1,0,7,10001,0,0,1755140400,1759175999
902,5,0,0,0,0,0,5,0,0,0,0,1755140400,1759114799
903,5,0,0,0,0,0,8,0,0,0,0,1755140400,1759114799
904,5,0,0,0,0,0,4,0,0,0,0,1756004400,1759114799
905,5,0,0,0,0,0,7,0,0,0,0,1756004400,1759114799
906,5,0,0,0,0,0,3,0,0,0,0,1756436400,1759114799
907,5,0,0,0,0,0,2,0,0,0,0,1757386800,1759114799
908,5,0,0,0,0,0,6,0,0,0,0,1757386800,1759114799
909,5,0,0,0,0,0,1,0,0,0,0,1758250800,1759114799
910,4,0,0,0,0,0,854,0,0,0,1,1758510000,1759089599
911,4,0,0,0,0,0,855,0,0,0,1,1759348800,1759953599
912,4,0,0,0,0,0,856,0,0,0,1,1759780800,1760385599
913,4,0,0,0,0,0,857,0,0,0,1,1760299200,1760903999
914,4,0,0,0,0,0,858,0,0,0,1,1760904000,1761508799
