id,chara_id,turn,race_program_id,rival_flag_id,condition_type,rival_chara_id,single_mode_npc_id,frame_order
1563,1072,54,12,0,1,1034,10340,0
1564,1072,56,4,0,1,1034,1034012,0
1565,1072,60,74,0,1,1034,1034013,0
1566,1072,67,86,0,1,1034,10340,0
1567,1072,68,76,0,1,1034,1034014,0
1568,1072,57,16,0,1,1053,10530,0
1569,1072,59,73,0,1,1053,1053004,0
1570,1072,60,74,0,1,1053,1053005,0
1571,1072,61,97,0,1,1053,10530,0
1572,1072,66,75,0,1,1053,1053006,0
1573,1072,67,86,0,1,1053,10530,0
1574,1072,68,76,0,1,1053,1053007,0
1575,1072,70,78,0,1,1053,1053008,0
1576,1072,54,3,0,1,1040,10400,0
1577,1072,56,4,0,1,1040,10400,0
1578,1072,60,74,0,1,1040,10400,0
1579,1072,36,74,0,1,1021,10210,0
1580,1072,44,76,0,1,1021,10210,0
1581,1072,46,79,0,1,1021,10210,0
1582,1072,48,81,0,1,1021,1021013,0
1583,1072,72,81,0,1,1027,10270,0
1584,1072,0,0,0,2,1004,0,0
1585,1031,22,1047,0,1,1027,10270,0
1586,1031,23,1053,0,1,1027,10270,0
1587,1031,25,193,0,1,1027,10270,0
1588,1031,29,169,0,1,1027,10270,0
1589,1031,31,163,0,1,1027,1027007,0
1590,1031,34,166,0,1,1027,1027008,0
1591,1031,42,84,0,1,1027,10270,0
1592,1031,44,168,0,1,1027,1027009,0
1593,1031,48,81,0,1,1027,1027010,0
1594,1031,52,10,0,1,1027,10270,0
1595,1031,56,4,0,1,1027,1027011,0
1596,1031,60,1071,0,1,1027,1027012,0
1597,1031,72,81,0,1,1027,1027013,0
1598,1031,44,168,0,1,1013,1013022,0
1599,1031,56,4,0,1,1013,1013023,0
1600,1031,60,1071,0,1,1013,1013024,0
1601,1031,67,87,0,1,1013,10130,0
1602,1031,68,76,0,1,1013,1013025,0
1603,1031,70,79,0,1,1013,1013026,0
1604,1031,72,81,0,1,1013,1013027,0
1605,1031,35,73,0,1,1006,1006022,0
1606,1031,36,1072,0,1,1006,1006023,0
1607,1031,46,79,0,1,1006,10060,0
1608,1031,48,81,0,1,1006,1006024,0
1609,1031,72,81,103101,3,1006,1006025,0
1610,1031,37,100,0,1,1064,10640,0
1611,1031,56,4,0,1,1064,10640,0
1612,1031,61,100,0,1,1064,10640,0
1613,1031,64,82,0,1,1064,10640,0
1614,1031,67,87,0,1,1064,10640,0
1615,1031,35,73,0,1,1053,10531,0
1616,1031,36,1072,0,1,1053,10531,0
1617,1031,37,97,0,1,1053,10530,0
1618,1031,42,75,0,1,1053,1053009,0
1619,1031,43,86,0,1,1053,10530,0
1620,1031,46,78,0,1,1053,1053010,0
1621,1031,57,16,0,1,1053,10530,0
1622,1031,59,73,0,1,1053,1053011,0
1623,1031,60,1071,0,1,1053,10531,0
1624,1031,61,97,0,1,1053,10530,0
1625,1031,67,86,0,1,1053,10530,0
1626,1031,70,78,0,1,1053,10531,0
1627,1031,21,627,0,1,1065,10650,0
1628,1031,23,623,0,1,1065,10650,0
1629,1031,25,178,0,1,1065,10650,0
1630,1031,27,181,0,1,1065,10650,0
1631,1031,30,171,0,1,1065,10650,0
1632,1031,42,75,0,1,1065,10650,0
1633,1031,46,78,0,1,1065,10650,0
1634,1031,49,37,0,1,1065,10650,0
1635,1031,55,31,0,1,1065,10650,0
1636,1031,56,15,0,1,1065,1065003,0
1637,1031,57,16,0,1,1065,10650,0
1638,1031,59,73,0,1,1065,1065004,0
1639,1031,61,97,0,1,1065,10650,0
1640,1031,67,86,0,1,1065,1065005,0
1641,1031,70,78,0,1,1065,1065006,0
1642,1031,72,81,0,1,1065,1065007,0
1643,1031,35,73,0,1,1072,1072010,0
1644,1031,36,1072,0,1,1072,1072011,0
1645,1031,46,79,0,1,1072,10720,0
1646,1031,48,81,0,1,1072,10720,0
1647,1031,42,85,0,1,1071,10710,0
1648,1031,48,81,0,1,1071,10710,0
1649,1031,49,6,0,1,1071,10710,0
1650,1031,68,112,0,1,1071,10710,0
1651,1031,70,79,0,1,1071,10710,0
1652,1031,59,93,0,1,1060,10600,0
1653,1031,63,104,0,1,1060,10600,0
1654,1031,72,81,0,1,1060,10600,0
1655,1031,69,115,0,1,1066,10660,0
1656,1031,72,81,0,1,1066,10660,0
1657,1031,20,650,0,1,1063,10630,0
1658,1031,21,627,0,1,1063,10630,0
1659,1031,24,625,0,1,1063,10630,0
1660,1031,31,162,0,1,1063,10630,0
1661,1031,32,173,0,1,1063,10630,0
1662,1031,34,165,0,1,1063,10630,0
1663,1031,41,176,0,1,1063,10630,0
1664,1031,45,77,0,1,1063,10630,0
1665,1031,53,11,0,1,1063,10630,0
1666,1031,56,15,0,1,1063,10630,0
1667,1031,63,104,0,1,1063,10630,0
1668,1031,64,135,0,1,1063,10630,0
1669,1031,71,117,0,1,1063,10630,0
1670,1031,0,0,0,2,1074,0,0
1671,1031,0,0,0,2,1059,0,0
1672,1064,22,1047,0,1,1027,10270,0
1673,1064,23,1053,0,1,1027,10270,0
1674,1064,25,193,0,1,1027,10270,0
1675,1064,29,169,0,1,1027,10270,0
1676,1064,31,163,0,1,1027,1027014,0
1677,1064,34,166,0,1,1027,1027015,0
1678,1064,42,84,0,1,1027,10270,0
1679,1064,44,168,0,1,1027,1027016,0
1680,1064,48,81,0,1,1027,1027017,0
1681,1064,52,10,0,1,1027,10270,0
1682,1064,56,4,0,1,1027,1027018,0
1683,1064,60,74,0,1,1027,1027019,0
1684,1064,72,81,0,1,1027,10270,0
1685,1064,44,168,0,1,1013,1013028,0
1686,1064,54,12,0,1,1013,10130,0
1687,1064,56,4,0,1,1013,1013029,0
1688,1064,60,74,0,1,1013,1013030,0
1689,1064,67,87,0,1,1013,10130,0
1690,1064,68,76,0,1,1013,1013031,0
1691,1064,70,79,0,1,1013,1013032,0
1692,1064,72,81,0,1,1013,1013033,0
1693,1064,23,624,0,1,1031,1031003,0
1694,1064,27,183,0,1,1031,10310,0
1695,1064,29,169,0,1,1031,10310,0
1696,1064,31,163,0,1,1031,1031004,0
1697,1064,34,166,0,1,1031,1031005,0
1698,1064,21,627,0,1,1065,10650,0
1699,1064,23,623,0,1,1065,1065008,0
1700,1064,25,178,0,1,1065,10650,0
1701,1064,27,181,0,1,1065,10650,0
1702,1064,30,171,0,1,1065,10650,0
1703,1064,31,172,0,1,1065,10650,0
1704,1064,34,210,0,1,1065,10650,0
1705,1064,42,75,0,1,1065,1065009,0
1706,1064,46,78,0,1,1065,10650,0
1707,1064,49,37,0,1,1065,10650,0
1708,1064,54,2,0,1,1065,1065010,0
1709,1064,55,31,0,1,1065,10650,0
1710,1064,56,15,0,1,1065,10650,0
1711,1064,57,16,0,1,1065,10650,0
1712,1064,59,73,0,1,1065,1065011,0
1713,1064,60,74,0,1,1065,1065012,0
1714,1064,61,97,0,1,1065,10650,0
1715,1064,66,75,0,1,1065,1065013,0
1716,1064,67,86,0,1,1065,10650,0
1717,1064,68,76,0,1,1065,1065014,0
1718,1064,70,78,0,1,1065,1065015,0
1719,1064,72,81,0,1,1065,1065016,0
1720,1064,68,76,0,1,1003,1003013,0
1721,1064,70,79,0,1,1003,1003014,0
1722,1064,72,81,0,1,1003,1003015,0
1723,1064,35,73,0,1,1053,10531,0
1724,1064,36,74,0,1,1053,10531,0
1725,1064,37,97,0,1,1053,10530,0
1726,1064,42,75,0,1,1053,1053012,0
1727,1064,43,86,0,1,1053,10530,0
1728,1064,44,76,0,1,1053,1053013,0
1729,1064,46,78,0,1,1053,1053014,0
1730,1064,57,16,0,1,1053,10530,0
1731,1064,59,73,0,1,1053,1053015,0
1732,1064,60,74,0,1,1053,10531,0
1733,1064,61,97,0,1,1053,10530,0
1734,1064,67,86,0,1,1053,10530,0
1735,1064,68,89,0,1,1053,10530,0
1736,1064,70,78,0,1,1053,10531,0
1737,1064,35,73,0,1,1072,1072012,0
1738,1064,36,74,0,1,1072,1072013,0
1739,1064,44,76,0,1,1072,1072014,0
1740,1064,46,79,0,1,1072,10720,0
1741,1064,48,81,0,1,1072,1072015,0
1742,1064,42,85,0,1,1071,10710,0
1743,1064,44,76,0,1,1071,1071005,0
1744,1064,48,81,0,1,1071,10710,0
1745,1064,68,112,0,1,1071,10710,0
1746,1064,70,79,0,1,1071,10710,0
1747,1064,20,650,0,1,1063,10630,0
1748,1064,21,627,0,1,1063,10630,0
1749,1064,24,625,0,1,1063,10630,0
1750,1064,31,162,0,1,1063,10630,0
1751,1064,32,173,0,1,1063,10630,0
1752,1064,34,165,0,1,1063,10630,0
1753,1064,41,176,0,1,1063,10630,0
1754,1064,45,77,0,1,1063,10630,0
1755,1064,52,26,0,1,1063,10630,0
1756,1064,53,11,0,1,1063,10630,0
1757,1064,54,3,0,1,1063,10630,0
1758,1064,56,15,0,1,1063,10630,0
1759,1064,57,34,0,1,1063,10630,0
1760,1064,62,101,0,1,1063,10630,0
1761,1064,63,104,0,1,1063,10630,0
1762,1064,66,85,0,1,1063,10630,0
1763,1064,67,86,0,1,1063,10630,0
1764,1064,68,76,0,1,1063,10630,0
1765,1064,70,78,0,1,1063,10630,0
1766,1064,71,117,0,1,1063,10630,0
1767,1064,72,81,0,1,1063,10630,0
1768,1064,59,93,0,1,1060,10600,0
1769,1064,63,104,0,1,1060,10600,0
1770,1064,67,86,0,1,1060,10600,0
1771,1064,68,76,0,1,1060,10600,0
1772,1064,70,78,0,1,1060,10600,0
1773,1064,72,81,0,1,1060,1060009,0
1774,1064,69,115,0,1,1066,10660,0
1775,1064,72,81,0,1,1066,10660,0
1776,1064,35,73,0,1,1006,1006026,0
1777,1064,36,74,0,1,1006,1006027,0
1778,1064,44,76,0,1,1006,10060,0
1779,1064,46,79,0,1,1006,10060,0
1780,1064,48,81,0,1,1006,1006028,0
1781,1064,43,87,0,1,1045,1045013,0
1782,1064,36,74,0,1,1034,1034015,0
1783,1064,59,73,0,1,1078,1078009,0
1784,1064,65,83,0,1,1078,10780,0
1785,1064,66,75,0,1,1078,1078010,0
1786,1064,70,78,0,1,1078,10780,0
1787,1064,0,0,0,2,1030,0,0
1788,1064,0,0,0,2,1026,0,0
1789,1034,36,74,0,1,1021,1021014,0
1790,1034,44,76,0,1,1021,1021015,0
1791,1034,46,79,0,1,1021,1021016,0
1792,1034,48,81,0,1,1021,10210,0
1793,1034,43,86,0,1,1006,10060,0
1794,1034,44,76,0,1,1006,1006029,0
1795,1034,46,79,0,1,1006,1006030,0
1796,1034,48,81,0,1,1006,1006031,0
1797,1034,66,85,0,1,1006,1006032,0
1798,1034,67,86,0,1,1006,1006033,0
1799,1034,68,76,0,1,1006,1006034,0
1800,1034,70,78,0,1,1006,1006035,0
1801,1034,72,81,0,1,1006,1006036,0
1802,1034,67,87,0,1,1045,10450,0
1803,1034,68,76,0,1,1045,1045014,0
1804,1034,70,79,0,1,1045,1045015,0
1805,1034,72,81,0,1,1045,1045016,0
1806,1034,43,87,0,1,1040,10400,0
1807,1034,46,79,0,1,1040,10400,0
1808,1034,54,3,0,1,1040,1040007,0
1809,1034,56,4,0,1,1040,10400,0
1810,1034,60,74,0,1,1040,10400,0
1811,1034,50,21,0,1,1053,10530,0
1812,1034,54,2,0,1,1053,1053016,0
1813,1034,59,73,0,1,1053,1053017,0
1814,1034,60,74,0,1,1053,10531,0
1815,1034,68,89,0,1,1053,10530,0
1816,1034,70,78,0,1,1053,1053018,0
1817,1034,49,6,0,1,1072,10720,0
1818,1034,54,3,0,1,1072,10720,0
1819,1034,60,74,0,1,1072,10720,0
1820,1034,68,76,0,1,1072,10720,0
1821,1034,72,81,0,1,1072,10720,0
1822,1034,59,73,0,1,1069,10690,0
1823,1034,60,74,0,1,1069,10690,0
1824,1034,67,86,0,1,1071,1071006,0
1825,1034,68,76,0,1,1071,1071007,0
1826,1044,36,74,0,1,1047,10470,0
1827,1044,43,87,0,1,1047,10470,0
1828,1044,44,76,0,1,1047,10470,0
1829,1044,46,79,0,1,1047,1047010,0
1830,1044,48,81,0,1,1047,1047011,0
1831,1044,60,74,0,1,1047,1047012,0
1832,1044,68,76,0,1,1047,1047013,0
1833,1044,70,79,0,1,1047,1047014,0
1834,1044,72,81,0,1,1047,10470,0
1835,1044,69,77,0,1,1039,1039003,0
1836,1044,72,81,0,1,1003,1003016,0
1837,1044,35,73,0,1,1022,10220,0
1838,1044,37,100,0,1,1022,10220,0
1839,1044,40,82,0,1,1022,10220,0
1840,1044,46,78,0,1,1022,10220,0
1841,1044,0,0,0,2,1008,0,0
1842,1044,0,0,0,2,1009,0,0
1843,1044,0,0,0,2,1012,0,0
1844,1044,0,0,0,2,1018,0,0
1845,1044,0,0,0,2,1016,0,0
1846,1044,0,0,0,2,1017,0,0
1847,1044,15,640,0,1,0,8611001,0
1848,1044,16,641,0,1,0,8611001,0
1849,1044,17,630,0,1,0,8611001,0
1850,1044,23,623,0,1,0,8611001,0
1851,1044,29,185,0,1,0,8611001,0
1852,1044,31,162,0,1,0,8611001,0
1853,1044,34,165,0,1,0,8611001,0
1854,1044,38,103,0,1,0,8611001,0
1855,1044,44,167,0,1,0,8611001,0
1856,1044,69,77,0,1,0,8611001,0
1857,1036,46,79,0,1,1015,1015020,0
1858,1036,48,81,0,1,1015,1015021,0
1859,1036,54,3,0,1,1015,1015022,0
1860,1036,56,4,0,1,1015,1015023,0
1861,1036,60,74,0,1,1015,1015024,0
1862,1036,67,87,0,1,1015,10150,0
1863,1036,68,76,0,1,1015,1015025,0
1864,1036,70,79,0,1,1015,1015026,0
1865,1036,72,81,0,1,1015,1015027,0
1866,1036,46,79,0,1,1058,1058011,0
1867,1036,48,81,0,1,1058,1058012,0
1868,1036,54,13,0,1,1058,10580,0
1869,1036,56,4,0,1,1058,1058013,0
1870,1036,60,74,0,1,1058,1058014,0
1871,1036,68,76,0,1,1058,1058015,0
1872,1036,70,79,0,1,1058,1058016,0
1873,1036,72,81,0,1,1058,1058017,0
1874,1036,47,91,0,1,1077,10770,0
1875,1036,48,81,0,1,1077,10770,0
1876,1036,51,9,0,1,1077,10770,0
1877,1036,54,12,0,1,1077,1077008,0
1878,1036,56,4,0,1,1077,1077009,0
1879,1036,67,87,0,1,1077,10770,0
1880,1036,70,79,0,1,1077,1077010,0
1881,1036,72,81,0,1,1077,10770,0
1882,1036,22,1041,0,1,1019,10190,0
1883,1036,28,198,0,1,1019,10190,0
1884,1036,31,172,0,1,1019,10190,0
1885,1036,33,164,0,1,1019,10190,0
1886,1036,36,189,0,1,1019,10190,0
1887,1036,37,1023,0,1,1019,10190,0
1888,1036,45,114,0,1,1019,10190,0
1889,1036,46,78,0,1,1019,1019001,0
1890,1036,49,18,0,1,1019,10190,0
1891,1036,59,73,0,1,1019,10190,0
1892,1036,68,76,0,1,1019,1019002,0
1893,1036,72,81,0,1,1025,1025007,0
1894,1036,0,0,0,2,1032,0,0
1895,1036,0,0,0,2,1022,0,0
1896,1036,0,0,0,2,1042,0,0
1897,1036,0,0,0,2,1016,0,0
1898,1036,0,0,0,2,1017,0,0
1899,1036,0,0,0,2,1083,0,0
1900,1053,30,188,0,1,1006,10060,0
1901,1053,31,172,0,1,1006,10060,0
1902,1053,33,175,0,1,1006,10060,0
1903,1053,43,86,0,1,1006,10060,0
1904,1053,44,76,0,1,1006,10060,0
1905,1053,46,79,0,1,1006,1006037,0
1906,1053,48,81,0,1,1006,1006038,0
1907,1053,59,73,0,1,1006,1006039,0
1908,1053,66,85,0,1,1006,10060,0
1909,1053,67,86,0,1,1006,10060,0
1910,1053,68,76,0,1,1006,1006040,0
1911,1053,70,78,0,1,1006,1006041,0
1912,1053,72,81,0,1,1006,1006042,0
1913,1053,30,188,0,1,1072,10720,0
1914,1053,31,163,0,1,1072,1072016,0
1915,1053,34,166,0,1,1072,1072017,0
1916,1053,42,84,0,1,1072,10720,0
1917,1053,44,168,0,1,1072,1072018,0
1918,1053,47,117,0,1,1072,10720,0
1919,1053,49,6,0,1,1072,10720,0
1920,1053,54,3,0,1,1072,1072019,0
1921,1053,56,15,0,1,1072,10720,0
1922,1053,59,73,0,1,1072,1072020,0
1923,1053,60,74,0,1,1072,1072021,0
1924,1053,68,76,0,1,1072,1072022,0
1925,1053,72,81,0,1,1072,1072023,0
1926,1053,18,646,0,1,1069,10690,0
1927,1053,19,632,0,1,1069,10690,0
1928,1053,23,624,0,1,1069,1069007,0
1929,1053,27,183,0,1,1069,10690,0
1930,1053,29,169,0,1,1069,10690,0
1931,1053,31,163,0,1,1069,1069008,0
1932,1053,34,166,0,1,1069,1069009,0
1933,1053,60,74,0,1,1069,10690,0
1934,1053,72,81,0,1,1069,1069010,0
1935,1053,32,174,0,1,1071,10710,0
1936,1053,34,166,0,1,1071,1071008,0
1937,1053,58,69,0,1,1071,10710,0
1938,1053,67,86,0,1,1071,10710,0
1939,1053,68,76,0,1,1071,1071009,0
1940,1053,72,81,0,1,1071,1071010,0
1941,1053,27,181,0,1,1045,1045023,0
1942,1053,28,199,0,1,1045,10450,0
1943,1053,42,84,0,1,1045,10450,0
1944,1053,44,168,0,1,1045,1045017,0
1945,1053,48,81,0,1,1045,1045018,0
1946,1053,54,3,0,1,1045,1045019,0
1947,1053,56,4,0,1,1045,1045020,0
1948,1053,67,87,0,1,1045,10450,0
1949,1053,68,76,0,1,1045,1045021,0
1950,1053,70,79,0,1,1045,10450,0
1951,1053,72,81,0,1,1045,1045022,0
1952,1053,66,75,0,1,1065,1065017,0
1953,1053,48,1027,0,1,1034,1034016,0
1954,1053,54,12,0,1,1034,10340,0
1955,1053,56,4,0,1,1034,1034017,0
1956,1053,60,74,0,1,1034,1034018,0
1957,1053,67,86,0,1,1034,10340,0
1958,1053,68,76,0,1,1034,1034019,0
1959,1053,70,79,0,1,1034,10340,0
1960,1053,72,81,0,1,1034,1034020,0
1961,1053,43,87,0,1,1040,10400,0
1962,1053,46,79,0,1,1040,10400,0
1963,1053,54,3,0,1,1040,10400,0
1964,1053,56,4,0,1,1040,10400,0
1965,1053,60,74,0,1,1040,10400,0
1966,1053,36,74,0,1,1021,1021017,0
1967,1053,44,76,0,1,1021,10210,0
1968,1053,46,79,0,1,1021,1021018,0
1969,1053,48,81,0,1,1021,1021019,0
1970,1053,0,0,0,2,1004,0,0
1971,1053,0,0,0,2,1086,0,0
1972,1098,43,1109,0,1,1099,1099001,0
1973,1098,45,1026,0,1,1099,1099002,0
1974,1098,47,80,0,1,1099,1099003,0
1975,1098,48,1027,0,1,1099,1099004,0
1976,1098,51,1106,0,1,1099,1099005,0
1977,1098,52,1,0,1,1099,1099006,0
1978,1098,67,1109,0,1,1099,1099007,0
1979,1098,69,1026,0,1,1099,1099008,0
1980,1098,71,80,0,1,1099,1099009,0
1981,1098,72,1027,0,1,1099,1099010,0
1982,1098,42,1124,0,1,1100,1100001,0
1983,1098,45,1026,0,1,1100,1100002,0
1984,1098,47,80,0,1,1100,1100003,0
1985,1098,48,1027,0,1,1100,1100004,0
1986,1098,52,1,0,1,1100,1100005,0
1987,1098,57,1108,0,1,1100,1100006,0
1988,1098,60,1022,0,1,1100,1100007,0
1989,1098,69,1026,0,1,1100,1100008,0
1990,1098,71,80,0,1,1100,11000,0
1991,1098,72,1027,0,1,1100,1100009,0
1992,1098,40,82,0,1,1048,10480,0
1993,1098,44,76,0,1,1048,10480,0
1994,1098,46,79,0,1,1048,10480,0
1995,1098,48,81,0,1,1048,10480,0
1996,1098,59,93,0,1,1048,10480,0
1997,1098,60,74,0,1,1048,10480,0
1998,1098,68,76,0,1,1048,10480,0
1999,1098,70,79,0,1,1048,10480,0
2000,1098,44,76,0,1,1037,10370,0
2001,1098,46,79,0,1,1037,10370,0
2002,1098,36,74,0,1,1007,10070,0
2003,1098,43,87,0,1,1007,10070,0
2004,1098,46,79,0,1,1007,10070,0
2005,1098,48,81,0,1,1007,10070,0
2006,1098,54,12,0,1,1007,10070,0
2007,1098,56,4,0,1,1007,10070,0
2008,1098,60,74,0,1,1007,10070,0
2009,1098,64,82,0,1,1007,10070,0
2010,1098,72,81,0,1,1007,10070,0
2011,1098,0,0,0,2,1046,0,0
2012,1098,0,0,0,2,1068,0,0
2013,1098,0,0,0,2,1067,0,0
2014,1029,62,103,0,1,1012,10120,0
2015,1029,69,77,0,1,1012,1012008,0
2016,1029,72,81,0,1,1012,1012009,0
2017,1029,70,79,0,1,1040,1040008,0
2018,1029,48,81,0,1,1003,10030,0
2019,1029,43,86,0,1,1060,10600,0
2020,1029,44,76,0,1,1060,10600,0
2021,1029,46,79,0,1,1060,10600,0
2022,1029,48,81,0,1,1060,10600,0
2023,1029,50,8,0,1,1060,10600,0
2024,1029,54,3,0,1,1060,10600,0
2025,1029,56,4,0,1,1060,10600,0
2026,1029,60,74,0,1,1060,10600,0
2027,1029,67,86,0,1,1060,10600,0
2028,1029,68,76,0,1,1060,10600,0
2029,1029,70,79,0,1,1060,10600,0
2030,1029,72,81,0,1,1060,10600,0
2031,1029,37,99,0,1,1066,10660,0
2032,1029,42,85,0,1,1066,10660,0
2033,1029,44,76,0,1,1066,10660,0
2034,1029,50,8,0,1,1066,10660,0
2035,1029,54,13,0,1,1066,10660,0
2036,1029,61,100,0,1,1066,10660,0
2037,1029,69,115,0,1,1066,10660,0
2038,1029,72,81,0,1,1066,10660,0
2039,1029,42,85,0,1,1030,10300,0
2040,1029,44,76,0,1,1030,10300,0
2041,1029,46,79,0,1,1030,10300,0
2042,1029,48,81,0,1,1030,10300,0
2043,1029,51,9,0,1,1030,10300,0
2044,1029,54,13,0,1,1030,10300,0
2045,1029,72,81,0,1,1030,10300,0
2046,1029,46,79,0,1,1062,10620,0
2047,1029,48,81,0,1,1062,10620,0
2048,1029,50,8,0,1,1062,10620,0
2049,1029,54,13,0,1,1062,10620,0
2050,1029,56,4,0,1,1062,10620,0
2051,1029,60,74,0,1,1062,10620,0
2052,1029,68,76,0,1,1062,10620,0
2053,1029,19,648,0,1,1023,10230,0
2054,1029,21,627,0,1,1023,10230,0
2055,1029,23,624,0,1,1023,10230,0
2056,1029,27,183,0,1,1023,10230,0
2057,1029,30,202,0,1,1023,10230,0
2058,1029,31,163,0,1,1023,10230,0
2059,1029,34,166,0,1,1023,10230,0
2060,1029,42,84,0,1,1023,10230,0
2061,1029,44,168,0,1,1023,10230,0
2062,1029,48,81,0,1,1023,10230,0
2063,1029,51,9,0,1,1023,10230,0
2064,1029,56,4,0,1,1023,10230,0
2065,1029,60,74,0,1,1023,10230,0
2066,1029,66,85,0,1,1023,10230,0
2067,1029,68,76,0,1,1023,10230,0
2068,1029,22,1047,0,1,1035,10350,0
2069,1029,24,625,0,1,1035,10350,0
2070,1029,29,169,0,1,1035,10350,0
2071,1029,31,163,0,1,1035,10350,0
2072,1029,34,166,0,1,1035,10350,0
2073,1029,42,84,0,1,1035,10350,0
2074,1029,44,168,0,1,1035,10350,0
2075,1029,46,79,0,1,1035,10350,0
2076,1029,48,81,0,1,1035,10350,0
2077,1029,66,85,0,1,1035,10350,0
2078,1029,68,76,0,1,1035,10350,0
2079,1029,21,1038,0,1,1050,10500,0
2080,1029,24,625,0,1,1050,10500,0
2081,1029,25,178,0,1,1050,10500,0
2082,1029,29,169,0,1,1050,10500,0
2083,1029,31,163,0,1,1050,10500,0
2084,1029,34,166,0,1,1050,10500,0
2085,1029,44,168,0,1,1050,10500,0
2086,1029,56,4,0,1,1050,10500,0
2087,1029,58,17,0,1,1050,10500,0
2088,1029,60,74,0,1,1050,10500,0
2089,1029,72,81,0,1,1016,10160,0
2090,1029,42,75,0,1,1041,10410,0
2091,1029,46,153,0,1,1041,10410,0
2092,1029,55,31,0,1,1041,10410,0
2093,1029,59,73,0,1,1041,10410,0
2094,1029,66,75,0,1,1041,10410,0
2095,1029,67,86,0,1,1041,10410,0
2096,1029,68,89,0,1,1041,10410,0
2097,1029,70,78,0,1,1041,10410,0
2098,1029,0,0,0,2,1006,0,0
2099,1029,0,0,0,2,1034,0,0
2100,1029,0,0,0,2,1026,0,0
2101,1029,0,0,0,2,1008,0,0
2102,1029,0,0,0,2,1009,0,0
2103,1029,0,0,0,2,1038,0,0
2104,1029,29,185,0,1,0,8612002,0
2105,1029,31,162,0,1,0,8612003,0
2106,1029,34,165,0,1,0,8612004,0
2107,1029,44,167,0,1,0,8612001,0
2108,1029,48,81,0,1,0,8612001,0
2109,1029,54,3,0,1,0,8612001,0
2110,1029,60,74,0,1,0,8612001,0
2111,1042,36,189,0,1,1010,10100,0
2112,1042,42,75,0,1,1010,1010005,0
2113,1042,44,89,0,1,1010,10100,0
2114,1042,46,78,0,1,1010,1010006,0
2115,1042,57,16,0,1,1010,10100,0
2116,1042,59,73,0,1,1010,1010007,0
2117,1042,66,75,0,1,1010,1010008,0
2118,1042,70,78,0,1,1010,1010009,0
2119,1042,21,627,0,1,1074,1074002,0
2120,1042,24,625,0,1,1074,1074003,0
2121,1042,27,183,0,1,1074,10740,0
2122,1042,30,171,0,1,1074,10740,0
2123,1042,31,163,0,1,1074,10740,0
2124,1042,34,166,0,1,1074,10740,0
2125,1042,42,84,0,1,1074,10740,0
2126,1042,44,168,0,1,1074,10740,0
2127,1042,47,91,0,1,1074,10740,0
2128,1042,50,8,0,1,1074,10740,0
2129,1042,54,12,0,1,1074,10740,0
2130,1042,56,4,0,1,1074,1074004,0
2131,1042,60,74,0,1,1074,10740,0
2132,1042,67,87,0,1,1074,10740,0
2133,1042,68,76,0,1,1074,10740,0
2134,1042,72,81,0,1,1074,10740,0
2135,1042,16,629,0,1,1059,10590,0
2136,1042,18,1032,0,1,1059,10590,0
2137,1042,19,632,0,1,1059,10590,0
2138,1042,23,623,0,1,1059,1059002,0
2139,1042,29,185,0,1,1059,10590,0
2140,1042,31,162,0,1,1059,1059003,0
2141,1042,34,165,0,1,1059,1059004,0
2142,1042,42,85,0,1,1059,10590,0
2143,1042,44,167,0,1,1059,1059005,0
2144,1042,49,6,0,1,1059,10590,0
2145,1042,54,3,0,1,1059,1059006,0
2146,1042,60,74,0,1,1059,10590,0
2147,1042,67,88,0,1,1059,10590,0
2148,1042,69,77,0,1,1059,1059007,0
2149,1042,29,169,0,1,1002,10020,0
2150,1042,33,209,0,1,1002,10020,0
2151,1042,34,166,0,1,1002,1002012,0
2152,1042,42,84,0,1,1002,10020,0
2153,1042,44,76,0,1,1002,10020,0
2154,1042,46,78,0,1,1002,10020,0
2155,1042,52,26,0,1,1002,10020,0
2156,1042,53,11,0,1,1002,1002016,0
2157,1042,60,74,0,1,1002,1002017,0
2158,1042,67,86,0,1,1002,1002018,0
2159,1042,68,76,0,1,1002,10020,0
2160,1042,35,73,0,1,1028,10280,0
2161,1042,37,97,0,1,1028,10280,0
2162,1042,41,83,0,1,1028,10280,0
2163,1042,42,75,0,1,1028,10280,0
2164,1042,44,89,0,1,1028,10280,0
2165,1042,46,78,0,1,1028,10280,0
2166,1042,35,73,0,1,1054,10540,0
2167,1042,54,2,0,1,1054,10540,0
2168,1042,56,15,0,1,1054,10540,0
2169,1042,59,73,0,1,1054,10540,0
2170,1042,33,209,0,1,1056,10560,0
2171,1042,34,166,0,1,1056,10560,0
2172,1042,42,84,0,1,1056,1056006,0
2173,1042,44,168,0,1,1056,1056007,0
2174,1042,53,11,0,1,1056,10560,0
2175,1042,59,93,0,1,1056,10560,0
2176,1042,72,81,0,1,1056,10560,0
2177,1042,35,94,0,1,1018,10180,0
2178,1042,40,82,0,1,1018,10180,0
2179,1042,44,76,0,1,1018,10180,0
2180,1042,46,79,0,1,1018,10180,0
2181,1042,48,81,0,1,1018,1018017,0
2182,1042,54,3,0,1,1018,10180,0
2183,1042,59,93,0,1,1018,10180,0
2184,1042,60,74,0,1,1018,10180,0
2185,1042,64,82,0,1,1018,10180,0
2186,1042,69,77,0,1,1018,10180,0
