id,type,paid_gacha_button_type,card_type,force_exchange,daily_pay_cost,disp_order,only_once_flag,draw_limit,gacha_odds_id,rarity_odds_id,draw_guarantee_type,draw_guarantee_rarity,draw_guarantee_num,cost_type,cost_single,prize_odds_id,additional_piece_target_card_type_1,additional_piece_target_card_id_1,additional_piece_target_rarity_1,additional_piece_num_1,additional_piece_target_card_type_2,additional_piece_target_card_id_2,additional_piece_target_rarity_2,additional_piece_num_2,additional_piece_target_card_type_3,additional_piece_target_card_id_3,additional_piece_target_rarity_3,additional_piece_num_3,additional_piece_target_card_type_4,additional_piece_target_card_id_4,additional_piece_target_rarity_4,additional_piece_num_4,additional_piece_target_card_type_5,additional_piece_target_card_id_5,additional_piece_target_rarity_5,additional_piece_num_5,additional_piece_target_card_type_6,additional_piece_target_card_id_6,additional_piece_target_rarity_6,additional_piece_num_6,bonus_target_draw_num,bonus_item_category_1,bonus_item_id_1,bonus_item_num_1,bonus_item_category_2,bonus_item_id_2,bonus_item_num_2,start_date,end_date
30087,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651114800,1652151599
30088,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,103101,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652151600,1653015599
30089,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652151600,1653015599
30090,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,106401,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1653015600,1653879599
30091,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1653015600,1653879599
30092,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,103802,0,90,1,102202,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1653879600,1654829999
30093,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1653879600,1654829999
30094,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,103401,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654830000,1655693999
30095,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654830000,1655693999
30096,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,104401,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655694000,1656557999
30097,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655694000,1656557999
30098,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,101002,0,90,1,105902,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1656558000,1657508399
30099,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656558000,1657508399
30100,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,103601,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657508400,1658285999
30101,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657508400,1658285999
30102,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,102001,0,90,1,101601,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1658286000,1659063599
30103,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658286000,1659063599
30104,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,101303,0,90,1,100702,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1659063600,1660100399
30105,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659063600,1660100399
30106,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,105301,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1660100400,1660877999
30107,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1660100400,1660877999
30108,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,109801,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1660878000,1661741999
30109,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1660878000,1661741999
30110,3,0,1,0,50,805,0,0,0,1001,0,2,1,90,150,0,1,104602,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1661310000,1662951599
30111,3,0,2,0,50,804,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1661310000,1662951599
30112,3,0,1,0,50,807,0,0,0,1001,0,2,1,90,150,0,1,103502,0,90,1,105002,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1661742000,1662951599
30113,3,0,2,0,50,806,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1661742000,1662951599
30114,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,102901,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1662951600,1663642799
30115,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1662951600,1663642799
30116,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,104201,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1663642800,1664420399
30117,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1663642800,1664420399
30118,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,101902,0,90,1,105802,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1664420400,1665457199
30119,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664420400,1665457199
30120,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,108701,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665457200,1666148399
30121,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665457200,1666148399
30122,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,107801,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1666148400,1666925999
30123,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1666148400,1666925999
30124,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,102102,0,90,1,103402,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1666926000,1667962799
30125,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1666926000,1667962799
30126,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,104901,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1667962800,1668653999
30127,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1667962800,1668653999
30128,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,110001,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668654000,1669604399
30129,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668654000,1669604399
30130,3,0,1,0,50,801,0,0,0,1001,0,2,1,90,150,0,1,104201,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665975600,1666580399
30131,3,0,2,0,50,800,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665975600,1666580399
30132,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,100802,0,90,1,100902,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1669604400,1670813999
30133,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669604400,1670813999
30134,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,104701,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670814000,1671505199
30135,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670814000,1671505199
30136,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,101602,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671505200,1672282799
30137,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671505200,1672282799
30138,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,106802,0,90,1,106702,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1672282800,1673319599
30139,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672282800,1673319599
30140,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,109901,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673319600,1674183599
30141,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673319600,1674183599
30142,3,0,1,0,50,805,0,0,0,1001,0,2,1,90,150,0,1,106501,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674183600,1675047599
30143,3,0,2,0,50,804,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674183600,1675047599
30144,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,103002,0,90,1,105202,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1674183600,1675047599
30145,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674183600,1675047599
30146,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,103102,0,90,1,102702,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1675047600,1676257199
30147,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675047600,1676257199
30148,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,104301,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1676257200,1677207599
30149,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1676257200,1677207599
30150,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,105701,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677207600,1679281199
30151,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677207600,1679281199
30152,3,0,1,0,50,805,0,0,0,1001,0,2,1,90,150,0,1,108501,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678417200,1679281199
30153,3,0,2,0,50,804,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678417200,1679281199
30154,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,108301,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679281200,1680058799
30155,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1679281200,1680058799
30156,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,107102,0,90,1,106902,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1680058800,1681095599
30157,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680058800,1681095599
30158,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,107601,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681095600,1681873199
30159,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681095600,1681873199
30160,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,110501,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681873200,1682650799
30161,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681873200,1682650799
30162,3,0,1,0,50,805,0,0,0,1001,0,2,1,90,150,0,1,106202,0,90,1,104102,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1682650800,1683687599
30163,3,0,2,0,50,804,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1682650800,1683687599
30164,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,104001,0,90,1,104801,0,90,1,106401,0,90,1,106501,0,90,1,0,1,5,1,0,2,10,0,0,0,0,0,0,0,1682650800,1683687599
30166,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,110601,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1683687600,1684465199
30167,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1683687600,1684465199
30168,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,108401,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684465200,1685329199
30169,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1684465200,1685329199
30170,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,105102,0,90,1,101202,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1685329200,1686279599
30171,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1685329200,1686279599
30172,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,101002,0,90,1,107801,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1686279600,1687143599
30173,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686279600,1687143599
30174,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,105501,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1687143600,1688007599
30175,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1687143600,1688007599
30176,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,105302,0,90,1,104802,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1688007600,1688957999
30177,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688007600,1688957999
30178,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,110401,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688958000,1689908399
30179,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1688958000,1689908399
30180,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,107001,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689908400,1690772399
30181,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689908400,1690772399
30182,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,103202,0,90,1,100202,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1690772400,1691981999
30183,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690772400,1691981999
30184,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,109801,0,90,1,109901,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1691982000,1692845999
30185,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691982000,1692845999
30186,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,107701,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1692846000,1694401199
30187,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1692846000,1694401199
30188,3,0,1,0,50,805,0,0,0,1001,0,2,1,90,150,0,1,100703,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693450800,1694401199
30189,3,0,2,0,50,804,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693450800,1694401199
30190,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,106703,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694401200,1695178799
30191,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694401200,1695178799
30192,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,109301,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695178800,1695956399
30193,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695178800,1695956399
30194,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,103602,0,90,1,108302,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1695956400,1696906799
30195,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695956400,1696906799
30197,12,0,2,0,50,804,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696906800,1697684399
30198,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,108601,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1697684400,1698634799
30199,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1697684400,1698634799
30200,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,103902,0,90,1,100303,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1698634800,1699498799
30201,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698634800,1699498799
30203,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1699498800,1700449199
30204,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,110701,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700449200,1701313199
30205,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700449200,1701313199
30206,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,106402,0,90,1,107402,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,1701313200,1702263599
30207,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701313200,1702263599
30208,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,108801,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702263600,1703041199
30209,12,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702263600,1703041199
30210,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,108901,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1703041200,1703732399
30211,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1703041200,1703732399
30212,3,0,1,0,50,803,0,0,0,1001,0,2,1,90,150,0,1,106803,0,90,1,0,1,5,1,0,2,10,1,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1703732400,1704769199
30213,3,0,2,0,50,802,0,0,0,1002,0,2,1,90,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1703732400,1704769199
