id,rank,category,start_date,end_date,condition_type,condition_value,condition_value_2,step_group_id,step_order
104304,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104305,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104401,1,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104402,2,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104403,3,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104404,4,700,2017-01-01 00:00:00,2050-01-01 00:00:00,0,0,0,0,0
104405,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104501,1,700,2021-03-09 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104502,2,700,2021-03-09 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104503,3,700,2021-03-09 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104504,4,700,2021-03-09 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104505,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104601,1,700,2021-03-18 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104602,2,700,2021-03-18 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104603,3,700,2021-03-18 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104604,4,700,2021-03-18 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104605,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104701,1,700,2021-04-15 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104702,2,700,2021-04-15 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104703,3,700,2021-04-15 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104704,4,700,2021-04-15 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104705,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104801,1,700,2021-04-26 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104802,2,700,2021-04-26 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104803,3,700,2021-04-26 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104804,4,700,2021-04-26 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104805,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104901,1,700,2021-05-06 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104902,2,700,2021-05-06 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104903,3,700,2021-05-06 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104904,4,700,2021-05-06 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104905,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105001,1,700,2021-05-17 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105002,2,700,2021-05-17 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105003,3,700,2021-05-17 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105004,4,700,2021-05-17 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105005,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105101,1,700,2021-08-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105102,2,700,2021-08-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105103,3,700,2021-08-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105104,4,700,2021-08-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105105,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105201,1,700,2021-08-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105202,2,700,2021-08-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105203,3,700,2021-08-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105204,4,700,2021-08-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105205,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105301,1,700,2021-09-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105302,2,700,2021-09-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105303,3,700,2021-09-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105304,4,700,2021-09-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105305,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105401,1,700,2021-09-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105402,2,700,2021-09-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105403,3,700,2021-09-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105404,4,700,2021-09-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105405,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105501,1,700,2021-10-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105502,2,700,2021-10-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105503,3,700,2021-10-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105504,4,700,2021-10-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105505,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105601,1,700,2021-10-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105602,2,700,2021-10-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105603,3,700,2021-10-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105604,4,700,2021-10-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105605,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105701,1,700,2021-11-08 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105702,2,700,2021-11-08 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105703,3,700,2021-11-08 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105704,4,700,2021-11-08 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105705,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105801,1,700,2021-11-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105802,2,700,2021-11-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105803,3,700,2021-11-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105804,4,700,2021-11-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105805,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105901,1,700,2021-12-14 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105902,2,700,2021-12-14 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105903,3,700,2021-12-14 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105904,4,700,2021-12-14 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105905,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106001,1,700,2021-12-22 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106002,2,700,2021-12-22 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106003,3,700,2021-12-22 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106004,4,700,2021-12-22 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106005,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106101,1,700,2022-1-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106102,2,700,2022-1-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106103,3,700,2022-1-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106104,4,700,2022-1-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106105,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106201,1,700,2022-2-8 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106202,2,700,2022-2-8 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106203,3,700,2022-2-8 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106204,4,700,2022-2-8 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106205,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106301,1,700,2022-2-16 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106302,2,700,2022-2-16 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106303,3,700,2022-2-16 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106304,4,700,2022-2-16 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106305,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106401,1,700,2022-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106402,2,700,2022-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106403,3,700,2022-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106404,4,700,2022-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106405,5,700,2022-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106501,1,700,2022-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106502,2,700,2022-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106503,3,700,2022-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106504,4,700,2022-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106505,5,700,2022-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106601,1,700,2022-3-7 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106602,2,700,2022-3-7 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106603,3,700,2022-3-7 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106604,4,700,2022-3-7 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106605,5,700,2022-3-7 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106701,1,700,2022-3-18 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106702,2,700,2022-3-18 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106703,3,700,2022-3-18 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106704,4,700,2022-3-18 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106705,5,700,2022-3-18 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106801,1,700,2022-4-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106802,2,700,2022-4-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106803,3,700,2022-4-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106804,4,700,2022-4-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106805,5,700,2022-4-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106901,1,700,2022-4-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106902,2,700,2022-4-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106903,3,700,2022-4-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106904,4,700,2022-4-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106905,5,700,2022-4-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107001,1,700,2022-5-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107002,2,700,2022-5-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107003,3,700,2022-5-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107004,4,700,2022-5-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107005,5,700,2022-5-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107101,1,700,2022-5-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107102,2,700,2022-5-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107103,3,700,2022-5-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107104,4,700,2022-5-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107105,5,700,2022-5-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107201,1,700,2022-6-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107202,2,700,2022-6-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107203,3,700,2022-6-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107204,4,700,2022-6-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107205,5,700,2022-6-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107301,1,700,2022-6-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107302,2,700,2022-6-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107303,3,700,2022-6-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107304,4,700,2022-6-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107305,5,700,2022-6-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107401,1,700,2022-7-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107402,2,700,2022-7-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107403,3,700,2022-7-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107404,4,700,2022-7-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107405,5,700,2022-7-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107501,1,700,2022-8-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107502,2,700,2022-8-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107503,3,700,2022-8-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107504,4,700,2022-8-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107505,5,700,2022-8-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107601,1,700,2022-8-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107602,2,700,2022-8-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107603,3,700,2022-8-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107604,4,700,2022-8-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107605,5,700,2022-8-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107701,1,700,2022-9-12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107702,2,700,2022-9-12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107703,3,700,2022-9-12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107704,4,700,2022-9-12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107705,5,700,2022-9-12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107801,1,700,2022-9-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107802,2,700,2022-9-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107803,3,700,2022-9-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107804,4,700,2022-9-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107805,5,700,2022-9-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107901,1,700,2022-10-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107902,2,700,2022-10-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107903,3,700,2022-10-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107904,4,700,2022-10-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107905,5,700,2022-10-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108001,1,700,2022-10-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108002,2,700,2022-10-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108003,3,700,2022-10-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108004,4,700,2022-10-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108005,5,700,2022-10-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108101,1,700,2022-11-9 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108102,2,700,2022-11-9 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108103,3,700,2022-11-9 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108104,4,700,2022-11-9 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108105,5,700,2022-11-9 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108201,1,700,2022-11-17 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108202,2,700,2022-11-17 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108203,3,700,2022-11-17 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108204,4,700,2022-11-17 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108205,5,700,2022-11-17 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108301,1,700,2022-12-12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108302,2,700,2022-12-12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108303,3,700,2022-12-12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108304,4,700,2022-12-12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108305,5,700,2022-12-12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108401,1,700,2023-1-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108402,2,700,2023-1-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108403,3,700,2023-1-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108404,4,700,2023-1-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108405,5,700,2023-1-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108501,1,700,2023-1-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108502,2,700,2023-1-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108503,3,700,2023-1-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108504,4,700,2023-1-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108505,5,700,2023-1-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108601,1,700,2023-2-13 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108602,2,700,2023-2-13 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108603,3,700,2023-2-13 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108604,4,700,2023-2-13 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108605,5,700,2023-2-13 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108701,1,700,2023-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108702,2,700,2023-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108703,3,700,2023-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108704,4,700,2023-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108705,5,700,2023-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108801,1,700,2023-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108802,2,700,2023-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108803,3,700,2023-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108804,4,700,2023-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108805,5,700,2023-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108901,1,700,2023-3-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108902,2,700,2023-3-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108903,3,700,2023-3-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108904,4,700,2023-3-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108905,5,700,2023-3-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109001,1,700,2023/3/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109002,2,700,2023/3/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109003,3,700,2023/3/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109004,4,700,2023/3/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109005,5,700,2023/3/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109101,1,700,2023/4/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109102,2,700,2023/4/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109103,3,700,2023/4/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109104,4,700,2023/4/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109105,5,700,2023/4/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109201,1,700,2023/4/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109202,2,700,2023/4/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109203,3,700,2023/4/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109204,4,700,2023/4/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109205,5,700,2023/4/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109301,1,700,2023/5/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109302,2,700,2023/5/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109303,3,700,2023/5/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109304,4,700,2023/5/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109305,5,700,2023/5/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109401,1,700,2023/5/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109402,2,700,2023/5/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109403,3,700,2023/5/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109404,4,700,2023/5/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109405,5,700,2023/5/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109501,1,700,2023/6/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109502,2,700,2023/6/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109503,3,700,2023/6/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109504,4,700,2023/6/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109505,5,700,2023/6/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109601,1,700,2023/7/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109602,2,700,2023/7/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109603,3,700,2023/7/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109604,4,700,2023/7/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109605,5,700,2023/7/10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109701,1,700,2023/7/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109702,2,700,2023/7/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109703,3,700,2023/7/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109704,4,700,2023/7/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109705,5,700,2023/7/21 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109801,1,700,2023/8/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109802,2,700,2023/8/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109803,3,700,2023/8/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109804,4,700,2023/8/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109805,5,700,2023/8/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109901,1,700,2023/9/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109902,2,700,2023/9/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109903,3,700,2023/9/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109904,4,700,2023/9/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
109905,5,700,2023/9/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110001,1,700,2023/10/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110002,2,700,2023/10/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110003,3,700,2023/10/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110004,4,700,2023/10/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110005,5,700,2023/10/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110101,1,700,2023/11/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110102,2,700,2023/11/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110103,3,700,2023/11/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110104,4,700,2023/11/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110105,5,700,2023/11/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110201,1,700,2023/12/11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110202,2,700,2023/12/11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110203,3,700,2023/12/11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110204,4,700,2023/12/11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110205,5,700,2023/12/11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110301,1,700,2023/12/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110302,2,700,2023/12/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110303,3,700,2023/12/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110304,4,700,2023/12/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110305,5,700,2023/12/20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110401,1,700,2024/1/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110402,2,700,2024/1/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110403,3,700,2024/1/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110404,4,700,2024/1/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110405,5,700,2024/1/19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110501,1,700,2024/2/14 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110502,2,700,2024/2/14 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110503,3,700,2024/2/14 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110504,4,700,2024/2/14 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110505,5,700,2024/2/14 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110601,1,700,2024/2/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110602,2,700,2024/2/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110603,3,700,2024/2/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110604,4,700,2024/2/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110605,5,700,2024/2/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110701,1,700,2024/2/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110702,2,700,2024/2/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110703,3,700,2024/2/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110704,4,700,2024/2/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110705,5,700,2024/2/24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110801,1,700,2024/3/12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
110802,2,700,2024/3/12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
