id,category,index,text
67,67,311165,チーム競技場を\n28200回プレイしよう
67,67,311166,チーム競技場を\n28400回プレイしよう
67,67,311167,チーム競技場を\n28600回プレイしよう
67,67,311168,チーム競技場を\n28800回プレイしよう
67,67,311169,チーム競技場を\n29000回プレイしよう
67,67,311170,チーム競技場を\n29200回プレイしよう
67,67,311171,チーム競技場を\n29400回プレイしよう
67,67,311172,チーム競技場を\n29600回プレイしよう
67,67,311173,チーム競技場を\n29800回プレイしよう
67,67,311174,チーム競技場を\n30000回プレイしよう
67,67,311175,チーム競技場を\n30200回プレイしよう
67,67,311176,チーム競技場を\n30400回プレイしよう
67,67,311177,チーム競技場を\n30600回プレイしよう
67,67,311178,チーム競技場を\n30800回プレイしよう
67,67,311179,チーム競技場を\n31000回プレイしよう
67,67,311180,チーム競技場を\n31200回プレイしよう
67,67,311181,チーム競技場を\n31400回プレイしよう
67,67,311182,チーム競技場を\n31600回プレイしよう
67,67,311183,チーム競技場を\n31800回プレイしよう
67,67,311184,チーム競技場を\n32000回プレイしよう
67,67,311185,チーム競技場を\n32200回プレイしよう
67,67,311186,チーム競技場を\n32400回プレイしよう
67,67,311187,チーム競技場を\n32600回プレイしよう
67,67,311188,チーム競技場を\n32800回プレイしよう
67,67,311189,チーム競技場を\n33000回プレイしよう
67,67,311190,チーム競技場を\n33200回プレイしよう
67,67,311191,チーム競技場を\n33400回プレイしよう
67,67,311192,チーム競技場を\n33600回プレイしよう
67,67,311193,チーム競技場を\n33800回プレイしよう
67,67,311194,チーム競技場を\n34000回プレイしよう
67,67,311195,チーム競技場を\n34200回プレイしよう
67,67,311196,チーム競技場を\n34400回プレイしよう
67,67,311197,チーム競技場を\n34600回プレイしよう
67,67,311198,チーム競技場を\n34800回プレイしよう
67,67,311199,チーム競技場を\n35000回プレイしよう
67,67,311200,チーム競技場を\n35200回プレイしよう
67,67,311201,チーム競技場を\n35400回プレイしよう
67,67,311202,チーム競技場を\n35600回プレイしよう
67,67,311203,チーム競技場を\n35800回プレイしよう
67,67,311204,チーム競技場を\n36000回プレイしよう
67,67,311205,チーム競技場を\n36200回プレイしよう
67,67,311206,チーム競技場を\n36400回プレイしよう
67,67,311207,チーム競技場を\n36600回プレイしよう
67,67,311208,チーム競技場を\n36800回プレイしよう
67,67,311209,チーム競技場を\n37000回プレイしよう
67,67,311210,チーム競技場を\n37200回プレイしよう
67,67,311211,チーム競技場を\n37400回プレイしよう
67,67,311212,チーム競技場を\n37600回プレイしよう
67,67,311213,チーム競技場を\n37800回プレイしよう
67,67,311214,チーム競技場を\n38000回プレイしよう
67,67,311215,チーム競技場を\n38200回プレイしよう
67,67,311216,チーム競技場を\n38400回プレイしよう
67,67,311217,チーム競技場を\n38600回プレイしよう
67,67,311218,チーム競技場を\n38800回プレイしよう
67,67,311219,チーム競技場を\n39000回プレイしよう
67,67,311220,チーム競技場を\n39200回プレイしよう
67,67,311221,チーム競技場を\n39400回プレイしよう
67,67,311222,チーム競技場を\n39600回プレイしよう
67,67,311223,チーム競技場を\n39800回プレイしよう
67,67,311224,チーム競技場を\n40000回プレイしよう
67,67,311225,チーム競技場を\n40200回プレイしよう
67,67,311226,チーム競技場を\n40400回プレイしよう
67,67,311227,チーム競技場を\n40600回プレイしよう
67,67,311228,チーム競技場を\n40800回プレイしよう
67,67,311229,チーム競技場を\n41000回プレイしよう
67,67,311230,チーム競技場を\n41200回プレイしよう
67,67,311231,チーム競技場を\n41400回プレイしよう
67,67,311232,チーム競技場を\n41600回プレイしよう
67,67,311233,チーム競技場を\n41800回プレイしよう
67,67,311234,チーム競技場を\n42000回プレイしよう
67,67,311235,チーム競技場を\n42200回プレイしよう
67,67,311236,チーム競技場を\n42400回プレイしよう
67,67,311237,チーム競技場を\n42600回プレイしよう
67,67,311238,チーム競技場を\n42800回プレイしよう
67,67,311239,チーム競技場を\n43000回プレイしよう
67,67,311240,チーム競技場を\n43200回プレイしよう
67,67,311241,チーム競技場を\n43400回プレイしよう
67,67,311242,チーム競技場を\n43600回プレイしよう
67,67,311243,チーム競技場を\n43800回プレイしよう
67,67,311244,チーム競技場を\n44000回プレイしよう
67,67,311245,チーム競技場を\n44200回プレイしよう
67,67,311246,チーム競技場を\n44400回プレイしよう
67,67,311247,チーム競技場を\n44600回プレイしよう
67,67,311248,チーム競技場を\n44800回プレイしよう
67,67,311249,チーム競技場を\n45000回プレイしよう
67,67,311250,チーム競技場を\n45200回プレイしよう
67,67,311251,チーム競技場を\n45400回プレイしよう
67,67,311252,チーム競技場を\n45600回プレイしよう
67,67,311253,チーム競技場を\n45800回プレイしよう
67,67,311254,チーム競技場を\n46000回プレイしよう
67,67,311255,チーム競技場を\n46200回プレイしよう
67,67,311256,チーム競技場を\n46400回プレイしよう
67,67,311257,チーム競技場を\n46600回プレイしよう
67,67,311258,チーム競技場を\n46800回プレイしよう
67,67,311259,チーム競技場を\n47000回プレイしよう
67,67,311260,チーム競技場を\n47200回プレイしよう
67,67,311261,チーム競技場を\n47400回プレイしよう
67,67,311262,チーム競技場を\n47600回プレイしよう
67,67,311263,チーム競技場を\n47800回プレイしよう
67,67,311264,チーム競技場を\n48000回プレイしよう
67,67,311265,チーム競技場を\n48200回プレイしよう
67,67,311266,チーム競技場を\n48400回プレイしよう
67,67,311267,チーム競技場を\n48600回プレイしよう
67,67,311268,チーム競技場を\n48800回プレイしよう
67,67,311269,チーム競技場を\n49000回プレイしよう
67,67,311270,チーム競技場を\n49200回プレイしよう
67,67,311271,チーム競技場を\n49400回プレイしよう
67,67,311272,チーム競技場を\n49600回プレイしよう
67,67,311273,チーム競技場を\n49800回プレイしよう
67,67,311274,チーム競技場を\n50000回プレイしよう
67,67,311275,チーム競技場を\n50200回プレイしよう
67,67,311276,チーム競技場を\n50400回プレイしよう
67,67,311277,チーム競技場を\n50600回プレイしよう
67,67,311278,チーム競技場を\n50800回プレイしよう
67,67,311279,チーム競技場を\n51000回プレイしよう
67,67,311280,チーム競技場を\n51200回プレイしよう
67,67,311281,チーム競技場を\n51400回プレイしよう
67,67,311282,チーム競技場を\n51600回プレイしよう
67,67,311283,チーム競技場を\n51800回プレイしよう
67,67,311284,チーム競技場を\n52000回プレイしよう
67,67,311285,チーム競技場を\n52200回プレイしよう
67,67,311286,チーム競技場を\n52400回プレイしよう
67,67,311287,チーム競技場を\n52600回プレイしよう
67,67,311288,チーム競技場を\n52800回プレイしよう
67,67,311289,チーム競技場を\n53000回プレイしよう
67,67,311290,チーム競技場を\n53200回プレイしよう
67,67,311291,チーム競技場を\n53400回プレイしよう
67,67,311292,チーム競技場を\n53600回プレイしよう
67,67,311293,チーム競技場を\n53800回プレイしよう
67,67,311294,チーム競技場を\n54000回プレイしよう
67,67,311295,チーム競技場を\n54200回プレイしよう
67,67,311296,チーム競技場を\n54400回プレイしよう
67,67,311297,チーム競技場を\n54600回プレイしよう
67,67,311298,チーム競技場を\n54800回プレイしよう
67,67,311299,チーム競技場を\n55000回プレイしよう
67,67,311300,チーム競技場を\n55200回プレイしよう
67,67,311301,チーム競技場を\n55400回プレイしよう
67,67,311302,チーム競技場を\n55600回プレイしよう
67,67,311303,チーム競技場を\n55800回プレイしよう
67,67,311304,チーム競技場を\n56000回プレイしよう
67,67,311305,チーム競技場を\n56200回プレイしよう
67,67,311306,チーム競技場を\n56400回プレイしよう
67,67,311307,チーム競技場を\n56600回プレイしよう
67,67,311308,チーム競技場を\n56800回プレイしよう
67,67,311309,チーム競技場を\n57000回プレイしよう
67,67,311310,チーム競技場を\n57200回プレイしよう
67,67,311311,チーム競技場を\n57400回プレイしよう
67,67,311312,チーム競技場を\n57600回プレイしよう
67,67,311313,チーム競技場を\n57800回プレイしよう
67,67,311314,チーム競技場を\n58000回プレイしよう
67,67,311315,チーム競技場を\n58200回プレイしよう
67,67,311316,チーム競技場を\n58400回プレイしよう
67,67,311317,チーム競技場を\n58600回プレイしよう
67,67,311318,チーム競技場を\n58800回プレイしよう
67,67,311319,チーム競技場を\n59000回プレイしよう
67,67,311320,チーム競技場を\n59200回プレイしよう
67,67,311321,チーム競技場を\n59400回プレイしよう
67,67,311322,チーム競技場を\n59600回プレイしよう
67,67,311323,チーム競技場を\n59800回プレイしよう
67,67,311324,チーム競技場を\n60000回プレイしよう
67,67,311325,チーム競技場を\n60200回プレイしよう
67,67,311326,チーム競技場を\n60400回プレイしよう
67,67,311327,チーム競技場を\n60600回プレイしよう
67,67,311328,チーム競技場を\n60800回プレイしよう
67,67,311329,チーム競技場を\n61000回プレイしよう
67,67,311330,チーム競技場を\n61200回プレイしよう
67,67,311331,チーム競技場を\n61400回プレイしよう
67,67,311332,チーム競技場を\n61600回プレイしよう
67,67,311333,チーム競技場を\n61800回プレイしよう
67,67,311334,チーム競技場を\n62000回プレイしよう
67,67,311335,チーム競技場を\n62200回プレイしよう
67,67,311336,チーム競技場を\n62400回プレイしよう
67,67,311337,チーム競技場を\n62600回プレイしよう
67,67,311338,チーム競技場を\n62800回プレイしよう
67,67,311339,チーム競技場を\n63000回プレイしよう
67,67,311340,チーム競技場を\n63200回プレイしよう
67,67,311341,チーム競技場を\n63400回プレイしよう
67,67,311342,チーム競技場を\n63600回プレイしよう
67,67,311343,チーム競技場を\n63800回プレイしよう
67,67,311344,チーム競技場を\n64000回プレイしよう
67,67,311345,チーム競技場を\n64200回プレイしよう
67,67,311346,チーム競技場を\n64400回プレイしよう
67,67,311347,チーム競技場を\n64600回プレイしよう
67,67,311348,チーム競技場を\n64800回プレイしよう
67,67,311349,チーム競技場を\n65000回プレイしよう
67,67,311350,チーム競技場を\n65200回プレイしよう
67,67,311351,チーム競技場を\n65400回プレイしよう
67,67,311352,チーム競技場を\n65600回プレイしよう
67,67,311353,チーム競技場を\n65800回プレイしよう
67,67,311354,チーム競技場を\n66000回プレイしよう
67,67,311355,チーム競技場を\n66200回プレイしよう
67,67,311356,チーム競技場を\n66400回プレイしよう
67,67,311357,チーム競技場を\n66600回プレイしよう
67,67,311358,チーム競技場を\n66800回プレイしよう
67,67,311359,チーム競技場を\n67000回プレイしよう
67,67,311360,チーム競技場を\n67200回プレイしよう
67,67,311361,チーム競技場を\n67400回プレイしよう
67,67,311362,チーム競技場を\n67600回プレイしよう
67,67,311363,チーム競技場を\n67800回プレイしよう
67,67,311364,チーム競技場を\n68000回プレイしよう
67,67,311365,チーム競技場を\n68200回プレイしよう
67,67,311366,チーム競技場を\n68400回プレイしよう
67,67,311367,チーム競技場を\n68600回プレイしよう
67,67,311368,チーム競技場を\n68800回プレイしよう
67,67,311369,チーム競技場を\n69000回プレイしよう
67,67,311370,チーム競技場を\n69200回プレイしよう
67,67,311371,チーム競技場を\n69400回プレイしよう
67,67,311372,チーム競技場を\n69600回プレイしよう
67,67,311373,チーム競技場を\n69800回プレイしよう
67,67,311374,チーム競技場を\n70000回プレイしよう
67,67,311375,チーム競技場を\n70200回プレイしよう
67,67,311376,チーム競技場を\n70400回プレイしよう
67,67,311377,チーム競技場を\n70600回プレイしよう
67,67,311378,チーム競技場を\n70800回プレイしよう
67,67,311379,チーム競技場を\n71000回プレイしよう
67,67,311380,チーム競技場を\n71200回プレイしよう
67,67,311381,チーム競技場を\n71400回プレイしよう
67,67,311382,チーム競技場を\n71600回プレイしよう
67,67,311383,チーム競技場を\n71800回プレイしよう
67,67,311384,チーム競技場を\n72000回プレイしよう
67,67,311385,チーム競技場を\n72200回プレイしよう
67,67,311386,チーム競技場を\n72400回プレイしよう
67,67,311387,チーム競技場を\n72600回プレイしよう
67,67,311388,チーム競技場を\n72800回プレイしよう
67,67,311389,チーム競技場を\n73000回プレイしよう
67,67,311390,チーム競技場を\n73200回プレイしよう
67,67,311391,チーム競技場を\n73400回プレイしよう
67,67,311392,チーム競技場を\n73600回プレイしよう
67,67,311393,チーム競技場を\n73800回プレイしよう
67,67,311394,チーム競技場を\n74000回プレイしよう
67,67,311395,チーム競技場を\n74200回プレイしよう
67,67,311396,チーム競技場を\n74400回プレイしよう
67,67,311397,チーム競技場を\n74600回プレイしよう
67,67,311398,チーム競技場を\n74800回プレイしよう
67,67,311399,チーム競技場を\n75000回プレイしよう
67,67,311400,チーム競技場を\n75200回プレイしよう
67,67,311401,チーム競技場を\n75400回プレイしよう
67,67,311402,チーム競技場を\n75600回プレイしよう
67,67,311403,チーム競技場を\n75800回プレイしよう
67,67,311404,チーム競技場を\n76000回プレイしよう
67,67,311405,チーム競技場を\n76200回プレイしよう
67,67,311406,チーム競技場を\n76400回プレイしよう
67,67,311407,チーム競技場を\n76600回プレイしよう
67,67,311408,チーム競技場を\n76800回プレイしよう
67,67,311409,チーム競技場を\n77000回プレイしよう
67,67,311410,チーム競技場を\n77200回プレイしよう
67,67,311411,チーム競技場を\n77400回プレイしよう
67,67,311412,チーム競技場を\n77600回プレイしよう
67,67,311413,チーム競技場を\n77800回プレイしよう
67,67,311414,チーム競技場を\n78000回プレイしよう
67,67,311415,チーム競技場を\n78200回プレイしよう
67,67,311416,チーム競技場を\n78400回プレイしよう
67,67,311417,チーム競技場を\n78600回プレイしよう
67,67,311418,チーム競技場を\n78800回プレイしよう
67,67,311419,チーム競技場を\n79000回プレイしよう
67,67,311420,チーム競技場を\n79200回プレイしよう
67,67,311421,チーム競技場を\n79400回プレイしよう
67,67,311422,チーム競技場を\n79600回プレイしよう
67,67,311423,チーム競技場を\n79800回プレイしよう
67,67,311424,チーム競技場を\n80000回プレイしよう
67,67,311425,チーム競技場を\n80200回プレイしよう
67,67,311426,チーム競技場を\n80400回プレイしよう
67,67,311427,チーム競技場を\n80600回プレイしよう
67,67,311428,チーム競技場を\n80800回プレイしよう
67,67,311429,チーム競技場を\n81000回プレイしよう
67,67,311430,チーム競技場を\n81200回プレイしよう
67,67,311431,チーム競技場を\n81400回プレイしよう
67,67,311432,チーム競技場を\n81600回プレイしよう
67,67,311433,チーム競技場を\n81800回プレイしよう
67,67,311434,チーム競技場を\n82000回プレイしよう
67,67,311435,チーム競技場を\n82200回プレイしよう
67,67,311436,チーム競技場を\n82400回プレイしよう
67,67,311437,チーム競技場を\n82600回プレイしよう
67,67,311438,チーム競技場を\n82800回プレイしよう
67,67,311439,チーム競技場を\n83000回プレイしよう
67,67,311440,チーム競技場を\n83200回プレイしよう
67,67,311441,チーム競技場を\n83400回プレイしよう
67,67,311442,チーム競技場を\n83600回プレイしよう
67,67,311443,チーム競技場を\n83800回プレイしよう
67,67,311444,チーム競技場を\n84000回プレイしよう
67,67,311445,チーム競技場を\n84200回プレイしよう
67,67,311446,チーム競技場を\n84400回プレイしよう
67,67,311447,チーム競技場を\n84600回プレイしよう
67,67,311448,チーム競技場を\n84800回プレイしよう
67,67,311449,チーム競技場を\n85000回プレイしよう
67,67,311450,チーム競技場を\n85200回プレイしよう
67,67,311451,チーム競技場を\n85400回プレイしよう
67,67,311452,チーム競技場を\n85600回プレイしよう
67,67,311453,チーム競技場を\n85800回プレイしよう
67,67,311454,チーム競技場を\n86000回プレイしよう
67,67,311455,チーム競技場を\n86200回プレイしよう
67,67,311456,チーム競技場を\n86400回プレイしよう
67,67,311457,チーム競技場を\n86600回プレイしよう
67,67,311458,チーム競技場を\n86800回プレイしよう
67,67,311459,チーム競技場を\n87000回プレイしよう
67,67,311460,チーム競技場を\n87200回プレイしよう
67,67,311461,チーム競技場を\n87400回プレイしよう
67,67,311462,チーム競技場を\n87600回プレイしよう
67,67,311463,チーム競技場を\n87800回プレイしよう
67,67,311464,チーム競技場を\n88000回プレイしよう
67,67,311465,チーム競技場を\n88200回プレイしよう
67,67,311466,チーム競技場を\n88400回プレイしよう
67,67,311467,チーム競技場を\n88600回プレイしよう
67,67,311468,チーム競技場を\n88800回プレイしよう
67,67,311469,チーム競技場を\n89000回プレイしよう
67,67,311470,チーム競技場を\n89200回プレイしよう
67,67,311471,チーム競技場を\n89400回プレイしよう
67,67,311472,チーム競技場を\n89600回プレイしよう
67,67,311473,チーム競技場を\n89800回プレイしよう
67,67,311474,チーム競技場を\n90000回プレイしよう
67,67,311475,チーム競技場を\n90200回プレイしよう
67,67,311476,チーム競技場を\n90400回プレイしよう
67,67,311477,チーム競技場を\n90600回プレイしよう
67,67,311478,チーム競技場を\n90800回プレイしよう
67,67,311479,チーム競技場を\n91000回プレイしよう
67,67,311480,チーム競技場を\n91200回プレイしよう
67,67,311481,チーム競技場を\n91400回プレイしよう
67,67,311482,チーム競技場を\n91600回プレイしよう
67,67,311483,チーム競技場を\n91800回プレイしよう
67,67,311484,チーム競技場を\n92000回プレイしよう
67,67,311485,チーム競技場を\n92200回プレイしよう
67,67,311486,チーム競技場を\n92400回プレイしよう
67,67,311487,チーム競技場を\n92600回プレイしよう
67,67,311488,チーム競技場を\n92800回プレイしよう
67,67,311489,チーム競技場を\n93000回プレイしよう
67,67,311490,チーム競技場を\n93200回プレイしよう
67,67,311491,チーム競技場を\n93400回プレイしよう
67,67,311492,チーム競技場を\n93600回プレイしよう
67,67,311493,チーム競技場を\n93800回プレイしよう
67,67,311494,チーム競技場を\n94000回プレイしよう
67,67,311495,チーム競技場を\n94200回プレイしよう
67,67,311496,チーム競技場を\n94400回プレイしよう
67,67,311497,チーム競技場を\n94600回プレイしよう
67,67,311498,チーム競技場を\n94800回プレイしよう
67,67,311499,チーム競技場を\n95000回プレイしよう
67,67,311500,チーム競技場を\n95200回プレイしよう
67,67,311501,チーム競技場を\n95400回プレイしよう
67,67,311502,チーム競技場を\n95600回プレイしよう
67,67,311503,チーム競技場を\n95800回プレイしよう
67,67,311504,チーム競技場を\n96000回プレイしよう
67,67,311505,チーム競技場を\n96200回プレイしよう
67,67,311506,チーム競技場を\n96400回プレイしよう
67,67,311507,チーム競技場を\n96600回プレイしよう
67,67,311508,チーム競技場を\n96800回プレイしよう
67,67,311509,チーム競技場を\n97000回プレイしよう
67,67,311510,チーム競技場を\n97200回プレイしよう
67,67,311511,チーム競技場を\n97400回プレイしよう
67,67,311512,チーム競技場を\n97600回プレイしよう
67,67,311513,チーム競技場を\n97800回プレイしよう
67,67,311514,チーム競技場を\n98000回プレイしよう
67,67,311515,チーム競技場を\n98200回プレイしよう
67,67,311516,チーム競技場を\n98400回プレイしよう
67,67,311517,チーム競技場を\n98600回プレイしよう
67,67,311518,チーム競技場を\n98800回プレイしよう
67,67,311519,チーム競技場を\n99000回プレイしよう
67,67,311520,チーム競技場を\n99200回プレイしよう
67,67,311521,チーム競技場を\n99400回プレイしよう
67,67,311522,チーム競技場を\n99600回プレイしよう
67,67,311523,チーム競技場を\n99800回プレイしよう
67,67,311524,チーム競技場を\n100000回プレイしよう
67,67,312000,ルームマッチを\n1回プレイしよう
67,67,313000,練習を1回プレイしよう
67,67,314000,練習パートナーを\n1人登録しよう
67,67,320000,育成ウマ娘の覚醒Lvを\n1回上げよう
67,67,320001,育成ウマ娘の覚醒Lvを\n3回上げよう
67,67,320002,育成ウマ娘の覚醒Lvを\n5回上げよう
67,67,320003,育成ウマ娘の覚醒Lvを\n10回上げよう
67,67,320004,育成ウマ娘の覚醒Lvを\n15回上げよう
67,67,320005,育成ウマ娘の覚醒Lvを\n20回上げよう
67,67,320006,育成ウマ娘の覚醒Lvを\n25回上げよう
67,67,320007,育成ウマ娘の覚醒Lvを\n30回上げよう
67,67,320008,育成ウマ娘の覚醒Lvを\n35回上げよう
67,67,320009,育成ウマ娘の覚醒Lvを\n40回上げよう
67,67,320010,育成ウマ娘の覚醒Lvを\n45回上げよう
67,67,320011,育成ウマ娘の覚醒Lvを\n50回上げよう
67,67,320012,育成ウマ娘の覚醒Lvを\n55回上げよう
67,67,320013,育成ウマ娘の覚醒Lvを\n60回上げよう
67,67,320014,育成ウマ娘の覚醒Lvを\n65回上げよう
67,67,320015,育成ウマ娘の覚醒Lvを\n70回上げよう
67,67,320016,育成ウマ娘の覚醒Lvを\n75回上げよう
67,67,320017,育成ウマ娘の覚醒Lvを\n80回上げよう
67,67,320018,育成ウマ娘の覚醒Lvを\n85回上げよう
67,67,320019,育成ウマ娘の覚醒Lvを\n90回上げよう
67,67,320020,育成ウマ娘の覚醒Lvを\n95回上げよう
67,67,320021,育成ウマ娘の覚醒Lvを\n100回上げよう
67,67,320022,育成ウマ娘の覚醒Lvを\n105回上げよう
67,67,320023,育成ウマ娘の覚醒Lvを\n110回上げよう
67,67,320024,育成ウマ娘の覚醒Lvを\n115回上げよう
67,67,320025,育成ウマ娘の覚醒Lvを\n120回上げよう
67,67,320026,育成ウマ娘の覚醒Lvを\n125回上げよう
67,67,320027,育成ウマ娘の覚醒Lvを\n130回上げよう
67,67,320028,育成ウマ娘の覚醒Lvを\n135回上げよう
67,67,320029,育成ウマ娘の覚醒Lvを\n140回上げよう
67,67,320030,育成ウマ娘の覚醒Lvを\n145回上げよう
67,67,320031,育成ウマ娘の覚醒Lvを\n150回上げよう
67,67,320032,育成ウマ娘の覚醒Lvを\n155回上げよう
67,67,320033,育成ウマ娘の覚醒Lvを\n160回上げよう
67,67,320034,育成ウマ娘の覚醒Lvを\n165回上げよう
67,67,320035,育成ウマ娘の覚醒Lvを\n170回上げよう
67,67,320036,育成ウマ娘の覚醒Lvを\n175回上げよう
67,67,320037,育成ウマ娘の覚醒Lvを\n180回上げよう
67,67,320038,育成ウマ娘の覚醒Lvを\n185回上げよう
67,67,320039,育成ウマ娘の覚醒Lvを\n190回上げよう
67,67,320040,育成ウマ娘の覚醒Lvを\n195回上げよう
67,67,320041,育成ウマ娘の覚醒Lvを\n200回上げよう
67,67,320042,育成ウマ娘の覚醒Lvを\n205回上げよう
67,67,320043,育成ウマ娘の覚醒Lvを\n210回上げよう
67,67,320044,育成ウマ娘の覚醒Lvを\n215回上げよう
67,67,320045,育成ウマ娘の覚醒Lvを\n220回上げよう
67,67,320046,育成ウマ娘の覚醒Lvを\n225回上げよう
67,67,320047,育成ウマ娘の覚醒Lvを\n230回上げよう
67,67,320048,育成ウマ娘の覚醒Lvを\n235回上げよう
67,67,320049,育成ウマ娘の覚醒Lvを\n240回上げよう
67,67,320050,育成ウマ娘の覚醒Lvを\n245回上げよう
67,67,320051,育成ウマ娘の覚醒Lvを\n250回上げよう
67,67,320052,育成ウマ娘の覚醒Lvを\n255回上げよう
67,67,320053,育成ウマ娘の覚醒Lvを\n260回上げよう
67,67,320054,育成ウマ娘の覚醒Lvを\n265回上げよう
67,67,320055,育成ウマ娘の覚醒Lvを\n270回上げよう
67,67,320056,育成ウマ娘の覚醒Lvを\n275回上げよう
67,67,320057,育成ウマ娘の覚醒Lvを\n280回上げよう
67,67,320058,育成ウマ娘の覚醒Lvを\n285回上げよう
67,67,320059,育成ウマ娘の覚醒Lvを\n290回上げよう
67,67,320060,育成ウマ娘の覚醒Lvを\n295回上げよう
67,67,320061,育成ウマ娘の覚醒Lvを\n300回上げよう
67,67,320062,育成ウマ娘の覚醒Lvを\n305回上げよう
67,67,320063,育成ウマ娘の覚醒Lvを\n310回上げよう
67,67,320064,育成ウマ娘の覚醒Lvを\n315回上げよう
67,67,320065,育成ウマ娘の覚醒Lvを\n320回上げよう
67,67,320066,育成ウマ娘の覚醒Lvを\n325回上げよう
67,67,320067,育成ウマ娘の覚醒Lvを\n330回上げよう
67,67,320068,育成ウマ娘の覚醒Lvを\n335回上げよう
67,67,320069,育成ウマ娘の覚醒Lvを\n340回上げよう
67,67,320070,育成ウマ娘の覚醒Lvを\n345回上げよう
67,67,320071,育成ウマ娘の覚醒Lvを\n350回上げよう
67,67,320072,育成ウマ娘の覚醒Lvを\n355回上げよう
67,67,320073,育成ウマ娘の覚醒Lvを\n360回上げよう
67,67,320074,育成ウマ娘の覚醒Lvを\n365回上げよう
67,67,320075,育成ウマ娘の覚醒Lvを\n370回上げよう
67,67,320076,育成ウマ娘の覚醒Lvを\n375回上げよう
67,67,320077,育成ウマ娘の覚醒Lvを\n380回上げよう
67,67,320078,育成ウマ娘の覚醒Lvを\n385回上げよう
67,67,320079,育成ウマ娘の覚醒Lvを\n390回上げよう
67,67,320080,育成ウマ娘の覚醒Lvを\n395回上げよう
67,67,320081,育成ウマ娘の覚醒Lvを\n400回上げよう
67,67,320082,育成ウマ娘の覚醒Lvを\n405回上げよう
67,67,320083,育成ウマ娘の覚醒Lvを\n410回上げよう
67,67,320084,育成ウマ娘の覚醒Lvを\n415回上げよう
67,67,320085,育成ウマ娘の覚醒Lvを\n420回上げよう
67,67,320086,育成ウマ娘の覚醒Lvを\n425回上げよう
67,67,320087,育成ウマ娘の覚醒Lvを\n430回上げよう
67,67,320088,育成ウマ娘の覚醒Lvを\n435回上げよう
67,67,320089,育成ウマ娘の覚醒Lvを\n440回上げよう
67,67,320090,育成ウマ娘の覚醒Lvを\n445回上げよう
67,67,320091,育成ウマ娘の覚醒Lvを\n450回上げよう
67,67,320092,育成ウマ娘の覚醒Lvを\n455回上げよう
67,67,320093,育成ウマ娘の覚醒Lvを\n460回上げよう
67,67,320094,育成ウマ娘の覚醒Lvを\n465回上げよう
67,67,320095,育成ウマ娘の覚醒Lvを\n470回上げよう
67,67,320096,育成ウマ娘の覚醒Lvを\n475回上げよう
67,67,320097,育成ウマ娘の覚醒Lvを\n480回上げよう
67,67,320098,育成ウマ娘の覚醒Lvを\n485回上げよう
67,67,320099,育成ウマ娘の覚醒Lvを\n490回上げよう
67,67,320100,育成ウマ娘を才能開花で\n1回★を上げよう
67,67,320101,育成ウマ娘を才能開花で\n3回★を上げよう
67,67,320102,育成ウマ娘を才能開花で\n5回★を上げよう
67,67,320103,育成ウマ娘を才能開花で\n10回★を上げよう
67,67,320104,育成ウマ娘を才能開花で\n15回★を上げよう
67,67,320105,育成ウマ娘を才能開花で\n20回★を上げよう
67,67,320106,育成ウマ娘を才能開花で\n25回★を上げよう
67,67,320107,育成ウマ娘を才能開花で\n30回★を上げよう
67,67,320108,育成ウマ娘を才能開花で\n35回★を上げよう
67,67,320109,育成ウマ娘を才能開花で\n40回★を上げよう
67,67,320110,育成ウマ娘を才能開花で\n45回★を上げよう
67,67,320111,育成ウマ娘を才能開花で\n50回★を上げよう
67,67,320112,育成ウマ娘を才能開花で\n55回★を上げよう
67,67,320113,育成ウマ娘を才能開花で\n60回★を上げよう
67,67,320114,育成ウマ娘を才能開花で\n65回★を上げよう
67,67,320115,育成ウマ娘を才能開花で\n70回★を上げよう
67,67,320116,育成ウマ娘を才能開花で\n75回★を上げよう
67,67,320117,育成ウマ娘を才能開花で\n80回★を上げよう
67,67,320118,育成ウマ娘を才能開花で\n85回★を上げよう
67,67,320119,育成ウマ娘を才能開花で\n90回★を上げよう
67,67,320120,育成ウマ娘を才能開花で\n95回★を上げよう
67,67,320121,育成ウマ娘を才能開花で\n100回★を上げよう
67,67,320122,育成ウマ娘を才能開花で\n105回★を上げよう
67,67,320123,育成ウマ娘を才能開花で\n110回★を上げよう
67,67,320124,育成ウマ娘を才能開花で\n115回★を上げよう
67,67,320125,育成ウマ娘を才能開花で\n120回★を上げよう
67,67,320126,育成ウマ娘を才能開花で\n125回★を上げよう
67,67,320127,育成ウマ娘を才能開花で\n130回★を上げよう
67,67,320128,育成ウマ娘を才能開花で\n135回★を上げよう
67,67,320129,育成ウマ娘を才能開花で\n140回★を上げよう
67,67,320130,育成ウマ娘を才能開花で\n145回★を上げよう
67,67,320131,育成ウマ娘を才能開花で\n150回★を上げよう
67,67,320132,育成ウマ娘を才能開花で\n155回★を上げよう
67,67,320133,育成ウマ娘を才能開花で\n160回★を上げよう
67,67,320134,育成ウマ娘を才能開花で\n165回★を上げよう
67,67,320135,育成ウマ娘を才能開花で\n170回★を上げよう
67,67,320136,育成ウマ娘を才能開花で\n175回★を上げよう
67,67,320137,育成ウマ娘を才能開花で\n180回★を上げよう
67,67,320138,育成ウマ娘を才能開花で\n185回★を上げよう
