character_id,voice_id,text,cue_sheet,cue_id,motion_set,scene,use_gallery,card_id,lip_sync_data,lip_sync_flag,gender,motion_second_set,motion_second_start,gallery_key_usage_condition,prop_system_text_id,start_date
1038,10100,"世界中…ううん、宇宙中から
愛されて、1番カワイくなるの。
お姉ちゃんも、愛してね♪",snd_voi_home_103800,0,5002,1,1,0,snd_voi_home_103800_0000F,0,2,0,0,2,0,1618282800
1038,10001,"あ、今カレンのこと見てたでしょ？
あはっ、お兄ちゃんなら～
もっと近くで…いいのに♪",snd_voi_home_103800,1,4001,1,1,0,snd_voi_home_103800_0001M,0,1,0,0,2,0,1618282800
1038,10101,"あ、今カレンのこと見てたでしょ？
あはっ、お姉ちゃんなら～
もっと近くで…いいのに♪",snd_voi_home_103800,1,4001,1,1,0,snd_voi_home_103800_0001F,0,2,0,0,2,0,1618282800
1038,10002,"カレンをもっと知りたいなら、
ストレートにアタックしてみて。
そしたら教えてあげる…かも♪",snd_voi_home_103800,2,1038006,1,1,0,snd_voi_home_103800_0002,0,0,0,0,2,0,1618282800
1038,10003,"あけましておめでとうございます♪
今年もカレンをいーっぱい
カワイがってねっ。",snd_voi_home_103800,3,1038001,1,1,0,snd_voi_home_103800_0003,0,0,0,0,0,0,1618282800
1038,10004,"チョコとカレン、どっちがほしい？
…な～んて、お兄ちゃんに
カレンはまだ早いかな♪",snd_voi_home_103800,4,5001,1,1,0,snd_voi_home_103800_0004M,0,1,0,0,0,0,1618282800
1038,10104,"チョコとカレン、どっちがほしい？
…な～んて、お姉ちゃんに
カレンはまだ早いかな♪",snd_voi_home_103800,4,5001,1,1,0,snd_voi_home_103800_0004F,0,2,0,0,0,0,1618282800
1038,10005,"お兄ちゃんにはチョコじゃなくて、
カレンをあげちゃおっかな～♪
…本気にしても、いいよ？",snd_voi_home_103800,5,1038006,1,1,0,snd_voi_home_103800_0005M,0,1,0,0,2,0,1618282800
1038,10105,"お姉ちゃんにはチョコじゃなくて、
カレンをあげちゃおっかな～♪
…本気にしても、いいよ？",snd_voi_home_103800,5,1038006,1,1,0,snd_voi_home_103800_0005F,0,2,0,0,2,0,1618282800
1038,10006,"お兄ちゃんがもっともーっと、
カレンを大好きになりますように♪
叶えてね、おにーいちゃんっ。",snd_voi_home_103800,6,3001,1,1,0,snd_voi_home_103800_0006M,0,1,0,0,0,0,1618282800
1038,10106,"お姉ちゃんがもっともーっと、
カレンを大好きになりますように♪
叶えてね、おねーえちゃんっ。",snd_voi_home_103800,6,3001,1,1,0,snd_voi_home_103800_0006F,0,2,0,0,0,0,1618282800
1038,10007,"ばぁ、カレンおばけだぞー☆
お兄ちゃんにとりついたら、
もう離れてあ～げないっ♪",snd_voi_home_103800,7,1038007,1,1,0,snd_voi_home_103800_0007M,0,1,0,0,0,0,1618282800
1038,10107,"ばぁ、カレンおばけだぞー☆
お姉ちゃんにとりついたら、
もう離れてあ～げないっ♪",snd_voi_home_103800,7,1038007,1,1,0,snd_voi_home_103800_0007F,0,2,0,0,0,0,1618282800
1038,10008,"メリークリスマス、お兄ちゃん！
天使カレンの讃美歌で、
魂を救ってあげるね♪",snd_voi_home_103800,8,3001,1,1,0,snd_voi_home_103800_0008M,0,1,0,0,0,0,1618282800
1038,10108,"メリークリスマス、お姉ちゃん！
天使カレンの讃美歌で、
魂を救ってあげるね♪",snd_voi_home_103800,8,3001,1,1,0,snd_voi_home_103800_0008F,0,2,0,0,0,0,1618282800
1038,10009,"カレンにとってクリスマスは、
家族といっしょに過ごすもの。
だから今夜は…お兄ちゃんがいい。",snd_voi_home_103800,9,1038001,1,1,0,snd_voi_home_103800_0009M,0,1,0,0,2,0,1618282800
1038,10109,"カレンにとってクリスマスは、
家族といっしょに過ごすもの。
だから今夜は…お姉ちゃんがいい。",snd_voi_home_103800,9,1038001,1,1,0,snd_voi_home_103800_0009F,0,2,0,0,2,0,1618282800
1038,10010,"今年のカレンもカワイかったよね。
来年はもっとカワイイカレンを、
お兄ちゃんに見せてあげる♪",snd_voi_home_103800,10,1038007,1,1,0,snd_voi_home_103800_0010M,0,1,0,0,0,0,1618282800
1038,10110,"今年のカレンもカワイかったよね。
来年はもっとカワイイカレンを、
お姉ちゃんに見せてあげる♪",snd_voi_home_103800,10,1038007,1,1,0,snd_voi_home_103800_0010F,0,2,0,0,0,0,1618282800
1038,10011,"お兄ちゃん、お誕生日おめでとう！
カレンとの出会いが確定した日、
盛大にお祝いしなくちゃね♪",snd_voi_home_103800,11,1038006,1,1,0,snd_voi_home_103800_0011M,0,1,0,0,1,0,1618282800
1038,10111,"お姉ちゃん、お誕生日おめでとう！
カレンとの出会いが確定した日、
盛大にお祝いしなくちゃね♪",snd_voi_home_103800,11,1038006,1,1,0,snd_voi_home_103800_0011F,0,2,0,0,1,0,1618282800
1038,10012,"私と出会ってくれて…ありがとう。
すごく、すごく嬉しかったんだよ。
お誕生日おめでとう、お兄ちゃん！",snd_voi_home_103800,12,5002,1,1,0,snd_voi_home_103800_0012M,0,1,0,0,1,0,1618282800
1038,10112,"私と出会ってくれて…ありがとう。
すごく、すごく嬉しかったんだよ。
お誕生日おめでとう、お姉ちゃん！",snd_voi_home_103800,12,5002,1,1,0,snd_voi_home_103800_0012F,0,2,0,0,1,0,1618282800
1038,10013,"お誕生日のお楽しみ！
それは～…お兄ちゃんとのデート！
い～っぱい甘えさせてね♪",snd_voi_home_103800,13,4002,1,1,0,snd_voi_home_103800_0013M,0,1,0,0,0,0,1618282800
1038,10113,"お誕生日のお楽しみ！
それは～…お姉ちゃんとのデート！
い～っぱい甘えさせてね♪",snd_voi_home_103800,13,4002,1,1,0,snd_voi_home_103800_0013F,0,2,0,0,0,0,1618282800
1038,10014,"ここからまた、カワイイを更新する
1年が始まるのね…。
お兄ちゃん、瞬きは禁物だよ？",snd_voi_home_103800,14,1038000,1,1,0,snd_voi_home_103800_0014M,0,1,0,0,2,0,1618282800
1038,10114,"ここからまた、カワイイを更新する
1年が始まるのね…。
お姉ちゃん、瞬きは禁物だよ？",snd_voi_home_103800,14,1038000,1,1,0,snd_voi_home_103800_0014F,0,2,0,0,2,0,1618282800
1038,10015,"お兄ちゃん、お知らせだって！
ねえねえ、どんな内容なの？
カレンも知りたーい♪",snd_voi_home_103800,15,1038006,1,1,0,snd_voi_home_103800_0015M,0,1,0,0,0,0,1618282800
1038,10115,"お姉ちゃん、お知らせだって！
ねえねえ、どんな内容なの？
カレンも知りたーい♪",snd_voi_home_103800,15,1038006,1,1,0,snd_voi_home_103800_0015F,0,2,0,0,0,0,1618282800
1038,10016,"プレゼントがあるみたい！
お兄ちゃんってば人気者っ。
カレン、妬いちゃうかも～。",snd_voi_home_103800,16,1038010,1,1,0,snd_voi_home_103800_0016M,0,1,0,0,0,0,1618282800
1038,10116,"プレゼントがあるみたい！
お姉ちゃんってば人気者っ。
カレン、妬いちゃうかも～。",snd_voi_home_103800,16,1038010,1,1,0,snd_voi_home_103800_0016F,0,2,0,0,0,0,1618282800
1038,10017,"すごーいっ、目標達成したのね！
さすがカレンのお兄ちゃん♪",snd_voi_home_103800,17,1038006,1,1,0,snd_voi_home_103800_0017M,0,1,0,0,0,0,1618282800
1038,10117,"すごーいっ、目標達成したのね！
さすがカレンのお姉ちゃん♪",snd_voi_home_103800,17,1038006,1,1,0,snd_voi_home_103800_0017F,0,2,0,0,0,0,1618282800
1038,10018,"『#もうすぐイベント　#pr』
カレンが目立てる系がいいな～。",snd_voi_home_103800,18,1038001,1,1,0,snd_voi_home_103800_0018,0,0,0,0,0,0,1618282800
1038,10019,"カレン、イベント見てみたいっ！
ねね、ちょこっと覗いてみよ？
おねが～いっ☆",snd_voi_home_103800,19,1038001,1,1,0,snd_voi_home_103800_0019,0,0,0,0,0,0,1618282800
1038,10025,"深い赤は、カレンにぴったり。
パッと目を惹いて、離せなくて…
ほら、もう忘れられないでしょ？",snd_voi_home_103800,25,1038006,1,1,0,snd_voi_home_103800_0025,0,0,1038016,5500,4,0,1618282800
1038,10026,"コーデのルールは色々あるけど、
今大切にしてるのはバランスかな。
お兄ちゃんと並んだ時の…とか♪",snd_voi_home_103800,26,1038817,1,1,0,snd_voi_home_103800_0026M,0,1,1038816,4800,4,0,1618282800
1038,10126,"コーデのルールは色々あるけど、
今大切にしてるのはバランスかな。
お姉ちゃんと並んだ時の…とか♪",snd_voi_home_103800,26,1038817,1,1,0,snd_voi_home_103800_0026F,0,2,1038816,4800,4,0,1618282800
1038,10027,"今までの服は『#カレンのこーで』
でまとめてるよ。挑戦してほしい
コーデがあったらコメントしてね！",snd_voi_home_103800,27,1038018,1,1,0,snd_voi_home_103800_0027,0,0,1038021,5400,4,0,1618282800
1038,20000,"ダメダメ、こんな疲れた顔じゃ、
カレンらしくない…。
ないんだけど～…ふぅ。",snd_voi_training_103800,0,1038009,2,1,0,snd_voi_training_103800_0000,0,0,0,0,0,0,1618282800
1038,20001,"正直、カレンとっても疲れてるの。
今は休んで次からがんばるほうが、
モチベも効率もいいと思うな？",snd_voi_training_103800,1,1038004,2,1,0,snd_voi_training_103800_0001,0,0,0,0,0,0,1618282800
1038,20002,"今日のカレン、すごくイイ感じ！
期待以上のカワイさ、
見せてあげられそう♪",snd_voi_training_103800,2,1038001,2,1,0,snd_voi_training_103800_0002,0,0,0,0,0,0,1618282800
1038,20003,"ソワソワして、脚も軽くて、
どこへでも飛んでいけそう…。
これって絶好調？あは、いい気分♪",snd_voi_training_103800,3,3002,2,1,0,snd_voi_training_103800_0003,0,0,0,0,0,0,1618282800
1038,20004,"お兄ちゃんが見てるもん！
カレン、がんばりまぁす♪",snd_voi_training_103800,4,5001,2,1,0,snd_voi_training_103800_0004M,0,1,0,0,0,0,1618282800
1038,20104,"お姉ちゃんが見てるもん！
カレン、がんばりまぁす♪",snd_voi_training_103800,4,5001,2,1,0,snd_voi_training_103800_0004F,0,2,0,0,0,0,1618282800
1038,20005,"カレンが張り切りすぎないように、
ちゃーんと見守っててね☆",snd_voi_training_103800,5,1038006,2,1,0,snd_voi_training_103800_0005,0,0,0,0,0,0,1618282800
1038,20006,"カレン的にはなんでもアリかな。
好きにして、いいよ♪",snd_voi_training_103800,6,2001,2,1,0,snd_voi_training_103800_0006,0,0,0,0,0,0,1618282800
1038,20007,"今日はなにをしよっか。
お兄ちゃんの考え、聞かせて？",snd_voi_training_103800,7,1038018,2,1,0,snd_voi_training_103800_0007M,0,1,0,0,0,0,1618282800
1038,20107,"今日はなにをしよっか。
お姉ちゃんの考え、聞かせて？",snd_voi_training_103800,7,1038018,2,1,0,snd_voi_training_103800_0007F,0,2,0,0,0,0,1618282800
1038,20008,"んー…本当に今日やるの？
あんまりいい結果
出そうにない予感～。",snd_voi_training_103800,8,1038008,2,1,0,snd_voi_training_103800_0008,0,0,0,0,0,0,1618282800
1038,20009,"あんまりガッツリはやめよ？
疲れるのってカワイくないし。",snd_voi_training_103800,9,1038015,2,1,0,snd_voi_training_103800_0009,0,0,0,0,0,0,1618282800
1038,20010,"…あ、枝毛。
見た目に出てくると、
もうおしまいって感じ～…。",snd_voi_training_103800,10,1038008,2,1,0,snd_voi_training_103800_0010,0,0,0,0,0,0,1618282800
1038,20011,"お兄ちゃんの言いたいこと、全部
わかるよ。でも、カレンもウマ娘。
無理な時もあるってこと！",snd_voi_training_103800,11,10005,2,1,0,snd_voi_training_103800_0011M,0,1,0,0,0,0,1618282800
1038,20111,"お姉ちゃんの言いたいこと、全部
わかるよ。でも、カレンもウマ娘。
無理な時もあるってこと！",snd_voi_training_103800,11,10005,2,1,0,snd_voi_training_103800_0011F,0,2,0,0,0,0,1618282800
1038,20021,"え～、またレースなの？
ぷぅ、お兄ちゃんのいじわるっ。
…後でご褒美もらっちゃおーっと。",snd_voi_training_103800,12,1038002,2,1,0,snd_voi_training_103800_0012M,0,1,0,0,0,0,1618282800
1038,20121,"え～、またレースなの？
ぷぅ、お姉ちゃんのいじわるっ。
…後でご褒美もらっちゃおーっと。",snd_voi_training_103800,12,1038002,2,1,0,snd_voi_training_103800_0012F,0,2,0,0,0,0,1618282800
1038,20022,"…お兄ちゃん、カレンは確かに
体調もモチベ管理もテッペキだよ。
けど～…やりすぎっ！ぺしっ！",snd_voi_training_103800,13,5007,2,1,0,snd_voi_training_103800_0013M,0,1,10003,6300,0,0,1618282800
1038,20122,"…お姉ちゃん、カレンは確かに
体調もモチベ管理もテッペキだよ。
けど～…やりすぎっ！ぺしっ！",snd_voi_training_103800,13,5007,2,1,0,snd_voi_training_103800_0013F,0,2,10003,6300,0,0,1618282800
1038,20023,"うんうん、気分はとっても最高！
後はお兄ちゃんの『カワイイ』が
あれば、仕上げも完璧♪",snd_voi_training_103800,14,1038006,2,1,0,snd_voi_training_103800_0014M,0,1,0,0,0,0,1618282800
1038,20123,"うんうん、気分はとっても最高！
後はお姉ちゃんの『カワイイ』が
あれば、仕上げも完璧♪",snd_voi_training_103800,14,1038006,2,1,0,snd_voi_training_103800_0014F,0,2,0,0,0,0,1618282800
1038,20024,"よーしっ、決まりっ♪
今日の歓声は全部カレンのものっ！
みんなのこと、魅了してくるね☆",snd_voi_training_103800,15,3002,2,1,0,snd_voi_training_103800_0015,0,0,0,0,0,0,1618282800
1038,20025,"プランもイメージもばっちり。
後はカレンが走るだけ…ふふっ♪
勝つ以外、思いつかないかな。",snd_voi_training_103800,16,5001,2,1,0,snd_voi_training_103800_0016,0,0,0,0,0,0,1618282800
1038,20026,"お兄ちゃんっ、聞いて聞いて！
カレン、けっこう…いい感じかも♪
期待しちゃっていいよっ。",snd_voi_training_103800,17,1038001,2,1,0,snd_voi_training_103800_0017M,0,1,0,0,0,0,1618282800
1038,20126,"お姉ちゃんっ、聞いて聞いて！
カレン、けっこう…いい感じかも♪
期待しちゃっていいよっ。",snd_voi_training_103800,17,1038001,2,1,0,snd_voi_training_103800_0017F,0,2,0,0,0,0,1618282800
1038,20027,"『#今日はレース
#走る姿は可憐な花
#みんなの応援待ってるね♪』",snd_voi_training_103800,18,1038007,2,1,0,snd_voi_training_103800_0018,0,0,0,0,0,0,1618282800
1038,20028,"勝てそう…な気はするんだけど、
実際勝たなきゃカワイくないよね。
ほらほら、作戦詰めてこー♪",snd_voi_training_103800,19,5001,2,1,0,snd_voi_training_103800_0019,0,0,0,0,0,0,1618282800
1038,20029,"みんなの笑顔のために、
カレンがんばりまぁす♪",snd_voi_training_103800,20,1038000,2,1,0,snd_voi_training_103800_0020,0,0,0,0,0,0,1618282800
1038,20030,"お写真いっぱい撮ってねっ。
いつも通り、
カワイく走ってくるから！",snd_voi_training_103800,21,1038006,2,1,0,snd_voi_training_103800_0021,0,0,0,0,0,0,1618282800
1038,20031,"人がいっぱい集まるから、
レースって好きだよ♪
さ、カレンをアピールしなくちゃ！",snd_voi_training_103800,22,1038007,2,1,0,snd_voi_training_103800_0022,0,0,0,0,0,0,1618282800
1038,20032,"ふぅ…。ん？
えへへ、カレンなら平気だよ？
ちょっと深呼吸しただけっ。",snd_voi_training_103800,23,1038011,2,1,0,snd_voi_training_103800_0023,0,0,0,0,0,0,1618282800
1038,20033,"神様にお祈りしとくんだったな～。
カレンの魅力で、確実に
運を味方につけられたのに。",snd_voi_training_103800,24,5014,2,1,0,snd_voi_training_103800_0024,0,0,0,0,0,0,1618282800
1038,20034,"ん～…どう展開するか
カレンにも読めないけど、
意外となんとかなるかもね？",snd_voi_training_103800,25,10014,2,1,0,snd_voi_training_103800_0025,0,0,0,0,0,0,1618282800
1038,20035,"…大丈夫、カレンならやれる。
お兄ちゃんも、みんなも…
そう信じてるはずだから。",snd_voi_training_103800,26,1038810,2,1,0,snd_voi_training_103800_0026M,0,1,0,0,0,0,1618282800
1038,20135,"…大丈夫、カレンならやれる。
お姉ちゃんも、みんなも…
そう信じてるはずだから。",snd_voi_training_103800,26,1038810,2,1,0,snd_voi_training_103800_0026F,0,2,0,0,0,0,1618282800
1038,20036,"あのね、カレン本当はすごく…
ううん、なんでもないっ。
それじゃ、がんばってきまぁす♪",snd_voi_training_103800,27,1038004,2,1,0,snd_voi_training_103800_0027,0,0,1038001,4300,0,0,1618282800
1038,20037,"調子は微妙、確証もゼロ。
…これで勝てたら、カレンが
最強にカワイイって証明になるね？",snd_voi_training_103800,28,1038000,2,1,0,snd_voi_training_103800_0028,0,0,0,0,0,0,1618282800
1038,20038,がんばりまぁすっ。,snd_voi_training_103800,29,0,2,1,0,snd_voi_training_103800_0029,0,0,0,0,0,0,1618282800
1038,20039,はじめよっか♪,snd_voi_training_103800,30,0,2,1,0,snd_voi_training_103800_0030,0,0,0,0,0,0,1618282800
1038,20040,いくぞー☆,snd_voi_training_103800,31,0,2,1,0,snd_voi_training_103800_0031,0,0,0,0,0,0,1618282800
1038,20041,カワイくかしこくっ。,snd_voi_training_103800,32,0,2,1,0,snd_voi_training_103800_0032,0,0,0,0,0,0,1618282800
1038,20042,はぁ～…。,snd_voi_training_103800,33,0,2,1,0,snd_voi_training_103800_0033,0,0,0,0,0,0,1618282800
1038,20043,おしまーい。,snd_voi_training_103800,34,0,2,1,0,snd_voi_training_103800_0034,0,0,0,0,0,0,1618282800
1038,20046,デート、楽しもうね♪,snd_voi_training_103800,37,0,2,1,0,snd_voi_training_103800_0037,0,0,0,0,0,0,1618282800
1038,20047,キラキラ～♪,snd_voi_training_103800,38,0,2,1,0,snd_voi_training_103800_0038,0,0,0,0,0,0,1618282800
1038,20049,ありがとね、おにーちゃんっ。,snd_voi_training_103800,63,0,2,1,0,snd_voi_training_103800_0063M,0,1,0,0,0,0,1618282800
1038,20149,ありがとね、おねーちゃんっ。,snd_voi_training_103800,63,0,2,1,0,snd_voi_training_103800_0063F,0,2,0,0,0,0,1618282800
1038,20050,がんばったね、お兄ちゃん♪,snd_voi_training_103800,64,0,2,1,0,snd_voi_training_103800_0064M,0,1,0,0,0,0,1618282800
1038,20150,がんばったね、お姉ちゃん♪,snd_voi_training_103800,64,0,2,1,0,snd_voi_training_103800_0064F,0,2,0,0,0,0,1618282800
1038,30000,惜しいっ、けど上々♪,snd_voi_race_103800,0,0,3,1,0,snd_voi_race_103800_0000,0,0,0,0,0,0,1618282800
1038,30001,ギリギリセーフかな？,snd_voi_race_103800,1,0,3,1,0,snd_voi_race_103800_0001,0,0,0,0,0,0,1618282800
1038,30002,…次、がんばろっ♪,snd_voi_race_103800,2,0,3,1,0,snd_voi_race_103800_0002,0,0,0,0,0,0,1618282800
1038,30003,…カワイくな～い。,snd_voi_race_103800,3,0,3,1,0,snd_voi_race_103800_0003,0,0,0,0,0,0,1618282800
1038,60000,カレンのお歌で夢中にさせちゃお♪,snd_voi_live_103800,0,1038001,4,1,0,snd_voi_live_103800_0000,0,0,0,0,0,0,1618282800
1038,60001,らららる～♪うん、カワイイッ♪,snd_voi_live_103800,1,1038007,4,1,0,snd_voi_live_103800_0001,0,0,0,0,0,0,1618282800
1038,23015,はじめよっか♪,snd_voi_training_103800,30,1,2,0,0,snd_voi_training_103800_0030,0,0,0,0,0,0,1719370800
1038,100000,行ってきまーす☆,snd_voi_outgame_103800,6,0,7,1,0,snd_voi_outgame_103800_0006,0,0,0,0,0,0,1725937200
1038,100001,ただいま～♪,snd_voi_outgame_103800,7,0,7,1,0,snd_voi_outgame_103800_0007,0,0,0,0,0,0,1725937200
1038,70001,"初めて会った日から決めてたの。
カレンには…
あなたしかいないって♪",snd_voi_outgame_103800,1,1038006,7,1,0,snd_voi_outgame_103800_0001,0,0,0,0,0,0,1618282800
1038,90000,"お兄ちゃん、おはようっ！
今日のカレンも、
ばっちりカワイイでしょ♪",snd_voi_home_103801,0,1038001,1,1,0,snd_voi_home_103801_0000M,0,1,0,0,0,0,1618282800
1038,90100,"お姉ちゃん、おはようっ！
今日のカレンも、
ばっちりカワイイでしょ♪",snd_voi_home_103801,0,1038001,1,1,0,snd_voi_home_103801_0000F,0,2,0,0,0,0,1618282800
1038,90001,"朝のルーティーン？
起きてすぐお日さまにご挨拶かな！
今日もカレンを輝かせてねって☆",snd_voi_home_103801,1,5001,1,1,0,snd_voi_home_103801_0001,0,0,0,0,0,0,1618282800
1038,90002,"『#今日のおやつ　#悩みちゅう
#マカロン　#ケーキ　#パフェ
#カワイイ不足解消』…っと♪",snd_voi_home_103801,2,1038006,1,1,0,snd_voi_home_103801_0002,0,0,0,0,0,0,1618282800
1038,90003,"ん～…ちょっとねむい～…。
お兄ちゃん、抱き枕になる？
なーんて☆…今度ね♪",snd_voi_home_103801,3,1038811,1,1,0,snd_voi_home_103801_0003M,0,1,1038001,2500,0,0,1618282800
1038,90103,"ん～…ちょっとねむい～…。
お姉ちゃん、抱き枕になる？
なーんて☆…今度ね♪",snd_voi_home_103801,3,1038811,1,1,0,snd_voi_home_103801_0003F,0,2,1038001,2500,0,0,1618282800
1038,90004,"1日がんばったご褒美は、
カレンのキラキラスマイル♪
はい、独り占めさせてあげる！",snd_voi_home_103801,4,3002,1,1,0,snd_voi_home_103801_0004,0,0,0,0,0,0,1618282800
1038,90005,"夜更かししないで、早く寝よ？
そしたら、夢の中でも
カレンに会える…かも♪",snd_voi_home_103801,5,1038016,1,1,0,snd_voi_home_103801_0005,0,0,0,0,0,0,1618282800
1038,90006,"兄さんは、春にまつわる曲が
大好きだったの。だからカレンの
レパートリーも、春が多め！",snd_voi_home_103801,6,1038006,1,1,0,snd_voi_home_103801_0006,0,0,0,0,0,0,1618282800
1038,90007,"カレン、家でも学校でも暑いって
あんまり感じたことないかも。
気づくと扇がれてたから…かな？",snd_voi_home_103801,7,10000,1,1,0,snd_voi_home_103801_0007,0,0,0,0,0,0,1618282800
1038,90008,"色づくのは葉っぱだけじゃないよ？
例えば、お耳貸して～…ふぅ～♪
あははっ、ほら真っ赤になった♪",snd_voi_home_103801,8,1038007,1,1,0,snd_voi_home_103801_0008,0,0,0,0,0,0,1618282800
1038,90009,"はぁ～…カレン、凍っちゃいそう。
ねぇ、温めて？どうって、もちろん
あつ～い…おでんデートとかで♪",snd_voi_home_103801,9,1038005,1,1,0,snd_voi_home_103801_0009,0,0,3013,6800,0,0,1618282800
1038,91000,"そろそろ家族に定時報告しなきゃ。
カレンは今日も元気で、とびきり
カワイイよって知らせてあげるの！",snd_voi_home_103801,10,1038006,1,1,0,snd_voi_home_103801_0010,0,0,0,0,0,0,1618282800
1038,91001,"ウマスタのアイコン変えようかな？
フォトバイお兄ちゃんのカレン、
かなりカワイイしっ。愛かな♪",snd_voi_home_103801,11,5001,1,1,0,snd_voi_home_103801_0011M,0,1,0,0,0,0,1618282800
1038,91101,"ウマスタのアイコン変えようかな？
フォトバイお姉ちゃんのカレン、
かなりカワイイしっ。愛かな♪",snd_voi_home_103801,11,5001,1,1,0,snd_voi_home_103801_0011F,0,2,0,0,0,0,1618282800
1038,91002,"最近マヤちゃんとお買い物したの！
あの子センスいいし、なにより
勘がいいから助かるんだ～♪",snd_voi_home_103801,12,10001,1,1,0,snd_voi_home_103801_0012,0,0,0,0,0,0,1618282800
1038,91003,"ウマスタをいっぱい更新するのは、
カワイイを求めるみんなのため。
だから中毒じゃなくて、義務！",snd_voi_home_103801,13,1038000,1,1,0,snd_voi_home_103801_0013,0,0,0,0,0,0,1618282800
1038,91004,"嫌いなものってヒトが見える。
だからカレンはヒミツにするの。
そのほうが知りたくなるでしょ♪",snd_voi_home_103801,14,1038016,1,1,0,snd_voi_home_103801_0014,0,0,0,0,0,0,1618282800
1038,91005,"ひらひらで凝っててカワイイ衣装♪
SNSでも評判いいよ。
カレンにピッタリだって！",snd_voi_home_103801,15,1038007,1,1,0,snd_voi_home_103801_0015,0,0,0,0,0,0,1618282800
1038,91006,"みんなでお揃いの衣装でも、
カレンは全然気にしないよ？
その分中身が際立つもんね♪",snd_voi_home_103801,16,1038006,1,1,0,snd_voi_home_103801_0016,0,0,0,0,0,0,1618282800
1038,91007,"白黒ハッキリ、だけどカワイく。
カレンが挑む勝負は、
いつだってそうじゃなきゃ！",snd_voi_home_103801,17,1038001,1,1,0,snd_voi_home_103801_0017,0,0,0,0,0,0,1618282800
1038,91008,"みんな、カレンの勝負服は
意外とトリッキーだねって言うの。
…もくろみ通りだったりして♪",snd_voi_home_103801,18,2001,1,1,0,snd_voi_home_103801_0018,0,0,0,0,0,0,1618282800
1038,91009,"『#今日の夢　#過去は石器
#未来は並行世界まで　#ファンが
#増える夢　#正夢　#にするね』",snd_voi_home_103801,19,1038006,1,1,0,snd_voi_home_103801_0019,0,0,0,0,0,0,1618282800
1038,91010,"お外でランチできたらいいのにな。
たまには静かなところで、ぼーっと
…する横顔を見せてあげたーい♪",snd_voi_home_103801,20,1038001,1,1,0,snd_voi_home_103801_0020,0,0,0,0,0,0,1618282800
1038,91011,"カレンがうとうとしだしたら、
こそっと肩を抱いてもいいよ？
見て見ぬフリ、してあげるから♪",snd_voi_home_103801,21,1038016,1,1,0,snd_voi_home_103801_0021,0,0,0,0,0,0,1618282800
1038,91012,"カレンを桜に例えたフォロワーさん
もいたなぁ。そんなに儚くないって
お兄ちゃんはわかってるよね。",snd_voi_home_103801,22,1038006,1,1,0,snd_voi_home_103801_0022M,0,1,0,0,0,0,1618282800
1038,91112,"カレンを桜に例えたフォロワーさん
もいたなぁ。そんなに儚くないって
お姉ちゃんはわかってるよね。",snd_voi_home_103801,22,1038006,1,1,0,snd_voi_home_103801_0022F,0,2,0,0,0,0,1618282800
1038,91013,"今年はどんな水着にしようかな。
そろそろビキニに挑戦したり…
えへっ、カレンにはまだ早いね♪",snd_voi_home_103801,23,1038001,1,1,0,snd_voi_home_103801_0023,0,0,0,0,0,0,1618282800
1038,91014,"お芋でも食べて帰る？
はふはふする姿はカワイイし、
両手で持つと小顔効果もあるよ！",snd_voi_home_103801,24,3002,1,1,0,snd_voi_home_103801_0024,0,0,0,0,0,0,1618282800
1038,91015,"雪は真っ白なキャンバス。
カレンなら…立ち止まるだけ。
後はみんなが好きに描くから♪",snd_voi_home_103801,25,5001,1,1,0,snd_voi_home_103801_0025,0,0,0,0,0,0,1618282800
1038,92000,"いっぱいがんばったら、お兄ちゃん
カレンをもっと大好きになる？
なら、がんばろうかな♪",snd_voi_training_103801,0,1038001,2,1,0,snd_voi_training_103801_0000M,0,1,0,0,0,0,1618282800
1038,92100,"いっぱいがんばったら、お姉ちゃん
カレンをもっと大好きになる？
なら、がんばろうかな♪",snd_voi_training_103801,0,1038001,2,1,0,snd_voi_training_103801_0000F,0,2,0,0,0,0,1618282800
1038,92001,"トレーニングって、頭も体も心も
使わなきゃだし、けっこう大変…
だからカワイく見せ甲斐があるの！",snd_voi_training_103801,1,1038007,2,1,0,snd_voi_training_103801_0001,0,0,0,0,0,0,1618282800
1038,92002,"たまにはお兄ちゃんも
いっしょにトレーニングしよ？
カレンが優しく教えてあげる♪",snd_voi_training_103801,2,1038006,2,1,0,snd_voi_training_103801_0002M,0,1,0,0,0,0,1618282800
1038,92102,"たまにはお姉ちゃんも
いっしょにトレーニングしよ？
カレンが優しく教えてあげる♪",snd_voi_training_103801,2,1038006,2,1,0,snd_voi_training_103801_0002F,0,2,0,0,0,0,1618282800
1038,92003,"あ、そうだ！デート特訓はどう？
お出かけして、行く先々で
遊びながら…えー、ダメかぁ♪",snd_voi_training_103801,3,10001,2,1,0,snd_voi_training_103801_0003,0,0,0,0,0,0,1618282800
1038,92011,"フォームチェックの動画、後で
見せて～♪いいのがあったら、
ウマスタに上げたいの！",snd_voi_training_103801,4,1038006,2,1,0,snd_voi_training_103801_0004,0,0,0,0,0,0,1618282800
1038,92005,"キツ～いトレーニングはカレンの
性格に合わないけど～…
チャレンジする姿はウケるかも？",snd_voi_training_103801,5,1038001,2,1,0,snd_voi_training_103801_0005,0,0,0,0,3,0,1618282800
