id,item_exchange_top_id,disp_order,condition_type,condition_value_1,condition_value_2,change_item_limit_type,change_item_limit_num,change_unit_type,change_item_category,change_item_id,change_item_num,additional_piece_num,pay_item_category,pay_item_id,pay_item_num,price_change_group_id,start_date,end_date
1002002,1002,2,0,0,0,1,2,0,164,149,1,0,91,59,4000000,180,1759762800,1769828399
1002003,1002,3,0,0,0,1,2,0,164,150,1,0,91,59,250000,190,1759762800,1769828399
1002004,1002,4,0,0,0,1,14,0,40,236,1,0,91,59,100000,200,1759762800,1769828399
1002005,1002,5,0,0,0,1,14,0,40,237,1,0,91,59,100000,200,1759762800,1769828399
1002006,1002,6,0,0,0,1,200,0,97,115,1,0,91,59,20000,210,1759762800,1769828399
1002007,1002,7,0,0,0,1,400,0,34,95,1,0,91,59,10000,220,1759762800,1769828399
1002008,1002,8,0,0,0,1,400,0,20,32,1,0,91,59,20000,230,1759762800,1769828399
1002009,1002,9,0,0,0,1,400,0,21,34,1,0,91,59,20000,230,1759762800,1769828399
1002010,1002,10,0,0,0,1,32,0,11,160,1,0,91,59,20000,240,1759762800,1769828399
1002011,1002,11,0,0,0,1,16,0,11,161,1,0,91,59,40000,250,1759762800,1769828399
1002012,1002,12,0,0,0,1,32,0,11,162,1,0,91,59,80000,260,1759762800,1769828399
1002013,1002,13,0,0,0,1,16,0,11,163,1,0,91,59,120000,270,1759762800,1769828399
1002014,1002,14,0,0,0,1,100,0,93,44,1,0,91,59,10000,280,1759762800,1769828399
1002015,1002,15,0,0,0,1,200,0,150,116,1,0,91,59,25000,310,1759762800,1769828399
1002016,1002,16,0,0,0,1,200,0,150,117,1,0,91,59,25000,310,1759762800,1769828399
1002017,1002,17,0,0,0,1,200,0,150,118,1,0,91,59,25000,310,1759762800,1769828399
1002018,1002,18,0,0,0,1,200,0,150,119,1,0,91,59,25000,310,1759762800,1769828399
1002019,1002,19,0,0,0,1,200,0,150,120,1,0,91,59,25000,310,1759762800,1769828399
1002020,1002,20,0,0,0,1,200,0,11,1,1,0,91,59,5000,290,1759762800,1769828399
1002021,1002,21,0,0,0,1,200,0,11,4,1,0,91,59,5000,290,1759762800,1769828399
1002022,1002,22,0,0,0,1,200,0,11,7,1,0,91,59,5000,290,1759762800,1769828399
1002023,1002,23,0,0,0,1,200,0,11,10,1,0,91,59,5000,290,1759762800,1769828399
1002024,1002,24,0,0,0,1,200,0,11,13,1,0,91,59,5000,290,1759762800,1769828399
1002025,1002,25,0,0,0,1,200,0,11,69,1,0,91,59,20000,300,1759762800,1769828399
1002026,1002,26,0,0,0,1,200,0,11,70,1,0,91,59,20000,300,1759762800,1769828399
1002027,1002,27,0,0,0,1,200,0,11,71,1,0,91,59,20000,300,1759762800,1769828399
1002028,1002,28,0,0,0,1,200,0,11,72,1,0,91,59,20000,300,1759762800,1769828399
1002029,1002,29,0,0,0,1,200,0,11,73,1,0,91,59,20000,300,1759762800,1769828399
1002030,1002,30,0,0,0,1,200,0,11,74,1,0,91,59,20000,300,1759762800,1769828399
1002031,1002,31,0,0,0,1,200,0,11,75,1,0,91,59,20000,300,1759762800,1769828399
1002032,1002,32,0,0,0,1,200,0,11,76,1,0,91,59,20000,300,1759762800,1769828399
1002033,1002,33,0,0,0,1,200,0,11,77,1,0,91,59,20000,300,1759762800,1769828399
1002034,1002,34,0,0,0,1,200,0,11,78,1,0,91,59,20000,300,1759762800,1769828399
1002035,1002,35,0,0,0,1,200,0,11,79,1,0,91,59,20000,300,1759762800,1769828399
1002036,1002,36,0,0,0,1,200,0,11,80,1,0,91,59,20000,300,1759762800,1769828399
1002037,1002,37,0,0,0,1,200,0,11,81,1,0,91,59,20000,300,1759762800,1769828399
1002038,1002,38,0,0,0,1,200,0,11,82,1,0,91,59,20000,300,1759762800,1769828399
1002039,1002,39,0,0,0,1,200,0,11,83,1,0,91,59,20000,300,1759762800,1769828399
1002040,1002,40,0,0,0,1,200,0,11,84,1,0,91,59,20000,300,1759762800,1769828399
1002041,1002,41,0,0,0,1,200,0,11,85,1,0,91,59,20000,300,1759762800,1769828399
1002042,1002,42,0,0,0,1,200,0,11,86,1,0,91,59,20000,300,1759762800,1769828399
1002043,1002,43,0,0,0,1,200,0,11,87,1,0,91,59,20000,300,1759762800,1769828399
1002044,1002,44,0,0,0,1,200,0,11,88,1,0,91,59,20000,300,1759762800,1769828399
1002045,1002,45,0,0,0,1,200,0,11,89,1,0,91,59,20000,300,1759762800,1769828399
1002046,1002,46,0,0,0,1,200,0,11,90,1,0,91,59,20000,300,1759762800,1769828399
1002047,1002,47,0,0,0,1,200,0,11,91,1,0,91,59,20000,300,1759762800,1769828399
1002048,1002,48,0,0,0,1,200,0,11,92,1,0,91,59,20000,300,1759762800,1769828399
1002049,1002,49,0,0,0,1,200,0,11,101,1,0,91,59,20000,300,1759762800,1769828399
1002050,1002,50,0,0,0,1,200,0,11,102,1,0,91,59,20000,300,1759762800,1769828399
1002051,1002,51,0,0,0,1,200,0,11,103,1,0,91,59,20000,300,1759762800,1769828399
1002052,1002,52,0,0,0,1,200,0,11,104,1,0,91,59,20000,300,1759762800,1769828399
1002053,1002,53,0,0,0,1,200,0,11,105,1,0,91,59,20000,300,1759762800,1769828399
1002054,1002,54,0,0,0,1,200,0,11,106,1,0,91,59,20000,300,1759762800,1769828399
1002055,1002,55,0,0,0,1,200,0,11,175,1,0,91,59,20000,300,1759762800,1769828399
1002056,1002,56,0,0,0,1,200,0,11,176,1,0,91,59,20000,300,1759762800,1769828399
1002057,1002,57,0,0,0,1,200,0,11,177,1,0,91,59,20000,300,1759762800,1769828399
1002058,1002,58,0,0,0,1,200,0,11,179,1,0,91,59,20000,300,1759762800,1769828399
1003000,1003,0,0,0,0,1,3,0,98,296,1,0,91,59,5000000,320,1759762800,2542978799
1003001,1003,1,0,0,0,0,0,0,190,287,1,0,91,59,10000000,0,1759762800,2542978799
2000101,20001,101,0,0,0,1,1,0,164,149,1,0,166,159,60000,0,1641870000,1642733999
2000102,20001,102,0,0,0,1,1,0,164,150,1,0,166,159,30000,0,1641870000,1642733999
2000103,20001,201,0,0,0,1,3,0,40,41,1,0,166,159,12000,0,1641870000,1642733999
2000104,20001,202,0,0,0,1,3,0,40,111,1,0,166,159,12000,0,1641870000,1642733999
2000105,20001,301,0,0,0,1,10,0,97,115,1,0,166,159,3000,0,1641870000,1642733999
2000106,20001,401,0,0,0,1,10,0,102,101101,1,0,166,159,1500,0,1641870000,1642733999
2000107,20001,402,0,0,0,1,10,0,102,106101,1,0,166,159,1500,0,1641870000,1642733999
2000108,20001,403,0,0,0,1,10,0,102,102001,1,0,166,159,1500,0,1641870000,1642733999
2000109,20001,404,0,0,0,1,10,0,102,100101,1,0,166,159,1500,0,1641870000,1642733999
2000110,20001,405,0,0,0,1,10,0,102,101401,1,0,166,159,1500,0,1641870000,1642733999
2000111,20001,406,0,0,0,1,10,0,102,101402,1,0,166,159,1500,0,1641870000,1642733999
2000112,20001,501,0,0,0,1,10,0,34,95,1,0,166,159,2500,0,1641870000,1642733999
2000114,20001,502,0,0,0,1,10,0,150,116,1,0,166,159,1500,0,1641870000,1642733999
2000115,20001,601,0,0,0,0,0,0,91,59,1000,0,166,159,4000,0,1641870000,1642733999
2000116,20001,602,0,0,0,0,0,0,30,110,500,0,166,159,4000,0,1641870000,1642733999
2000117,20001,603,0,0,0,0,0,0,11,75,1,0,166,159,10000,0,1641870000,1642733999
2000118,20001,604,0,0,0,0,0,0,11,78,1,0,166,159,10000,0,1641870000,1642733999
2000119,20001,605,0,0,0,0,0,0,11,87,1,0,166,159,10000,0,1641870000,1642733999
2000120,20001,606,0,0,0,0,0,0,11,80,1,0,166,159,10000,0,1641870000,1642733999
2000121,20001,607,0,0,0,0,0,0,11,91,1,0,166,159,10000,0,1641870000,1642733999
2000122,20001,608,0,0,0,0,0,0,11,4,1,0,166,159,2000,0,1641870000,1642733999
2000123,5002,1,0,0,0,0,0,0,50,100101,1,60,41,164,1,0,1645671600,2542978799
2000124,5002,2,0,0,0,0,0,0,50,100102,1,60,41,164,1,0,1645671600,2542978799
2000125,5002,3,0,0,0,0,0,0,50,100201,1,60,41,164,1,0,1645671600,2542978799
2000126,5002,4,0,0,0,0,0,0,50,100301,1,60,41,164,1,0,1645671600,2542978799
2000127,5002,5,0,0,0,0,0,0,50,100302,1,60,41,164,1,0,1645671600,2542978799
2000128,5002,6,0,0,0,0,0,0,50,100401,1,60,41,164,1,0,1645671600,2542978799
2000129,5002,7,0,0,0,0,0,0,50,100402,1,60,41,164,1,0,1645671600,2542978799
2000130,5002,8,0,0,0,0,0,0,50,100501,1,60,41,164,1,0,1645671600,2542978799
2000131,5002,9,0,0,0,0,0,0,50,100601,1,60,41,164,1,0,1645671600,2542978799
2000132,5002,10,0,0,0,0,0,0,50,100602,1,60,41,164,1,0,1645671600,2542978799
2000133,5002,11,0,0,0,0,0,0,50,101001,1,60,41,164,1,0,1645671600,2542978799
2000134,5002,12,0,0,0,0,0,0,50,101102,1,60,41,164,1,0,1645671600,2542978799
2000135,5002,13,0,0,0,0,0,0,50,101201,1,60,41,164,1,0,1645671600,2542978799
2000136,5002,14,0,0,0,0,0,0,50,101301,1,60,41,164,1,0,1645671600,2542978799
2000137,5002,15,0,0,0,0,0,0,50,101302,1,60,41,164,1,0,1645671600,2542978799
2000138,5002,16,0,0,0,0,0,0,50,101402,1,60,41,164,1,0,1645671600,2542978799
2000139,5002,17,0,0,0,0,0,0,50,101501,1,60,41,164,1,0,1645671600,2542978799
2000140,5002,18,0,0,0,0,0,0,50,101502,1,60,41,164,1,0,1645671600,2542978799
2000141,5002,19,0,0,0,0,0,0,50,101601,1,60,41,164,1,0,1645671600,2542978799
2000142,5002,20,0,0,0,0,0,0,50,101701,1,60,41,164,1,0,1645671600,2542978799
2000143,5002,21,0,0,0,0,0,0,50,101702,1,60,41,164,1,0,1645671600,2542978799
2000144,5002,22,0,0,0,0,0,0,50,101802,1,60,41,164,1,0,1645671600,2542978799
2000145,5002,23,0,0,0,0,0,0,50,101901,1,60,41,164,1,0,1645671600,2542978799
2000146,5002,24,0,0,0,0,0,0,50,102001,1,60,41,164,1,0,1645671600,2542978799
2000147,5002,25,0,0,0,0,0,0,50,102101,1,60,41,164,1,0,1645671600,2542978799
2000148,5002,26,0,0,0,0,0,0,50,102201,1,60,41,164,1,0,1645671600,2542978799
2000149,5002,27,0,0,0,0,0,0,50,102301,1,60,41,164,1,0,1645671600,2542978799
2000150,5002,28,0,0,0,0,0,0,50,102302,1,60,41,164,1,0,1645671600,2542978799
2000151,5002,29,0,0,0,0,0,0,50,102402,1,60,41,164,1,0,1645671600,2542978799
2000152,5002,30,0,0,0,0,0,0,50,102501,1,60,41,164,1,0,1645671600,2542978799
2000153,5002,31,0,0,0,0,0,0,50,102601,1,60,41,164,1,0,1645671600,2542978799
2000154,5002,32,0,0,0,0,0,0,50,102801,1,60,41,164,1,0,1645671600,2542978799
2000155,5002,33,0,0,0,0,0,0,50,103001,1,60,41,164,1,0,1645671600,2542978799
2000156,5002,34,0,0,0,0,0,0,50,103002,1,60,41,164,1,0,1645671600,2542978799
2000157,5002,35,0,0,0,0,0,0,50,103701,1,60,41,164,1,0,1645671600,2542978799
2000158,5002,36,0,0,0,0,0,0,50,103801,1,60,41,164,1,0,1645671600,2542978799
2000159,5002,37,0,0,0,0,0,0,50,103901,1,60,41,164,1,0,1645671600,2542978799
2000160,5002,38,0,0,0,0,0,0,50,104001,1,60,41,164,1,0,1645671600,2542978799
2000161,5002,39,0,0,0,0,0,0,50,104002,1,60,41,164,1,0,1645671600,2542978799
2000162,5002,40,0,0,0,0,0,0,50,104502,1,60,41,164,1,0,1645671600,2542978799
2000163,5002,41,0,0,0,0,0,0,50,104601,1,60,41,164,1,0,1645671600,2542978799
2000164,5002,42,0,0,0,0,0,0,50,104801,1,60,41,164,1,0,1645671600,2542978799
2000165,5002,43,0,0,0,0,0,0,50,105001,1,60,41,164,1,0,1645671600,2542978799
2000166,5002,44,0,0,0,0,0,0,50,105202,1,60,41,164,1,0,1645671600,2542978799
2000167,5002,45,0,0,0,0,0,0,50,105602,1,60,41,164,1,0,1645671600,2542978799
2000168,5002,46,0,0,0,0,0,0,50,105801,1,60,41,164,1,0,1645671600,2542978799
2000169,5002,47,0,0,0,0,0,0,50,105901,1,60,41,164,1,0,1645671600,2542978799
2000176,5502,1,0,0,0,0,0,0,51,30001,1,0,42,165,1,0,1645671600,2542978799
2000177,5502,2,0,0,0,0,0,0,51,30002,1,0,42,165,1,0,1645671600,2542978799
2000178,5502,3,0,0,0,0,0,0,51,30003,1,0,42,165,1,0,1645671600,2542978799
2000179,5502,4,0,0,0,0,0,0,51,30004,1,0,42,165,1,0,1645671600,2542978799
2000180,5502,5,0,0,0,0,0,0,51,30005,1,0,42,165,1,0,1645671600,2542978799
2000181,5502,6,0,0,0,0,0,0,51,30006,1,0,42,165,1,0,1645671600,2542978799
2000182,5502,7,0,0,0,0,0,0,51,30007,1,0,42,165,1,0,1645671600,2542978799
2000183,5502,8,0,0,0,0,0,0,51,30008,1,0,42,165,1,0,1645671600,2542978799
2000184,5502,9,0,0,0,0,0,0,51,30009,1,0,42,165,1,0,1645671600,2542978799
2000185,5502,10,0,0,0,0,0,0,51,30010,1,0,42,165,1,0,1645671600,2542978799
2000186,5502,11,0,0,0,0,0,0,51,30011,1,0,42,165,1,0,1645671600,2542978799
2000187,5502,12,0,0,0,0,0,0,51,30012,1,0,42,165,1,0,1645671600,2542978799
2000188,5502,13,0,0,0,0,0,0,51,30013,1,0,42,165,1,0,1645671600,2542978799
2000189,5502,14,0,0,0,0,0,0,51,30014,1,0,42,165,1,0,1645671600,2542978799
2000190,5502,15,0,0,0,0,0,0,51,30015,1,0,42,165,1,0,1645671600,2542978799
2000191,5502,16,0,0,0,0,0,0,51,30016,1,0,42,165,1,0,1645671600,2542978799
2000192,5502,17,0,0,0,0,0,0,51,30017,1,0,42,165,1,0,1645671600,2542978799
2000193,5502,18,0,0,0,0,0,0,51,30018,1,0,42,165,1,0,1645671600,2542978799
2000194,5502,19,0,0,0,0,0,0,51,30020,1,0,42,165,1,0,1645671600,2542978799
2000195,5502,20,0,0,0,0,0,0,51,30021,1,0,42,165,1,0,1645671600,2542978799
2000196,5502,21,0,0,0,0,0,0,51,30024,1,0,42,165,1,0,1645671600,2542978799
2000197,5502,22,0,0,0,0,0,0,51,30026,1,0,42,165,1,0,1645671600,2542978799
2000198,5502,23,0,0,0,0,0,0,51,30027,1,0,42,165,1,0,1645671600,2542978799
2000199,5502,24,0,0,0,0,0,0,51,30028,1,0,42,165,1,0,1645671600,2542978799
2000200,5502,25,0,0,0,0,0,0,51,30029,1,0,42,165,1,0,1645671600,2542978799
2000201,5502,26,0,0,0,0,0,0,51,30031,1,0,42,165,1,0,1645671600,2542978799
2000202,5502,27,0,0,0,0,0,0,51,30032,1,0,42,165,1,0,1645671600,2542978799
2000203,5502,28,0,0,0,0,0,0,51,30034,1,0,42,165,1,0,1645671600,2542978799
2000204,5502,29,0,0,0,0,0,0,51,30036,1,0,42,165,1,0,1645671600,2542978799
2000205,5502,30,0,0,0,0,0,0,51,30038,1,0,42,165,1,0,1645671600,2542978799
2000206,5502,31,0,0,0,0,0,0,51,30039,1,0,42,165,1,0,1645671600,2542978799
2000207,5502,32,0,0,0,0,0,0,51,30040,1,0,42,165,1,0,1645671600,2542978799
2000208,5502,33,0,0,0,0,0,0,51,30042,1,0,42,165,1,0,1645671600,2542978799
2000209,5502,34,0,0,0,0,0,0,51,30043,1,0,42,165,1,0,1645671600,2542978799
2000210,5502,35,0,0,0,0,0,0,51,30045,1,0,42,165,1,0,1645671600,2542978799
2000211,5502,36,0,0,0,0,0,0,51,30046,1,0,42,165,1,0,1645671600,2542978799
2000212,5502,37,0,0,0,0,0,0,51,30048,1,0,42,165,1,0,1645671600,2542978799
2000213,5502,38,0,0,0,0,0,0,51,30054,1,0,42,165,1,0,1645671600,2542978799
2000214,5502,39,0,0,0,0,0,0,51,30055,1,0,42,165,1,0,1645671600,2542978799
2000215,5502,40,0,0,0,0,0,0,51,30056,1,0,42,165,1,0,1645671600,2542978799
2000220,5502,45,0,0,0,0,0,0,51,30063,1,0,42,165,1,0,1645671600,2542978799
2000221,5502,46,0,0,0,0,0,0,51,30064,1,0,42,165,1,0,1645671600,2542978799
2000222,5502,47,0,0,0,0,0,0,51,30065,1,0,42,165,1,0,1645671600,2542978799
2000223,5502,48,0,0,0,0,0,0,51,30068,1,0,42,165,1,0,1645671600,2542978799
2000224,5502,49,0,0,0,0,0,0,51,30069,1,0,42,165,1,0,1645671600,2542978799
2000225,5502,50,0,0,0,0,0,0,51,30071,1,0,42,165,1,0,1645671600,2542978799
2000226,5502,51,0,0,0,0,0,0,51,30072,1,0,42,165,1,0,1645671600,2542978799
2000227,5502,52,0,0,0,0,0,0,51,30073,1,0,42,165,1,0,1645671600,2542978799
2000228,5502,53,0,0,0,0,0,0,51,30075,1,0,42,165,1,0,1645671600,2542978799
2000229,5502,54,0,0,0,0,0,0,51,30077,1,0,42,165,1,0,1645671600,2542978799
2000230,5502,55,0,0,0,0,0,0,51,30078,1,0,42,165,1,0,1645671600,2542978799
2000231,20002,101,0,0,0,1,1,0,164,149,1,0,166,159,30000,0,1649991600,1650855599
2000232,20002,102,0,0,0,1,1,0,164,150,1,0,166,159,15000,0,1649991600,1650855599
2000233,20002,201,0,0,0,1,3,0,40,41,1,0,166,159,6000,0,1649991600,1650855599
2000234,20002,202,0,0,0,1,3,0,40,111,1,0,166,159,6000,0,1649991600,1650855599
2000235,20002,301,0,0,0,1,10,0,97,115,1,0,166,159,1500,0,1649991600,1650855599
2000236,20002,401,0,0,0,1,10,0,102,103501,1,0,166,159,700,0,1649991600,1650855599
2000237,20002,402,0,0,0,1,10,0,102,103201,1,0,166,159,700,0,1649991600,1650855599
2000238,20002,403,0,0,0,1,10,0,102,100501,1,0,166,159,700,0,1649991600,1650855599
2000239,20002,404,0,0,0,1,10,0,102,100301,1,0,166,159,700,0,1649991600,1650855599
2000240,20002,405,0,0,0,1,10,0,102,101701,1,0,166,159,700,0,1649991600,1650855599
2000241,20002,406,0,0,0,1,10,0,102,101702,1,0,166,159,700,0,1649991600,1650855599
2000242,20002,501,0,0,0,1,10,0,34,95,1,0,166,159,1200,0,1649991600,1650855599
2000243,20002,502,0,0,0,1,10,0,150,116,1,0,166,159,700,0,1649991600,1650855599
2000244,20002,601,0,0,0,0,0,0,91,59,1000,0,166,159,2000,0,1649991600,1650855599
2000245,20002,602,0,0,0,0,0,0,30,110,500,0,166,159,2000,0,1649991600,1650855599
2000246,20002,603,0,0,0,0,0,0,11,73,1,0,166,159,5000,0,1649991600,1650855599
2000247,20002,604,0,0,0,0,0,0,11,83,1,0,166,159,5000,0,1649991600,1650855599
2000248,20002,605,0,0,0,0,0,0,11,84,1,0,166,159,5000,0,1649991600,1650855599
2000249,20002,606,0,0,0,0,0,0,11,87,1,0,166,159,5000,0,1649991600,1650855599
2000250,20002,607,0,0,0,0,0,0,11,91,1,0,166,159,5000,0,1649991600,1650855599
2000251,20002,608,0,0,0,0,0,0,11,7,1,0,166,159,1000,0,1649991600,1650855599
2000252,5503,1,0,0,0,0,0,0,51,30001,1,0,42,178,1,0,1660618800,2542978799
2000253,5503,2,0,0,0,0,0,0,51,30002,1,0,42,178,1,0,1660618800,2542978799
2000254,5503,3,0,0,0,0,0,0,51,30003,1,0,42,178,1,0,1660618800,2542978799
2000255,5503,4,0,0,0,0,0,0,51,30004,1,0,42,178,1,0,1660618800,2542978799
2000256,5503,5,0,0,0,0,0,0,51,30005,1,0,42,178,1,0,1660618800,2542978799
2000257,5503,6,0,0,0,0,0,0,51,30006,1,0,42,178,1,0,1660618800,2542978799
2000258,5503,7,0,0,0,0,0,0,51,30007,1,0,42,178,1,0,1660618800,2542978799
2000259,5503,8,0,0,0,0,0,0,51,30008,1,0,42,178,1,0,1660618800,2542978799
2000260,5503,9,0,0,0,0,0,0,51,30009,1,0,42,178,1,0,1660618800,2542978799
2000261,5503,10,0,0,0,0,0,0,51,30010,1,0,42,178,1,0,1660618800,2542978799
2000262,5503,11,0,0,0,0,0,0,51,30011,1,0,42,178,1,0,1660618800,2542978799
2000263,5503,12,0,0,0,0,0,0,51,30012,1,0,42,178,1,0,1660618800,2542978799
2000264,5503,13,0,0,0,0,0,0,51,30013,1,0,42,178,1,0,1660618800,2542978799
2000265,5503,14,0,0,0,0,0,0,51,30014,1,0,42,178,1,0,1660618800,2542978799
2000266,5503,15,0,0,0,0,0,0,51,30015,1,0,42,178,1,0,1660618800,2542978799
2000267,5503,16,0,0,0,0,0,0,51,30016,1,0,42,178,1,0,1660618800,2542978799
2000268,5503,17,0,0,0,0,0,0,51,30017,1,0,42,178,1,0,1660618800,2542978799
2000269,5503,18,0,0,0,0,0,0,51,30018,1,0,42,178,1,0,1660618800,2542978799
2000270,5503,19,0,0,0,0,0,0,51,30020,1,0,42,178,1,0,1660618800,2542978799
2000271,5503,20,0,0,0,0,0,0,51,30021,1,0,42,178,1,0,1660618800,2542978799
2000272,5503,21,0,0,0,0,0,0,51,30024,1,0,42,178,1,0,1660618800,2542978799
2000273,5503,22,0,0,0,0,0,0,51,30026,1,0,42,178,1,0,1660618800,2542978799
2000274,5503,23,0,0,0,0,0,0,51,30027,1,0,42,178,1,0,1660618800,2542978799
2000275,5503,24,0,0,0,0,0,0,51,30028,1,0,42,178,1,0,1660618800,2542978799
2000276,5503,25,0,0,0,0,0,0,51,30029,1,0,42,178,1,0,1660618800,2542978799
2000277,5503,26,0,0,0,0,0,0,51,30031,1,0,42,178,1,0,1660618800,2542978799
2000278,5503,27,0,0,0,0,0,0,51,30032,1,0,42,178,1,0,1660618800,2542978799
2000279,5503,38,0,0,0,0,0,0,51,30034,1,0,42,178,1,0,1660618800,2542978799
2000280,5503,39,0,0,0,0,0,0,51,30036,1,0,42,178,1,0,1660618800,2542978799
2000281,5503,28,0,0,0,0,0,0,51,30038,1,0,42,178,1,0,1660618800,2542978799
2000282,5503,29,0,0,0,0,0,0,51,30039,1,0,42,178,1,0,1660618800,2542978799
2000283,5503,30,0,0,0,0,0,0,51,30040,1,0,42,178,1,0,1660618800,2542978799
2000284,5503,31,0,0,0,0,0,0,51,30042,1,0,42,178,1,0,1660618800,2542978799
2000285,5503,43,0,0,0,0,0,0,51,30043,1,0,42,178,1,0,1660618800,2542978799
2000286,5503,35,0,0,0,0,0,0,51,30045,1,0,42,178,1,0,1660618800,2542978799
2000287,5503,36,0,0,0,0,0,0,51,30046,1,0,42,178,1,0,1660618800,2542978799
2000288,5503,34,0,0,0,0,0,0,51,30048,1,0,42,178,1,0,1660618800,2542978799
2000289,5503,37,0,0,0,0,0,0,51,30054,1,0,42,178,1,0,1660618800,2542978799
2000290,5503,32,0,0,0,0,0,0,51,30055,1,0,42,178,1,0,1660618800,2542978799
2000291,5503,33,0,0,0,0,0,0,51,30056,1,0,42,178,1,0,1660618800,2542978799
2000292,5503,40,0,0,0,0,0,0,51,30063,1,0,42,178,1,0,1660618800,2542978799
2000293,5503,41,0,0,0,0,0,0,51,30064,1,0,42,178,1,0,1660618800,2542978799
2000294,5503,42,0,0,0,0,0,0,51,30065,1,0,42,178,1,0,1660618800,2542978799
2000295,5503,44,0,0,0,0,0,0,51,30068,1,0,42,178,1,0,1660618800,2542978799
2000296,5503,45,0,0,0,0,0,0,51,30069,1,0,42,178,1,0,1660618800,2542978799
2000297,5503,46,0,0,0,0,0,0,51,30071,1,0,42,178,1,0,1660618800,2542978799
2000298,5503,47,0,0,0,0,0,0,51,30072,1,0,42,178,1,0,1660618800,2542978799
2000299,5503,48,0,0,0,0,0,0,51,30073,1,0,42,178,1,0,1660618800,2542978799
2000300,5503,49,0,0,0,0,0,0,51,30075,1,0,42,178,1,0,1660618800,2542978799
2000301,5503,50,0,0,0,0,0,0,51,30077,1,0,42,178,1,0,1660618800,2542978799
2000302,5503,51,0,0,0,0,0,0,51,30078,1,0,42,178,1,0,1660618800,2542978799
2000303,5503,52,0,0,0,0,0,0,51,30080,1,0,42,178,1,0,1660618800,2542978799
2000304,5503,53,0,0,0,0,0,0,51,30082,1,0,42,178,1,0,1660618800,2542978799
2000305,5503,54,0,0,0,0,0,0,51,30083,1,0,42,178,1,0,1660618800,2542978799
2000306,5503,55,0,0,0,0,0,0,51,30085,1,0,42,178,1,0,1660618800,2542978799
2000307,5503,56,0,0,0,0,0,0,51,30086,1,0,42,178,1,0,1660618800,2542978799
2000308,5503,57,0,0,0,0,0,0,51,30089,1,0,42,178,1,0,1660618800,2542978799
2000309,5503,58,0,0,0,0,0,0,51,30090,1,0,42,178,1,0,1660618800,2542978799
2000310,5503,59,0,0,0,0,0,0,51,30091,1,0,42,178,1,0,1660618800,2542978799
2000311,5503,60,0,0,0,0,0,0,51,30093,1,0,42,178,1,0,1660618800,2542978799
2000312,5503,61,0,0,0,0,0,0,51,30094,1,0,42,178,1,0,1660618800,2542978799
2000313,5503,62,0,0,0,0,0,0,51,30095,1,0,42,178,1,0,1660618800,2542978799
2000314,5503,63,0,0,0,0,0,0,51,30097,1,0,42,178,1,0,1660618800,2542978799
2000315,5503,64,0,0,0,0,0,0,51,30098,1,0,42,178,1,0,1660618800,2542978799
2000316,5503,65,0,0,0,0,0,0,51,30099,1,0,42,178,1,0,1660618800,2542978799
2000317,5503,66,0,0,0,0,0,0,51,30053,1,0,42,178,1,0,1660618800,2542978799
2000318,5503,67,0,0,0,0,0,0,51,30102,1,0,42,178,1,0,1660618800,2542978799
2000319,5503,68,0,0,0,0,0,0,51,30103,1,0,42,178,1,0,1660618800,2542978799
2000320,5503,69,0,0,0,0,0,0,51,30106,1,0,42,178,1,0,1660618800,2542978799
2000321,5503,70,0,0,0,0,0,0,51,30067,1,0,42,178,1,0,1660618800,2542978799
2000322,5503,71,0,0,0,0,0,0,51,30107,1,0,42,178,1,0,1660618800,2542978799
2000323,5503,72,0,0,0,0,0,0,51,30108,1,0,42,178,1,0,1660618800,2542978799
2000325,20003,101,0,0,0,1,1,0,164,149,1,0,166,159,30000,0,1674442800,1675306799
2000326,20003,102,0,0,0,1,1,0,164,150,1,0,166,159,15000,0,1674442800,1675306799
2000327,20003,201,0,0,0,1,3,0,40,41,1,0,166,159,6000,0,1674442800,1675306799
2000328,20003,202,0,0,0,1,3,0,40,111,1,0,166,159,6000,0,1674442800,1675306799
2000329,20003,301,0,0,0,1,10,0,97,115,1,0,166,159,1500,0,1674442800,1675306799
2000330,20003,401,0,0,0,1,10,0,102,102801,1,0,166,159,700,0,1674442800,1675306799
2000331,20003,402,0,0,0,1,10,0,102,105101,1,0,166,159,700,0,1674442800,1675306799
2000332,20003,403,0,0,0,1,10,0,102,101001,1,0,166,159,700,0,1674442800,1675306799
2000333,20003,404,0,0,0,1,10,0,102,105301,1,0,166,159,700,0,1674442800,1675306799
2000334,20003,405,0,0,0,1,10,0,102,103801,1,0,166,159,700,0,1674442800,1675306799
2000335,20003,406,0,0,0,1,10,0,102,103802,1,0,166,159,700,0,1674442800,1675306799
2000336,20003,501,0,0,0,1,10,0,34,95,1,0,166,159,1200,0,1674442800,1675306799
2000337,20003,502,0,0,0,1,10,0,150,116,1,0,166,159,700,0,1674442800,1675306799
2000338,20003,601,0,0,0,0,0,0,91,59,1000,0,166,159,2000,0,1674442800,1675306799
2000339,20003,602,0,0,0,0,0,0,30,110,500,0,166,159,2000,0,1674442800,1675306799
2000340,20003,603,0,0,0,0,0,0,11,89,1,0,166,159,5000,0,1674442800,1675306799
2000341,20003,604,0,0,0,0,0,0,11,72,1,0,166,159,5000,0,1674442800,1675306799
