id,champions_id,league_type,round_id,win_count,ranking,rate,reward_set_id,box_grade
718,15,2,5,0,3,10000,1572,6
719,15,2,5,0,2,10000,1573,7
720,15,2,5,0,1,10000,1574,8
721,16,1,1,0,0,10000,1601,0
722,16,1,1,1,0,10000,1602,1
723,16,1,1,2,0,10000,1603,2
724,16,1,1,3,0,10000,1604,3
725,16,1,1,4,0,10000,1605,4
726,16,1,1,5,0,10000,1606,5
727,16,1,2,0,0,10000,1607,0
728,16,1,2,1,0,10000,1608,1
729,16,1,2,2,0,10000,1609,2
730,16,1,2,3,0,10000,1610,3
731,16,1,2,4,0,10000,1611,4
732,16,1,2,5,0,10000,1612,5
733,16,1,3,0,0,10000,1613,0
734,16,1,3,1,0,10000,1614,1
735,16,1,3,2,0,10000,1615,2
736,16,1,3,3,0,10000,1616,3
737,16,1,3,4,0,10000,1617,4
738,16,1,3,5,0,10000,1618,5
739,16,1,4,0,3,10000,1619,6
740,16,1,4,0,2,10000,1620,7
741,16,1,4,0,1,10000,1621,8
742,16,1,5,0,3,10000,1622,6
743,16,1,5,0,2,10000,1623,7
744,16,1,5,0,1,10000,1624,8
745,16,2,1,0,0,10000,1651,0
746,16,2,1,1,0,10000,1652,1
747,16,2,1,2,0,10000,1653,2
748,16,2,1,3,0,10000,1654,3
749,16,2,1,4,0,10000,1655,4
750,16,2,1,5,0,10000,1656,5
751,16,2,2,0,0,10000,1657,0
752,16,2,2,1,0,10000,1658,1
753,16,2,2,2,0,10000,1659,2
754,16,2,2,3,0,10000,1660,3
755,16,2,2,4,0,10000,1661,4
756,16,2,2,5,0,10000,1662,5
757,16,2,3,0,0,10000,1663,0
758,16,2,3,1,0,10000,1664,1
759,16,2,3,2,0,10000,1665,2
760,16,2,3,3,0,10000,1666,3
761,16,2,3,4,0,10000,1667,4
762,16,2,3,5,0,10000,1668,5
763,16,2,4,0,3,10000,1669,6
764,16,2,4,0,2,10000,1670,7
765,16,2,4,0,1,10000,1671,8
766,16,2,5,0,3,10000,1672,6
767,16,2,5,0,2,10000,1673,7
768,16,2,5,0,1,10000,1674,8
769,17,1,1,0,0,10000,1701,0
770,17,1,1,1,0,10000,1702,1
771,17,1,1,2,0,10000,1703,2
772,17,1,1,3,0,10000,1704,3
773,17,1,1,4,0,10000,1705,4
774,17,1,1,5,0,10000,1706,5
775,17,1,2,0,0,10000,1707,0
776,17,1,2,1,0,10000,1708,1
777,17,1,2,2,0,10000,1709,2
778,17,1,2,3,0,10000,1710,3
779,17,1,2,4,0,10000,1711,4
780,17,1,2,5,0,10000,1712,5
781,17,1,3,0,0,10000,1713,0
782,17,1,3,1,0,10000,1714,1
783,17,1,3,2,0,10000,1715,2
784,17,1,3,3,0,10000,1716,3
785,17,1,3,4,0,10000,1717,4
786,17,1,3,5,0,10000,1718,5
787,17,1,4,0,3,10000,1719,6
788,17,1,4,0,2,10000,1720,7
789,17,1,4,0,1,10000,1721,8
790,17,1,5,0,3,10000,1722,6
791,17,1,5,0,2,10000,1723,7
792,17,1,5,0,1,10000,1724,8
793,17,2,1,0,0,10000,1751,0
794,17,2,1,1,0,10000,1752,1
795,17,2,1,2,0,10000,1753,2
796,17,2,1,3,0,10000,1754,3
797,17,2,1,4,0,10000,1755,4
798,17,2,1,5,0,10000,1756,5
799,17,2,2,0,0,10000,1757,0
800,17,2,2,1,0,10000,1758,1
801,17,2,2,2,0,10000,1759,2
802,17,2,2,3,0,10000,1760,3
803,17,2,2,4,0,10000,1761,4
804,17,2,2,5,0,10000,1762,5
805,17,2,3,0,0,10000,1763,0
806,17,2,3,1,0,10000,1764,1
807,17,2,3,2,0,10000,1765,2
808,17,2,3,3,0,10000,1766,3
809,17,2,3,4,0,10000,1767,4
810,17,2,3,5,0,10000,1768,5
811,17,2,4,0,3,10000,1769,6
812,17,2,4,0,2,10000,1770,7
813,17,2,4,0,1,10000,1771,8
814,17,2,5,0,3,10000,1772,6
815,17,2,5,0,2,10000,1773,7
816,17,2,5,0,1,10000,1774,8
817,18,1,1,0,0,10000,1801,0
818,18,1,1,1,0,10000,1802,1
819,18,1,1,2,0,10000,1803,2
820,18,1,1,3,0,10000,1804,3
821,18,1,1,4,0,10000,1805,4
822,18,1,1,5,0,10000,1806,5
823,18,1,2,0,0,10000,1807,0
824,18,1,2,1,0,10000,1808,1
825,18,1,2,2,0,10000,1809,2
826,18,1,2,3,0,10000,1810,3
827,18,1,2,4,0,10000,1811,4
828,18,1,2,5,0,10000,1812,5
829,18,1,3,0,0,10000,1813,0
830,18,1,3,1,0,10000,1814,1
831,18,1,3,2,0,10000,1815,2
832,18,1,3,3,0,10000,1816,3
833,18,1,3,4,0,10000,1817,4
834,18,1,3,5,0,10000,1818,5
835,18,1,4,0,3,10000,1819,6
836,18,1,4,0,2,10000,1820,7
837,18,1,4,0,1,10000,1821,8
838,18,1,5,0,3,10000,1822,6
839,18,1,5,0,2,10000,1823,7
840,18,1,5,0,1,10000,1824,8
841,18,2,1,0,0,10000,1851,0
842,18,2,1,1,0,10000,1852,1
843,18,2,1,2,0,10000,1853,2
844,18,2,1,3,0,10000,1854,3
845,18,2,1,4,0,10000,1855,4
846,18,2,1,5,0,10000,1856,5
847,18,2,2,0,0,10000,1857,0
848,18,2,2,1,0,10000,1858,1
849,18,2,2,2,0,10000,1859,2
850,18,2,2,3,0,10000,1860,3
851,18,2,2,4,0,10000,1861,4
852,18,2,2,5,0,10000,1862,5
853,18,2,3,0,0,10000,1863,0
854,18,2,3,1,0,10000,1864,1
855,18,2,3,2,0,10000,1865,2
856,18,2,3,3,0,10000,1866,3
857,18,2,3,4,0,10000,1867,4
858,18,2,3,5,0,10000,1868,5
859,18,2,4,0,3,10000,1869,6
860,18,2,4,0,2,10000,1870,7
861,18,2,4,0,1,10000,1871,8
862,18,2,5,0,3,10000,1872,6
863,18,2,5,0,2,10000,1873,7
864,18,2,5,0,1,10000,1874,8
865,19,1,1,0,0,10000,1901,0
866,19,1,1,1,0,10000,1902,1
867,19,1,1,2,0,10000,1903,2
868,19,1,1,3,0,10000,1904,3
869,19,1,1,4,0,10000,1905,4
870,19,1,1,5,0,10000,1906,5
871,19,1,2,0,0,10000,1907,0
872,19,1,2,1,0,10000,1908,1
873,19,1,2,2,0,10000,1909,2
874,19,1,2,3,0,10000,1910,3
875,19,1,2,4,0,10000,1911,4
876,19,1,2,5,0,10000,1912,5
877,19,1,3,0,0,10000,1913,0
878,19,1,3,1,0,10000,1914,1
879,19,1,3,2,0,10000,1915,2
880,19,1,3,3,0,10000,1916,3
881,19,1,3,4,0,10000,1917,4
882,19,1,3,5,0,10000,1918,5
883,19,1,4,0,3,10000,1919,6
884,19,1,4,0,2,10000,1920,7
885,19,1,4,0,1,10000,1921,8
886,19,1,5,0,3,10000,1922,6
887,19,1,5,0,2,10000,1923,7
888,19,1,5,0,1,10000,1924,8
889,19,2,1,0,0,10000,1951,0
890,19,2,1,1,0,10000,1952,1
891,19,2,1,2,0,10000,1953,2
892,19,2,1,3,0,10000,1954,3
893,19,2,1,4,0,10000,1955,4
894,19,2,1,5,0,10000,1956,5
895,19,2,2,0,0,10000,1957,0
896,19,2,2,1,0,10000,1958,1
897,19,2,2,2,0,10000,1959,2
898,19,2,2,3,0,10000,1960,3
899,19,2,2,4,0,10000,1961,4
900,19,2,2,5,0,10000,1962,5
901,19,2,3,0,0,10000,1963,0
902,19,2,3,1,0,10000,1964,1
903,19,2,3,2,0,10000,1965,2
904,19,2,3,3,0,10000,1966,3
905,19,2,3,4,0,10000,1967,4
906,19,2,3,5,0,10000,1968,5
907,19,2,4,0,3,10000,1969,6
908,19,2,4,0,2,10000,1970,7
909,19,2,4,0,1,10000,1971,8
910,19,2,5,0,3,10000,1972,6
911,19,2,5,0,2,10000,1973,7
912,19,2,5,0,1,10000,1974,8
913,20,1,1,0,0,10000,2001,0
914,20,1,1,1,0,10000,2002,1
915,20,1,1,2,0,10000,2003,2
916,20,1,1,3,0,10000,2004,3
917,20,1,1,4,0,10000,2005,4
918,20,1,1,5,0,10000,2006,5
919,20,1,2,0,0,10000,2007,0
920,20,1,2,1,0,10000,2008,1
921,20,1,2,2,0,10000,2009,2
922,20,1,2,3,0,10000,2010,3
923,20,1,2,4,0,10000,2011,4
924,20,1,2,5,0,10000,2012,5
925,20,1,3,0,0,10000,2013,0
926,20,1,3,1,0,10000,2014,1
927,20,1,3,2,0,10000,2015,2
928,20,1,3,3,0,10000,2016,3
929,20,1,3,4,0,10000,2017,4
930,20,1,3,5,0,10000,2018,5
931,20,1,4,0,3,10000,2019,6
932,20,1,4,0,2,10000,2020,7
933,20,1,4,0,1,10000,2021,8
934,20,1,5,0,3,10000,2022,6
935,20,1,5,0,2,10000,2023,7
936,20,1,5,0,1,10000,2024,8
937,20,2,1,0,0,10000,2051,0
938,20,2,1,1,0,10000,2052,1
939,20,2,1,2,0,10000,2053,2
940,20,2,1,3,0,10000,2054,3
941,20,2,1,4,0,10000,2055,4
942,20,2,1,5,0,10000,2056,5
943,20,2,2,0,0,10000,2057,0
944,20,2,2,1,0,10000,2058,1
945,20,2,2,2,0,10000,2059,2
946,20,2,2,3,0,10000,2060,3
947,20,2,2,4,0,10000,2061,4
948,20,2,2,5,0,10000,2062,5
949,20,2,3,0,0,10000,2063,0
950,20,2,3,1,0,10000,2064,1
951,20,2,3,2,0,10000,2065,2
952,20,2,3,3,0,10000,2066,3
953,20,2,3,4,0,10000,2067,4
954,20,2,3,5,0,10000,2068,5
955,20,2,4,0,3,10000,2069,6
956,20,2,4,0,2,10000,2070,7
957,20,2,4,0,1,10000,2071,8
958,20,2,5,0,3,10000,2072,6
959,20,2,5,0,2,10000,2073,7
960,20,2,5,0,1,10000,2074,8
961,21,1,1,0,0,10000,2101,0
962,21,1,1,1,0,10000,2102,1
963,21,1,1,2,0,10000,2103,2
964,21,1,1,3,0,10000,2104,3
965,21,1,1,4,0,10000,2105,4
966,21,1,1,5,0,10000,2106,5
967,21,1,2,0,0,10000,2107,0
968,21,1,2,1,0,10000,2108,1
969,21,1,2,2,0,10000,2109,2
970,21,1,2,3,0,10000,2110,3
971,21,1,2,4,0,10000,2111,4
972,21,1,2,5,0,10000,2112,5
973,21,1,3,0,0,10000,2113,0
974,21,1,3,1,0,10000,2114,1
975,21,1,3,2,0,10000,2115,2
976,21,1,3,3,0,10000,2116,3
977,21,1,3,4,0,10000,2117,4
978,21,1,3,5,0,10000,2118,5
979,21,1,4,0,3,10000,2119,6
980,21,1,4,0,2,10000,2120,7
981,21,1,4,0,1,10000,2121,8
982,21,1,5,0,3,10000,2122,6
983,21,1,5,0,2,10000,2123,7
984,21,1,5,0,1,10000,2124,8
985,21,2,1,0,0,10000,2151,0
986,21,2,1,1,0,10000,2152,1
987,21,2,1,2,0,10000,2153,2
988,21,2,1,3,0,10000,2154,3
989,21,2,1,4,0,10000,2155,4
990,21,2,1,5,0,10000,2156,5
991,21,2,2,0,0,10000,2157,0
992,21,2,2,1,0,10000,2158,1
993,21,2,2,2,0,10000,2159,2
994,21,2,2,3,0,10000,2160,3
995,21,2,2,4,0,10000,2161,4
996,21,2,2,5,0,10000,2162,5
997,21,2,3,0,0,10000,2163,0
998,21,2,3,1,0,10000,2164,1
999,21,2,3,2,0,10000,2165,2
1000,21,2,3,3,0,10000,2166,3
1001,21,2,3,4,0,10000,2167,4
1002,21,2,3,5,0,10000,2168,5
1003,21,2,4,0,3,10000,2169,6
1004,21,2,4,0,2,10000,2170,7
1005,21,2,4,0,1,10000,2171,8
1006,21,2,5,0,3,10000,2172,6
1007,21,2,5,0,2,10000,2173,7
1008,21,2,5,0,1,10000,2174,8
1009,22,1,1,0,0,10000,2201,0
1010,22,1,1,1,0,10000,2202,1
1011,22,1,1,2,0,10000,2203,2
1012,22,1,1,3,0,10000,2204,3
1013,22,1,1,4,0,10000,2205,4
1014,22,1,1,5,0,10000,2206,5
1015,22,1,2,0,0,10000,2207,0
1016,22,1,2,1,0,10000,2208,1
1017,22,1,2,2,0,10000,2209,2
1018,22,1,2,3,0,10000,2210,3
1019,22,1,2,4,0,10000,2211,4
1020,22,1,2,5,0,10000,2212,5
1021,22,1,3,0,0,10000,2213,0
1022,22,1,3,1,0,10000,2214,1
1023,22,1,3,2,0,10000,2215,2
1024,22,1,3,3,0,10000,2216,3
1025,22,1,3,4,0,10000,2217,4
1026,22,1,3,5,0,10000,2218,5
1027,22,1,4,0,3,10000,2219,6
1028,22,1,4,0,2,10000,2220,7
1029,22,1,4,0,1,10000,2221,8
1030,22,1,5,0,3,10000,2222,6
1031,22,1,5,0,2,10000,2223,7
1032,22,1,5,0,1,10000,2224,8
1033,22,2,1,0,0,10000,2251,0
1034,22,2,1,1,0,10000,2252,1
1035,22,2,1,2,0,10000,2253,2
1036,22,2,1,3,0,10000,2254,3
1037,22,2,1,4,0,10000,2255,4
1038,22,2,1,5,0,10000,2256,5
1039,22,2,2,0,0,10000,2257,0
1040,22,2,2,1,0,10000,2258,1
1041,22,2,2,2,0,10000,2259,2
1042,22,2,2,3,0,10000,2260,3
1043,22,2,2,4,0,10000,2261,4
1044,22,2,2,5,0,10000,2262,5
1045,22,2,3,0,0,10000,2263,0
1046,22,2,3,1,0,10000,2264,1
1047,22,2,3,2,0,10000,2265,2
1048,22,2,3,3,0,10000,2266,3
1049,22,2,3,4,0,10000,2267,4
1050,22,2,3,5,0,10000,2268,5
1051,22,2,4,0,3,10000,2269,6
1052,22,2,4,0,2,10000,2270,7
1053,22,2,4,0,1,10000,2271,8
1054,22,2,5,0,3,10000,2272,6
1055,22,2,5,0,2,10000,2273,7
1056,22,2,5,0,1,10000,2274,8
1057,23,1,1,0,0,10000,2301,0
1058,23,1,1,1,0,10000,2302,1
1059,23,1,1,2,0,10000,2303,2
1060,23,1,1,3,0,10000,2304,3
1061,23,1,1,4,0,10000,2305,4
1062,23,1,1,5,0,10000,2306,5
1063,23,1,2,0,0,10000,2307,0
1064,23,1,2,1,0,10000,2308,1
1065,23,1,2,2,0,10000,2309,2
1066,23,1,2,3,0,10000,2310,3
1067,23,1,2,4,0,10000,2311,4
1068,23,1,2,5,0,10000,2312,5
1069,23,1,3,0,0,10000,2313,0
1070,23,1,3,1,0,10000,2314,1
1071,23,1,3,2,0,10000,2315,2
1072,23,1,3,3,0,10000,2316,3
1073,23,1,3,4,0,10000,2317,4
1074,23,1,3,5,0,10000,2318,5
1075,23,1,4,0,3,10000,2319,6
1076,23,1,4,0,2,10000,2320,7
1077,23,1,4,0,1,10000,2321,8
1078,23,1,5,0,3,10000,2322,6
1079,23,1,5,0,2,10000,2323,7
1080,23,1,5,0,1,10000,2324,8
1081,23,2,1,0,0,10000,2351,0
1082,23,2,1,1,0,10000,2352,1
1083,23,2,1,2,0,10000,2353,2
1084,23,2,1,3,0,10000,2354,3
1085,23,2,1,4,0,10000,2355,4
1086,23,2,1,5,0,10000,2356,5
1087,23,2,2,0,0,10000,2357,0
1088,23,2,2,1,0,10000,2358,1
1089,23,2,2,2,0,10000,2359,2
1090,23,2,2,3,0,10000,2360,3
1091,23,2,2,4,0,10000,2361,4
1092,23,2,2,5,0,10000,2362,5
1093,23,2,3,0,0,10000,2363,0
1094,23,2,3,1,0,10000,2364,1
1095,23,2,3,2,0,10000,2365,2
1096,23,2,3,3,0,10000,2366,3
1097,23,2,3,4,0,10000,2367,4
1098,23,2,3,5,0,10000,2368,5
1099,23,2,4,0,3,10000,2369,6
1100,23,2,4,0,2,10000,2370,7
1101,23,2,4,0,1,10000,2371,8
1102,23,2,5,0,3,10000,2372,6
1103,23,2,5,0,2,10000,2373,7
1104,23,2,5,0,1,10000,2374,8
1105,24,1,1,0,0,10000,2401,0
1106,24,1,1,1,0,10000,2402,1
1107,24,1,1,2,0,10000,2403,2
1108,24,1,1,3,0,10000,2404,3
1109,24,1,1,4,0,10000,2405,4
1110,24,1,1,5,0,10000,2406,5
1111,24,1,2,0,0,10000,2407,0
1112,24,1,2,1,0,10000,2408,1
1113,24,1,2,2,0,10000,2409,2
1114,24,1,2,3,0,10000,2410,3
1115,24,1,2,4,0,10000,2411,4
1116,24,1,2,5,0,10000,2412,5
1117,24,1,3,0,0,10000,2413,0
1118,24,1,3,1,0,10000,2414,1
1119,24,1,3,2,0,10000,2415,2
1120,24,1,3,3,0,10000,2416,3
1121,24,1,3,4,0,10000,2417,4
1122,24,1,3,5,0,10000,2418,5
1123,24,1,4,0,3,10000,2419,6
1124,24,1,4,0,2,10000,2420,7
1125,24,1,4,0,1,10000,2421,8
1126,24,1,5,0,3,10000,2422,6
1127,24,1,5,0,2,10000,2423,7
1128,24,1,5,0,1,10000,2424,8
1129,24,2,1,0,0,10000,2451,0
1130,24,2,1,1,0,10000,2452,1
1131,24,2,1,2,0,10000,2453,2
1132,24,2,1,3,0,10000,2454,3
1133,24,2,1,4,0,10000,2455,4
1134,24,2,1,5,0,10000,2456,5
1135,24,2,2,0,0,10000,2457,0
1136,24,2,2,1,0,10000,2458,1
1137,24,2,2,2,0,10000,2459,2
1138,24,2,2,3,0,10000,2460,3
1139,24,2,2,4,0,10000,2461,4
1140,24,2,2,5,0,10000,2462,5
1141,24,2,3,0,0,10000,2463,0
1142,24,2,3,1,0,10000,2464,1
1143,24,2,3,2,0,10000,2465,2
1144,24,2,3,3,0,10000,2466,3
1145,24,2,3,4,0,10000,2467,4
1146,24,2,3,5,0,10000,2468,5
1147,24,2,4,0,3,10000,2469,6
1148,24,2,4,0,2,10000,2470,7
1149,24,2,4,0,1,10000,2471,8
1150,24,2,5,0,3,10000,2472,6
1151,24,2,5,0,2,10000,2473,7
1152,24,2,5,0,1,10000,2474,8
1153,25,1,1,0,0,10000,2501,0
1154,25,1,1,1,0,10000,2502,1
1155,25,1,1,2,0,10000,2503,2
1156,25,1,1,3,0,10000,2504,3
1157,25,1,1,4,0,10000,2505,4
1158,25,1,1,5,0,10000,2506,5
1159,25,1,2,0,0,10000,2507,0
1160,25,1,2,1,0,10000,2508,1
1161,25,1,2,2,0,10000,2509,2
1162,25,1,2,3,0,10000,2510,3
1163,25,1,2,4,0,10000,2511,4
1164,25,1,2,5,0,10000,2512,5
1165,25,1,3,0,0,10000,2513,0
1166,25,1,3,1,0,10000,2514,1
1167,25,1,3,2,0,10000,2515,2
1168,25,1,3,3,0,10000,2516,3
1169,25,1,3,4,0,10000,2517,4
1170,25,1,3,5,0,10000,2518,5
1171,25,1,4,0,3,10000,2519,6
1172,25,1,4,0,2,10000,2520,7
1173,25,1,4,0,1,10000,2521,8
1174,25,1,5,0,3,10000,2522,6
1175,25,1,5,0,2,10000,2523,7
1176,25,1,5,0,1,10000,2524,8
1177,25,2,1,0,0,10000,2551,0
1178,25,2,1,1,0,10000,2552,1
1179,25,2,1,2,0,10000,2553,2
1180,25,2,1,3,0,10000,2554,3
1181,25,2,1,4,0,10000,2555,4
1182,25,2,1,5,0,10000,2556,5
1183,25,2,2,0,0,10000,2557,0
1184,25,2,2,1,0,10000,2558,1
1185,25,2,2,2,0,10000,2559,2
1186,25,2,2,3,0,10000,2560,3
1187,25,2,2,4,0,10000,2561,4
1188,25,2,2,5,0,10000,2562,5
1189,25,2,3,0,0,10000,2563,0
1190,25,2,3,1,0,10000,2564,1
1191,25,2,3,2,0,10000,2565,2
1192,25,2,3,3,0,10000,2566,3
1193,25,2,3,4,0,10000,2567,4
1194,25,2,3,5,0,10000,2568,5
1195,25,2,4,0,3,10000,2569,6
1196,25,2,4,0,2,10000,2570,7
1197,25,2,4,0,1,10000,2571,8
1198,25,2,5,0,3,10000,2572,6
1199,25,2,5,0,2,10000,2573,7
1200,25,2,5,0,1,10000,2574,8
1201,26,1,1,0,0,10000,2601,0
1202,26,1,1,1,0,10000,2602,1
1203,26,1,1,2,0,10000,2603,2
1204,26,1,1,3,0,10000,2604,3
1205,26,1,1,4,0,10000,2605,4
1206,26,1,1,5,0,10000,2606,5
1207,26,1,2,0,0,10000,2607,0
1208,26,1,2,1,0,10000,2608,1
1209,26,1,2,2,0,10000,2609,2
1210,26,1,2,3,0,10000,2610,3
1211,26,1,2,4,0,10000,2611,4
1212,26,1,2,5,0,10000,2612,5
1213,26,1,3,0,0,10000,2613,0
1214,26,1,3,1,0,10000,2614,1
1215,26,1,3,2,0,10000,2615,2
1216,26,1,3,3,0,10000,2616,3
1217,26,1,3,4,0,10000,2617,4
1218,26,1,3,5,0,10000,2618,5
1219,26,1,4,0,3,10000,2619,6
1220,26,1,4,0,2,10000,2620,7
1221,26,1,4,0,1,10000,2621,8
1222,26,1,5,0,3,10000,2622,6
1223,26,1,5,0,2,10000,2623,7
1224,26,1,5,0,1,10000,2624,8
1225,26,2,1,0,0,10000,2651,0
1226,26,2,1,1,0,10000,2652,1
1227,26,2,1,2,0,10000,2653,2
1228,26,2,1,3,0,10000,2654,3
1229,26,2,1,4,0,10000,2655,4
1230,26,2,1,5,0,10000,2656,5
1231,26,2,2,0,0,10000,2657,0
1232,26,2,2,1,0,10000,2658,1
1233,26,2,2,2,0,10000,2659,2
1234,26,2,2,3,0,10000,2660,3
1235,26,2,2,4,0,10000,2661,4
1236,26,2,2,5,0,10000,2662,5
1237,26,2,3,0,0,10000,2663,0
1238,26,2,3,1,0,10000,2664,1
1239,26,2,3,2,0,10000,2665,2
1240,26,2,3,3,0,10000,2666,3
1241,26,2,3,4,0,10000,2667,4
1242,26,2,3,5,0,10000,2668,5
1243,26,2,4,0,3,10000,2669,6
1244,26,2,4,0,2,10000,2670,7
1245,26,2,4,0,1,10000,2671,8
1246,26,2,5,0,3,10000,2672,6
1247,26,2,5,0,2,10000,2673,7
1248,26,2,5,0,1,10000,2674,8
1249,27,1,1,0,0,10000,2701,0
1250,27,1,1,1,0,10000,2702,1
1251,27,1,1,2,0,10000,2703,2
1252,27,1,1,3,0,10000,2704,3
1253,27,1,1,4,0,10000,2705,4
1254,27,1,1,5,0,10000,2706,5
1255,27,1,2,0,0,10000,2707,0
1256,27,1,2,1,0,10000,2708,1
1257,27,1,2,2,0,10000,2709,2
1258,27,1,2,3,0,10000,2710,3
1259,27,1,2,4,0,10000,2711,4
1260,27,1,2,5,0,10000,2712,5
1261,27,1,3,0,0,10000,2713,0
1262,27,1,3,1,0,10000,2714,1
1263,27,1,3,2,0,10000,2715,2
1264,27,1,3,3,0,10000,2716,3
1265,27,1,3,4,0,10000,2717,4
1266,27,1,3,5,0,10000,2718,5
1267,27,1,4,0,3,10000,2719,6
1268,27,1,4,0,2,10000,2720,7
1269,27,1,4,0,1,10000,2721,8
1270,27,1,5,0,3,10000,2722,6
1271,27,1,5,0,2,10000,2723,7
1272,27,1,5,0,1,10000,2724,8
1273,27,2,1,0,0,10000,2751,0
1274,27,2,1,1,0,10000,2752,1
1275,27,2,1,2,0,10000,2753,2
1276,27,2,1,3,0,10000,2754,3
1277,27,2,1,4,0,10000,2755,4
1278,27,2,1,5,0,10000,2756,5
1279,27,2,2,0,0,10000,2757,0
1280,27,2,2,1,0,10000,2758,1
1281,27,2,2,2,0,10000,2759,2
1282,27,2,2,3,0,10000,2760,3
1283,27,2,2,4,0,10000,2761,4
1284,27,2,2,5,0,10000,2762,5
1285,27,2,3,0,0,10000,2763,0
1286,27,2,3,1,0,10000,2764,1
1287,27,2,3,2,0,10000,2765,2
1288,27,2,3,3,0,10000,2766,3
1289,27,2,3,4,0,10000,2767,4
1290,27,2,3,5,0,10000,2768,5
1291,27,2,4,0,3,10000,2769,6
1292,27,2,4,0,2,10000,2770,7
1293,27,2,4,0,1,10000,2771,8
1294,27,2,5,0,3,10000,2772,6
1295,27,2,5,0,2,10000,2773,7
1296,27,2,5,0,1,10000,2774,8
1297,28,1,1,0,0,10000,2801,0
1298,28,1,1,1,0,10000,2802,1
1299,28,1,1,2,0,10000,2803,2
1300,28,1,1,3,0,10000,2804,3
1301,28,1,1,4,0,10000,2805,4
1302,28,1,1,5,0,10000,2806,5
1303,28,1,2,0,0,10000,2807,0
1304,28,1,2,1,0,10000,2808,1
1305,28,1,2,2,0,10000,2809,2
1306,28,1,2,3,0,10000,2810,3
1307,28,1,2,4,0,10000,2811,4
1308,28,1,2,5,0,10000,2812,5
1309,28,1,3,0,0,10000,2813,0
1310,28,1,3,1,0,10000,2814,1
1311,28,1,3,2,0,10000,2815,2
1312,28,1,3,3,0,10000,2816,3
1313,28,1,3,4,0,10000,2817,4
1314,28,1,3,5,0,10000,2818,5
1315,28,1,4,0,3,10000,2819,6
1316,28,1,4,0,2,10000,2820,7
1317,28,1,4,0,1,10000,2821,8
1318,28,1,5,0,3,10000,2822,6
1319,28,1,5,0,2,10000,2823,7
1320,28,1,5,0,1,10000,2824,8
1321,28,2,1,0,0,10000,2851,0
1322,28,2,1,1,0,10000,2852,1
1323,28,2,1,2,0,10000,2853,2
1324,28,2,1,3,0,10000,2854,3
1325,28,2,1,4,0,10000,2855,4
1326,28,2,1,5,0,10000,2856,5
1327,28,2,2,0,0,10000,2857,0
1328,28,2,2,1,0,10000,2858,1
1329,28,2,2,2,0,10000,2859,2
1330,28,2,2,3,0,10000,2860,3
1331,28,2,2,4,0,10000,2861,4
1332,28,2,2,5,0,10000,2862,5
1333,28,2,3,0,0,10000,2863,0
1334,28,2,3,1,0,10000,2864,1
1335,28,2,3,2,0,10000,2865,2
1336,28,2,3,3,0,10000,2866,3
1337,28,2,3,4,0,10000,2867,4
1338,28,2,3,5,0,10000,2868,5
1339,28,2,4,0,3,10000,2869,6
1340,28,2,4,0,2,10000,2870,7
1341,28,2,4,0,1,10000,2871,8
1342,28,2,5,0,3,10000,2872,6
1343,28,2,5,0,2,10000,2873,7
1344,28,2,5,0,1,10000,2874,8
1345,29,1,1,0,0,10000,2901,0
1346,29,1,1,1,0,10000,2902,1
1347,29,1,1,2,0,10000,2903,2
1348,29,1,1,3,0,10000,2904,3
1349,29,1,1,4,0,10000,2905,4
1350,29,1,1,5,0,10000,2906,5
1351,29,1,2,0,0,10000,2907,0
1352,29,1,2,1,0,10000,2908,1
1353,29,1,2,2,0,10000,2909,2
1354,29,1,2,3,0,10000,2910,3
1355,29,1,2,4,0,10000,2911,4
1356,29,1,2,5,0,10000,2912,5
1357,29,1,3,0,0,10000,2913,0
1358,29,1,3,1,0,10000,2914,1
1359,29,1,3,2,0,10000,2915,2
1360,29,1,3,3,0,10000,2916,3
1361,29,1,3,4,0,10000,2917,4
1362,29,1,3,5,0,10000,2918,5
1363,29,1,4,0,3,10000,2919,6
1364,29,1,4,0,2,10000,2920,7
1365,29,1,4,0,1,10000,2921,8
1366,29,1,5,0,3,10000,2922,6
1367,29,1,5,0,2,10000,2923,7
1368,29,1,5,0,1,10000,2924,8
1369,29,2,1,0,0,10000,2951,0
1370,29,2,1,1,0,10000,2952,1
1371,29,2,1,2,0,10000,2953,2
1372,29,2,1,3,0,10000,2954,3
1373,29,2,1,4,0,10000,2955,4
1374,29,2,1,5,0,10000,2956,5
1375,29,2,2,0,0,10000,2957,0
1376,29,2,2,1,0,10000,2958,1
1377,29,2,2,2,0,10000,2959,2
1378,29,2,2,3,0,10000,2960,3
1379,29,2,2,4,0,10000,2961,4
1380,29,2,2,5,0,10000,2962,5
1381,29,2,3,0,0,10000,2963,0
1382,29,2,3,1,0,10000,2964,1
1383,29,2,3,2,0,10000,2965,2
1384,29,2,3,3,0,10000,2966,3
1385,29,2,3,4,0,10000,2967,4
1386,29,2,3,5,0,10000,2968,5
1387,29,2,4,0,3,10000,2969,6
1388,29,2,4,0,2,10000,2970,7
1389,29,2,4,0,1,10000,2971,8
1390,29,2,5,0,3,10000,2972,6
1391,29,2,5,0,2,10000,2973,7
1392,29,2,5,0,1,10000,2974,8
1393,30,1,1,0,0,10000,3001,0
1394,30,1,1,1,0,10000,3002,1
1395,30,1,1,2,0,10000,3003,2
