id,login_bonus_id,count,item_category,item_id,item_num,item_category_2,item_id_2,item_num_2,item_category_3,item_id_3,item_num_3,item_category_4,item_id_4,item_num_4,item_category_5,item_id_5,item_num_5
373,30170,5,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
374,30170,6,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
375,30170,7,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
376,30170,8,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
377,30170,9,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
378,30170,10,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
379,30171,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
380,30172,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
381,30173,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
382,30174,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
383,30175,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
384,30176,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
385,30177,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
386,30178,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
387,30179,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
388,30180,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
389,30181,1,51,30243,1,90,43,300,0,0,0,0,0,0,0,0,0
390,30181,2,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
391,30181,3,51,30243,1,90,43,300,0,0,0,0,0,0,0,0,0
392,30181,4,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
393,30181,5,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
394,30181,6,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
395,30181,7,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
396,30181,8,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
397,30181,9,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
398,30181,10,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
399,30182,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
400,30182,2,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
401,30182,3,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
402,30182,4,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
403,30182,5,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
404,30182,6,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
405,30182,7,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
406,30182,8,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
407,30182,9,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
408,30182,10,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
409,30182,11,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
410,30182,12,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
411,30182,13,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
412,30182,14,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
413,30182,15,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
414,30183,1,90,43,500,0,0,0,0,0,0,0,0,0,0,0,0
415,30184,1,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
416,30185,1,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
417,30186,1,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
418,30187,1,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
419,30188,1,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
420,30189,1,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
421,30190,1,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
422,30191,1,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
423,30192,1,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
424,30193,1,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
425,30194,1,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
426,30195,1,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
427,30196,1,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
428,30197,1,90,43,1500,0,0,0,0,0,0,0,0,0,0,0,0
429,30198,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
430,30199,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
431,30200,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
432,30201,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
433,30202,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
434,30203,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
435,30204,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
436,30205,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
437,30206,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
438,30207,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
439,30208,1,51,30266,1,90,43,300,0,0,0,0,0,0,0,0,0
440,30208,2,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
441,30208,3,51,30266,1,90,43,300,0,0,0,0,0,0,0,0,0
442,30208,4,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
443,30208,5,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
444,30208,6,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
445,30208,7,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
446,30208,8,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
447,30208,9,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
448,30208,10,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
449,30209,1,90,43,500,0,0,0,0,0,0,0,0,0,0,0,0
450,30210,1,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
451,30211,1,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
452,30212,1,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
453,30213,1,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
454,30214,1,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
455,30215,1,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
456,30216,1,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
457,30217,1,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
458,30218,1,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
459,30219,1,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
460,30220,1,90,43,1500,0,0,0,0,0,0,0,0,0,0,0,0
461,30221,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
462,30222,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
463,30223,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
464,30224,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
465,30225,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
466,30226,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
467,30227,1,90,43,1500,0,0,0,0,0,0,0,0,0,0,0,0
468,30227,2,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
469,30227,3,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
470,30227,4,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
471,30227,5,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
472,30227,6,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
473,30227,7,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
474,30227,8,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
475,30227,9,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
476,30227,10,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
477,50000,1,41,322,1,0,0,0,0,0,0,0,0,0,0,0,0
478,50000,2,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
479,50000,3,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
480,50000,4,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
481,50000,5,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
482,50000,6,40,323,1,0,0,0,0,0,0,0,0,0,0,0,0
483,50000,7,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
484,50000,8,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
485,50000,9,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
486,50000,10,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
487,50001,1,91,59,50000,0,0,0,0,0,0,0,0,0,0,0,0
488,50001,2,20,32,5,0,0,0,0,0,0,0,0,0,0,0,0
489,50001,3,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
490,50001,4,34,95,10,0,0,0,0,0,0,0,0,0,0,0,0
491,50001,5,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
492,50001,6,91,59,50000,0,0,0,0,0,0,0,0,0,0,0,0
493,50001,7,20,32,5,0,0,0,0,0,0,0,0,0,0,0,0
494,50001,8,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
495,50001,9,34,95,10,0,0,0,0,0,0,0,0,0,0,0,0
496,50001,10,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
497,50002,1,91,59,50000,0,0,0,0,0,0,0,0,0,0,0,0
498,50002,2,20,32,5,0,0,0,0,0,0,0,0,0,0,0,0
499,50002,3,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
500,50002,4,34,95,10,0,0,0,0,0,0,0,0,0,0,0,0
501,50002,5,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
502,50002,6,91,59,50000,0,0,0,0,0,0,0,0,0,0,0,0
503,50002,7,20,32,5,0,0,0,0,0,0,0,0,0,0,0,0
504,50002,8,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
505,50002,9,34,95,10,0,0,0,0,0,0,0,0,0,0,0,0
506,50002,10,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
507,50003,1,91,59,50000,0,0,0,0,0,0,0,0,0,0,0,0
508,50003,2,20,32,5,0,0,0,0,0,0,0,0,0,0,0,0
509,50003,3,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
510,50003,4,34,95,10,0,0,0,0,0,0,0,0,0,0,0,0
511,50003,5,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
512,50003,6,91,59,50000,0,0,0,0,0,0,0,0,0,0,0,0
513,50003,7,20,32,5,0,0,0,0,0,0,0,0,0,0,0,0
514,50003,8,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
515,50003,9,34,95,10,0,0,0,0,0,0,0,0,0,0,0,0
516,50003,10,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
517,50004,1,91,59,50000,0,0,0,0,0,0,0,0,0,0,0,0
518,50004,2,20,32,5,0,0,0,0,0,0,0,0,0,0,0,0
519,50004,3,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
520,50004,4,34,95,10,0,0,0,0,0,0,0,0,0,0,0,0
521,50004,5,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
522,50004,6,91,59,50000,0,0,0,0,0,0,0,0,0,0,0,0
523,50004,7,20,32,5,0,0,0,0,0,0,0,0,0,0,0,0
524,50004,8,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
525,50004,9,34,95,10,0,0,0,0,0,0,0,0,0,0,0,0
526,50004,10,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
527,50005,1,91,59,50000,0,0,0,0,0,0,0,0,0,0,0,0
528,50005,2,20,32,5,0,0,0,0,0,0,0,0,0,0,0,0
529,50005,3,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
530,50005,4,34,95,10,0,0,0,0,0,0,0,0,0,0,0,0
531,50005,5,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
532,50005,6,91,59,50000,0,0,0,0,0,0,0,0,0,0,0,0
533,50005,7,20,32,5,0,0,0,0,0,0,0,0,0,0,0,0
534,50005,8,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
535,50005,9,34,95,10,0,0,0,0,0,0,0,0,0,0,0,0
536,50005,10,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
537,30228,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
538,30229,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
539,30230,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
540,30231,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
541,30232,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
542,30233,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
543,30234,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
544,30235,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
545,30236,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
546,30237,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
547,30238,1,51,30291,1,90,43,300,0,0,0,0,0,0,0,0,0
548,30238,2,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
549,30238,3,51,30291,1,90,43,300,0,0,0,0,0,0,0,0,0
550,30238,4,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
551,30238,5,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
552,30238,6,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
553,30238,7,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
554,30238,8,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
555,30238,9,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
556,30238,10,90,43,300,0,0,0,0,0,0,0,0,0,0,0,0
557,30239,1,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
558,30239,2,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
559,30239,3,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
560,30239,4,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
561,30239,5,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
562,30239,6,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
563,30239,7,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
564,30239,8,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
565,30239,9,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
566,30239,10,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
567,30239,11,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
568,30239,12,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
569,30239,13,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
570,30239,14,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
571,30239,15,90,43,150,0,0,0,0,0,0,0,0,0,0,0,0
572,30240,1,190,313,1,20,32,3,0,0,0,0,0,0,0,0,0
573,30240,2,190,312,1,0,0,0,0,0,0,0,0,0,0,0,0
574,30240,3,190,311,1,0,0,0,0,0,0,0,0,0,0,0,0
575,30240,4,190,310,1,0,0,0,0,0,0,0,0,0,0,0,0
576,30240,5,190,309,1,0,0,0,0,0,0,0,0,0,0,0,0
577,30240,6,190,308,1,0,0,0,0,0,0,0,0,0,0,0,0
578,30241,1,90,43,1500,0,0,0,0,0,0,0,0,0,0,0,0
