campaign_id,chara_id,story_id
721,1054,41054001
721,1054,41054002
721,1054,41054003
721,1054,41054004
721,1055,41055001
721,1055,41055002
721,1055,41055003
721,1055,41055004
721,1057,41057001
721,1057,41057002
721,1057,41057003
721,1057,41057004
721,1063,41063001
721,1063,41063002
721,1063,41063003
721,1063,41063004
721,1065,41065001
721,1065,41065002
721,1065,41065003
721,1065,41065004
721,1066,41066001
721,1066,41066002
721,1066,41066003
721,1066,41066004
721,1070,41070001
721,1070,41070002
721,1070,41070003
721,1070,41070004
721,1076,41076001
721,1076,41076002
721,1076,41076003
721,1076,41076004
721,1077,41077001
721,1077,41077002
721,1077,41077003
721,1077,41077004
721,1080,41080001
721,1080,41080002
721,1080,41080003
721,1080,41080004
721,1082,41082001
721,1082,41082002
721,1082,41082003
721,1082,41082004
721,1083,41083001
721,1083,41083002
721,1083,41083003
721,1083,41083004
721,1084,41084001
721,1084,41084002
721,1084,41084003
721,1084,41084004
721,1085,41085001
721,1085,41085002
721,1085,41085003
721,1085,41085004
721,1086,41086001
721,1086,41086002
721,1086,41086003
721,1086,41086004
721,1088,41088001
721,1088,41088002
721,1088,41088003
721,1088,41088004
721,1089,41089001
721,1089,41089002
721,1089,41089003
721,1089,41089004
721,1091,41091001
721,1091,41091002
721,1091,41091003
721,1091,41091004
721,1093,41093001
721,1093,41093002
721,1093,41093003
721,1093,41093004
721,1094,41094001
721,1094,41094002
721,1094,41094003
721,1094,41094004
721,1099,41099001
721,1099,41099002
721,1099,41099003
721,1099,41099004
721,1102,41102001
721,1102,41102002
721,1102,41102003
721,1102,41102004
721,1104,41104001
721,1104,41104002
721,1104,41104003
721,1104,41104004
721,1106,41106001
721,1106,41106002
721,1106,41106003
721,1106,41106004
721,1107,41107001
721,1107,41107002
721,1107,41107003
721,1107,41107004
721,1108,41108001
721,1108,41108002
721,1108,41108003
721,1108,41108004
721,1109,41109001
721,1109,41109002
721,1109,41109003
721,1109,41109004
721,1119,41119001
721,1119,41119002
721,1119,41119003
721,1119,41119004
721,1120,41120001
721,1120,41120002
721,1120,41120003
721,1120,41120004
722,1110,41110001
722,1110,41110002
722,1110,41110003
722,1110,41110004
723,1121,41121001
723,1121,41121002
723,1121,41121003
723,1121,41121004
737,1042,41042001
737,1042,41042002
737,1042,41042003
737,1042,41042004
737,1024,41024001
737,1024,41024002
737,1024,41024003
737,1024,41024004
739,1124,41124001
739,1124,41124002
739,1124,41124003
739,1124,41124004
740,1023,41023001
740,1023,41023002
740,1023,41023003
740,1023,41023004
759,1050,41050001
759,1050,41050002
759,1050,41050003
759,1050,41050004
760,1111,41111001
760,1111,41111002
760,1111,41111003
760,1111,41111004
761,1077,41077001
761,1077,41077002
761,1077,41077003
761,1077,41077004
761,1033,41033001
761,1033,41033002
761,1033,41033003
761,1033,41033004
769,1117,41117001
769,1117,41117002
769,1117,41117003
769,1117,41117004
770,1011,41011001
770,1011,41011002
770,1011,41011003
770,1011,41011004
771,1104,41104001
771,1104,41104002
771,1104,41104003
771,1104,41104004
771,1057,41057001
771,1057,41057002
771,1057,41057003
771,1057,41057004
786,1004,41004001
786,1004,41004002
786,1004,41004003
786,1004,41004004
787,1079,41079001
787,1079,41079002
787,1079,41079003
787,1079,41079004
788,1087,41087001
788,1087,41087002
788,1087,41087003
788,1087,41087004
788,1078,41078001
788,1078,41078002
788,1078,41078003
788,1078,41078004
797,1073,41073001
797,1073,41073002
797,1073,41073003
797,1073,41073004
798,1001,41001001
798,1001,41001002
798,1001,41001003
798,1001,41001004
798,1002,41002001
798,1002,41002002
798,1002,41002003
798,1002,41002004
798,1003,41003001
798,1003,41003002
798,1003,41003003
798,1003,41003004
798,1004,41004001
798,1004,41004002
798,1004,41004003
798,1004,41004004
798,1005,41005001
798,1005,41005002
798,1005,41005003
798,1005,41005004
798,1006,41006001
798,1006,41006002
798,1006,41006003
798,1006,41006004
798,1010,41010001
798,1010,41010002
798,1010,41010003
798,1010,41010004
798,1011,41011001
798,1011,41011002
798,1011,41011003
798,1011,41011004
798,1012,41012001
798,1012,41012002
798,1012,41012003
798,1012,41012004
798,1013,41013001
798,1013,41013002
798,1013,41013003
798,1013,41013004
798,1014,41014001
798,1014,41014002
798,1014,41014003
798,1014,41014004
798,1015,41015001
798,1015,41015002
798,1015,41015003
798,1015,41015004
798,1016,41016001
798,1016,41016002
798,1016,41016003
798,1016,41016004
798,1017,41017001
798,1017,41017002
798,1017,41017003
798,1017,41017004
798,1018,41018001
798,1018,41018002
798,1018,41018003
798,1018,41018004
798,1020,41020001
798,1020,41020002
798,1020,41020003
798,1020,41020004
798,1023,41023001
798,1023,41023002
798,1023,41023003
798,1023,41023004
798,1024,41024001
798,1024,41024002
798,1024,41024003
798,1024,41024004
798,1026,41026001
798,1026,41026002
798,1026,41026003
798,1026,41026004
798,1027,41027001
798,1027,41027002
798,1027,41027003
798,1027,41027004
798,1028,41028001
798,1028,41028002
798,1028,41028003
798,1028,41028004
798,1030,41030001
798,1030,41030002
798,1030,41030003
798,1030,41030004
798,1032,41032001
798,1032,41032002
798,1032,41032003
798,1032,41032004
798,1035,41035001
798,1035,41035002
798,1035,41035003
798,1035,41035004
798,1037,41037001
798,1037,41037002
798,1037,41037003
798,1037,41037004
798,1038,41038001
798,1038,41038002
798,1038,41038003
798,1038,41038004
798,1040,41040001
798,1040,41040002
798,1040,41040003
798,1040,41040004
798,1045,41045001
798,1045,41045002
798,1045,41045003
798,1045,41045004
798,1046,41046001
798,1046,41046002
798,1046,41046003
798,1046,41046004
798,1050,41050001
798,1050,41050002
798,1050,41050003
798,1050,41050004
798,1056,41056001
798,1056,41056002
798,1056,41056003
798,1056,41056004
798,1058,41058001
798,1058,41058002
798,1058,41058003
798,1058,41058004
798,1060,41060001
798,1060,41060002
798,1060,41060003
798,1060,41060004
798,1061,41061001
798,1061,41061002
798,1061,41061003
798,1061,41061004
799,1115,41115001
799,1115,41115002
799,1115,41115003
799,1115,41115004
800,1019,41019001
800,1019,41019002
800,1019,41019003
800,1019,41019004
800,1021,41021001
800,1021,41021002
800,1021,41021003
800,1021,41021004
800,1022,41022001
800,1022,41022002
800,1022,41022003
800,1022,41022004
800,1025,41025001
800,1025,41025002
800,1025,41025003
800,1025,41025004
800,1029,41029001
800,1029,41029002
800,1029,41029003
800,1029,41029004
800,1031,41031001
800,1031,41031002
800,1031,41031003
800,1031,41031004
800,1033,41033001
800,1033,41033002
800,1033,41033003
800,1033,41033004
800,1034,41034001
800,1034,41034002
800,1034,41034003
800,1034,41034004
800,1036,41036001
800,1036,41036002
800,1036,41036003
800,1036,41036004
800,1039,41039001
800,1039,41039002
800,1039,41039003
800,1039,41039004
800,1042,41042001
800,1042,41042002
800,1042,41042003
800,1042,41042004
800,1043,41043001
800,1043,41043002
800,1043,41043003
800,1043,41043004
800,1044,41044001
800,1044,41044002
800,1044,41044003
800,1044,41044004
800,1047,41047001
800,1047,41047002
800,1047,41047003
800,1047,41047004
800,1048,41048001
800,1048,41048002
800,1048,41048003
800,1048,41048004
800,1049,41049001
800,1049,41049002
800,1049,41049003
800,1049,41049004
800,1051,41051001
800,1051,41051002
800,1051,41051003
800,1051,41051004
800,1053,41053001
800,1053,41053002
800,1053,41053003
800,1053,41053004
800,1057,41057001
800,1057,41057002
800,1057,41057003
800,1057,41057004
800,1059,41059001
800,1059,41059002
800,1059,41059003
800,1059,41059004
800,1062,41062001
800,1062,41062002
800,1062,41062003
800,1062,41062004
800,1064,41064001
800,1064,41064002
800,1064,41064003
800,1064,41064004
800,1065,41065001
800,1065,41065002
800,1065,41065003
800,1065,41065004
800,1066,41066001
800,1066,41066002
800,1066,41066003
800,1066,41066004
800,1067,41067001
800,1067,41067002
800,1067,41067003
800,1067,41067004
800,1068,41068001
800,1068,41068002
800,1068,41068003
800,1068,41068004
800,1069,41069001
800,1069,41069002
800,1069,41069003
800,1069,41069004
800,1071,41071001
800,1071,41071002
800,1071,41071003
800,1071,41071004
800,1072,41072001
800,1072,41072002
800,1072,41072003
800,1072,41072004
800,1074,41074001
800,1074,41074002
800,1074,41074003
800,1074,41074004
800,1078,41078001
800,1078,41078002
800,1078,41078003
800,1078,41078004
800,1087,41087001
800,1087,41087002
800,1087,41087003
800,1087,41087004
800,1098,41098001
800,1098,41098002
800,1098,41098003
800,1098,41098004
800,1099,41099001
800,1099,41099002
800,1099,41099003
800,1099,41099004
800,1100,41100001
800,1100,41100002
800,1100,41100003
800,1100,41100004
801,1131,41131001
801,1131,41131002
801,1131,41131003
801,1131,41131004
802,1054,41054001
802,1054,41054002
802,1054,41054003
802,1054,41054004
802,1055,41055001
802,1055,41055002
802,1055,41055003
802,1055,41055004
802,1063,41063001
802,1063,41063002
802,1063,41063003
802,1063,41063004
802,1070,41070001
802,1070,41070002
802,1070,41070003
802,1070,41070004
802,1076,41076001
802,1076,41076002
802,1076,41076003
802,1076,41076004
802,1077,41077001
802,1077,41077002
802,1077,41077003
802,1077,41077004
802,1079,41079001
802,1079,41079002
802,1079,41079003
802,1079,41079004
802,1080,41080001
802,1080,41080002
802,1080,41080003
802,1080,41080004
802,1082,41082001
802,1082,41082002
802,1082,41082003
802,1082,41082004
802,1083,41083001
802,1083,41083002
802,1083,41083003
802,1083,41083004
802,1084,41084001
802,1084,41084002
802,1084,41084003
802,1084,41084004
802,1085,41085001
802,1085,41085002
802,1085,41085003
802,1085,41085004
802,1086,41086001
802,1086,41086002
802,1086,41086003
802,1086,41086004
802,1088,41088001
802,1088,41088002
802,1088,41088003
802,1088,41088004
802,1089,41089001
802,1089,41089002
802,1089,41089003
802,1089,41089004
802,1091,41091001
802,1091,41091002
802,1091,41091003
802,1091,41091004
802,1093,41093001
802,1093,41093002
802,1093,41093003
802,1093,41093004
802,1094,41094001
802,1094,41094002
802,1094,41094003
802,1094,41094004
802,1102,41102001
802,1102,41102002
802,1102,41102003
802,1102,41102004
802,1104,41104001
802,1104,41104002
802,1104,41104003
802,1104,41104004
802,1105,41105001
802,1105,41105002
802,1105,41105003
802,1105,41105004
802,1106,41106001
802,1106,41106002
802,1106,41106003
802,1106,41106004
802,1107,41107001
802,1107,41107002
802,1107,41107003
802,1107,41107004
802,1108,41108001
802,1108,41108002
802,1108,41108003
802,1108,41108004
802,1109,41109001
802,1109,41109002
802,1109,41109003
802,1109,41109004
802,1110,41110001
802,1110,41110002
802,1110,41110003
802,1110,41110004
802,1111,41111001
802,1111,41111002
802,1111,41111003
802,1111,41111004
802,1116,41116001
802,1116,41116002
802,1116,41116003
802,1116,41116004
802,1117,41117001
802,1117,41117002
802,1117,41117003
802,1117,41117004
802,1119,41119001
802,1119,41119002
802,1119,41119003
802,1119,41119004
802,1120,41120001
802,1120,41120002
802,1120,41120003
802,1120,41120004
802,1121,41121001
802,1121,41121002
802,1121,41121003
802,1121,41121004
802,1124,41124001
802,1124,41124002
802,1124,41124003
802,1124,41124004
803,1096,41096001
803,1096,41096002
803,1096,41096003
803,1096,41096004
845,1107,41107001
845,1107,41107002
845,1107,41107003
845,1107,41107004
845,1084,41084001
845,1084,41084002
845,1084,41084003
845,1084,41084004
846,1070,41070001
846,1070,41070002
846,1070,41070003
846,1070,41070004
847,1127,41127001
847,1127,41127002
847,1127,41127003
847,1127,41127004
848,1098,41098001
848,1098,41098002
848,1098,41098003
848,1098,41098004
848,1046,41046001
848,1046,41046002
848,1046,41046003
848,1046,41046004
858,1006,41006001
858,1006,41006002
858,1006,41006003
858,1006,41006004
858,1013,41013001
858,1013,41013002
858,1013,41013003
858,1013,41013004
858,1020,41020001
858,1020,41020002
858,1020,41020003
858,1020,41020004
858,1021,41021001
858,1021,41021002
858,1021,41021003
858,1021,41021004
858,1023,41023001
858,1023,41023002
858,1023,41023003
858,1023,41023004
858,1038,41038001
858,1038,41038002
858,1038,41038003
858,1038,41038004
858,1106,41106001
858,1106,41106002
858,1106,41106003
858,1106,41106004
859,1090,41090001
859,1090,41090002
859,1090,41090003
859,1090,41090004
860,1132,41132001
860,1132,41132002
860,1132,41132003
860,1132,41132004
862,1086,41086001
862,1086,41086002
862,1086,41086003
862,1086,41086004
862,1110,41110001
862,1110,41110002
862,1110,41110003
862,1110,41110004
867,1133,41133001
867,1133,41133002
867,1133,41133003
867,1133,41133004
883,1040,41040001
883,1040,41040002
883,1040,41040003
883,1040,41040004
884,1031,41031001
884,1031,41031002
884,1031,41031003
884,1031,41031004
885,1113,41113001
885,1113,41113002
885,1113,41113003
885,1113,41113004
887,1088,41088001
887,1088,41088002
887,1088,41088003
887,1088,41088004
887,1089,41089001
887,1089,41089002
887,1089,41089003
887,1089,41089004
902,1091,41091001
902,1091,41091002
902,1091,41091003
902,1091,41091004
903,1001,41001001
903,1001,41001002
903,1001,41001003
903,1001,41001004
903,1002,41002001
903,1002,41002002
903,1002,41002003
903,1002,41002004
903,1003,41003001
903,1003,41003002
903,1003,41003003
903,1003,41003004
903,1004,41004001
903,1004,41004002
903,1004,41004003
903,1004,41004004
903,1005,41005001
903,1005,41005002
903,1005,41005003
903,1005,41005004
903,1006,41006001
903,1006,41006002
903,1006,41006003
903,1006,41006004
903,1010,41010001
903,1010,41010002
903,1010,41010003
903,1010,41010004
903,1011,41011001
903,1011,41011002
903,1011,41011003
903,1011,41011004
903,1012,41012001
903,1012,41012002
903,1012,41012003
903,1012,41012004
903,1013,41013001
903,1013,41013002
903,1013,41013003
903,1013,41013004
903,1014,41014001
903,1014,41014002
903,1014,41014003
903,1014,41014004
903,1015,41015001
903,1015,41015002
903,1015,41015003
903,1015,41015004
903,1016,41016001
903,1016,41016002
903,1016,41016003
903,1016,41016004
903,1017,41017001
903,1017,41017002
903,1017,41017003
903,1017,41017004
903,1018,41018001
903,1018,41018002
903,1018,41018003
903,1018,41018004
903,1019,41019001
903,1019,41019002
903,1019,41019003
903,1019,41019004
903,1020,41020001
903,1020,41020002
903,1020,41020003
903,1020,41020004
903,1023,41023001
903,1023,41023002
903,1023,41023003
903,1023,41023004
903,1024,41024001
903,1024,41024002
903,1024,41024003
903,1024,41024004
903,1026,41026001
903,1026,41026002
903,1026,41026003
903,1026,41026004
903,1027,41027001
903,1027,41027002
903,1027,41027003
903,1027,41027004
903,1028,41028001
903,1028,41028002
903,1028,41028003
903,1028,41028004
903,1030,41030001
903,1030,41030002
903,1030,41030003
903,1030,41030004
903,1032,41032001
903,1032,41032002
903,1032,41032003
903,1032,41032004
903,1035,41035001
903,1035,41035002
903,1035,41035003
903,1035,41035004
903,1037,41037001
903,1037,41037002
903,1037,41037003
903,1037,41037004
903,1038,41038001
903,1038,41038002
903,1038,41038003
903,1038,41038004
903,1039,41039001
903,1039,41039002
903,1039,41039003
903,1039,41039004
903,1040,41040001
903,1040,41040002
903,1040,41040003
903,1040,41040004
903,1045,41045001
903,1045,41045002
903,1045,41045003
903,1045,41045004
903,1046,41046001
903,1046,41046002
903,1046,41046003
903,1046,41046004
903,1050,41050001
903,1050,41050002
903,1050,41050003
903,1050,41050004
903,1056,41056001
903,1056,41056002
903,1056,41056003
903,1056,41056004
903,1058,41058001
903,1058,41058002
903,1058,41058003
903,1058,41058004
903,1060,41060001
903,1060,41060002
903,1060,41060003
903,1060,41060004
903,1061,41061001
903,1061,41061002
903,1061,41061003
903,1061,41061004
904,1097,41097001
904,1097,41097002
904,1097,41097003
904,1097,41097004
905,1021,41021001
905,1021,41021002
905,1021,41021003
905,1021,41021004
905,1022,41022001
905,1022,41022002
905,1022,41022003
905,1022,41022004
905,1025,41025001
905,1025,41025002
905,1025,41025003
905,1025,41025004
905,1029,41029001
905,1029,41029002
905,1029,41029003
905,1029,41029004
905,1031,41031001
905,1031,41031002
905,1031,41031003
905,1031,41031004
905,1033,41033001
905,1033,41033002
905,1033,41033003
905,1033,41033004
905,1034,41034001
905,1034,41034002
905,1034,41034003
905,1034,41034004
905,1036,41036001
905,1036,41036002
905,1036,41036003
905,1036,41036004
905,1042,41042001
905,1042,41042002
905,1042,41042003
905,1042,41042004
905,1043,41043001
905,1043,41043002
905,1043,41043003
905,1043,41043004
905,1044,41044001
905,1044,41044002
905,1044,41044003
905,1044,41044004
905,1047,41047001
905,1047,41047002
905,1047,41047003
905,1047,41047004
905,1048,41048001
905,1048,41048002
905,1048,41048003
905,1048,41048004
905,1049,41049001
905,1049,41049002
905,1049,41049003
905,1049,41049004
905,1051,41051001
905,1051,41051002
905,1051,41051003
905,1051,41051004
905,1053,41053001
905,1053,41053002
905,1053,41053003
905,1053,41053004
905,1057,41057001
905,1057,41057002
905,1057,41057003
905,1057,41057004
905,1059,41059001
905,1059,41059002
905,1059,41059003
905,1059,41059004
905,1062,41062001
905,1062,41062002
905,1062,41062003
905,1062,41062004
905,1064,41064001
905,1064,41064002
905,1064,41064003
905,1064,41064004
905,1065,41065001
905,1065,41065002
905,1065,41065003
905,1065,41065004
905,1066,41066001
905,1066,41066002
905,1066,41066003
905,1066,41066004
905,1067,41067001
905,1067,41067002
905,1067,41067003
905,1067,41067004
905,1068,41068001
905,1068,41068002
905,1068,41068003
905,1068,41068004
905,1069,41069001
905,1069,41069002
905,1069,41069003
905,1069,41069004
905,1071,41071001
905,1071,41071002
905,1071,41071003
905,1071,41071004
905,1072,41072001
905,1072,41072002
905,1072,41072003
905,1072,41072004
905,1074,41074001
905,1074,41074002
905,1074,41074003
905,1074,41074004
905,1076,41076001
905,1076,41076002
905,1076,41076003
905,1076,41076004
905,1078,41078001
905,1078,41078002
905,1078,41078003
905,1078,41078004
905,1083,41083001
905,1083,41083002
905,1083,41083003
905,1083,41083004
905,1085,41085001
905,1085,41085002
905,1085,41085003
905,1085,41085004
905,1087,41087001
905,1087,41087002
905,1087,41087003
905,1087,41087004
905,1098,41098001
905,1098,41098002
905,1098,41098003
905,1098,41098004
905,1099,41099001
905,1099,41099002
905,1099,41099003
905,1099,41099004
905,1100,41100001
905,1100,41100002
905,1100,41100003
905,1100,41100004
906,1093,41093001
906,1093,41093002
906,1093,41093003
906,1093,41093004
906,1106,41106001
906,1106,41106002
906,1106,41106003
906,1106,41106004
907,1081,41081001
907,1081,41081002
907,1081,41081003
907,1081,41081004
908,1054,41054001
908,1054,41054002
908,1054,41054003
908,1054,41054004
908,1055,41055001
908,1055,41055002
908,1055,41055003
908,1055,41055004
908,1063,41063001
908,1063,41063002
908,1063,41063003
908,1063,41063004
908,1070,41070001
908,1070,41070002
908,1070,41070003
908,1070,41070004
908,1073,41073001
908,1073,41073002
908,1073,41073003
908,1073,41073004
908,1077,41077001
908,1077,41077002
908,1077,41077003
908,1077,41077004
908,1079,41079001
908,1079,41079002
908,1079,41079003
908,1079,41079004
908,1080,41080001
908,1080,41080002
908,1080,41080003
908,1080,41080004
908,1082,41082001
908,1082,41082002
908,1082,41082003
908,1082,41082004
908,1084,41084001
908,1084,41084002
908,1084,41084003
908,1084,41084004
908,1086,41086001
908,1086,41086002
908,1086,41086003
908,1086,41086004
908,1088,41088001
908,1088,41088002
908,1088,41088003
908,1088,41088004
908,1089,41089001
908,1089,41089002
908,1089,41089003
908,1089,41089004
908,1090,41090001
908,1090,41090002
908,1090,41090003
908,1090,41090004
908,1094,41094001
908,1094,41094002
908,1094,41094003
908,1094,41094004
908,1096,41096001
908,1096,41096002
908,1096,41096003
908,1096,41096004
908,1102,41102001
908,1102,41102002
908,1102,41102003
908,1102,41102004
908,1104,41104001
908,1104,41104002
908,1104,41104003
908,1104,41104004
908,1105,41105001
908,1105,41105002
908,1105,41105003
908,1105,41105004
908,1107,41107001
908,1107,41107002
908,1107,41107003
908,1107,41107004
908,1108,41108001
908,1108,41108002
908,1108,41108003
908,1108,41108004
908,1109,41109001
908,1109,41109002
908,1109,41109003
908,1109,41109004
908,1110,41110001
908,1110,41110002
908,1110,41110003
908,1110,41110004
908,1111,41111001
908,1111,41111002
908,1111,41111003
908,1111,41111004
908,1113,41113001
908,1113,41113002
908,1113,41113003
908,1113,41113004
908,1115,41115001
908,1115,41115002
908,1115,41115003
908,1115,41115004
908,1116,41116001
908,1116,41116002
908,1116,41116003
908,1116,41116004
908,1117,41117001
908,1117,41117002
908,1117,41117003
908,1117,41117004
908,1119,41119001
908,1119,41119002
908,1119,41119003
908,1119,41119004
908,1120,41120001
908,1120,41120002
908,1120,41120003
908,1120,41120004
908,1121,41121001
908,1121,41121002
908,1121,41121003
908,1121,41121004
908,1124,41124001
908,1124,41124002
908,1124,41124003
908,1124,41124004
908,1127,41127001
908,1127,41127002
908,1127,41127003
908,1127,41127004
908,1131,41131001
908,1131,41131002
908,1131,41131003
908,1131,41131004
908,1132,41132001
908,1132,41132002
908,1132,41132003
908,1132,41132004
908,1133,41133001
908,1133,41133002
908,1133,41133003
908,1133,41133004
909,1095,41095001
909,1095,41095002
909,1095,41095003
909,1095,41095004
948,1028,41028001
948,1028,41028002
948,1028,41028003
948,1028,41028004
948,1055,41055001
948,1055,41055002
948,1055,41055003
948,1055,41055004
950,1048,41048001
950,1048,41048002
950,1048,41048003
950,1048,41048004
951,1092,41092001
951,1092,41092002
951,1092,41092003
951,1092,41092004
952,1094,41094001
952,1094,41094002
952,1094,41094003
952,1094,41094004
959,1080,41080001
959,1080,41080002
959,1080,41080003
959,1080,41080004
960,1100,41100001
960,1100,41100002
960,1100,41100003
960,1100,41100004
961,1114,41114001
961,1114,41114002
961,1114,41114003
961,1114,41114004
962,1049,41049001
962,1049,41049002
962,1049,41049003
962,1049,41049004
962,1119,41119001
962,1119,41119002
962,1119,41119003
962,1119,41119004
971,1006,41006001
971,1006,41006002
971,1006,41006003
971,1006,41006004
972,1135,41135001
972,1135,41135002
972,1135,41135003
972,1135,41135004
973,1063,41063001
973,1063,41063002
973,1063,41063003
973,1063,41063004
973,1076,41076001
973,1076,41076002
973,1076,41076003
973,1076,41076004
1003,1115,41115001
1003,1115,41115002
1003,1115,41115003
1003,1115,41115004
1003,1116,41116001
1003,1116,41116002
1003,1116,41116003
1003,1116,41116004
974,1124,41124001
974,1124,41124002
974,1124,41124003
974,1124,41124004
1005,1137,41137001
1005,1137,41137002
1005,1137,41137003
1005,1137,41137004
1009,1010,41010001
1009,1010,41010002
1009,1010,41010003
1009,1010,41010004
1009,1102,41102001
1009,1102,41102002
1009,1102,41102003
1009,1102,41102004
1010,1103,41103001
1010,1103,41103002
1010,1103,41103003
1010,1103,41103004
1011,1001,41001001
1011,1001,41001002
1011,1001,41001003
1011,1001,41001004
1011,1002,41002001
1011,1002,41002002
1011,1002,41002003
1011,1002,41002004
1011,1003,41003001
1011,1003,41003002
1011,1003,41003003
1011,1003,41003004
1011,1004,41004001
1011,1004,41004002
1011,1004,41004003
1011,1004,41004004
1011,1005,41005001
1011,1005,41005002
1011,1005,41005003
1011,1005,41005004
1011,1006,41006001
1011,1006,41006002
1011,1006,41006003
1011,1006,41006004
1011,1010,41010001
1011,1010,41010002
1011,1010,41010003
1011,1010,41010004
1011,1011,41011001
1011,1011,41011002
1011,1011,41011003
1011,1011,41011004
1011,1012,41012001
1011,1012,41012002
1011,1012,41012003
1011,1012,41012004
1011,1013,41013001
1011,1013,41013002
1011,1013,41013003
1011,1013,41013004
1011,1014,41014001
1011,1014,41014002
1011,1014,41014003
1011,1014,41014004
1011,1015,41015001
1011,1015,41015002
1011,1015,41015003
1011,1015,41015004
1011,1016,41016001
1011,1016,41016002
1011,1016,41016003
1011,1016,41016004
1011,1017,41017001
1011,1017,41017002
1011,1017,41017003
1011,1017,41017004
1011,1018,41018001
1011,1018,41018002
1011,1018,41018003
1011,1018,41018004
1011,1019,41019001
1011,1019,41019002
1011,1019,41019003
1011,1019,41019004
1011,1020,41020001
1011,1020,41020002
1011,1020,41020003
1011,1020,41020004
1011,1023,41023001
1011,1023,41023002
1011,1023,41023003
1011,1023,41023004
1011,1024,41024001
1011,1024,41024002
1011,1024,41024003
1011,1024,41024004
1011,1025,41025001
1011,1025,41025002
1011,1025,41025003
1011,1025,41025004
1011,1026,41026001
1011,1026,41026002
1011,1026,41026003
1011,1026,41026004
1011,1027,41027001
1011,1027,41027002
1011,1027,41027003
1011,1027,41027004
1011,1028,41028001
1011,1028,41028002
1011,1028,41028003
1011,1028,41028004
1011,1030,41030001
1011,1030,41030002
1011,1030,41030003
1011,1030,41030004
1011,1032,41032001
1011,1032,41032002
1011,1032,41032003
1011,1032,41032004
1011,1035,41035001
1011,1035,41035002
1011,1035,41035003
1011,1035,41035004
1011,1037,41037001
1011,1037,41037002
1011,1037,41037003
1011,1037,41037004
1011,1038,41038001
1011,1038,41038002
1011,1038,41038003
1011,1038,41038004
1011,1039,41039001
1011,1039,41039002
1011,1039,41039003
1011,1039,41039004
1011,1040,41040001
1011,1040,41040002
1011,1040,41040003
1011,1040,41040004
1011,1045,41045001
1011,1045,41045002
1011,1045,41045003
1011,1045,41045004
1011,1046,41046001
1011,1046,41046002
1011,1046,41046003
1011,1046,41046004
1011,1048,41048001
1011,1048,41048002
1011,1048,41048003
1011,1048,41048004
1011,1050,41050001
1011,1050,41050002
1011,1050,41050003
1011,1050,41050004
1011,1056,41056001
1011,1056,41056002
1011,1056,41056003
1011,1056,41056004
1011,1058,41058001
1011,1058,41058002
1011,1058,41058003
1011,1058,41058004
1011,1059,41059001
1011,1059,41059002
1011,1059,41059003
1011,1059,41059004
1011,1060,41060001
1011,1060,41060002
1011,1060,41060003
1011,1060,41060004
1011,1061,41061001
1011,1061,41061002
1011,1061,41061003
1011,1061,41061004
1012,1129,41129001
1012,1129,41129002
1012,1129,41129003
1012,1129,41129004
1013,1021,41021001
1013,1021,41021002
1013,1021,41021003
1013,1021,41021004
1013,1022,41022001
1013,1022,41022002
1013,1022,41022003
1013,1022,41022004
1013,1029,41029001
1013,1029,41029002
1013,1029,41029003
1013,1029,41029004
1013,1031,41031001
1013,1031,41031002
1013,1031,41031003
1013,1031,41031004
1013,1033,41033001
1013,1033,41033002
1013,1033,41033003
1013,1033,41033004
1013,1034,41034001
1013,1034,41034002
1013,1034,41034003
1013,1034,41034004
1013,1036,41036001
1013,1036,41036002
1013,1036,41036003
1013,1036,41036004
1013,1042,41042001
1013,1042,41042002
1013,1042,41042003
1013,1042,41042004
1013,1043,41043001
1013,1043,41043002
1013,1043,41043003
1013,1043,41043004
1013,1044,41044001
1013,1044,41044002
1013,1044,41044003
1013,1044,41044004
1013,1047,41047001
1013,1047,41047002
1013,1047,41047003
1013,1047,41047004
1013,1049,41049001
1013,1049,41049002
1013,1049,41049003
1013,1049,41049004
1013,1051,41051001
1013,1051,41051002
1013,1051,41051003
1013,1051,41051004
1013,1053,41053001
1013,1053,41053002
1013,1053,41053003
1013,1053,41053004
1013,1055,41055001
1013,1055,41055002
1013,1055,41055003
1013,1055,41055004
1013,1057,41057001
1013,1057,41057002
1013,1057,41057003
1013,1057,41057004
1013,1062,41062001
1013,1062,41062002
1013,1062,41062003
1013,1062,41062004
1013,1064,41064001
1013,1064,41064002
1013,1064,41064003
1013,1064,41064004
1013,1065,41065001
1013,1065,41065002
1013,1065,41065003
1013,1065,41065004
1013,1066,41066001
1013,1066,41066002
1013,1066,41066003
1013,1066,41066004
1013,1067,41067001
1013,1067,41067002
1013,1067,41067003
1013,1067,41067004
1013,1068,41068001
1013,1068,41068002
1013,1068,41068003
1013,1068,41068004
1013,1069,41069001
1013,1069,41069002
1013,1069,41069003
1013,1069,41069004
1013,1070,41070001
1013,1070,41070002
1013,1070,41070003
1013,1070,41070004
1013,1071,41071001
1013,1071,41071002
1013,1071,41071003
1013,1071,41071004
1013,1072,41072001
1013,1072,41072002
1013,1072,41072003
1013,1072,41072004
1013,1074,41074001
1013,1074,41074002
1013,1074,41074003
1013,1074,41074004
1013,1076,41076001
1013,1076,41076002
1013,1076,41076003
1013,1076,41076004
1013,1078,41078001
1013,1078,41078002
1013,1078,41078003
1013,1078,41078004
