id,trophy_id,race_instance_id,original_flag,disp_order,size,event_type,start_date,display_end_date
419,9045,930159,1,544,1,1,2023/02/24 12:00:00,2050/01/27
420,9045,930160,1,544,1,1,2023/02/24 12:00:00,2050/01/27
421,9045,930161,1,544,1,1,2023/02/24 12:00:00,2050/01/27
422,9045,930162,1,544,1,1,2023/02/24 12:00:00,2050/01/27
423,9045,930163,1,544,1,1,2023/02/24 12:00:00,2050/01/27
424,9045,930164,1,544,1,1,2023/02/24 12:00:00,2050/01/27
425,1200501,1200501,1,1048,0,1,2023/4/22 12:00:00,2050/01/27
426,1200502,1200502,1,1049,0,1,2023/4/25 5:00:00,2050/01/27
427,1016,102901,1,16,0,0,2023/03/20,2050/01/27
428,1200601,1200601,1,1050,0,1,2023/6/5 12:00:00,2050/01/27
429,1200602,1200602,1,1051,0,1,2023/6/8 5:00:00,2050/01/27
430,1200701,1200701,1,1052,0,1,2023/7/6 12:00:00,2050/01/27
431,1200702,1200702,1,1053,0,1,2023/7/9 5:00:00,2050/01/27
432,9046,931203,1,35,0,0,2023/08/24 11:00:00,2050/01/27
433,9046,931204,1,35,0,0,2023/08/24 11:00:00,2050/01/27
434,9047,931201,1,142,0,0,2023/08/24 11:00:00,2050/01/27
435,9048,931202,1,143,0,0,2023/08/24 11:00:00,2050/01/27
436,1200801,1200801,1,1054,0,1,2023/8/9 12:00:00,2050/01/27
437,1200802,1200802,1,1055,0,1,2023/8/12 5:00:00,2050/01/27
438,1200901,1200901,1,1056,0,1,2023/9/6 12:00:00,2050/01/27
439,1200902,1200902,1,1057,0,1,2023/9/9 5:00:00,2050/01/27
440,1201001,1201001,1,1058,0,1,2023/10/5 12:00:00,2050/01/27
441,1201002,1201002,1,1059,0,1,2023/10/8 5:00:00,2050/01/27
442,1201101,1201101,1,1060,0,1,2023/11/6 12:00:00,2050/01/27
443,1201102,1201102,1,1061,0,1,2023/11/9 5:00:00,2050/01/27
444,1201201,1201201,1,1062,0,1,2023/12/7 12:00:00,2050/01/27
445,1201202,1201202,1,1063,0,1,2023/12/10 5:00:00,2050/01/27
446,1201301,1201301,1,1064,0,1,2024/1/4 12:00:00,2050/01/27
447,1201302,1201302,1,1065,0,1,2024/1/7 5:00:00,2050/01/27
448,1201401,1201401,1,1066,0,1,2024/2/8 12:00:00,2050/01/27
449,1201402,1201402,1,1067,0,1,2024/2/11 5:00:00,2050/01/27
450,1201501,1201501,1,1068,0,1,2024/3/7 12:00:00,2050/01/27
451,1201502,1201502,1,1069,0,1,2024/3/10 5:00:00,2050/01/27
452,1110,103001,1,34,0,0,2022/08/19 12:00:00,2050/01/27
453,1201601,1201601,1,1070,0,1,2024/4/4 12:00:00,2050/01/27
454,1201602,1201602,1,1071,0,1,2024/4/7 5:00:00,2050/01/27
455,1201701,1201701,1,1072,0,1,2024/5/5 12:00:00,2050/01/27
456,1201702,1201702,1,1073,0,1,2024/5/8 5:00:00,2050/01/27
457,1201801,1201801,1,1074,0,1,2024/6/8 12:00:00,2050/01/27
458,1201802,1201802,1,1075,0,1,2024/6/11 5:00:00,2050/01/27
459,1019,103101,1,19,1,0,2020/01/20,2050/01/27
460,1201901,1201901,1,1076,0,1,2024/7/4 12:00:00,2050/01/27
461,1201902,1201902,1,1077,0,1,2024/7/7 5:00:00,2050/01/27
462,1013,103201,1,13,1,0,2020/01/20,2050/01/27
463,1202001,1202001,1,1078,0,1,2024/8/8 12:00:00,2050/01/27
464,1202002,1202002,1,1079,0,1,2024/8/11 5:00:00,2050/01/27
465,1202101,1202101,1,1080,0,1,2024/9/5 12:00:00,2050/01/27
466,1202102,1202102,1,1081,0,1,2024/9/8 5:00:00,2050/01/27
467,1202201,1202201,1,1082,0,1,2024/10/6 12:00:00,2050/01/27
468,1202202,1202202,1,1083,0,1,2024/10/9 5:00:00,2050/01/27
469,1202301,1202301,1,1084,0,1,2024/11/3 12:00:00,2050/01/27
470,1202302,1202302,1,1085,0,1,2024/11/6 5:00:00,2050/01/27
471,1202401,1202401,1,1086,0,1,2024/12/5 12:00:00,2050/01/27
472,1202402,1202402,1,1087,0,1,2024/12/8 5:00:00,2050/01/27
473,1202501,1202501,1,1088,0,1,2025/1/6 12:00:00,2050/01/27
474,1202502,1202502,1,1089,0,1,2025/1/9 5:00:00,2050/01/27
475,1202601,1202601,1,1090,0,1,2025/2/7 12:00:00,2050/01/27
476,1202602,1202602,1,1091,0,1,2025/2/10 5:00:00,2050/01/27
477,1202701,1202701,1,1092,0,1,2025/3/5 12:00:00,2050/01/27
478,1202702,1202702,1,1093,0,1,2025/3/8 5:00:00,2050/01/27
479,9051,931301,1,545,1,1,2025/2/24 12:00:00,2050/01/27
480,9051,931302,1,545,1,1,2025/2/24 12:00:00,2050/01/27
481,9051,931303,1,545,1,1,2025/2/24 12:00:00,2050/01/27
482,9051,931304,1,545,1,1,2025/2/24 12:00:00,2050/01/27
483,9051,931305,1,545,1,1,2025/2/24 12:00:00,2050/01/27
484,9051,931306,1,545,1,1,2025/2/24 12:00:00,2050/01/27
485,9051,931307,1,545,1,1,2025/2/24 12:00:00,2050/01/27
486,9052,931308,1,546,1,1,2025/2/24 12:00:00,2050/01/27
487,9052,931309,1,546,1,1,2025/2/24 12:00:00,2050/01/27
488,9052,931310,1,546,1,1,2025/2/24 12:00:00,2050/01/27
489,9052,931311,1,546,1,1,2025/2/24 12:00:00,2050/01/27
490,9052,931312,1,546,1,1,2025/2/24 12:00:00,2050/01/27
491,9052,931313,1,546,1,1,2025/2/24 12:00:00,2050/01/27
492,9052,931314,1,546,1,1,2025/2/24 12:00:00,2050/01/27
493,9052,931315,1,546,1,1,2025/2/24 12:00:00,2050/01/27
494,9053,931316,1,547,1,1,2025/2/24 12:00:00,2050/01/27
495,9053,931317,1,547,1,1,2025/2/24 12:00:00,2050/01/27
496,9053,931318,1,547,1,1,2025/2/24 12:00:00,2050/01/27
497,9053,931319,1,547,1,1,2025/2/24 12:00:00,2050/01/27
498,9053,931320,1,547,1,1,2025/2/24 12:00:00,2050/01/27
499,9053,931321,1,547,1,1,2025/2/24 12:00:00,2050/01/27
500,9053,931322,1,547,1,1,2025/2/24 12:00:00,2050/01/27
501,9053,931323,1,547,1,1,2025/2/24 12:00:00,2050/01/27
502,9053,931324,1,547,1,1,2025/2/24 12:00:00,2050/01/27
503,9053,931325,1,547,1,1,2025/2/24 12:00:00,2050/01/27
504,9054,931326,1,548,1,1,2025/2/24 12:00:00,2050/01/27
505,9054,931327,1,548,1,1,2025/2/24 12:00:00,2050/01/27
506,9054,931328,1,548,1,1,2025/2/24 12:00:00,2050/01/27
507,9054,931329,1,548,1,1,2025/2/24 12:00:00,2050/01/27
508,9054,931330,1,548,1,1,2025/2/24 12:00:00,2050/01/27
509,9054,931331,1,548,1,1,2025/2/24 12:00:00,2050/01/27
510,9054,931332,1,548,1,1,2025/2/24 12:00:00,2050/01/27
511,9054,931333,1,548,1,1,2025/2/24 12:00:00,2050/01/27
512,9054,931334,1,548,1,1,2025/2/24 12:00:00,2050/01/27
513,9061,931335,1,549,1,1,2025/2/24 12:00:00,2050/01/27
514,9061,931336,1,549,1,1,2025/2/24 12:00:00,2050/01/27
515,9061,931337,1,549,1,1,2025/2/24 12:00:00,2050/01/27
516,9061,931338,1,549,1,1,2025/2/24 12:00:00,2050/01/27
517,9061,931339,1,549,1,1,2025/2/24 12:00:00,2050/01/27
518,9061,931340,1,549,1,1,2025/2/24 12:00:00,2050/01/27
519,9061,931341,1,549,1,1,2025/2/24 12:00:00,2050/01/27
520,9062,931342,1,550,1,1,2025/2/24 12:00:00,2050/01/27
521,9062,931343,1,550,1,1,2025/2/24 12:00:00,2050/01/27
522,9062,931344,1,550,1,1,2025/2/24 12:00:00,2050/01/27
523,9062,931345,1,550,1,1,2025/2/24 12:00:00,2050/01/27
524,9062,931346,1,550,1,1,2025/2/24 12:00:00,2050/01/27
525,9062,931347,1,550,1,1,2025/2/24 12:00:00,2050/01/27
526,9062,931348,1,550,1,1,2025/2/24 12:00:00,2050/01/27
527,9062,931349,1,550,1,1,2025/2/24 12:00:00,2050/01/27
528,9063,931350,1,551,1,1,2025/2/24 12:00:00,2050/01/27
529,9063,931351,1,551,1,1,2025/2/24 12:00:00,2050/01/27
530,9063,931352,1,551,1,1,2025/2/24 12:00:00,2050/01/27
531,9063,931353,1,551,1,1,2025/2/24 12:00:00,2050/01/27
532,9063,931354,1,551,1,1,2025/2/24 12:00:00,2050/01/27
533,9063,931355,1,551,1,1,2025/2/24 12:00:00,2050/01/27
534,9063,931356,1,551,1,1,2025/2/24 12:00:00,2050/01/27
535,9063,931357,1,551,1,1,2025/2/24 12:00:00,2050/01/27
536,9063,931358,1,551,1,1,2025/2/24 12:00:00,2050/01/27
537,9063,931359,1,551,1,1,2025/2/24 12:00:00,2050/01/27
538,9064,931360,1,552,1,1,2025/2/24 12:00:00,2050/01/27
539,9064,931361,1,552,1,1,2025/2/24 12:00:00,2050/01/27
540,9064,931362,1,552,1,1,2025/2/24 12:00:00,2050/01/27
541,9064,931363,1,552,1,1,2025/2/24 12:00:00,2050/01/27
542,9064,931364,1,552,1,1,2025/2/24 12:00:00,2050/01/27
543,9064,931365,1,552,1,1,2025/2/24 12:00:00,2050/01/27
544,9064,931366,1,552,1,1,2025/2/24 12:00:00,2050/01/27
545,9065,931367,1,553,1,1,2025/2/24 12:00:00,2050/01/27
546,9065,931368,1,553,1,1,2025/2/24 12:00:00,2050/01/27
547,9065,931369,1,553,1,1,2025/2/24 12:00:00,2050/01/27
548,9065,931370,1,553,1,1,2025/2/24 12:00:00,2050/01/27
549,9065,931371,1,553,1,1,2025/2/24 12:00:00,2050/01/27
550,9065,931372,1,553,1,1,2025/2/24 12:00:00,2050/01/27
551,9065,931373,1,553,1,1,2025/2/24 12:00:00,2050/01/27
552,9065,931374,1,553,1,1,2025/2/24 12:00:00,2050/01/27
553,9065,931375,1,553,1,1,2025/2/24 12:00:00,2050/01/27
554,9071,931376,1,554,1,1,2025/2/24 12:00:00,2050/01/27
555,9071,931377,1,554,1,1,2025/2/24 12:00:00,2050/01/27
556,9071,931378,1,554,1,1,2025/2/24 12:00:00,2050/01/27
557,9071,931379,1,554,1,1,2025/2/24 12:00:00,2050/01/27
558,9071,931380,1,554,1,1,2025/2/24 12:00:00,2050/01/27
559,9071,931381,1,554,1,1,2025/2/24 12:00:00,2050/01/27
560,9071,931382,1,554,1,1,2025/2/24 12:00:00,2050/01/27
561,9072,931383,1,555,1,1,2025/2/24 12:00:00,2050/01/27
562,9072,931384,1,555,1,1,2025/2/24 12:00:00,2050/01/27
563,9072,931385,1,555,1,1,2025/2/24 12:00:00,2050/01/27
564,9072,931386,1,555,1,1,2025/2/24 12:00:00,2050/01/27
565,9072,931387,1,555,1,1,2025/2/24 12:00:00,2050/01/27
566,9072,931388,1,555,1,1,2025/2/24 12:00:00,2050/01/27
567,9072,931389,1,555,1,1,2025/2/24 12:00:00,2050/01/27
568,9072,931390,1,555,1,1,2025/2/24 12:00:00,2050/01/27
569,9073,931391,1,556,1,1,2025/2/24 12:00:00,2050/01/27
570,9073,931392,1,556,1,1,2025/2/24 12:00:00,2050/01/27
571,9073,931393,1,556,1,1,2025/2/24 12:00:00,2050/01/27
572,9073,931394,1,556,1,1,2025/2/24 12:00:00,2050/01/27
573,9073,931395,1,556,1,1,2025/2/24 12:00:00,2050/01/27
574,9073,931396,1,556,1,1,2025/2/24 12:00:00,2050/01/27
575,9073,931397,1,556,1,1,2025/2/24 12:00:00,2050/01/27
576,9073,931398,1,556,1,1,2025/2/24 12:00:00,2050/01/27
577,9073,931399,1,556,1,1,2025/2/24 12:00:00,2050/01/27
578,9073,931400,1,556,1,1,2025/2/24 12:00:00,2050/01/27
579,9074,931401,1,557,1,1,2025/2/24 12:00:00,2050/01/27
580,9074,931402,1,557,1,1,2025/2/24 12:00:00,2050/01/27
581,9074,931403,1,557,1,1,2025/2/24 12:00:00,2050/01/27
582,9074,931404,1,557,1,1,2025/2/24 12:00:00,2050/01/27
583,9074,931405,1,557,1,1,2025/2/24 12:00:00,2050/01/27
584,9074,931406,1,557,1,1,2025/2/24 12:00:00,2050/01/27
585,9074,931407,1,557,1,1,2025/2/24 12:00:00,2050/01/27
586,9075,931408,1,558,1,1,2025/2/24 12:00:00,2050/01/27
587,9075,931409,1,558,1,1,2025/2/24 12:00:00,2050/01/27
588,9075,931410,1,558,1,1,2025/2/24 12:00:00,2050/01/27
589,9075,931411,1,558,1,1,2025/2/24 12:00:00,2050/01/27
590,9075,931412,1,558,1,1,2025/2/24 12:00:00,2050/01/27
591,9075,931413,1,558,1,1,2025/2/24 12:00:00,2050/01/27
592,9075,931414,1,558,1,1,2025/2/24 12:00:00,2050/01/27
593,9075,931415,1,558,1,1,2025/2/24 12:00:00,2050/01/27
594,9075,931416,1,558,1,1,2025/2/24 12:00:00,2050/01/27
595,1018,103301,1,18,1,0,2020/01/20,2050/01/27
596,1017,103401,1,17,1,0,2020/01/20,2050/01/27
597,1202801,1202801,1,1094,0,1,2025/4/5 12:00:00,2050/01/27
598,1202802,1202802,1,1095,0,1,2025/4/8 5:00:00,2050/01/27
599,1202901,1202901,1,1096,0,1,2025/5/7 12:00:00,2050/01/27
600,1202902,1202902,1,1097,0,1,2025/5/10 5:00:00,2050/01/27
601,1203001,1203001,1,1098,0,1,2025/6/8 12:00:00,2050/01/27
602,1203002,1203002,1,1099,0,1,2025/6/11 5:00:00,2050/01/27
603,1203101,1203101,1,1100,0,1,2025/7/6 12:00:00,2025/7/9 4:59:59
604,1203102,1203102,1,1101,0,1,2025/7/9 5:00:00,2025/7/12 4:59:59
605,1203201,1203201,1,1102,0,1,2025/8/7 12:00:00,2025/8/10 4:59:59
606,1203202,1203202,1,1103,0,1,2025/8/10 5:00:00,2025/8/13 4:59:59
607,1203301,1203301,1,1104,0,1,2025/09/04 12:00:00,2025/09/07 4:59:59
608,1203302,1203302,1,1105,0,1,2025/09/07 5:00:00,2025/09/10 4:59:59
609,1203401,1203401,1,1106,0,1,2025/10/07 12:00:00,2025/10/10 4:59:59
610,1203402,1203402,1,1107,0,1,2025/10/10 5:00:00,2025/10/13 4:59:59
611,9076,931417,1,36,1,0,2026/02/24 11:30:00,2050/01/27
612,9077,931418,1,37,1,0,2026/02/24 11:30:00,2050/01/27
613,9078,931419,1,38,1,0,2026/02/24 11:30:00,2050/01/27
614,9079,931420,1,39,1,0,2026/02/24 11:30:00,2050/01/27
615,9080,931421,1,40,1,0,2026/02/24 11:30:00,2050/01/27
616,9081,931422,1,41,1,0,2026/02/24 11:30:00,2050/01/27
617,9082,931423,1,42,1,0,2026/02/24 11:30:00,2050/01/27
618,9083,931424,1,43,1,0,2026/02/24 11:30:00,2050/01/27
619,9084,931425,1,44,1,0,2026/02/24 11:30:00,2050/01/27
620,9076,931426,1,36,1,0,2026/02/24 11:30:00,2050/01/27
621,9077,931427,1,37,1,0,2026/02/24 11:30:00,2050/01/27
622,9078,931428,1,38,1,0,2026/02/24 11:30:00,2050/01/27
623,9079,931429,1,39,1,0,2026/02/24 11:30:00,2050/01/27
624,9080,931430,1,40,1,0,2026/02/24 11:30:00,2050/01/27
625,9081,931431,1,41,1,0,2026/02/24 11:30:00,2050/01/27
626,9082,931432,1,42,1,0,2026/02/24 11:30:00,2050/01/27
627,9083,931433,1,43,1,0,2026/02/24 11:30:00,2050/01/27
628,9084,931434,1,44,1,0,2026/02/24 11:30:00,2050/01/27
629,1203501,1203501,1,1108,0,1,2025/11/05 12:00:00,2025/11/08 4:59:59
630,1203502,1203502,1,1109,0,1,2025/11/08 5:00:00,2025/11/11 4:59:59
631,1203601,1203601,1,1110,0,1,2025/12/06 12:00:00,2025/12/09 4:59:59
632,1203602,1203602,1,1111,0,1,2025/12/09 5:00:00,2025/12/12 4:59:59
633,1203701,1203701,1,1112,0,1,2026/01/05 12:00:00,2026/01/08 4:59:59
634,1203702,1203702,1,1113,0,1,2026/01/08 5:00:00,2026/01/11 4:59:59
635,1203801,1203801,1,1114,0,1,2026/02/08 12:00:00,2026/02/11 4:59:59
636,1203802,1203802,1,1115,0,1,2026/02/11 5:00:00,2026/02/14 4:59:59
637,1203901,1203901,1,1116,0,1,2026/03/06 12:00:00,2026/03/09 4:59:59
638,1203902,1203902,1,1117,0,1,2026/03/09 5:00:00,2026/03/12 4:59:59
639,1204101,1204101,1,1118,0,1,2026/04/05 12:00:00,2026/04/08 4:59:59
640,1204102,1204102,1,1119,0,1,2026/04/08 5:00:00,2026/04/11 4:59:59
641,1204201,1204201,1,1120,0,1,2026/05/06 12:00:00,2026/05/09 4:59:59
642,1204202,1204202,1,1121,0,1,2026/05/09 5:00:00,2026/05/12 4:59:59
643,1204301,1204301,1,1122,0,1,2026/06/10 12:00:00,2026/06/13 4:59:59
644,1204302,1204302,1,1123,0,1,2026/06/13 5:00:00,2026/06/15 4:59:59
645,1204401,1204401,1,1124,0,1,2026/07/05 12:00:00,2026/07/08 4:59:59
646,1204402,1204402,1,1125,0,1,2026/07/08 5:00:00,2026/07/11 4:59:59
