id,setlist_music_id,performer
10080005,100801,1015
10080006,100801,1026
10080007,100801,1030
10080008,100801,1033
10080009,100801,1060
10080010,100801,1061
10080011,100801,1065
10080012,100801,1067
10080013,100801,1068
10080014,100801,1076
10080015,100801,1077
10080016,100801,1078
10080017,100801,1087
10080018,100801,1088
10080019,100801,1089
10080020,100801,1090
10080021,100801,1094
10080022,100801,1102
10080023,100801,1103
10080024,100801,1108
10080025,100802,1061
10080026,100802,1065
10080027,100802,1076
10080028,100802,1088
10080029,100802,1089
10080030,100802,1090
10080031,100802,1094
10080032,100802,1102
10080033,100802,1103
10080034,100803,1007
10080035,100803,1014
10080036,100803,1015
10080037,100804,1068
10080038,100804,1088
10080039,100804,1108
10080040,100805,1026
10080041,100805,1030
10080042,100805,1060
10080043,100805,1061
10080044,100805,1078
10080045,100805,1087
10080046,100806,1007
10080047,100806,1014
10080048,100806,1067
10080049,100806,1068
10080050,100806,1076
10080051,100806,1108
10080052,100807,1076
10080053,100807,1087
10080054,100807,1089
10080055,100807,1090
10080056,100807,1103
10080057,100808,1065
10080058,100808,1078
10080059,100809,1060
10080060,100809,1102
10080061,100809,1103
10080062,100810,1015
10080063,100810,1033
10080064,100810,1077
10080065,100810,1094
10080066,100811,1001
10080067,100811,1002
10080068,100812,1003
10080069,100812,1014
10080070,100812,1060
10080071,100812,1061
10080072,100812,1067
10080073,100812,1068
10080074,100812,1088
10080075,100812,1108
10080076,100813,1015
10080077,100813,1033
10080078,100813,1077
10080079,100813,1089
10080080,100813,1090
10080081,100813,1094
10080082,100814,1026
10080083,100814,1030
10080084,100814,1065
10080085,100814,1078
10080086,100814,1102
10080087,100814,1103
10080088,100815,1001
10080089,100815,1014
10080090,100815,1061
10080091,100816,1003
10080092,100816,1026
10080093,100816,1030
10080094,100816,1060
10080095,100817,1076
10080096,100817,1090
10080097,100817,1094
10080098,100817,1102
10080099,100817,1103
10080100,100817,1108
10080101,100818,1014
10080102,100818,1065
10080103,100818,1078
10080104,100818,1087
10080105,100819,1015
10080106,100819,1033
10080107,100819,1077
10080108,100820,1007
10080109,100820,1067
10080110,100820,1068
10080111,100820,1088
10080112,100820,1089
10080113,100820,1102
10080114,100820,1108
10080115,100821,1001
10080116,100821,1003
10080117,100821,1007
10080118,100821,1014
10080119,100821,1015
10080120,100821,1026
10080121,100821,1030
10080122,100821,1033
10080123,100821,1060
10080124,100821,1061
10080125,100821,1065
10080126,100821,1067
10080127,100821,1068
10080128,100821,1076
10080129,100821,1077
10080130,100821,1078
10080131,100821,1087
10080132,100821,1088
10080133,100821,1089
10080134,100821,1090
10080135,100821,1094
10080136,100821,1102
10080137,100821,1103
10080138,100821,1108
10080139,100822,1015
10080140,100822,1033
10080141,100822,1077
10080142,100823,1001
10080143,100823,1007
10080144,100823,1076
10080145,100823,1087
10080146,100823,1094
10080147,100824,1003
10080148,100824,1026
10080149,100824,1030
10080150,100824,1060
10080151,100825,1001
10080152,100825,1002
10080153,100825,1003
10080154,100825,1007
10080155,100825,1067
10080156,100825,1068
10080157,100826,1001
10080158,100826,1002
10080159,100826,1003
10080160,100826,1007
10080161,100826,1014
10080162,100826,1015
10080163,100826,1026
10080164,100826,1030
10080165,100826,1033
10080166,100826,1060
10080167,100826,1061
10080168,100826,1065
10080169,100826,1067
10080170,100826,1068
10080171,100826,1076
10080172,100826,1077
10080173,100826,1078
10080174,100826,1087
10080175,100826,1088
10080176,100826,1089
10080177,100826,1090
10080178,100826,1094
10080179,100826,1102
10080180,100826,1103
10080181,100826,1108
10080182,100827,1001
10080183,100827,1002
10080184,100827,1003
10080185,100827,1007
10080186,100827,1014
10080187,100827,1015
10080188,100827,1026
10080189,100827,1030
10080190,100827,1033
10080191,100827,1060
10080192,100827,1061
10080193,100827,1065
10080194,100827,1067
10080195,100827,1068
10080196,100827,1076
10080197,100827,1077
10080198,100827,1078
10080199,100827,1087
10080200,100827,1088
10080201,100827,1089
10080202,100827,1090
10080203,100827,1094
10080204,100827,1102
10080205,100827,1103
10080206,100827,1108
10090001,100901,1003
10090002,100901,1025
10090003,100901,1035
10090004,100901,1068
10090005,100901,1077
10090006,100901,1084
10090007,100901,1090
10090008,100901,1094
10090009,100901,1108
10090010,100901,1109
10090011,100901,1110
10090012,100901,1112
10090013,100901,1008
10090014,100901,1009
10090015,100901,1014
10090016,100901,1048
10090017,100901,1056
10090018,100901,1057
10090019,100901,1062
10090020,100901,1067
10090021,100901,1083
10090022,100901,1097
10090023,100901,1099
10090024,100901,1100
10090025,100901,1102
10090026,100901,1107
10090027,100902,1035
10090028,100902,1084
10090029,100902,1094
10090030,100902,1109
10090031,100902,1110
10090032,100902,1112
10090033,100902,1008
10090034,100902,1014
10090035,100902,1048
10090036,100902,1057
10090037,100902,1062
10090038,100902,1097
10090039,100902,1102
10090040,100903,1108
10090041,100904,1084
10090042,100904,1008
10090043,100905,1035
10090044,100906,1056
10090045,100906,1062
10090046,100907,1056
10090047,100907,1062
10090048,100908,1077
10090049,100908,1090
10090050,100908,1014
10090051,100908,1048
10090052,100908,1083
10090053,100908,1099
10090054,100909,1003
10090055,100909,1068
10090056,100909,1008
10090057,100909,1009
10090058,100909,1067
10090059,100910,1084
10090060,100910,1083
10090061,100911,1084
10090062,100911,1083
10090063,100912,1090
10090064,100912,1014
10090065,100912,1057
10090066,100912,1062
10090067,100912,1097
10090068,100912,1099
10090069,100912,1100
10090070,100912,1102
10090071,100912,1107
10090072,100913,1008
10090073,100913,1009
10090074,100914,1099
10090075,100914,1100
10090076,100915,1083
10090077,100915,1107
10090078,100916,1025
10090079,100916,1068
10090080,100916,1077
10090081,100916,1056
10090082,100916,1057
10090083,100916,1067
10090084,100917,1090
10090085,100917,1109
10090086,100917,1110
10090087,100917,1112
10090088,100917,1008
10090089,100917,1009
10090090,100917,1097
10090091,100918,1109
10090092,100918,1110
10090093,100918,1112
10090094,100918,1097
10090095,100919,1090
10090096,100919,1094
10090097,100919,1009
10090098,100919,1014
10090099,100919,1048
10090100,100919,1057
10090101,100919,1099
10090102,100919,1100
10090103,100920,1003
10090104,100920,1035
10090105,100920,1077
10090106,100920,1056
10090107,100920,1062
10090108,100920,1102
10090109,100921,1084
10090110,100921,1083
10090111,100921,1107
10090112,100922,1084
10090113,100922,1094
10090114,100922,1008
10090115,100922,1048
10090116,100923,1025
10090117,100923,1068
10090118,100923,1108
10090119,100923,1014
10090120,100923,1067
10090121,100923,1107
10090122,100924,1068
10090123,100924,1067
10090124,100925,1068
10090125,100925,1108
10090126,100925,1067
10090127,100925,1102
10090128,100926,1003
10090129,100926,1035
10090130,100926,1084
10090131,100926,1094
10090132,100926,1109
10090133,100926,1110
10090134,100926,1112
10090135,100926,1056
10090136,100926,1083
10090137,100926,1097
10090138,100927,1035
10090139,100927,1077
10090140,100927,1108
10090141,100927,1048
10090142,100927,1100
10090143,100928,1003
10090144,100928,1025
10090145,100928,1035
10090146,100928,1068
10090147,100928,1077
10090148,100928,1084
10090149,100928,1090
10090150,100928,1094
10090151,100928,1108
10090152,100928,1109
10090153,100928,1110
10090154,100928,1112
10090155,100928,1008
10090156,100928,1009
10090157,100928,1014
10090158,100928,1048
10090159,100928,1056
10090160,100928,1057
10090161,100928,1062
10090162,100928,1067
10090163,100928,1083
10090164,100928,1097
10090165,100928,1099
10090166,100928,1100
10090167,100928,1102
10090168,100928,1107
10090169,100929,1003
10090170,100929,1025
10090171,100929,1035
10090172,100929,1068
10090173,100929,1077
10090174,100929,1084
10090175,100929,1090
10090176,100929,1094
10090177,100929,1108
10090178,100929,1109
10090179,100929,1110
10090180,100929,1112
10090181,100929,1008
10090182,100929,1009
10090183,100929,1014
10090184,100929,1048
10090185,100929,1056
10090186,100929,1057
10090187,100929,1062
10090188,100929,1067
10090189,100929,1083
10090190,100929,1097
10090191,100929,1099
10090192,100929,1100
10090193,100929,1102
10090194,100929,1107
10090195,100930,1003
10090196,100930,1025
10090197,100930,1035
10090198,100930,1068
10090199,100930,1077
10090200,100930,1084
10090201,100930,1090
10090202,100930,1094
10090203,100930,1108
10090204,100930,1109
10090205,100930,1110
10090206,100930,1112
10090207,100930,1008
10090208,100930,1009
10090209,100930,1014
10090210,100930,1048
10090211,100930,1056
10090212,100930,1057
10090213,100930,1062
10090214,100930,1067
10090215,100930,1083
10090216,100930,1097
10090217,100930,1099
10090218,100930,1100
10090219,100930,1102
10090220,100930,1107
10100001,101001,1003
10100002,101001,1025
10100003,101001,1035
10100004,101001,1068
10100005,101001,1084
10100006,101001,1090
10100007,101001,1094
10100008,101001,1108
10100009,101001,1109
10100010,101001,1110
10100011,101001,1112
10100012,101001,1015
10100013,101001,1016
10100014,101001,1032
10100015,101001,1033
10100016,101001,1054
10100017,101001,1060
10100018,101001,1063
10100019,101001,1066
10100020,101001,1076
10100021,101001,1089
10100022,101001,1091
10100023,101001,1092
10100024,101001,1096
10100025,101001,1106
10100026,101001,1111
10100027,101002,1035
10100028,101002,1108
10100029,101002,1015
10100030,101002,1016
10100031,101002,1033
10100032,101002,1054
10100033,101002,1060
10100034,101002,1063
10100035,101002,1066
10100036,101002,1092
10100037,101002,1096
10100038,101003,1106
10100039,101004,1054
10100040,101005,1007
10100041,101006,1090
10100042,101006,1089
10100043,101006,1091
10100044,101007,1003
10100045,101007,1035
10100046,101007,1094
10100047,101007,1109
10100048,101007,1110
10100049,101007,1112
10100050,101007,1015
10100051,101007,1016
10100052,101007,1054
10100053,101007,1076
10100054,101007,1092
10100055,101007,1096
10100056,101007,1111
10100057,101008,1003
10100058,101008,1068
10100059,101008,1084
10100060,101008,1060
10100061,101008,1063
10100062,101008,1066
10100063,101009,1090
10100064,101009,1109
10100065,101009,1110
10100066,101009,1112
10100067,101009,1063
10100068,101009,1091
10100069,101009,1111
10100070,101010,1003
10100071,101010,1035
10100072,101010,1084
10100073,101010,1094
10100074,101010,1108
10100075,101010,1033
10100076,101011,1025
10100077,101012,1016
10100078,101013,1025
10100079,101013,1032
10100080,101014,1089
10100081,101015,1090
10100082,101015,1015
10100083,101015,1016
10100084,101015,1032
10100085,101015,1033
10100086,101015,1060
10100087,101015,1076
10100088,101015,1106
10100089,101015,1111
10100090,101016,1110
10100091,101017,1112
10100092,101018,1111
10100093,101019,1109
10100094,101020,1109
10100095,101020,1110
10100096,101020,1112
10100097,101020,1111
10100098,101021,1035
10100099,101021,1084
10100100,101021,1090
10100101,101021,1094
10100102,101021,1016
10100103,101021,1033
10100104,101021,1076
10100105,101021,1092
10100106,101021,1096
10100107,101021,1106
10100108,101022,1025
10100109,101022,1068
10100110,101022,1090
10100111,101022,1108
10100112,101022,1032
10100113,101022,1089
10100114,101022,1091
10100115,101023,1003
10100116,101023,1084
10100117,101023,1016
10100118,101023,1054
10100119,101023,1060
10100120,101023,1066
10100121,101023,1076
10100122,101023,1096
10100123,101023,1106
10100124,101024,1068
10100125,101024,1108
10100126,101024,1060
10100127,101024,1063
10100128,101024,1066
10100129,101024,1089
10100130,101024,1091
10100131,101025,1003
10100132,101025,1025
10100133,101025,1035
10100134,101025,1068
10100135,101025,1007
10100136,101025,1084
10100137,101025,1090
10100138,101025,1094
10100139,101025,1108
10100140,101025,1109
10100141,101025,1110
10100142,101025,1112
10100143,101025,1015
10100144,101025,1016
10100145,101025,1032
10100146,101025,1033
10100147,101025,1054
10100148,101025,1060
10100149,101025,1063
10100150,101025,1066
10100151,101025,1076
10100152,101025,1089
10100153,101025,1091
10100154,101025,1092
10100155,101025,1096
10100156,101025,1106
10100157,101025,1111
10100158,101026,1003
10100159,101026,1025
10100160,101026,1035
10100161,101026,1068
10100162,101026,1007
10100163,101026,1084
10100164,101026,1090
10100165,101026,1094
10100166,101026,1108
10100167,101026,1109
10100168,101026,1110
10100169,101026,1112
10100170,101026,1015
10100171,101026,1016
10100172,101026,1032
10100173,101026,1033
10100174,101026,1054
10100175,101026,1060
10100176,101026,1063
10100177,101026,1066
10100178,101026,1076
10100179,101026,1089
10100180,101026,1091
10100181,101026,1092
10100182,101026,1096
10100183,101026,1106
10100184,101026,1111
10100185,101027,1003
10100186,101027,1025
10100187,101027,1035
10100188,101027,1068
10100189,101027,1007
10100190,101027,1084
10100191,101027,1090
10100192,101027,1094
10100193,101027,1108
10100194,101027,1109
10100195,101027,1110
10100196,101027,1112
10100197,101027,1015
10100198,101027,1016
10100199,101027,1032
10100200,101027,1033
10100201,101027,1054
10100202,101027,1060
10100203,101027,1063
10100204,101027,1066
10100205,101027,1076
10100206,101027,1089
10100207,101027,1091
10100208,101027,1092
10100209,101027,1096
10100210,101027,1106
10100211,101027,1111
10110001,101101,1133
10110002,101101,1131
10110003,101101,1132
10110004,101101,1130
10110005,101101,1128
10110006,101101,1134
10110007,101101,1057
10110008,101101,1049
10110009,101101,1090
10110010,101101,1116
10110011,101101,1098
10110012,101101,1046
10110013,101101,1079
10110014,101101,1080
10110015,101101,1081
10110016,101101,1082
10110017,101101,1091
10110018,101101,1089
10110019,101101,1062
10110020,101101,1099
10110021,101101,1097
10110022,101101,1086
10110023,101101,1075
10110024,101101,1024
10110025,101101,1056
10110026,101101,1042
10110027,101101,1006
10110028,101101,1129
10110029,101102,1129
10110030,101102,1133
10110031,101102,1131
10110032,101102,1132
10110033,101102,1130
10110034,101102,1128
10110035,101102,1134
10110036,101102,1075
10110037,101103,1098
10110038,101103,1046
10110039,101103,1099
10110040,101104,1081
10110041,101105,1080
10110042,101106,1079
10110043,101107,1098
10110044,101107,1046
10110045,101107,1079
10110046,101107,1080
10110047,101107,1081
10110048,101107,1099
10110049,101108,1024
10110050,101108,1056
10110051,101108,1042
10110052,101109,1057
10110053,101109,1089
10110054,101109,1062
10110055,101109,1099
10110056,101110,1132
10110057,101110,1049
10110058,101110,1090
10110059,101110,1082
10110060,101110,1091
10110061,101110,1089
10110062,101110,1099
10110063,101111,1057
10110064,101111,1098
10110065,101111,1079
10110066,101111,1062
10110067,101111,1097
10110068,101111,1024
10110069,101111,1056
10110070,101112,1133
10110071,101112,1128
10110072,101112,1049
10110073,101112,1046
10110074,101112,1080
10110075,101112,1081
10110076,101112,1042
10110077,101113,1086
10110078,101114,1097
10110079,101115,1116
10110080,101116,1129
10110081,101116,1075
10110082,101117,1006
10110083,101118,1006
10110084,101119,1130
10110085,101119,1128
10110086,101119,1134
10110087,101119,1057
10110088,101119,1090
10110089,101119,1116
10110090,101119,1091
10110091,101119,1089
10110092,101119,1062
10110093,101119,1086
10110094,101119,1024
10110095,101119,1056
10110096,101120,1131
10110097,101120,1082
10110098,101120,1042
10110099,101121,1129
10110100,101121,1133
10110101,101121,1131
10110102,101121,1132
10110103,101121,1130
10110104,101121,1134
10110105,101121,1075
10110106,101122,1090
10110107,101122,1116
10110108,101122,1082
10110109,101122,1091
10110110,101122,1097
10110111,101122,1086
10110112,101123,1133
10110113,101123,1131
10110114,101123,1132
10110115,101123,1130
10110116,101123,1128
10110117,101123,1134
10110118,101123,1057
10110119,101123,1049
10110120,101123,1090
10110121,101123,1116
10110122,101123,1098
10110123,101123,1046
10110124,101123,1079
10110125,101123,1080
10110126,101123,1081
10110127,101123,1082
10110128,101123,1091
10110129,101123,1089
10110130,101123,1062
10110131,101123,1099
10110132,101123,1097
10110133,101123,1086
10110134,101123,1075
10110135,101123,1024
10110136,101123,1056
10110137,101123,1042
10110138,101123,1006
10110139,101123,1129
10110140,101124,1129
10110141,101124,1133
10110142,101124,1131
10110143,101124,1132
10110144,101124,1130
10110145,101124,1128
10110146,101124,1134
10110147,101124,1057
10110148,101124,1049
10110149,101124,1090
10110150,101124,1116
10110151,101124,1098
10110152,101124,1046
10110153,101124,1079
10110154,101124,1080
10110155,101124,1081
10110156,101124,1082
10110157,101124,1091
10110158,101124,1089
10110159,101124,1062
10110160,101124,1099
10110161,101124,1097
10110162,101124,1086
10110163,101124,1075
10110164,101124,1024
10110165,101124,1056
10110166,101124,1042
10110167,101124,1006
10110168,101125,1129
10110169,101125,1133
10110170,101125,1131
10110171,101125,1132
10110172,101125,1130
10110173,101125,1128
10110174,101125,1134
10110175,101125,1057
10110176,101125,1049
10110177,101125,1090
10110178,101125,1116
10110179,101125,1098
10110180,101125,1046
10110181,101125,1079
10110182,101125,1080
10110183,101125,1081
10110184,101125,1082
10110185,101125,1091
10110186,101125,1089
10110187,101125,1062
10110188,101125,1099
10110189,101125,1097
10110190,101125,1086
10110191,101125,1075
10110192,101125,1024
10110193,101125,1056
10110194,101125,1042
10110195,101125,1006
10120001,101201,1129
10120002,101201,1133
10120003,101201,1131
10120004,101201,1132
10120005,101201,1130
10120006,101201,1128
10120007,101201,1134
10120008,101201,1057
10120009,101201,1049
10120010,101201,1090
10120011,101201,1116
10120012,101201,1117
10120013,101201,1115
10120014,101201,1007
10120015,101201,1119
10120016,101201,1127
10120017,101201,1121
10120018,101201,1120
10120019,101201,1095
10120020,101201,1006
10120021,101201,1072
10120022,101201,1021
10120023,101201,1045
10120024,101201,1069
10120025,101201,1040
10120026,101201,1071
10120027,101201,1023
10120028,101201,1016
10120029,101202,1117
10120030,101202,1119
10120031,101202,1127
10120032,101202,1121
10120033,101202,1120
10120034,101202,1095
10120035,101203,1129
10120036,101203,1131
10120037,101203,1090
10120038,101203,1116
10120039,101203,1121
10120040,101203,1120
10120041,101203,1095
10120042,101203,1040
10120043,101204,1057
10120044,101205,1117
10120045,101206,1130
10120046,101206,1134
10120047,101206,1090
10120048,101206,1117
10120049,101207,1133
10120050,101207,1007
10120051,101207,1006
10120052,101207,1021
10120053,101207,1023
10120054,101208,1132
10120055,101208,1057
10120056,101208,1090
10120057,101208,1127
10120058,101209,1131
10120059,101209,1116
10120060,101209,1072
10120061,101209,1069
10120062,101209,1040
10120063,101209,1071
10120064,101209,1016
10120065,101210,1121
10120066,101210,1120
10120067,101210,1095
10120068,101211,1128
10120069,101211,1049
10120070,101211,1007
10120071,101211,1045
10120072,101212,1116
10120073,101212,1115
10120074,101213,1119
10120075,101214,1115
10120076,101215,1049
10120077,101215,1115
10120078,101215,1007
10120079,101215,1119
10120080,101215,1127
10120081,101216,1006
10120082,101216,1072
10120083,101216,1021
10120084,101216,1045
10120085,101216,1069
10120086,101216,1040
10120087,101216,1071
10120088,101217,1006
10120089,101218,1133
10120090,101218,1132
10120091,101218,1130
10120092,101218,1128
10120093,101218,1134
10120094,101219,1129
10120095,101220,1129
10120096,101220,1133
10120097,101220,1131
10120098,101220,1132
10120099,101220,1130
10120100,101220,1128
10120101,101220,1134
10120102,101221,1057
10120103,101221,1072
10120104,101221,1045
10120105,101221,1069
10120106,101222,1117
10120107,101222,1115
10120108,101222,1007
10120109,101222,1023
10120110,101222,1016
10120111,101223,1129
10120112,101223,1133
10120113,101223,1131
10120114,101223,1132
10120115,101223,1130
10120116,101223,1128
10120117,101223,1134
10120118,101223,1057
10120119,101223,1049
10120120,101223,1090
10120121,101223,1116
10120122,101223,1117
10120123,101223,1115
10120124,101223,1007
10120125,101223,1119
10120126,101223,1127
10120127,101223,1121
10120128,101223,1120
10120129,101223,1095
10120130,101223,1006
10120131,101223,1072
10120132,101223,1021
10120133,101223,1045
10120134,101223,1069
10120135,101223,1040
10120136,101223,1071
10120137,101223,1023
10120138,101223,1016
10120139,101224,1129
10120140,101224,1133
10120141,101224,1131
10120142,101224,1132
10120143,101224,1130
10120144,101224,1128
10120145,101224,1134
10120146,101224,1057
10120147,101224,1049
10120148,101224,1090
10120149,101224,1116
10120150,101224,1117
10120151,101224,1007
10120152,101224,1119
10120153,101224,1127
10120154,101224,1121
10120155,101224,1120
10120156,101224,1095
10120157,101224,1006
10120158,101224,1072
10120159,101224,1021
10120160,101224,1045
10120161,101224,1069
10120162,101224,1040
10120163,101224,1071
10120164,101224,1023
10120165,101224,1016
10120166,101225,1129
10120167,101225,1133
10120168,101225,1131
10120169,101225,1132
10120170,101225,1130
10120171,101225,1128
10120172,101225,1134
10120173,101225,1057
10120174,101225,1049
10120175,101225,1090
10120176,101225,1116
10120177,101225,1117
10120178,101225,1115
10120179,101225,1007
10120180,101225,1119
10120181,101225,1127
10120182,101225,1121
10120183,101225,1120
10120184,101225,1095
10120185,101225,1006
10120186,101225,1072
10120187,101225,1021
10120188,101225,1045
10120189,101225,1069
10120190,101225,1040
10120191,101225,1071
10120192,101225,1023
10120193,101225,1016
10130001,101301,1006
10130002,101301,1109
10130003,101301,1110
10130004,101301,1113
10130005,101301,1118
10130006,101301,1135
10130007,101301,1133
10130008,101301,1003
10130009,101301,1011
10130010,101301,1015
10130011,101301,1032
10130012,101301,1033
10130013,101301,1038
10130014,101301,1056
10130015,101301,1059
10130016,101301,1060
10130017,101301,1061
10130018,101301,1062
10130019,101301,1077
10130020,101301,1092
10130021,101301,1097
10130022,101301,1120
10130023,101301,1121
10130024,101301,1132
10130025,101301,1134
10130026,101302,1006
10130027,101302,1118
10130028,101302,1133
10130029,101302,1003
10130030,101302,1011
10130031,101302,1038
10130032,101302,1060
10130033,101302,1062
10130034,101302,1097
10130035,101302,1120
10130036,101302,1121
10130037,101302,1132
10130038,101302,1134
10130039,101303,1015
10130040,101303,1033
10130041,101303,1077
10130042,101304,1032
10130043,101304,1092
10130044,101305,1015
10130045,101305,1032
10130046,101305,1033
10130047,101305,1077
10130048,101305,1092
10130049,101306,1092
10130050,101307,1109
10130051,101307,1110
10130052,101307,1056
10130053,101307,1060
10130054,101307,1061
10130055,101307,1062
10130056,101307,1120
10130057,101307,1121
10130058,101308,1113
10130059,101308,1003
10130060,101308,1011
10130061,101308,1033
10130062,101308,1056
10130063,101308,1059
10130064,101308,1132
10130065,101308,1134
10130066,101309,1133
10130067,101310,1133
10130068,101310,1132
10130069,101310,1134
10130070,101311,1002
10130071,101311,1032
10130072,101312,1038
10130073,101313,1038
10130074,101313,1061
10130075,101313,1120
10130076,101313,1121
10130077,101314,1060
10130078,101314,1062
10130079,101314,1073
10130080,101315,1006
10130081,101316,1109
10130082,101316,1110
10130083,101316,1113
10130084,101316,1061
10130085,101317,1001
10130086,101317,1002
10130087,101317,1003
10130088,101318,1118
10130089,101318,1097
10130090,101319,1109
10130091,101319,1110
10130092,101319,1113
10130093,101319,1118
10130094,101319,1097
10130095,101320,1135
10130096,101320,1002
10130097,101320,1059
10130098,101321,1135
10130099,101321,1011
10130100,101321,1015
10130101,101321,1056
10130102,101321,1059
10130103,101321,1061
10130104,101321,1073
10130105,101321,1077
10130106,101322,1001
10130107,101322,1135
10130108,101323,1006
10130109,101323,1109
10130110,101323,1110
10130111,101323,1113
10130112,101323,1118
10130113,101323,1135
10130114,101323,1133
10130115,101323,1003
10130116,101323,1011
10130117,101323,1015
10130118,101323,1032
10130119,101323,1033
10130120,101323,1038
10130121,101323,1056
10130122,101323,1059
10130123,101323,1060
10130124,101323,1061
10130125,101323,1062
10130126,101323,1073
10130127,101323,1077
10130128,101323,1092
10130129,101323,1097
10130130,101323,1120
10130131,101323,1121
10130132,101323,1132
10130133,101323,1134
10130134,101324,1006
10130135,101324,1109
10130136,101324,1110
10130137,101324,1113
10130138,101324,1118
10130139,101324,1135
10130140,101324,1133
10130141,101324,1003
10130142,101324,1011
10130143,101324,1015
10130144,101324,1032
10130145,101324,1033
10130146,101324,1038
10130147,101324,1056
10130148,101324,1059
10130149,101324,1060
10130150,101324,1061
10130151,101324,1062
10130152,101324,1073
10130153,101324,1077
10130154,101324,1092
10130155,101324,1097
10130156,101324,1120
10130157,101324,1121
10130158,101324,1132
10130159,101324,1134
10130160,101325,1006
10130161,101325,1109
10130162,101325,1110
10130163,101325,1113
10130164,101325,1118
10130165,101325,1135
10130166,101325,1133
10130167,101325,1002
10130168,101325,1003
10130169,101325,1011
10130170,101325,1015
10130171,101325,1032
10130172,101325,1033
10130173,101325,1038
10130174,101325,1056
10130175,101325,1059
10130176,101325,1060
10130177,101325,1061
10130178,101325,1062
10130179,101325,1073
10130180,101325,1077
10130181,101325,1092
10130182,101325,1097
10130183,101325,1120
10130184,101325,1121
10130185,101325,1132
10130186,101325,1134
10140001,101401,1006
10140002,101401,1109
10140003,101401,1110
10140004,101401,1113
10140005,101401,1118
10140006,101401,1135
10140007,101401,1133
10140008,101401,1027
10140009,101401,1031
10140010,101401,1039
10140011,101401,1040
10140012,101401,1044
10140013,101401,1045
10140014,101401,1054
10140015,101401,1067
10140016,101401,1068
10140017,101401,1072
10140018,101401,1080
10140019,101401,1089
10140020,101401,1090
10140021,101401,1091
10140022,101401,1099
10140023,101401,1100
10140024,101401,1111
10140025,101401,1112
10140026,101401,1114
10140027,101402,1006
10140028,101402,1113
10140029,101402,1118
10140030,101402,1135
10140031,101402,1133
10140032,101402,1027
10140033,101402,1031
10140034,101402,1039
10140035,101402,1040
10140036,101402,1054
10140037,101402,1067
10140038,101402,1080
10140039,101402,1099
10140040,101402,1100
10140041,101402,1111
10140042,101402,1112
10140043,101402,1114
10140044,101403,1067
10140045,101403,1068
10140046,101403,1089
10140047,101404,1090
10140048,101405,1091
10140049,101406,1089
10140050,101406,1090
10140051,101406,1091
10140052,101407,1039
10140053,101408,1044
10140054,101409,1027
10140055,101409,1031
10140056,101409,1040
10140057,101409,1045
10140058,101409,1072
10140059,101409,9049
10140060,101410,1118
10140061,101410,1135
10140062,101410,1133
10140063,101410,1044
10140064,101410,1080
10140065,101410,1099
10140066,101410,1100
10140067,101411,1109
10140068,101411,1110
10140069,101411,1067
10140070,101411,1068
10140071,101411,1089
10140072,101411,1090
10140073,101411,1091
10140074,101412,1006
10140075,101412,1040
10140076,101412,1045
10140077,101412,1072
10140078,101413,1006
10140079,101413,1021
10140080,101414,1027
10140081,101414,1031
10140082,101414,1045
10140083,101414,1068
10140084,101414,1072
10140085,101415,1118
10140086,101415,1135
10140087,101415,1133
10140088,101415,1054
10140089,101415,1080
10140090,101415,1099
10140091,101415,1100
10140092,101415,1111
10140093,101415,1112
10140094,101416,1001
10140095,101416,1110
10140096,101416,1114
10140097,101417,1114
10140098,101418,1109
10140099,101418,1112
10140100,101419,1110
10140101,101419,1111
10140102,101420,1109
10140103,101420,1110
10140104,101421,1113
10140105,101421,1039
10140106,101421,1044
10140107,101422,1109
10140108,101422,1113
10140109,101423,1006
10140110,101423,1109
10140111,101423,1110
10140112,101423,1113
10140113,101423,1118
10140114,101423,1135
10140115,101423,1133
10140116,101423,1027
10140117,101423,1031
10140118,101423,1039
10140119,101423,1040
10140120,101423,1044
10140121,101423,1045
10140122,101423,1054
10140123,101423,1067
10140124,101423,1068
10140125,101423,1072
10140126,101423,1080
10140127,101423,1089
10140128,101423,1090
10140129,101423,1091
10140130,101423,1099
10140131,101423,1100
10140132,101423,1111
10140133,101423,1112
10140134,101423,1114
10140135,101424,1006
10140136,101424,1109
10140137,101424,1110
10140138,101424,1113
10140139,101424,1118
10140140,101424,1135
10140141,101424,1133
10140142,101424,1027
10140143,101424,1031
10140144,101424,1039
10140145,101424,1040
10140146,101424,1044
10140147,101424,1045
10140148,101424,1054
10140149,101424,1067
10140150,101424,1068
10140151,101424,1072
10140152,101424,1080
10140153,101424,1089
10140154,101424,1090
10140155,101424,1091
10140156,101424,1099
10140157,101424,1100
10140158,101424,1111
10140159,101424,1112
10140160,101424,1114
10140161,101425,1006
10140162,101425,1109
10140163,101425,1110
10140164,101425,1113
10140165,101425,1118
10140166,101425,1135
10140167,101425,1133
10140168,101425,1027
10140169,101425,1031
10140170,101425,1039
10140171,101425,1040
10140172,101425,1044
10140173,101425,1045
10140174,101425,1054
10140175,101425,1067
10140176,101425,1068
10140177,101425,1072
10140178,101425,1080
10140179,101425,1089
10140180,101425,1090
10140181,101425,1091
10140182,101425,1099
10140183,101425,1100
10140184,101425,1111
10140185,101425,1112
10140186,101425,1114
10150001,101501,1058
10150002,101501,1114
10150003,101501,1120
10150004,101501,1129
10150005,101501,1136
