id,pos_id,home_event_type,num,story_id,chara_id_1,chara_id_2,chara_id_3,condition_type,gallery_chara_id,disp_order,available_gallery_key,start_date
419,220,0,2,1057001,1057,1104,0,2,1057,4,1,1614135600
420,520,0,2,1057002,1057,1004,0,2,1057,5,1,1614135600
421,120,1,2,1001001,1001,1002,0,0,1001,7,1,1682953200
422,520,1,2,1002001,1002,1001,0,0,1002,7,1,1682866800
423,520,1,2,1002002,1002,1018,0,0,1002,8,1,1682866800
424,220,1,2,1003001,1013,1003,0,0,1003,6,1,1681916400
425,220,1,2,1003002,1017,1003,0,0,1003,7,1,1681916400
426,420,1,2,1004001,1017,1004,0,0,1004,7,1,1684422000
427,420,1,2,1004002,1004,1069,0,0,1004,8,1,1684422000
428,120,1,2,1005001,1012,1005,0,0,1005,6,1,1681484400
429,520,1,2,1006001,1021,1006,0,0,1006,7,1,1679842800
430,220,1,2,1007001,1007,1013,0,0,1007,7,1,1678028400
431,220,1,2,1007002,1007,1048,0,0,1007,8,1,1678028400
432,420,1,2,1008001,1009,1008,0,0,1008,6,1,1680534000
433,420,1,2,1008002,1008,1016,0,0,1008,7,1,1680534000
434,120,1,2,1009001,1008,1009,0,0,1009,6,1,1683903600
435,120,1,2,1009002,1032,1009,0,0,1009,7,1,1683903600
436,520,1,2,1010001,1010,1059,0,0,1010,6,1,1679497200
437,520,1,2,1011001,1001,1011,0,0,1011,7,1,1676646000
438,220,1,2,1011002,1014,1011,0,0,1011,8,1,1676646000
439,420,1,2,1012001,1012,1005,0,0,1012,7,1,1679756400
440,420,1,2,1012002,1016,1012,0,0,1012,8,1,1679756400
441,120,1,2,1013001,1013,1003,0,0,1013,7,1,1680447600
442,120,1,2,1013002,1013,1027,0,0,1013,8,1,1680447600
443,520,1,2,1014001,1042,1014,0,0,1014,6,1,1678978800
444,120,1,2,1015001,1015,1058,0,0,1015,7,1,1678633200
445,220,1,2,1015002,1023,1015,0,0,1015,8,1,1678633200
446,120,1,2,1016001,1023,1016,0,0,1016,6,1,1683039600
447,420,1,2,1017001,1003,1017,0,0,1017,7,1,1678633200
448,220,1,2,1018001,1017,1018,0,0,1018,6,1,1680706800
449,120,1,2,1018002,1022,1018,0,0,1018,7,1,1680706800
450,220,1,2,1019001,1019,1032,0,0,1019,6,1,1684076400
451,520,1,2,1020001,1061,1020,0,0,1020,6,1,1682434800
452,520,1,2,1020002,1051,1020,0,0,1020,7,1,1682434800
453,520,1,2,1021001,1006,1021,0,0,1021,7,1,1684767600
454,520,1,2,1021002,1021,1040,0,0,1021,8,1,1684767600
455,420,1,2,1022001,1022,1018,0,0,1022,7,1,1674745200
456,420,1,2,1022002,1022,1036,0,0,1022,8,1,1674745200
457,220,1,2,1023001,1016,1023,0,0,1023,6,1,1678374000
458,220,1,2,1024001,1024,1016,0,0,1024,6,1,1679583600
459,120,1,2,1025001,1032,1025,0,0,1025,7,1,1677942000
460,520,1,2,1026001,1030,1026,0,0,1026,6,1,1682348400
461,520,1,2,1026002,1041,1026,0,0,1026,7,1,1682348400
462,420,1,2,1027001,1027,1031,0,0,1027,6,1,1681138800
463,420,1,2,1027002,1027,1059,0,0,1027,7,1,1681138800
464,520,1,2,1028001,1054,1028,0,0,1028,6,1,1677423600
465,220,1,2,1029001,1029,1035,0,0,1029,7,1,1678374000
466,220,1,2,1029002,1029,1040,0,0,1029,8,1,1678374000
467,120,1,2,1030001,1026,1030,0,0,1030,6,1,1677942000
468,120,1,2,1030002,1052,1030,0,0,1030,7,1,1677942000
469,420,1,2,1031001,1027,1031,0,0,1031,7,1,1681052400
470,520,1,2,1032001,1009,1032,0,0,1032,6,1,1681311600
471,520,1,2,1032002,1032,1025,0,0,1032,7,1,1681311600
472,120,1,2,1033001,1033,1038,0,0,1033,7,1,1678546800
473,520,1,2,1034001,1053,1034,0,0,1034,7,1,1683385200
474,220,1,2,1035001,1035,1029,0,0,1035,7,1,1679324400
475,220,1,2,1036001,1022,1036,0,0,1036,7,1,1677337200
476,220,1,2,1036002,1032,1036,0,0,1036,8,1,1677337200
477,420,1,2,1037001,1046,1037,0,0,1037,7,1,1679842800
478,420,1,2,1037002,1009,1037,0,0,1037,8,1,1679842800
479,420,1,2,1038001,1024,1038,0,0,1038,7,1,1680188400
480,420,1,2,1038002,1038,1033,0,0,1038,8,1,1680188400
481,120,1,2,1039001,1039,1061,0,0,1039,7,1,1685890800
482,420,1,2,1040001,1029,1040,0,0,1040,7,1,1681570800
483,120,1,2,1041001,1069,1041,0,0,1041,6,1,1681398000
484,420,1,2,1042001,1014,1042,0,0,1042,7,1,1681570800
485,120,1,2,1043001,1054,1043,0,0,1043,7,1,1681398000
486,520,1,2,1044001,1044,1047,0,0,1044,7,1,1683558000
487,520,1,2,1044002,1044,1068,0,0,1044,8,1,1683558000
488,520,1,2,1045001,1072,1045,0,0,1045,7,1,1685113200
489,120,1,2,1046001,1037,1046,0,0,1046,7,1,1680534000
490,220,1,2,1047001,1015,1047,0,0,1047,7,1,1679842800
491,520,1,2,1048001,1007,1048,0,0,1048,7,1,1675436400
492,520,1,2,1048002,1040,1048,0,0,1048,8,1,1675436400
493,420,1,2,1049001,1007,1049,0,0,1049,7,1,1680620400
494,420,1,2,1049002,1070,1049,0,0,1049,8,1,1680620400
495,120,1,2,1050001,1050,1045,0,0,1050,6,1,1686322800
496,520,1,2,1051001,1026,1051,0,0,1051,7,1,1681830000
497,520,1,2,1051002,1020,1051,0,0,1051,8,1,1681830000
498,220,1,2,1052001,1030,1052,0,0,1052,6,1,1677423600
499,420,1,2,1053001,1006,1053,0,0,1053,7,1,1683990000
500,420,1,2,1053002,1034,1053,0,0,1053,8,1,1683990000
501,220,1,2,1054001,1054,1028,0,0,1054,7,1,1675782000
502,120,1,2,1055001,1063,1055,0,0,1055,7,1,1685458800
503,420,1,2,1056001,1056,1058,0,0,1056,7,1,1684681200
504,120,1,2,1058001,1015,1058,0,0,1058,6,1,1679670000
505,220,1,2,1058002,1056,1058,0,0,1058,7,1,1679670000
506,220,1,2,1059001,1018,1059,0,0,1059,7,1,1683298800
507,120,1,2,1059002,1059,1027,0,0,1059,8,1,1683298800
508,120,1,2,1060001,1003,1060,0,0,1060,7,1,1681570800
509,520,1,2,1061001,1020,1061,0,0,1061,6,1,1682607600
510,520,1,2,1061002,1039,1061,0,0,1061,7,1,1682607600
511,520,1,2,1062001,1062,1056,0,0,1062,7,1,1683385200
512,420,1,2,1063001,1063,1060,0,0,1063,7,1,1681570800
513,120,1,2,1064001,1065,1064,0,0,1064,7,1,1679324400
514,120,1,2,1065001,1064,1065,0,0,1065,7,1,1681052400
515,220,1,2,1066001,1066,1003,0,0,1066,7,1,1681311600
516,220,1,2,1067001,1013,1067,0,0,1067,7,1,1675004400
517,220,1,2,1067002,1068,1067,0,0,1067,8,1,1675004400
518,520,1,2,1068001,1003,1068,0,0,1068,8,1,1678374000
519,520,1,2,1068002,1067,1068,0,0,1068,9,1,1678374000
520,420,1,2,1069001,1004,1069,0,0,1069,7,1,1676732400
521,220,1,2,1070001,1017,1070,0,0,1070,7,1,1679756400
522,220,1,2,1070002,1070,1049,0,0,1070,8,1,1679756400
523,420,1,2,1071001,1069,1071,0,0,1071,7,1,1679929200
524,520,1,2,1072001,1045,1072,0,0,1072,7,1,1681138800
525,420,1,2,1073001,1001,1073,0,0,1073,7,1,1680706800
526,120,1,2,1074001,1074,1027,0,0,1074,7,1,1681830000
527,520,1,2,1074002,1059,1074,0,0,1074,8,1,1681830000
528,520,1,2,1077001,1077,1033,0,0,1077,7,1,1680534000
529,520,1,2,1078001,1078,1093,0,0,1078,7,1,1685113200
530,520,1,2,1083001,1083,1047,0,0,1083,7,1,1674226800
531,220,1,2,1085001,1093,1085,0,0,1085,8,1,1681484400
532,120,1,2,1087001,1038,1087,0,0,1087,7,1,1677942000
533,420,1,2,1093001,1078,1093,0,0,1093,7,1,1678892400
534,220,1,2,1098001,1098,1099,0,0,1098,7,1,1679583600
535,120,1,2,1098002,1100,1098,0,0,1098,8,1,1679583600
536,420,1,2,1099001,1098,1099,0,0,1099,7,1,1685026800
537,120,1,2,1099002,1099,1100,0,0,1099,8,1,1685026800
538,120,1,2,1100001,1046,1100,0,0,1100,7,1,1678719600
539,430,1,3,1001001,1011,1014,1001,0,1001,8,1,1682953200
540,130,1,3,1005001,1001,1005,1002,0,1005,7,1,1681484400
541,430,1,3,1006001,1045,1034,1006,0,1006,8,1,1679842800
542,530,1,3,1010001,1010,1002,1056,0,1010,7,1,1679497200
543,530,1,3,1014001,1001,1014,1011,0,1014,7,1,1678978800
544,130,1,3,1016001,1024,1016,1012,0,1016,7,1,1683039600
545,530,1,3,1017001,1016,1017,1018,0,1017,8,1,1678633200
546,430,1,3,1019001,1019,1058,1015,0,1019,7,1,1684076400
547,430,1,3,1023001,1035,1050,1023,0,1023,7,1,1678374000
548,430,1,3,1024001,1003,1055,1024,0,1024,7,1,1679583600
549,130,1,3,1025001,1025,1030,1047,0,1025,8,1,1677942000
550,430,1,3,1028001,1024,1055,1028,0,1028,7,1,1677423600
551,430,1,3,1031001,1065,1064,1031,0,1031,8,1,1681052400
552,130,1,3,1033001,1015,1033,1058,0,1033,8,1,1678546800
553,530,1,3,1034001,1006,1034,1045,0,1034,8,1,1683385200
554,430,1,3,1035001,1035,1050,1023,0,1035,8,1,1679324400
555,430,1,3,1039001,1009,1044,1039,0,1039,8,1,1685890800
556,530,1,3,1040001,1048,1040,1021,0,1040,8,1,1681570800
557,130,1,3,1041001,1041,1030,1026,0,1041,7,1,1681398000
558,130,1,3,1042001,1039,1042,1028,0,1042,8,1,1681570800
559,130,1,3,1043001,1010,1043,1018,0,1043,8,1,1681398000
560,530,1,3,1045001,1045,1006,1021,0,1045,8,1,1685113200
561,130,1,3,1046001,1046,1026,1002,0,1046,8,1,1680534000
562,430,1,3,1047001,1030,1044,1047,0,1047,8,1,1679842800
563,130,1,3,1050001,1035,1050,1023,0,1050,7,1,1686322800
564,130,1,3,1052001,1052,1015,1058,0,1052,7,1,1677423600
565,430,1,3,1054001,1012,1016,1054,0,1054,8,1,1675782000
566,130,1,3,1055001,1024,1055,1060,0,1055,8,1,1685458800
567,530,1,3,1056001,1059,1056,1002,0,1056,8,1,1684681200
568,130,1,3,1057001,1017,1057,1104,0,1057,7,1,1680793200
569,430,1,3,1060001,1062,1066,1060,0,1060,8,1,1681570800
570,430,1,3,1062001,1066,1063,1062,0,1062,8,1,1683385200
571,130,1,3,1063001,1013,1063,1027,0,1063,8,1,1681570800
572,430,1,3,1064001,1027,1013,1064,0,1064,8,1,1679324400
573,430,1,3,1065001,1013,1071,1065,0,1065,8,1,1681052400
574,430,1,3,1066001,1060,1063,1066,0,1066,8,1,1681311600
575,430,1,3,1069001,1069,1071,1072,0,1069,8,1,1676732400
576,430,1,3,1071001,1013,1059,1071,0,1071,8,1,1679929200
577,530,1,3,1072001,1069,1072,1071,0,1072,8,1,1681138800
578,130,1,3,1073001,1017,1073,1003,0,1073,8,1,1680706800
579,430,1,3,1076001,1041,1069,1076,0,1076,8,1,1683471600
580,130,1,3,1077001,1015,1077,1058,0,1077,8,1,1680534000
581,130,1,3,1078001,1078,1051,1041,0,1078,8,1,1685113200
582,530,1,3,1083001,1083,1017,1070,0,1083,8,1,1674226800
583,430,1,3,1085001,1065,1064,1085,0,1085,9,1,1681484400
584,130,1,3,1087001,1087,1008,1009,0,1087,8,1,1677942000
585,430,1,3,1088001,1088,1068,1089,0,1088,7,1,1678374000
586,430,1,3,1093001,1065,1085,1093,0,1093,8,1,1678892400
587,130,1,3,1094001,1032,1094,1025,0,1094,8,1,1683385200
588,430,1,3,1100001,1099,1098,1100,0,1100,8,1,1678719600
589,530,1,3,1104001,1104,1057,1017,0,1104,8,1,1682262000
590,520,1,2,1088001,1067,1088,0,0,1088,8,1,1678374000
591,310,0,1,1085001,1085,0,0,0,1085,1,1,1614135600
592,510,0,1,1085002,1085,0,0,1,1085,2,1,1614135600
593,410,0,1,1085003,1085,0,0,1,1085,3,1,1614135600
594,520,0,2,1085001,1093,1085,0,3,1085,4,1,1614135600
595,120,0,2,1085002,1057,1085,0,3,1085,5,1,1614135600
596,430,0,3,57,1044,1057,1085,4,1085,6,1,1614135600
597,310,0,1,1083001,1083,0,0,0,1083,1,1,1614135600
598,510,0,1,1083002,1083,0,0,1,1083,2,1,1614135600
599,410,0,1,1083003,1083,0,0,1,1083,3,1,1614135600
600,120,0,2,1083001,1083,1047,0,2,1083,4,1,1614135600
601,420,0,2,1083002,1083,1084,0,2,1083,5,1,1614135600
602,120,1,2,1089001,1088,1089,0,0,1089,7,1,1678719600
603,130,1,3,1089001,1068,1089,1067,0,1089,8,1,1678719600
605,120,1,2,1086001,1071,1086,0,0,1086,7,1,1680966000
606,420,1,2,1086002,1017,1086,0,0,1086,8,1,1680966000
607,310,0,1,1076001,1076,0,0,0,1076,1,1,1614135600
608,510,0,1,1076002,1076,0,0,1,1076,2,1,1614135600
609,410,0,1,1076003,1076,0,0,1,1076,3,1,1614135600
610,420,0,2,1076001,1076,1016,0,2,1076,4,1,1614135600
611,220,0,2,1076002,1041,1076,0,3,1076,5,1,1614135600
612,310,0,1,1105001,1105,0,0,0,1105,1,1,1614135600
613,410,0,1,1105002,1105,0,0,1,1105,2,1,1614135600
614,110,0,1,1105003,1105,0,0,1,1105,3,1,1614135600
615,420,0,2,1105002,1037,1105,0,3,1105,4,1,1614135600
616,120,1,2,1076001,1076,1016,0,0,1076,7,1,1683471600
617,220,1,2,1084001,1008,1084,0,0,1084,7,1,1683126000
618,120,1,2,1084002,1084,1086,0,0,1084,8,1,1683126000
619,220,1,2,1094001,1094,1005,0,0,1094,7,1,1683385200
620,420,1,2,1104001,1104,1107,0,0,1104,7,1,1682262000
621,520,1,2,1105001,1105,1047,0,0,1105,7,1,1684594800
622,120,1,2,1105002,1037,1105,0,0,1105,8,1,1684594800
623,420,1,2,1057001,1004,1057,0,0,1057,6,1,1680793200
624,310,0,1,1106001,1106,0,0,0,1106,1,1,1614135600
625,510,0,1,1106002,1106,0,0,1,1106,2,1,1614135600
626,210,0,1,1106003,1106,0,0,1,1106,3,1,1614135600
627,520,0,2,1106002,1106,1077,0,2,1106,4,1,1614135600
628,110,0,1,1084001,1084,0,0,0,1084,1,1,1614135600
629,410,0,1,1084002,1084,0,0,1,1084,2,1,1614135600
630,510,0,1,1084003,1084,0,0,1,1084,3,1,1614135600
631,520,0,2,1084001,1008,1084,0,3,1084,4,1,1614135600
632,120,0,2,1084002,1083,1084,0,3,1084,5,1,1614135600
633,430,0,3,64,1022,1083,1084,4,1084,6,1,1614135600
634,530,0,3,66,1106,1084,1083,2,1106,5,1,1614135600
635,310,0,1,1055001,1055,0,0,0,1055,1,1,1614135600
636,510,0,1,1055002,1055,0,0,1,1055,2,1,1614135600
637,410,0,1,1055003,1055,0,0,1,1055,3,1,1614135600
638,120,0,2,1055001,1055,1060,0,2,1055,4,1,1614135600
639,520,0,2,1055002,1055,1024,0,2,1055,5,1,1614135600
640,130,0,3,35,1055,1023,1016,2,1055,6,1,1614135600
641,130,0,3,58,1024,1076,1055,3,1076,6,1,1614135600
642,310,0,1,1104001,1104,0,0,0,1104,1,1,1614135600
643,110,0,1,1104002,1104,0,0,1,1104,2,1,1614135600
644,210,0,1,1104003,1104,0,0,1,1104,3,1,1614135600
645,420,0,2,1104001,1057,1104,0,3,1104,4,1,1614135600
646,130,0,3,61,1017,1104,1057,3,1104,5,1,1614135600
647,310,0,1,1070001,1070,0,0,0,1070,1,1,1614135600
648,410,0,1,1070002,1070,0,0,1,1070,2,1,1614135600
649,510,0,1,1070003,1070,0,0,1,1070,3,1,1614135600
650,220,0,2,1070001,1017,1070,0,3,1070,4,1,1614135600
651,420,0,2,1070002,1003,1070,0,3,1070,5,1,1614135600
652,130,0,3,45,1018,1070,1017,3,1070,6,1,1614135600
653,130,0,3,63,1017,1083,1070,3,1083,6,1,1614135600
654,210,0,1,1077001,1077,0,0,0,1077,1,1,1614135600
655,410,0,1,1077002,1077,0,0,1,1077,2,1,1614135600
656,510,0,1,1077003,1077,0,0,1,1077,3,1,1614135600
657,420,0,2,1077001,1077,1033,0,2,1077,4,1,1614135600
658,120,0,2,1077002,1077,1001,0,2,1077,5,1,1614135600
659,530,0,3,68,1015,1077,1058,3,1077,6,1,1614135600
660,310,0,1,1093001,1093,0,0,0,1093,1,1,1614135600
661,410,0,1,1093002,1093,0,0,1,1093,2,1,1614135600
662,510,0,1,1093003,1093,0,0,1,1093,3,1,1614135600
663,220,0,2,1093001,1085,1093,0,3,1093,4,1,1614135600
664,520,0,2,1093002,1078,1093,0,3,1093,5,1,1614135600
665,530,0,3,55,1065,1093,1064,3,1093,6,1,1614135600
666,130,0,3,54,1093,1065,1085,4,1085,7,1,1614135600
667,130,0,3,39,1064,1016,1050,2,1064,6,1,1614135600
668,130,0,3,44,1069,1071,1072,2,1069,6,1,1614135600
669,430,0,3,46,1027,1064,1071,4,1071,6,1,1614135600
670,130,0,3,53,1041,1078,1051,3,1078,6,1,1614135600
671,310,0,1,1086001,1086,0,0,0,1086,1,1,1614135600
672,510,0,1,1086002,1086,0,0,1,1086,2,1,1614135600
673,410,0,1,1086003,1086,0,0,1,1086,3,1,1614135600
674,120,0,2,1086001,1071,1086,0,3,1086,4,1,1614135600
675,430,0,3,62,1070,1017,1086,4,1086,5,1,1614135600
676,410,0,1,1107001,1107,0,0,0,1107,1,1,1614135600
677,310,0,1,1107002,1107,0,0,1,1107,2,1,1614135600
678,110,0,1,1107003,1107,0,0,1,1107,3,1,1614135600
679,420,0,2,1107001,1107,1104,0,2,1107,4,1,1614135600
680,120,0,2,1107002,1107,1083,0,2,1107,5,1,1614135600
681,130,0,3,67,1107,1019,1036,2,1107,6,1,1614135600
682,520,0,2,1104002,1107,1104,0,3,1104,6,1,1614135600
683,520,0,2,1105001,1105,1102,0,2,1105,5,1,1614135600
684,310,0,1,1088001,1088,0,0,0,1088,1,1,1614135600
685,210,0,1,1088002,1088,0,0,1,1088,2,1,1614135600
686,110,0,1,1088003,1088,0,0,1,1088,3,1,1614135600
687,420,0,2,1088002,1102,1088,0,3,1088,4,1,1614135600
688,430,0,3,59,1088,1068,1067,2,1088,5,1,1614135600
689,120,1,2,1036003,1107,1036,0,0,1036,9,1,1708873200
690,120,1,2,1028002,1010,1028,0,0,1028,8,1,1708959600
691,520,1,2,1052002,1061,1052,0,0,1052,8,1,1708959600
692,410,0,1,1089001,1089,0,0,0,1089,1,1,1614135600
693,310,0,1,1089002,1089,0,0,1,1089,2,1,1614135600
694,110,0,1,1089003,1089,0,0,1,1089,3,1,1614135600
695,520,0,2,1089001,1089,1088,0,2,1089,4,1,1614135600
696,420,0,2,1089002,1068,1089,0,3,1089,5,1,1614135600
697,120,0,2,1088001,1089,1088,0,3,1088,6,1,1614135600
698,410,0,1,1091001,1091,0,0,0,1091,1,1,1614135600
699,510,0,1,1091002,1091,0,0,1,1091,2,1,1614135600
700,310,0,1,1091003,1091,0,0,1,1091,3,1,1614135600
701,120,0,2,1091001,1091,1090,0,2,1091,4,1,1614135600
702,420,0,2,1091002,1091,1067,0,2,1091,5,1,1614135600
703,120,1,2,1067003,1088,1067,0,0,1067,9,1,1706540400
704,430,1,3,1083002,1022,1084,1083,0,1083,9,1,1705762800
705,130,1,3,1022001,1022,1083,1084,0,1022,9,1,1706281200
706,530,1,3,1011001,1061,1011,1020,0,1011,9,1,1708182000
707,530,1,3,1069002,1069,1076,1041,0,1069,9,1,1708268400
708,310,0,1,1054001,1054,0,0,0,1054,1,1,1614135600
709,410,0,1,1054002,1054,0,0,1,1054,2,1,1614135600
710,510,0,1,1054003,1054,0,0,1,1054,3,1,1614135600
711,220,0,2,1054001,1054,1028,0,2,1054,4,1,1614135600
712,420,0,2,1054002,1054,1062,0,2,1054,5,1,1614135600
713,130,0,3,34,1012,1054,1016,3,1054,6,1,1614135600
714,410,0,1,1063001,1063,0,0,0,1063,1,1,1614135600
715,110,0,1,1063002,1063,0,0,1,1063,2,1,1614135600
716,210,0,1,1063003,1063,0,0,1,1063,3,1,1614135600
717,420,0,2,1063001,1013,1063,0,3,1063,4,1,1614135600
718,120,0,2,1063002,1063,1017,0,2,1063,5,1,1614135600
719,130,0,3,38,1027,1063,1013,3,1063,6,1,1614135600
720,410,0,1,1108001,1108,0,0,0,1108,1,1,1614135600
721,110,0,1,1108002,1108,0,0,1,1108,2,1,1614135600
722,510,0,1,1108003,1108,0,0,1,1108,3,1,1614135600
723,420,0,2,1108001,1108,1018,0,2,1108,4,1,1614135600
724,120,0,2,1108002,1088,1108,0,3,1108,5,1,1614135600
725,530,0,3,70,1068,1108,1089,3,1108,6,1,1614135600
726,430,0,3,29,1047,1063,1023,2,1047,6,1,1614135600
727,420,1,2,1048003,1048,1049,0,0,1048,9,1,1706972400
728,120,1,2,1054002,1054,1043,0,0,1054,9,1,1707318000
729,120,1,2,1025002,1094,1025,0,0,1025,9,1,1709564400
730,220,1,2,1030003,1013,1030,0,0,1030,8,1,1709564400
731,520,1,2,1087002,1044,1087,0,0,1087,9,1,1709564400
732,420,1,2,1090001,1007,1090,0,0,1090,7,1,1709564400
733,520,1,2,1007003,1049,1007,0,0,1007,9,1,1709650800
734,120,1,2,1023002,1015,1023,0,0,1023,8,1,1709996400
735,220,1,2,1029003,1029,1025,0,0,1029,9,1,1709996400
736,120,1,2,1068003,1068,1108,0,0,1068,10,1,1709996400
737,420,1,2,1088002,1108,1088,0,0,1088,9,1,1709996400
738,120,1,2,1103001,1043,1103,0,0,1103,9,1,1741532400
739,520,1,2,1103002,1060,1103,0,0,1103,7,1,1709996400
740,120,1,2,1033002,1077,1033,0,0,1033,9,1,1710169200
741,430,1,3,1090001,1091,1089,1090,0,1090,8,1,1709564400
742,430,1,3,1090002,1098,1099,1090,0,1090,9,1,1741100400
743,130,1,3,1103001,1063,1103,1062,0,1103,8,1,1709996400
744,310,0,1,1080001,1080,0,0,0,1080,1,1,1614135600
745,410,0,1,1080002,1080,0,0,1,1080,2,1,1614135600
746,410,0,1,1080003,1080,0,0,1,1080,3,1,1614135600
747,120,0,2,1080001,1080,1038,0,2,1080,4,1,1614135600
748,120,0,2,1080002,1100,1080,0,3,1080,5,1,1614135600
749,420,1,2,1100002,1015,1100,0,0,1100,9,1,1710342000
750,520,1,2,1093002,1053,1093,0,0,1093,9,1,1710514800
751,120,1,2,1107001,1104,1107,0,0,1107,7,1,1710514800
752,420,1,2,1107002,1083,1107,0,0,1107,8,1,1710514800
753,520,1,2,1107003,1107,1047,0,0,1107,9,1,1742050800
754,420,1,2,1014002,1014,1059,0,0,1014,8,1,1710601200
755,120,1,2,1035002,1048,1035,0,0,1035,9,1,1710946800
756,520,1,2,1064002,1064,1104,0,0,1064,9,1,1710946800
757,530,1,3,1015001,1015,1033,1077,0,1015,9,1,1710255600
758,130,1,3,1017002,1104,1017,1057,0,1017,9,1,1710255600
759,430,1,3,1089002,1090,1091,1089,0,1089,9,1,1710342000
760,310,0,1,1109001,1109,0,0,0,1109,1,1,1614135600
761,410,0,1,1109002,1109,0,0,1,1109,2,1,1614135600
762,110,0,1,1109003,1109,0,0,1,1109,3,1,1614135600
763,120,1,2,1108001,1018,1108,0,0,1108,7,1,1711033200
764,420,1,2,1108002,1068,1108,0,0,1108,8,1,1711033200
765,420,1,2,1010002,1042,1010,0,0,1010,8,1,1711119600
766,120,1,2,1098003,1046,1098,0,0,1098,9,1,1711206000
767,220,1,2,1058003,1036,1058,0,0,1058,8,1,1711292400
768,520,1,2,1070003,1070,1086,0,0,1070,9,1,1711378800
769,420,1,2,1006002,1053,1006,0,0,1006,9,1,1711465200
770,520,1,2,1047002,1105,1047,0,0,1047,9,1,1711465200
771,120,1,2,1071002,1071,1086,0,0,1071,9,1,1711551600
772,130,1,3,1024002,1024,1060,1076,0,1024,8,1,1711206000
773,430,1,3,1012001,1024,1054,1012,0,1012,9,1,1711378800
774,530,1,3,1037001,1037,1048,1007,0,1037,9,1,1711465200
775,120,1,2,1038003,1044,1038,0,0,1038,9,1,1711810800
776,220,1,2,1106001,1105,1106,0,0,1106,6,1,1711810800
777,520,1,2,1106003,1077,1106,0,0,1106,7,1,1711810800
778,420,1,2,1110001,1110,1109,0,0,1110,7,1,1711810800
779,520,1,2,1110002,1001,1110,0,0,1110,8,1,1711810800
780,120,1,2,1013003,1013,1007,0,0,1013,9,1,1712070000
781,420,1,2,1077002,1106,1077,0,0,1077,9,1,1712156400
782,520,1,2,1008003,1084,1008,0,0,1008,8,1,1712156400
783,420,1,2,1109001,1109,1110,0,0,1109,7,1,1712156400
784,520,1,2,1109002,1044,1109,0,0,1109,8,1,1712156400
785,120,1,2,1049003,1048,1049,0,0,1049,9,1,1712242800
786,220,1,2,1018003,1018,1108,0,0,1018,8,1,1712329200
787,520,1,2,1073002,1074,1073,0,0,1073,9,1,1712329200
788,420,1,2,1057002,1085,1057,0,0,1057,8,1,1712415600
789,520,1,2,1091001,1067,1091,0,0,1091,7,1,1712588400
790,130,1,3,1046002,1098,1046,1099,0,1046,9,1,1712156400
791,530,1,3,1086001,1059,1086,1027,0,1086,9,1,1712588400
792,430,1,3,1091001,1091,1090,1089,0,1091,8,1,1712588400
793,520,1,2,1117001,1060,1117,0,0,1117,7,1,1712674800
794,120,1,2,1117002,1115,1117,0,0,1117,8,1,1712674800
795,220,1,2,1027003,1027,1074,0,0,1027,8,1,1712761200
796,520,1,2,1072002,1006,1072,0,0,1072,9,1,1712761200
797,420,1,2,1082001,1041,1082,0,0,1082,7,1,1712847600
798,420,1,2,1102001,1102,1105,0,0,1102,7,1,1712847600
799,520,1,2,1032003,1094,1032,0,0,1032,8,1,1712934000
800,120,1,2,1041002,1082,1041,0,0,1041,8,1,1713020400
801,120,1,2,1005002,1094,1005,0,0,1005,8,1,1713106800
802,220,1,2,1085002,1057,1085,0,0,1085,10,1,1713106800
803,420,1,2,1040002,1053,1040,0,0,1040,9,1,1713193200
804,420,1,2,1042002,1042,1010,0,0,1042,9,1,1713193200
805,120,1,2,1063002,1085,1063,0,0,1063,9,1,1713193200
806,520,1,2,1074003,1073,1074,0,0,1074,9,1,1713452400
807,130,1,3,1031002,1031,1069,1035,0,1031,9,1,1712674800
808,530,1,3,1065002,1085,1065,1093,0,1065,9,1,1712674800
809,430,1,3,1082001,1029,1054,1082,0,1082,8,1,1712847600
810,130,1,3,1102002,1102,1067,1088,0,1102,8,1,1712847600
811,430,1,3,1066002,1093,1078,1066,0,1066,9,1,1712934000
812,530,1,3,1043002,1043,1046,1019,0,1043,9,1,1713020400
813,430,1,3,1060002,1078,1093,1060,0,1060,9,1,1713193200
814,130,1,3,1051001,1051,1041,1078,0,1051,9,1,1713452400
815,120,1,2,1003003,1073,1003,0,0,1003,8,1,1713538800
816,520,1,2,1081001,1081,1079,0,0,1081,7,1,1713711600
817,120,1,2,1104002,1104,1064,0,0,1104,9,1,1713884400
818,420,1,2,1020003,1076,1020,0,0,1020,8,1,1714057200
819,120,1,2,1079001,1081,1079,0,0,1079,7,1,1714489200
820,420,1,2,1079002,1046,1079,0,0,1079,8,1,1714489200
821,220,1,2,1001002,1073,1001,0,0,1001,9,1,1714575600
822,520,1,2,1097001,1099,1097,0,0,1097,7,1,1746111600
823,420,1,2,1016002,1076,1016,0,0,1016,8,1,1714662000
824,520,1,2,1059003,1074,1059,0,0,1059,9,1,1714921200
825,520,1,2,1062002,1062,1060,0,0,1062,9,1,1715007600
826,120,1,2,1094002,1048,1094,0,0,1094,9,1,1715007600
827,120,1,2,1044003,1109,1044,0,0,1044,9,1,1715180400
828,430,1,3,1081001,1046,1098,1081,0,1081,8,1,1713711600
