id,talent_group_id,talent_level,upgrade_talent_level,item_category_1,item_id_1,item_num_1,item_category_2,item_id_2,item_num_2,item_category_3,item_id_3,item_num_3,item_category_4,item_id_4,item_num_4,item_category_5,item_id_5,item_num_5,item_category_6,item_id_6,item_num_6,item_category_7,item_id_7,item_num_7,item_category_8,item_id_8,item_num_8,item_category_9,item_id_9,item_num_9,item_category_10,item_id_10,item_num_10,item_category_11,item_id_11,item_num_11,item_category_12,item_id_12,item_num_12,item_category_13,item_id_13,item_num_13,start_date
995,102801,3,4,11,1,60,11,70,15,11,79,15,11,81,15,11,85,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
996,102801,3,5,11,1,160,11,70,45,11,79,45,11,81,45,11,85,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
997,102801,4,5,11,1,100,11,70,30,11,79,30,11,81,30,11,85,30,11,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1009,101901,1,2,11,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1010,101901,1,3,11,4,45,11,69,5,11,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1011,101901,1,4,11,4,105,11,69,20,11,79,15,11,84,20,11,85,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1012,101901,1,5,11,4,205,11,69,50,11,79,45,11,84,50,11,85,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1013,101901,2,3,11,4,30,11,69,5,11,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1014,101901,2,4,11,4,90,11,69,20,11,79,15,11,84,20,11,85,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1015,101901,2,5,11,4,190,11,69,50,11,79,45,11,84,50,11,85,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1016,101901,3,4,11,4,60,11,69,15,11,79,15,11,84,15,11,85,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1017,101901,3,5,11,4,160,11,69,45,11,79,45,11,84,45,11,85,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1018,101901,4,5,11,4,100,11,69,30,11,79,30,11,84,30,11,85,30,11,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1030,103002,1,2,11,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1031,103002,1,3,11,10,45,11,74,5,11,83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1032,103002,1,4,11,10,105,11,74,20,11,80,15,11,83,20,11,84,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1033,103002,1,5,11,10,205,11,74,50,11,80,45,11,83,50,11,84,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1034,103002,2,3,11,10,30,11,74,5,11,83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1035,103002,2,4,11,10,90,11,74,20,11,80,15,11,83,20,11,84,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1036,103002,2,5,11,10,190,11,74,50,11,80,45,11,83,50,11,84,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1037,103002,3,4,11,10,60,11,74,15,11,80,15,11,83,15,11,84,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1038,103002,3,5,11,10,160,11,74,45,11,80,45,11,83,45,11,84,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1039,103002,4,5,11,10,100,11,74,30,11,80,30,11,83,30,11,84,30,11,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1051,104502,1,2,11,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1052,104502,1,3,11,10,45,11,83,5,11,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1053,104502,1,4,11,10,105,11,83,20,11,84,20,11,87,15,11,91,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1054,104502,1,5,11,10,205,11,83,50,11,84,50,11,87,45,11,91,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1055,104502,2,3,11,10,30,11,83,5,11,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1056,104502,2,4,11,10,90,11,83,20,11,84,20,11,87,15,11,91,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1057,104502,2,5,11,10,190,11,83,50,11,84,50,11,87,45,11,91,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1058,104502,3,4,11,10,60,11,83,15,11,84,15,11,87,15,11,91,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1059,104502,3,5,11,10,160,11,83,45,11,84,45,11,87,45,11,91,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1060,104502,4,5,11,10,100,11,83,30,11,84,30,11,87,30,11,91,30,11,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1072,103901,1,2,11,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1073,103901,1,3,11,7,45,11,77,5,11,82,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1074,103901,1,4,11,7,105,11,76,15,11,77,20,11,82,20,11,86,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1075,103901,1,5,11,7,205,11,76,45,11,77,50,11,82,50,11,86,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1076,103901,2,3,11,7,30,11,77,5,11,82,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1077,103901,2,4,11,7,90,11,76,15,11,77,20,11,82,20,11,86,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1078,103901,2,5,11,7,190,11,76,45,11,77,50,11,82,50,11,86,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1079,103901,3,4,11,7,60,11,76,15,11,77,15,11,82,15,11,86,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1080,103901,3,5,11,7,160,11,76,45,11,77,45,11,82,45,11,86,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1081,103901,4,5,11,7,100,11,76,30,11,77,30,11,82,30,11,86,30,11,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1093,102501,1,2,11,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1094,102501,1,3,11,10,45,11,74,5,11,83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1095,102501,1,4,11,10,105,11,74,20,11,83,20,11,87,15,11,91,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1096,102501,1,5,11,10,205,11,74,50,11,83,50,11,87,45,11,91,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1097,102501,2,3,11,10,30,11,74,5,11,83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1098,102501,2,4,11,10,90,11,74,20,11,83,20,11,87,15,11,91,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1099,102501,2,5,11,10,190,11,74,50,11,83,50,11,87,45,11,91,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1100,102501,3,4,11,10,60,11,74,15,11,83,15,11,87,15,11,91,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1101,102501,3,5,11,10,160,11,74,45,11,83,45,11,87,45,11,91,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1102,102501,4,5,11,10,100,11,74,30,11,83,30,11,87,30,11,91,30,11,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1114,101702,1,2,11,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1115,101702,1,3,11,7,45,11,83,5,11,91,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1116,101702,1,4,11,7,105,11,83,20,11,84,15,11,87,15,11,91,20,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1117,101702,1,5,11,7,205,11,83,50,11,84,45,11,87,45,11,91,50,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1118,101702,2,3,11,7,30,11,83,5,11,91,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1119,101702,2,4,11,7,90,11,83,20,11,84,15,11,87,15,11,91,20,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1120,101702,2,5,11,7,190,11,83,50,11,84,45,11,87,45,11,91,50,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1121,101702,3,4,11,7,60,11,83,15,11,84,15,11,87,15,11,91,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1122,101702,3,5,11,7,160,11,83,45,11,84,45,11,87,45,11,91,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1123,101702,4,5,11,7,100,11,83,30,11,84,30,11,87,30,11,91,30,11,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1135,104002,1,2,11,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1136,104002,1,3,11,4,45,11,83,5,11,89,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1137,104002,1,4,11,4,105,11,80,15,11,83,20,11,87,15,11,89,20,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1138,104002,1,5,11,4,205,11,80,45,11,83,50,11,87,45,11,89,50,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1139,104002,2,3,11,4,30,11,83,5,11,89,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1140,104002,2,4,11,4,90,11,80,15,11,83,20,11,87,15,11,89,20,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1141,104002,2,5,11,4,190,11,80,45,11,83,50,11,87,45,11,89,50,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1142,104002,3,4,11,4,60,11,80,15,11,83,15,11,87,15,11,89,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1143,104002,3,5,11,4,160,11,80,45,11,83,45,11,87,45,11,89,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1144,104002,4,5,11,4,100,11,80,30,11,83,30,11,87,30,11,89,30,11,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1156,104801,1,2,11,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1157,104801,1,3,11,7,45,11,74,5,11,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1158,104801,1,4,11,7,105,11,71,15,11,74,20,11,84,20,11,87,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1159,104801,1,5,11,7,205,11,71,45,11,74,50,11,84,50,11,87,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1160,104801,2,3,11,7,30,11,74,5,11,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1161,104801,2,4,11,7,90,11,71,15,11,74,20,11,84,20,11,87,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1162,104801,2,5,11,7,190,11,71,45,11,74,50,11,84,50,11,87,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1163,104801,3,4,11,7,60,11,71,15,11,74,15,11,84,15,11,87,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1164,104801,3,5,11,7,160,11,71,45,11,74,45,11,84,45,11,87,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1165,104801,4,5,11,7,100,11,71,30,11,74,30,11,84,30,11,87,30,11,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1177,105901,1,2,11,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1178,105901,1,3,11,7,45,11,77,5,11,86,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1179,105901,1,4,11,7,105,11,77,20,11,82,15,11,86,20,11,89,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1180,105901,1,5,11,7,205,11,77,50,11,82,45,11,86,50,11,89,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1181,105901,2,3,11,7,30,11,77,5,11,86,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1182,105901,2,4,11,7,90,11,77,20,11,82,15,11,86,20,11,89,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1183,105901,2,5,11,7,190,11,77,50,11,82,45,11,86,50,11,89,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1184,105901,3,4,11,7,60,11,77,15,11,82,15,11,86,15,11,89,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1185,105901,3,5,11,7,160,11,77,45,11,82,45,11,86,45,11,89,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1186,105901,4,5,11,7,100,11,77,30,11,82,30,11,86,30,11,89,30,11,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1198,100602,1,2,11,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1199,100602,1,3,11,7,45,11,87,5,11,90,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1200,100602,1,4,11,7,105,11,85,15,11,87,20,11,90,20,11,91,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1201,100602,1,5,11,7,205,11,85,45,11,87,50,11,90,50,11,91,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1202,100602,2,3,11,7,30,11,87,5,11,90,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1203,100602,2,4,11,7,90,11,85,15,11,87,20,11,90,20,11,91,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1204,100602,2,5,11,7,190,11,85,45,11,87,50,11,90,50,11,91,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1205,100602,3,4,11,7,60,11,85,15,11,87,15,11,90,15,11,91,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1206,100602,3,5,11,7,160,11,85,45,11,87,45,11,90,45,11,91,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1207,100602,4,5,11,7,100,11,85,30,11,87,30,11,90,30,11,91,30,11,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1219,102302,1,2,11,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1220,102302,1,3,11,7,45,11,80,5,11,91,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1221,102302,1,4,11,7,105,11,80,20,11,83,15,11,90,15,11,91,20,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1222,102302,1,5,11,7,205,11,80,50,11,83,45,11,90,45,11,91,50,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1223,102302,2,3,11,7,30,11,80,5,11,91,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1224,102302,2,4,11,7,90,11,80,20,11,83,15,11,90,15,11,91,20,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1225,102302,2,5,11,7,190,11,80,50,11,83,45,11,90,45,11,91,50,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1226,102302,3,4,11,7,60,11,80,15,11,83,15,11,90,15,11,91,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1227,102302,3,5,11,7,160,11,80,45,11,83,45,11,90,45,11,91,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1228,102302,4,5,11,7,100,11,80,30,11,83,30,11,90,30,11,91,30,11,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1240,101502,1,2,11,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1241,101502,1,3,11,10,45,11,87,5,11,91,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1242,101502,1,4,11,10,105,11,80,15,11,84,15,11,87,20,11,91,20,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1243,101502,1,5,11,10,205,11,80,45,11,84,45,11,87,50,11,91,50,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1244,101502,2,3,11,10,30,11,87,5,11,91,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1245,101502,2,4,11,10,90,11,80,15,11,84,15,11,87,20,11,91,20,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1246,101502,2,5,11,10,190,11,80,45,11,84,45,11,87,50,11,91,50,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1247,101502,3,4,11,10,60,11,80,15,11,84,15,11,87,15,11,91,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1248,101502,3,5,11,10,160,11,80,45,11,84,45,11,87,45,11,91,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1249,101502,4,5,11,10,100,11,80,30,11,84,30,11,87,30,11,91,30,11,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1261,102201,1,2,11,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1262,102201,1,3,11,7,45,11,82,5,11,86,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1263,102201,1,4,11,7,105,11,82,20,11,85,15,11,86,20,11,91,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1264,102201,1,5,11,7,205,11,82,50,11,85,45,11,86,50,11,91,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1265,102201,2,3,11,7,30,11,82,5,11,86,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1266,102201,2,4,11,7,90,11,82,20,11,85,15,11,86,20,11,91,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1267,102201,2,5,11,7,190,11,82,50,11,85,45,11,86,50,11,91,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1268,102201,3,4,11,7,60,11,82,15,11,85,15,11,86,15,11,91,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1269,102201,3,5,11,7,160,11,82,45,11,85,45,11,86,45,11,91,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1270,102201,4,5,11,7,100,11,82,30,11,85,30,11,86,30,11,91,30,11,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1282,102101,1,2,11,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1283,102101,1,3,11,10,45,11,74,5,11,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1284,102101,1,4,11,10,105,11,74,20,11,80,15,11,84,20,11,87,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1285,102101,1,5,11,10,205,11,74,50,11,80,45,11,84,50,11,87,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1286,102101,2,3,11,10,30,11,74,5,11,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1287,102101,2,4,11,10,90,11,74,20,11,80,15,11,84,20,11,87,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1288,102101,2,5,11,10,190,11,74,50,11,80,45,11,84,50,11,87,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1289,102101,3,4,11,10,60,11,74,15,11,80,15,11,84,15,11,87,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1290,102101,3,5,11,10,160,11,74,45,11,80,45,11,84,45,11,87,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1291,102101,4,5,11,10,100,11,74,30,11,80,30,11,84,30,11,87,30,11,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1303,105202,1,2,11,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1304,105202,1,3,11,13,45,11,69,5,11,102,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1305,105202,1,4,11,13,105,11,69,20,11,88,15,11,102,20,11,91,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1306,105202,1,5,11,13,205,11,69,50,11,88,45,11,102,50,11,91,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1307,105202,2,3,11,13,30,11,69,5,11,102,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1308,105202,2,4,11,13,90,11,69,20,11,88,15,11,102,20,11,91,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1309,105202,2,5,11,13,190,11,69,50,11,88,45,11,102,50,11,91,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1310,105202,3,4,11,13,60,11,69,15,11,88,15,11,102,15,11,91,15,11,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1311,105202,3,5,11,13,160,11,69,45,11,88,45,11,102,45,11,91,45,11,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1312,105202,4,5,11,13,100,11,69,30,11,88,30,11,102,30,11,91,30,11,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1324,106901,1,2,11,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
