id,story_event_id,episode_index_id,story_condition_type,story_type_1,story_id_1,story_type_2,story_id_2,story_type_3,story_id_3,story_type_4,story_id_4,story_type_5,story_id_5,need_point,add_reward_category_1,add_reward_id_1,add_reward_num_1,add_reward_category_2,add_reward_id_2,add_reward_num_2,start_date
269,1034,1,1,1,90034001,0,0,0,0,0,0,0,0,0,90,43,30,0,0,0,1711681200
270,1034,2,0,1,90034002,0,0,0,0,0,0,0,0,10000,90,43,30,0,0,0,1711681200
271,1034,3,0,1,90034003,0,0,0,0,0,0,0,0,20000,90,43,30,0,0,0,1711681200
272,1034,4,0,1,90034004,0,0,0,0,0,0,0,0,30000,90,43,30,0,0,0,1711681200
273,1034,5,0,1,90034005,0,0,0,0,0,0,0,0,40000,90,43,30,0,0,0,1711681200
274,1034,6,0,1,90034006,0,0,0,0,0,0,0,0,50000,90,43,30,0,0,0,1711681200
275,1034,7,0,1,90034071,2,22,1,90034073,0,0,0,0,60000,90,43,30,0,0,0,1711681200
276,1034,8,0,1,90034008,0,0,0,0,0,0,0,0,70000,51,30197,1,0,0,0,1711681200
277,1035,1,1,1,90035001,0,0,0,0,0,0,0,0,0,90,43,30,0,0,0,1714446000
278,1035,2,0,1,90035002,0,0,0,0,0,0,0,0,10000,90,43,30,0,0,0,1714446000
279,1035,3,0,1,90035003,0,0,0,0,0,0,0,0,20000,90,43,30,0,0,0,1714446000
280,1035,4,0,1,90035004,0,0,0,0,0,0,0,0,30000,90,43,30,0,0,0,1714446000
281,1035,5,0,1,90035005,0,0,0,0,0,0,0,0,40000,90,43,30,0,0,0,1714446000
282,1035,6,0,1,90035006,0,0,0,0,0,0,0,0,50000,90,43,30,0,0,0,1714446000
283,1035,7,0,1,90035007,0,0,0,0,0,0,0,0,60000,90,43,30,0,0,0,1714446000
284,1035,8,0,1,90035008,0,0,0,0,0,0,0,0,70000,51,30200,1,0,0,0,1714446000
285,1036,1,1,1,90036001,0,0,0,0,0,0,0,0,0,90,43,30,0,0,0,1717038000
286,1036,2,0,1,90036002,0,0,0,0,0,0,0,0,10000,90,43,30,0,0,0,1717038000
287,1036,3,0,1,90036003,0,0,0,0,0,0,0,0,20000,90,43,30,0,0,0,1717038000
288,1036,4,0,1,90036004,0,0,0,0,0,0,0,0,30000,90,43,30,0,0,0,1717038000
289,1036,5,0,1,90036005,0,0,0,0,0,0,0,0,40000,90,43,30,0,0,0,1717038000
290,1036,6,0,1,90036006,0,0,0,0,0,0,0,0,50000,90,43,30,0,0,0,1717038000
291,1036,7,0,1,90036007,0,0,0,0,0,0,0,0,60000,90,43,30,0,0,0,1717038000
292,1036,8,0,1,90036008,0,0,0,0,0,0,0,0,70000,51,30205,1,0,0,0,1717038000
293,1037,1,1,1,90037001,0,0,0,0,0,0,0,0,0,90,43,30,0,0,0,1722222000
294,1037,2,0,1,90037002,0,0,0,0,0,0,0,0,10000,90,43,30,0,0,0,1722222000
295,1037,3,0,1,90037003,0,0,0,0,0,0,0,0,20000,90,43,30,0,0,0,1722222000
296,1037,4,0,1,90037004,0,0,0,0,0,0,0,0,30000,90,43,30,0,0,0,1722222000
297,1037,5,0,1,90037005,0,0,0,0,0,0,0,0,40000,90,43,30,0,0,0,1722222000
298,1037,6,0,1,90037006,0,0,0,0,0,0,0,0,50000,90,43,30,0,0,0,1722222000
299,1037,7,0,1,90037007,0,0,0,0,0,0,0,0,60000,90,43,30,0,0,0,1722222000
300,1037,8,0,1,90037008,0,0,0,0,0,0,0,0,70000,51,30212,1,0,0,0,1722222000
301,1038,1,1,1,90038001,0,0,0,0,0,0,0,0,0,90,43,30,0,0,0,1724986800
302,1038,2,0,1,90038002,0,0,0,0,0,0,0,0,10000,90,43,30,0,0,0,1724986800
303,1038,3,0,1,90038003,0,0,0,0,0,0,0,0,20000,90,43,30,0,0,0,1724986800
304,1038,4,0,1,90038004,0,0,0,0,0,0,0,0,30000,90,43,30,0,0,0,1724986800
305,1038,5,0,1,90038005,0,0,0,0,0,0,0,0,40000,90,43,30,0,0,0,1724986800
306,1038,6,0,1,90038006,0,0,0,0,0,0,0,0,50000,90,43,30,0,0,0,1724986800
307,1038,7,0,1,90038007,0,0,0,0,0,0,0,0,60000,90,43,30,0,0,0,1724986800
308,1038,8,0,1,90038008,0,0,0,0,0,0,0,0,70000,51,30220,1,0,0,0,1724986800
309,1039,1,1,1,90039001,0,0,0,0,0,0,0,0,0,90,43,30,0,0,0,1727665200
310,1039,2,0,1,90039002,0,0,0,0,0,0,0,0,10000,90,43,30,0,0,0,1727665200
311,1039,3,0,1,90039003,0,0,0,0,0,0,0,0,20000,90,43,30,0,0,0,1727665200
312,1039,4,0,1,90039004,0,0,0,0,0,0,0,0,30000,90,43,30,0,0,0,1727665200
313,1039,5,0,1,90039005,0,0,0,0,0,0,0,0,40000,90,43,30,0,0,0,1727665200
314,1039,6,0,1,90039006,0,0,0,0,0,0,0,0,50000,90,43,30,0,0,0,1727665200
315,1039,7,0,1,90039007,0,0,0,0,0,0,0,0,60000,90,43,30,0,0,0,1727665200
316,1039,8,0,1,90039081,2,25,1,90039083,0,0,0,0,70000,51,30225,1,0,0,0,1727665200
317,1040,1,1,1,90040001,0,0,0,0,0,0,0,0,0,90,43,30,0,0,0,1732762800
318,1040,2,0,1,90040002,0,0,0,0,0,0,0,0,10000,90,43,30,0,0,0,1732762800
319,1040,3,0,1,90040003,0,0,0,0,0,0,0,0,20000,90,43,30,0,0,0,1732762800
320,1040,4,0,1,90040004,0,0,0,0,0,0,0,0,30000,90,43,30,0,0,0,1732762800
321,1040,5,0,1,90040005,0,0,0,0,0,0,0,0,40000,90,43,30,0,0,0,1732762800
322,1040,6,0,1,90040006,0,0,0,0,0,0,0,0,50000,90,43,30,0,0,0,1732762800
323,1040,7,0,1,90040007,0,0,0,0,0,0,0,0,60000,90,43,30,0,0,0,1732762800
324,1040,8,0,1,90040008,0,0,0,0,0,0,0,0,70000,51,30231,1,0,0,0,1732762800
325,1041,1,1,1,90041001,0,0,0,0,0,0,0,0,0,90,43,30,0,0,0,1735268400
326,1041,2,0,1,90041002,0,0,0,0,0,0,0,0,10000,90,43,30,0,0,0,1735268400
327,1041,3,0,1,90041003,0,0,0,0,0,0,0,0,20000,90,43,30,0,0,0,1735268400
328,1041,4,0,1,90041004,0,0,0,0,0,0,0,0,30000,90,43,30,0,0,0,1735268400
329,1041,5,0,1,90041005,0,0,0,0,0,0,0,0,40000,90,43,30,0,0,0,1735268400
330,1041,6,0,1,90041006,0,0,0,0,0,0,0,0,50000,90,43,30,0,0,0,1735268400
331,1041,7,0,1,90041007,0,0,0,0,0,0,0,0,60000,90,43,30,0,0,0,1735268400
332,1041,8,0,1,90041008,0,0,0,0,0,0,0,0,70000,51,30235,1,0,0,0,1735268400
333,1042,1,1,1,90042001,0,0,0,0,0,0,0,0,0,90,43,30,0,0,0,1738292400
334,1042,2,0,1,90042002,0,0,0,0,0,0,0,0,10000,90,43,30,0,0,0,1738292400
335,1042,3,0,1,90042003,0,0,0,0,0,0,0,0,20000,90,43,30,0,0,0,1738292400
336,1042,4,0,1,90042004,0,0,0,0,0,0,0,0,30000,90,43,30,0,0,0,1738292400
337,1042,5,0,1,90042005,0,0,0,0,0,0,0,0,40000,90,43,30,0,0,0,1738292400
338,1042,6,0,1,90042006,0,0,0,0,0,0,0,0,50000,90,43,30,0,0,0,1738292400
339,1042,7,0,1,90042007,0,0,0,0,0,0,0,0,60000,90,43,30,0,0,0,1738292400
340,1042,8,0,1,90042008,0,0,0,0,0,0,0,0,70000,51,30239,1,0,0,0,1738292400
341,1043,1,1,1,90043001,0,0,0,0,0,0,0,0,0,90,43,30,0,0,0,1743390000
342,1043,2,0,1,90043002,0,0,0,0,0,0,0,0,10000,90,43,30,0,0,0,1743390000
343,1043,3,0,1,90043003,0,0,0,0,0,0,0,0,20000,90,43,30,0,0,0,1743390000
344,1043,4,0,1,90043004,0,0,0,0,0,0,0,0,30000,90,43,30,0,0,0,1743390000
345,1043,5,0,1,90043005,0,0,0,0,0,0,0,0,40000,90,43,30,0,0,0,1743390000
346,1043,6,0,1,90043006,0,0,0,0,0,0,0,0,50000,90,43,30,0,0,0,1743390000
347,1043,7,0,1,90043007,0,0,0,0,0,0,0,0,60000,90,43,30,0,0,0,1743390000
348,1043,8,0,1,90043081,2,27,1,90043083,0,0,0,0,70000,51,30247,1,0,0,0,1743390000
349,1044,1,1,1,90044001,0,0,0,0,0,0,0,0,0,90,43,30,0,0,0,1745982000
350,1044,2,0,1,90044002,0,0,0,0,0,0,0,0,10000,90,43,30,0,0,0,1745982000
351,1044,3,0,1,90044003,0,0,0,0,0,0,0,0,20000,90,43,30,0,0,0,1745982000
352,1044,4,0,1,90044004,0,0,0,0,0,0,0,0,30000,90,43,30,0,0,0,1745982000
353,1044,5,0,1,90044005,0,0,0,0,0,0,0,0,40000,90,43,30,0,0,0,1745982000
354,1044,6,0,1,90044006,0,0,0,0,0,0,0,0,50000,90,43,30,0,0,0,1745982000
355,1044,7,0,1,90044007,0,0,0,0,0,0,0,0,60000,90,43,30,0,0,0,1745982000
356,1044,8,0,1,90044008,0,0,0,0,0,0,0,0,70000,51,30251,1,0,0,0,1745982000
357,1045,1,1,1,90045001,0,0,0,0,0,0,0,0,0,90,43,30,0,0,0,1748574000
358,1045,2,0,1,90045002,0,0,0,0,0,0,0,0,10000,90,43,30,0,0,0,1748574000
359,1045,3,0,1,90045003,0,0,0,0,0,0,0,0,20000,90,43,30,0,0,0,1748574000
360,1045,4,0,1,90045004,0,0,0,0,0,0,0,0,30000,90,43,30,0,0,0,1748574000
361,1045,5,0,1,90045005,0,0,0,0,0,0,0,0,40000,90,43,30,0,0,0,1748574000
362,1045,6,0,1,90045006,0,0,0,0,0,0,0,0,50000,90,43,30,0,0,0,1748574000
363,1045,7,0,1,90045007,0,0,0,0,0,0,0,0,60000,90,43,30,0,0,0,1748574000
364,1045,8,0,1,90045008,0,0,0,0,0,0,0,0,70000,51,30255,1,0,0,0,1748574000
365,1046,1,1,1,90046001,0,0,0,0,0,0,0,0,0,90,43,30,0,0,0,1753930800
366,1046,2,0,1,90046002,0,0,0,0,0,0,0,0,10000,90,43,30,0,0,0,1753930800
367,1046,3,0,1,90046003,0,0,0,0,0,0,0,0,20000,90,43,30,0,0,0,1753930800
368,1046,4,0,1,90046004,0,0,0,0,0,0,0,0,30000,90,43,30,0,0,0,1753930800
369,1046,5,0,1,90046005,0,0,0,0,0,0,0,0,40000,90,43,30,0,0,0,1753930800
370,1046,6,0,1,90046006,0,0,0,0,0,0,0,0,50000,90,43,30,0,0,0,1753930800
371,1046,7,0,1,90046007,0,0,0,0,0,0,0,0,60000,90,43,30,0,0,0,1753930800
372,1046,8,0,1,90046008,0,0,0,0,0,0,0,0,70000,51,30263,1,0,0,0,1753930800
373,1047,1,1,1,90047001,0,0,0,0,0,0,0,0,0,90,43,30,0,0,0,1756436400
374,1047,2,0,1,90047002,0,0,0,0,0,0,0,0,10000,90,43,30,0,0,0,1756436400
375,1047,3,0,1,90047003,0,0,0,0,0,0,0,0,20000,90,43,30,0,0,0,1756436400
376,1047,4,0,1,90047004,0,0,0,0,0,0,0,0,30000,90,43,30,0,0,0,1756436400
377,1047,5,0,1,90047005,0,0,0,0,0,0,0,0,40000,90,43,30,0,0,0,1756436400
378,1047,6,0,1,90047006,0,0,0,0,0,0,0,0,50000,90,43,30,0,0,0,1756436400
379,1047,7,0,1,90047007,0,0,0,0,0,0,0,0,60000,90,43,30,0,0,0,1756436400
380,1047,8,0,1,90047008,2,30,0,0,0,0,0,0,70000,51,30269,1,0,0,0,1756436400
381,1048,1,1,1,90048001,0,0,0,0,0,0,0,0,0,90,43,30,0,0,0,1759114800
382,1048,2,0,1,90048002,0,0,0,0,0,0,0,0,10000,90,43,30,0,0,0,1759114800
383,1048,3,0,1,90048003,0,0,0,0,0,0,0,0,20000,90,43,30,0,0,0,1759114800
384,1048,4,0,1,90048004,0,0,0,0,0,0,0,0,30000,90,43,30,0,0,0,1759114800
385,1048,5,0,1,90048005,0,0,0,0,0,0,0,0,40000,90,43,30,0,0,0,1759114800
386,1048,6,0,1,90048006,0,0,0,0,0,0,0,0,50000,90,43,30,0,0,0,1759114800
387,1048,7,0,1,90048007,0,0,0,0,0,0,0,0,60000,90,43,30,0,0,0,1759114800
388,1048,8,0,1,90048008,0,0,0,0,0,0,0,0,70000,51,30273,1,0,0,0,1759114800
389,1049,1,1,1,90049001,0,0,0,0,0,0,0,0,0,90,43,30,0,0,0,1764298800
390,1049,2,0,1,90049002,0,0,0,0,0,0,0,0,10000,90,43,30,0,0,0,1764298800
391,1049,3,0,1,90049003,0,0,0,0,0,0,0,0,20000,90,43,30,0,0,0,1764298800
392,1049,4,0,1,90049004,0,0,0,0,0,0,0,0,30000,90,43,30,0,0,0,1764298800
393,1049,5,0,1,90049005,0,0,0,0,0,0,0,0,40000,90,43,30,0,0,0,1764298800
394,1049,6,0,1,90049006,0,0,0,0,0,0,0,0,50000,90,43,30,0,0,0,1764298800
395,1049,7,0,1,90049007,0,0,0,0,0,0,0,0,60000,90,43,30,0,0,0,1764298800
396,1049,8,0,1,90049008,0,0,0,0,0,0,0,0,70000,51,30280,1,0,0,0,1764298800
397,1050,1,1,1,90050001,0,0,0,0,0,0,0,0,0,90,43,30,0,0,0,1766718000
398,1050,2,0,1,90050002,0,0,0,0,0,0,0,0,10000,90,43,30,0,0,0,1766718000
399,1050,3,0,1,90050003,0,0,0,0,0,0,0,0,20000,90,43,30,0,0,0,1766718000
400,1050,4,0,1,90050004,0,0,0,0,0,0,0,0,30000,90,43,30,0,0,0,1766718000
401,1050,5,0,1,90050005,0,0,0,0,0,0,0,0,40000,90,43,30,0,0,0,1766718000
402,1050,6,0,1,90050006,0,0,0,0,0,0,0,0,50000,90,43,30,0,0,0,1766718000
403,1050,7,0,1,90050007,0,0,0,0,0,0,0,0,60000,90,43,30,0,0,0,1766718000
404,1050,8,0,1,90050008,0,0,0,0,0,0,0,0,70000,51,30284,1,0,0,0,1766718000
405,1051,1,1,1,90051001,0,0,0,0,0,0,0,0,0,90,43,30,0,0,0,1769742000
406,1051,2,0,1,90051002,0,0,0,0,0,0,0,0,10000,90,43,30,0,0,0,1769742000
407,1051,3,0,1,90051003,0,0,0,0,0,0,0,0,20000,90,43,30,0,0,0,1769742000
408,1051,4,0,1,90051004,0,0,0,0,0,0,0,0,30000,90,43,30,0,0,0,1769742000
409,1051,5,0,1,90051005,0,0,0,0,0,0,0,0,40000,90,43,30,0,0,0,1769742000
410,1051,6,0,1,90051006,0,0,0,0,0,0,0,0,50000,90,43,30,0,0,0,1769742000
411,1051,7,0,1,90051007,0,0,0,0,0,0,0,0,60000,90,43,30,0,0,0,1769742000
412,1051,8,0,1,90051008,0,0,0,0,0,0,0,0,70000,51,30288,1,0,0,0,1769742000
413,1052,1,1,2,33,1,90052001,0,0,0,0,0,0,0,90,43,30,0,0,0,1774839600
414,1052,2,0,1,90052002,0,0,0,0,0,0,0,0,10000,90,43,30,0,0,0,1774839600
415,1052,3,0,1,90052003,0,0,0,0,0,0,0,0,20000,90,43,30,0,0,0,1774839600
416,1052,4,0,1,90052004,0,0,0,0,0,0,0,0,30000,90,43,30,0,0,0,1774839600
417,1052,5,0,1,90052005,0,0,0,0,0,0,0,0,40000,90,43,30,0,0,0,1774839600
418,1052,6,0,1,90052006,0,0,0,0,0,0,0,0,50000,90,43,30,0,0,0,1774839600
419,1052,7,0,1,90052007,0,0,0,0,0,0,0,0,60000,90,43,30,0,0,0,1774839600
420,1052,8,0,1,90052081,2,34,1,90052083,0,0,0,0,70000,51,30295,1,0,0,0,1774839600
421,1053,1,1,1,90053001,0,0,0,0,0,0,0,0,0,90,43,30,0,0,0,1777518000
422,1053,2,0,1,90053002,0,0,0,0,0,0,0,0,10000,90,43,30,0,0,0,1777518000
423,1053,3,0,1,90053003,0,0,0,0,0,0,0,0,20000,90,43,30,0,0,0,1777518000
424,1053,4,0,1,90053004,0,0,0,0,0,0,0,0,30000,90,43,30,0,0,0,1777518000
425,1053,5,0,1,90053005,0,0,0,0,0,0,0,0,40000,90,43,30,0,0,0,1777518000
426,1053,6,0,1,90053006,0,0,0,0,0,0,0,0,50000,90,43,30,0,0,0,1777518000
427,1053,7,0,1,90053007,0,0,0,0,0,0,0,0,60000,90,43,30,0,0,0,1777518000
428,1053,8,0,1,90053008,0,0,0,0,0,0,0,0,70000,51,30299,1,0,0,0,1777518000
429,1054,1,1,1,90054001,0,0,0,0,0,0,0,0,0,90,43,30,0,0,0,1780023600
430,1054,2,0,1,90054002,0,0,0,0,0,0,0,0,10000,90,43,30,0,0,0,1780023600
431,1054,3,0,1,90054003,0,0,0,0,0,0,0,0,20000,90,43,30,0,0,0,1780023600
432,1054,4,0,1,90054004,0,0,0,0,0,0,0,0,30000,90,43,30,0,0,0,1780023600
433,1054,5,0,1,90054005,0,0,0,0,0,0,0,0,40000,90,43,30,0,0,0,1780023600
434,1054,6,0,1,90054006,0,0,0,0,0,0,0,0,50000,90,43,30,0,0,0,1780023600
435,1054,7,0,1,90054007,0,0,0,0,0,0,0,0,60000,90,43,30,0,0,0,1780023600
436,1054,8,0,1,90054008,0,0,0,0,0,0,0,0,70000,51,30303,1,0,0,0,1780023600
