id,relation_type,chara_id
1704,2406,1002
1705,2406,1010
1706,2406,1011
1707,2406,1014
1708,2406,1018
1709,2406,1056
1710,2406,1061
1711,2407,1032
1712,2407,1052
1713,2409,1008
1714,2409,1009
1715,2603,1001
1716,2603,1002
1717,2603,1006
1718,2603,1007
1719,2603,1013
1720,2603,1024
1721,2603,1027
1722,2603,1035
1723,2603,1041
1724,2603,1045
1725,2603,1052
1726,2603,1056
1727,2603,1060
1728,2604,1003
1729,2604,1004
1730,2604,1008
1731,2604,1009
1732,2604,1010
1733,2604,1011
1734,2604,1014
1735,2604,1017
1736,2604,1018
1737,2604,1030
1738,2604,1032
1739,2604,1061
1740,510,1001
1741,510,1052
1742,104,1069
1743,201,1069
1744,324,1069
1745,324,1071
1746,511,1041
1747,511,1069
1748,511,1076
1749,512,1069
1750,512,1028
1751,2202,1004
1752,2202,1069
1753,7025,1069
1754,7025,1071
1755,7026,1072
1756,7026,1069
1757,7027,1071
1758,7027,1072
1759,2802,1069
1760,2802,1071
1761,2802,1072
1762,2902,1069
1763,3002,1069
1764,3003,1069
1766,2510,1069
1767,2522,1069
1768,3202,1069
1769,8427,1069
1770,8427,1018
1771,8428,1069
1772,8428,1021
1773,8429,1069
1774,8429,1023
1775,8430,1069
1776,8430,1035
1777,8431,1069
1778,8431,1048
1779,8432,1069
1780,8432,1007
1781,8433,1069
1782,8433,1009
1783,8434,1069
1784,8434,1046
1785,8435,1069
1786,8435,1049
1787,8436,1069
1788,8436,1006
1789,8437,1069
1790,8437,1050
1791,8438,1069
1792,8438,1020
1793,8439,1069
1794,8439,1056
1795,8440,1069
1796,8440,1029
1797,8441,1069
1798,8441,1041
1799,8442,1069
1800,8442,1057
1801,8443,1069
1802,8443,1001
1803,8444,1069
1804,8444,1002
1805,8445,1069
1806,8445,1005
1807,8446,1069
1808,8446,1010
1809,8447,1069
1810,8447,1016
1811,8448,1069
1812,8448,1025
1813,8449,1069
1814,8449,1030
1815,8450,1069
1816,8450,1032
1817,8451,1069
1818,8451,1033
1819,8452,1069
1820,8452,1036
1821,8453,1069
1822,8453,1047
1823,8454,1069
1824,8454,1055
1825,8455,1069
1826,8455,1014
1827,8456,1069
1828,8456,1019
1829,8457,1069
1830,8457,1028
1831,8458,1069
1832,8458,1037
1833,8459,1069
1834,8459,1042
1835,8460,1069
1836,8460,1044
1837,2403,1069
1838,2604,1069
1839,8461,1070
1840,8461,1007
1841,8462,1070
1842,8462,1009
1843,8463,1070
1844,8463,1046
1845,8464,1070
1846,8464,1049
1847,8465,1070
1848,8465,1067
1849,8466,1070
1850,8466,1068
1851,8467,1070
1852,8467,1050
1853,8468,1070
1854,8468,1003
1855,8469,1070
1856,8469,1013
1857,8470,1070
1858,8470,1017
1859,8471,1070
1860,8471,1051
1861,8472,1071
1862,8472,1006
1863,8473,1071
1864,8473,1050
1865,8474,1071
1866,8474,1020
1867,8475,1071
1868,8475,1029
1869,8476,1071
1870,8476,1041
1871,8477,1071
1872,8477,1057
1873,8478,1071
1874,8478,1064
1875,8479,1071
1876,8479,1001
1877,8480,1071
1878,8480,1002
1879,8481,1071
1880,8481,1005
1881,8482,1071
1882,8482,1010
1883,8483,1071
1884,8483,1016
1885,8484,1071
1886,8484,1025
1887,8485,1071
1888,8485,1030
1889,8486,1071
1890,8486,1032
1891,8487,1071
1892,8487,1033
1893,8488,1071
1894,8488,1036
1895,8489,1071
1896,8489,1047
1897,8490,1071
1898,8490,1055
1899,8491,1071
1900,8491,1051
1901,8492,1072
1902,8492,1018
1903,8493,1072
1904,8493,1021
1905,8494,1072
1906,8494,1023
1907,8495,1072
1908,8495,1035
1909,8496,1072
1910,8496,1048
1911,8497,1072
1912,8497,1007
1913,8498,1072
1914,8498,1009
1915,8499,1072
1916,8499,1046
1917,8500,1072
1918,8500,1049
1919,8501,1072
1920,8501,1067
1921,8502,1072
1922,8502,1068
1923,8503,1072
1924,8503,1006
1925,8504,1072
1926,8504,1050
1927,8505,1072
1928,8505,1020
1929,8506,1072
1930,8506,1056
1931,8507,1072
1932,8507,1029
1933,8508,1072
1934,8508,1041
1935,8509,1072
1936,8509,1057
1937,8510,1072
1938,8510,1064
1939,8511,1072
1940,8511,1001
1941,8512,1072
1942,8512,1002
1943,8513,1072
1944,8513,1005
1945,8514,1072
1946,8514,1010
1947,8515,1072
1948,8515,1016
1949,8516,1072
1950,8516,1025
1951,8517,1072
1952,8517,1030
1953,8518,1072
1954,8518,1032
1955,8519,1072
1956,8519,1033
1957,8520,1072
1958,8520,1036
1959,8521,1072
1960,8521,1047
1961,8522,1072
1962,8522,1055
1963,8523,1072
1964,8523,1014
1965,8524,1072
1966,8524,1019
1967,8525,1072
1968,8525,1028
1969,8526,1072
1970,8526,1037
1971,8527,1072
1972,8527,1042
1973,8528,1072
1974,8528,1044
1975,8529,1062
1976,8529,1006
1977,8530,1062
1978,8530,1050
1979,8531,1062
1980,8531,1020
1981,8532,1062
1982,8532,1029
1983,8533,1062
1984,8533,1041
1985,8534,1062
1986,8534,1057
1987,8535,1062
1988,8535,1064
1989,8536,1062
1990,8536,1001
1991,8537,1062
1992,8537,1002
1993,8538,1062
1994,8538,1005
1995,8539,1062
1996,8539,1010
1997,8540,1062
1998,8540,1016
1999,8541,1062
2000,8541,1025
2001,8542,1062
2002,8542,1030
2003,8543,1062
2004,8543,1032
2005,8544,1062
2006,8544,1033
2007,8545,1062
2008,8545,1036
2009,8546,1062
2010,8546,1047
2011,8547,1062
2012,8547,1055
2013,8548,1062
2014,8548,1051
2015,8549,1063
2016,8549,1018
2017,8550,1063
2018,8550,1021
2019,8551,1063
2020,8551,1023
2021,8552,1063
2022,8552,1035
2023,8553,1063
2024,8553,1048
2025,8554,1063
2026,8554,1050
2027,8555,1064
2028,8555,1004
2029,8556,1064
2030,8556,1045
2031,8557,1064
2032,8557,1069
2035,8559,1064
2036,8559,1015
2037,8560,1064
2038,8560,1038
2039,8561,1064
2040,8561,1040
2041,8562,1064
2042,8562,1043
2043,8563,1064
2044,8563,1058
2045,8564,1064
2046,8564,1060
2047,8565,1064
2048,8565,1027
2049,8566,1064
2050,8566,1059
2055,8569,1064
2056,8569,1029
2057,8570,1064
2058,8570,1041
2059,8571,1064
2060,8571,1057
2061,8572,1065
2062,8572,1050
2063,8573,1065
2064,8573,1029
2065,8574,1065
2066,8574,1041
2067,8575,1065
2068,8575,1057
2069,8576,1066
2070,8576,1007
2071,8577,1066
2072,8577,1009
2073,8578,1066
2074,8578,1046
2075,8579,1066
2076,8579,1049
2077,8580,1066
2078,8580,1067
2079,8581,1066
2080,8581,1068
2081,8582,1066
2082,8582,1050
2083,8583,1066
2084,8583,1003
2085,8584,1066
2086,8584,1013
2087,8585,1066
2088,8585,1017
2089,8586,1066
2090,8586,1051
2091,8587,1068
2092,8587,1018
2093,8588,1068
2094,8588,1021
2095,8589,1068
2096,8589,1023
2097,8590,1068
2098,8590,1035
2099,8591,1068
2100,8591,1048
2101,8592,1068
2102,8592,1004
2103,8593,1068
2104,8593,1045
2105,8594,1068
2106,8594,1069
2109,8596,1068
2110,8596,1003
2111,8597,1068
2112,8597,1013
2113,8598,1068
2114,8598,1017
2115,8599,1068
2116,8599,1014
2117,8600,1068
2118,8600,1019
2119,8601,1068
2120,8601,1028
2121,8602,1068
2122,8602,1037
2123,8603,1068
2124,8603,1042
2125,8604,1068
2126,8604,1044
2127,8605,1068
2128,8605,1039
2129,8606,1068
2130,8606,1052
2131,8607,1068
2132,8607,1061
2137,8610,1067
2138,8610,1018
2139,8611,1067
2140,8611,1021
2141,8612,1067
2142,8612,1023
2143,8613,1067
2144,8613,1035
2145,8614,1067
2146,8614,1048
2147,8615,1067
2148,8615,1004
2149,8616,1067
2150,8616,1045
2151,8617,1067
2152,8617,1069
2155,8619,1067
2156,8619,1003
2157,8620,1067
2158,8620,1013
2159,8621,1067
2160,8621,1017
2161,8622,1067
2162,8622,1014
2163,8623,1067
2164,8623,1019
2165,8624,1067
2166,8624,1028
2167,8625,1067
2168,8625,1037
2169,8626,1067
2170,8626,1042
2171,8627,1067
2172,8627,1044
2173,8628,1067
2174,8628,1039
2175,8629,1067
2176,8629,1052
2177,8630,1067
2178,8630,1061
2183,8633,1074
2184,8633,1006
2185,8634,1074
2186,8634,1050
2187,8635,1074
2188,8635,1020
2189,8636,1074
2190,8636,1029
2191,8637,1074
2192,8637,1041
2193,8638,1074
2194,8638,1057
2195,8639,1074
2196,8639,1064
2197,8640,1074
2198,8640,1001
2199,8641,1074
2200,8641,1002
2201,8642,1074
2202,8642,1005
2203,8643,1074
2204,8643,1010
2205,8644,1074
2206,8644,1016
2207,8645,1074
2208,8645,1025
2209,8646,1074
2210,8646,1030
2211,8647,1074
2212,8647,1032
2213,8648,1074
2214,8648,1033
2215,8649,1074
2216,8649,1036
2217,8650,1074
2218,8650,1047
2219,8651,1074
2220,8651,1055
2221,8652,1074
2222,8652,1051
2223,2824,1091
2228,2901,1064
2229,2901,1104
2230,2901,1066
2231,2901,1068
2232,2901,1098
2233,2901,1087
2234,2902,1079
2235,2901,1080
2236,2902,1070
2237,2902,1071
2238,2902,1072
2239,2902,1077
2240,2902,1078
2241,2902,1081
2242,2902,1082
2243,2902,1086
2245,2903,1062
2246,2903,1063
2247,2903,1067
2248,2903,1074
2249,2902,1073
2251,2903,1076
2252,2903,1083
2253,2903,1094
2255,2904,1084
2256,2904,1108
2257,2904,1121
2258,2904,1117
2259,3001,1078
2260,3001,1085
2261,3001,1087
2262,3001,1093
2263,3001,1095
2264,3002,1065
2265,3002,1078
2266,3002,1082
2267,3002,1085
2268,3002,1086
2269,3003,1070
2270,3003,1071
2271,3003,1072
2272,3003,1063
2273,3003,1064
2274,3003,1066
2275,3003,1068
2276,3003,1073
2278,3003,1077
2279,3004,1062
2280,3004,1064
2281,3004,1068
2282,3004,1067
2283,3004,1074
2284,3004,1076
2285,3101,1070
2286,3101,1071
2287,3101,1072
2288,3101,1062
2289,3101,1063
2290,3101,1064
2291,3101,1065
2292,3101,1066
2293,3101,1067
2294,3101,1068
2295,3101,1074
2296,3101,1069
2297,3101,1073
2299,3101,1076
2300,2523,1064
2301,2523,1067
2302,2523,1068
2303,2512,1064
2304,2512,1092
2305,2512,1088
2306,2510,1070
2307,2510,1084
2308,2510,1094
2309,2510,1105
2310,2506,1068
2311,2506,1074
2312,2506,1076
2313,2516,1072
2314,2516,1068
2315,2516,1083
2316,2522,1119
2317,2522,1124
2319,2505,1072
2320,2505,1105
2321,2505,1096
2322,2515,1067
2323,2515,1068
2324,2515,1077
2325,2518,1065
2326,2518,1082
2327,2518,1121
2328,2519,1068
2329,3201,1067
2330,3201,1083
2331,3201,1131
2332,3202,1028
2333,3202,1048
2334,3202,1111
2335,3202,1113
2336,3203,1070
2337,3203,1071
2338,3203,1064
2339,3203,1068
2340,3203,1087
2341,3203,1089
2342,3203,1093
2343,3203,1098
2344,3204,1072
2345,3204,1063
2346,3204,1065
2347,3204,1066
2348,3204,1074
2349,3204,1073
2351,3204,1077
2352,3205,1062
2353,3205,1076
2354,3205,1079
2355,3205,1084
2356,3205,1094
2357,3205,1099
2358,3205,1097
2359,3205,1078
2360,2402,1070
2361,2403,1071
2362,2403,1072
2363,2404,1062
2364,2404,1063
2365,2404,1064
2366,2404,1065
2367,2404,1066
2368,2404,1051
2369,2404,1031
2370,2404,1085
2371,2406,1074
2372,2603,1071
2373,2603,1064
2374,2603,1066
2375,2603,1067
2376,2603,1074
2377,2603,1031
2378,2603,1044
2379,2603,1036
2380,2603,1029
2381,2603,1100
2382,2603,1047
2383,2604,1070
2384,2604,1072
2385,2604,1062
2386,2604,1063
2387,2604,1065
2388,2604,1068
2389,2604,1051
2390,2604,1053
2391,101,1067
2392,101,1068
2393,101,1089
2394,101,1088
2395,101,1091
2396,101,1131
2397,101,1132
2398,101,1133
2399,102,1066
2400,102,1078
2401,102,1087
2402,102,1109
2403,102,1110
2404,102,1111
2405,102,1112
2406,102,1113
2407,103,1062
2408,103,1063
2409,103,1073
2410,103,1098
2411,103,1099
2412,103,1108
2413,103,1090
2414,103,1103
2415,104,1074
2416,104,1085
2417,105,1072
2418,105,1064
2419,105,1065
2420,105,1076
2421,105,1077
2422,106,1070
2423,106,1071
2424,106,1086
2425,106,1057
2426,201,1070
2427,201,1071
2428,201,1066
2429,201,1076
2430,201,1078
2431,201,1083
2432,201,1086
2433,201,1088
2434,201,1108
2435,201,1124
2438,201,1127
2440,202,1072
2441,202,1062
2442,202,1063
2443,202,1064
2444,202,1065
2445,202,1067
2446,202,1068
2447,202,1074
2448,202,1073
2450,202,1077
2451,202,1080
2452,202,1081
2453,325,1070
2454,325,1049
2455,326,1071
2457,327,1056
2458,327,1062
2459,328,1013
2460,328,1063
2461,329,1064
2462,329,1104
2463,330,1065
2464,330,1107
2465,331,1034
2466,331,1066
2467,332,1067
2468,332,1068
2469,333,1074
2470,333,1073
2471,334,1072
2472,334,1096
2473,335,1044
2477,337,1076
2478,337,1020
2479,338,1084
2480,338,1016
2481,339,1085
2482,339,1093
2483,340,1077
2484,340,1094
2485,513,1060
2486,513,1062
2487,513,1063
2488,513,1066
2489,514,1064
2490,514,1065
2491,515,1067
2492,515,1068
2493,516,1013
2494,516,1067
2495,517,1003
2496,517,1068
2497,518,1002
2498,518,1046
2499,519,1032
2500,519,1044
2501,2004,1059
2502,2004,1074
2503,2106,1048
2504,2106,1063
2505,2108,1071
2506,2108,1065
2507,2203,1041
2508,2203,1068
2509,2204,1027
2510,2204,1074
2511,2205,1004
2512,2205,1074
2513,2601,1069
2514,2601,1070
2515,2601,1071
2516,2601,1072
2517,2601,1062
2518,2601,1064
2519,2601,1065
2520,2601,1066
2521,2601,1067
2522,2601,1068
2523,2601,1074
2524,2601,1073
2525,2601,1076
2526,2602,1063
2528,2602,1082
2529,2602,1085
2530,2602,1086
2531,7028,1003
2532,7028,1066
2533,7029,1067
2534,7029,1068
2535,7030,1059
2536,7030,1074
2537,7031,1098
2538,7031,1099
2539,7032,1098
2540,7032,1100
2541,2703,1068
2542,2706,1063
2544,2803,1063
2545,2803,1064
2546,2803,1065
2547,2803,1085
2548,2804,1066
2549,2804,1078
2550,2804,1093
2552,2805,1062
2553,2810,1074
2554,2818,1070
2555,2824,1067
2557,503,1071
2558,503,1064
2559,503,1074
2560,2530,1034
2561,2408,1022
2562,2408,1044
2563,2407,1036
2564,2407,1077
2565,2403,1053
2566,2403,1021
2567,2403,1034
2568,2604,1098
2569,2604,1042
2570,2604,1087
2571,2604,1078
2572,2604,1049
2573,104,1094
2574,104,1100
2575,105,1083
2576,105,1084
2577,104,1092
2578,105,1093
2579,202,1082
2580,202,1084
2581,202,1085
2582,202,1087
2583,202,1089
2584,202,1090
2585,202,1091
2586,202,1092
2587,202,1093
2588,202,1094
2589,202,1095
2590,202,1096
2591,202,1097
2592,202,1098
2593,202,1099
2594,202,1102
2595,503,1086
2596,2001,1047
2597,2001,1055
2598,2001,1095
2599,2001,1097
2600,2002,1080
2601,2002,1082
2602,2002,1089
2603,2002,1094
2604,2007,1073
2605,2007,1003
2606,2008,1085
2607,2008,1057
2608,2009,1008
2609,2009,1016
2610,2009,1024
2611,2009,1079
2612,2009,1081
2613,2009,1084
2614,2009,1092
2615,2009,1096
2616,2010,1046
2617,2010,1098
2618,2101,1049
2619,2101,1081
2620,2101,1089
2621,2101,1098
2622,2103,1092
2623,2103,1083
2624,2109,1077
2625,2109,1058
2626,2110,1085
2627,2110,1066
2628,2111,1088
2629,2111,1058
2630,2206,1073
2631,2206,1017
2632,2207,1083
2634,2208,1048
2635,2208,1094
2636,2601,1077
2637,2601,1078
2638,2601,1079
2639,2601,1080
2640,2601,1081
2641,2601,1083
2642,2601,1088
2643,2601,1089
2644,2601,1092
2645,2601,1093
2646,2601,1094
2647,2601,1098
2648,2601,1099
2649,2601,1100
2650,2601,1102
2651,2601,1103
2652,2601,1096
2653,2602,1087
2654,2602,1090
2655,2602,1091
2656,2602,1095
2657,2602,1109
2658,7033,1099
2659,7033,1100
2660,2703,1088
2661,2703,1103
2662,2704,1087
2663,2704,1090
2664,2705,1077
2665,2706,1042
2666,2806,1082
2667,2806,1103
2668,2807,1076
2669,2811,1073
2670,2812,1077
2671,2814,1094
2672,2814,1092
2673,2814,1095
2674,2815,1079
2675,2815,1087
2676,2816,1080
2677,2816,1100
2679,3002,1090
2680,3002,1098
2681,3002,1099
2682,3002,1100
2683,3002,1097
2684,3003,1083
2685,3003,1084
2686,3003,1086
2687,3003,1089
2688,3003,1091
2689,3003,1092
2690,3003,1094
2691,3003,1096
2692,3003,1097
2693,3003,1098
2694,3003,1099
2695,3003,1100
2696,3004,1077
2697,3004,1089
2698,3101,1077
2699,3101,1082
2700,3101,1083
2701,3101,1084
2702,3101,1085
2703,3101,1086
2704,3101,1087
2705,3101,1089
2706,3101,1090
2707,3101,1091
2708,3101,1092
2709,3101,1093
2710,3101,1094
2711,3101,1096
2712,3101,1097
2713,3102,1098
2714,3102,1079
2715,3102,1080
2716,3102,1081
2717,3102,1099
2718,3102,1100
2719,2523,1076
2720,2523,1083
2722,2509,1086
2723,2509,1097
2724,2530,1098
2725,2525,1079
2726,2525,1098
2727,2525,1099
2728,2525,1100
2729,2531,1099
2731,2514,1091
2732,2514,1097
2734,2504,1086
2735,2504,1097
2736,2521,1040
2737,2502,1095
2738,2511,1085
2739,2511,1082
2740,2501,1098
2741,2513,1085
2742,2513,1087
2743,2513,1095
2744,2519,1089
2745,2519,1094
2746,2517,1086
2747,2508,1090
2748,2529,1098
2749,2529,1099
2750,2529,1100
2751,3203,1100
2752,3203,1103
2753,3203,1080
2754,3203,1090
2755,3204,1081
2756,3204,1082
2757,3204,1085
2758,3204,1086
2759,3204,1092
2760,3204,1095
2761,3204,1049
2762,3204,1043
2763,3206,1096
2764,8653,1073
2765,8653,1018
2766,8654,1073
2767,8654,1021
2768,8655,1073
2769,8655,1023
2770,8656,1073
2771,8656,1035
2772,8657,1073
2773,8657,1048
2774,8658,1073
2775,8658,1082
2776,8659,1073
2777,8659,1087
2778,8660,1073
2779,8660,1094
2780,8661,1073
2781,8661,1103
2782,8662,1073
2783,8662,1007
2784,8663,1073
2785,8663,1009
2786,8664,1073
2787,8664,1046
2788,8665,1073
2789,8665,1049
2790,8666,1073
2791,8666,1067
2792,8667,1073
2793,8667,1068
2794,8668,1073
2795,8668,1081
2796,8669,1073
2797,8669,1089
2798,8670,1073
2799,8670,1090
2800,8671,1073
2801,8671,1091
2802,8672,1073
2803,8672,1098
2804,8673,1073
2805,8673,1102
2806,8674,1073
2807,8674,1050
2808,8675,1073
2809,8675,1001
2810,8676,1073
2811,8676,1002
2812,8677,1073
2813,8677,1005
2814,8678,1073
2815,8678,1010
2816,8679,1073
2817,8679,1016
2818,8680,1073
2819,8680,1025
2820,8681,1073
2821,8681,1030
2822,8682,1073
2823,8682,1032
2824,8683,1073
2825,8683,1033
2826,8684,1073
2827,8684,1036
2828,8685,1073
2829,8685,1047
2830,8686,1073
2831,8686,1055
2832,8687,1073
2833,8687,1095
2834,8688,1073
2835,8688,1097
2836,8689,1073
2837,8689,1039
2838,8690,1073
2839,8690,1052
2840,8691,1073
2841,8691,1061
2842,8692,1073
2843,8692,1070
2844,8693,1073
2845,8693,1066
2846,8694,1073
2847,8694,1086
2848,8695,1076
2849,8695,1004
2850,8696,1076
2851,8696,1045
2852,8697,1076
2853,8697,1069
2854,8698,1076
2855,8698,1072
2856,8699,1076
2857,8699,1001
2858,8700,1076
2859,8700,1002
2860,8701,1076
2861,8701,1005
2862,8702,1076
2863,8702,1010
2864,8703,1076
2865,8703,1016
2866,8704,1076
2867,8704,1025
2868,8705,1076
2869,8705,1030
2870,8706,1076
2871,8706,1032
2872,8707,1076
2873,8707,1033
2874,8708,1076
2875,8708,1036
2876,8709,1076
2877,8709,1047
2878,8710,1076
2879,8710,1055
2880,8711,1076
2881,8711,1095
2882,8712,1076
2883,8712,1097
2884,8713,1077
2885,8713,1018
2886,8714,1077
2887,8714,1021
2888,8715,1077
2889,8715,1023
2890,8716,1077
2891,8716,1035
2892,8717,1077
2893,8717,1048
2894,8718,1077
2895,8718,1082
2896,8719,1077
2897,8719,1087
2898,8720,1077
2899,8720,1094
2900,8721,1077
2901,8721,1103
2902,8722,1077
2903,8722,1050
2904,8723,1078
2905,8723,1022
2906,8724,1078
2907,8724,1054
2908,8725,1078
2909,8725,1020
2910,8726,1078
2911,8726,1039
2912,8727,1078
2913,8727,1052
2914,8728,1078
2915,8728,1061
2916,8729,1078
2917,8729,1070
2918,8730,1078
2919,8730,1066
2920,8731,1078
2921,8731,1086
2922,8732,1080
2923,8732,1051
2924,8733,1081
2925,8733,1018
2926,8734,1081
2927,8734,1021
2928,8735,1081
2929,8735,1023
2930,8736,1081
2931,8736,1035
2932,8737,1081
2933,8737,1048
2934,8738,1081
2935,8738,1082
2936,8739,1081
2937,8739,1087
2938,8740,1081
2939,8740,1094
2940,8741,1081
2941,8741,1103
2942,8742,1081
2943,8742,1004
2944,8743,1081
2945,8743,1045
2946,8744,1081
2947,8744,1069
2948,8745,1081
2949,8745,1072
2950,8746,1081
2951,8746,1003
2952,8747,1081
2953,8747,1013
2954,8748,1081
2955,8748,1017
2956,8750,1081
2958,8751,1081
2959,8751,1014
2960,8752,1081
2961,8752,1019
2962,8753,1081
2963,8753,1028
2964,8754,1081
2965,8754,1037
2966,8755,1081
2967,8755,1042
2968,8756,1081
2969,8756,1044
2970,8757,1081
2971,8757,1093
2972,8758,1081
2973,8758,1099
2974,8759,1081
2975,8759,1039
2976,8760,1081
2977,8760,1052
2978,8761,1081
2979,8761,1061
2980,8762,1081
2981,8762,1070
2982,8763,1081
2983,8763,1066
2984,8764,1081
2985,8764,1086
2986,8765,1082
2987,8765,1007
2988,8766,1082
2989,8766,1009
2990,8767,1082
2991,8767,1046
2992,8768,1082
2993,8768,1049
2994,8769,1082
2995,8769,1067
2996,8770,1082
2997,8770,1068
2998,8772,1082
2999,8772,1089
3000,8773,1082
3001,8773,1090
3002,8774,1082
3003,8774,1091
3004,8775,1082
3005,8775,1098
3006,8776,1082
3007,8776,1102
3008,8777,1082
3009,8777,1004
3010,8778,1082
3011,8778,1045
3012,8779,1082
3013,8779,1069
3014,8780,1082
3015,8780,1072
3016,8781,1082
3017,8781,1003
3018,8782,1082
3019,8782,1013
3020,8783,1082
3021,8783,1017
3022,8784,1082
3024,8785,1082
3025,8785,1063
3026,8787,1082
3027,8787,1029
3028,8788,1082
3029,8788,1041
3030,8789,1082
3031,8789,1057
3032,8790,1082
3033,8790,1085
3034,8791,1085
3035,8791,1018
3036,8792,1085
3037,8792,1021
3038,8793,1085
3039,8793,1023
3040,8794,1085
3041,8794,1035
3042,8795,1085
3043,8795,1048
3044,8797,1085
3045,8797,1087
3046,8798,1085
3047,8798,1094
3048,8799,1085
3049,8799,1103
3050,8800,1085
3051,8800,1004
3052,8801,1085
3053,8801,1045
3054,8802,1085
3055,8802,1069
3056,8803,1085
3057,8803,1072
3058,8804,1085
3059,8804,1015
3060,8805,1085
3061,8805,1038
3062,8806,1085
3063,8806,1040
3064,8807,1085
3065,8807,1043
3066,8808,1085
3067,8808,1058
3068,8809,1085
3069,8809,1060
3070,8810,1085
3071,8810,1088
3072,8811,1085
3073,8811,1027
3074,8812,1085
3075,8812,1059
3076,8813,1085
3077,8813,1071
3078,8814,1085
3079,8814,1062
3080,8815,1085
3081,8815,1074
3082,8816,1085
3083,8816,1064
3084,8817,1085
3085,8817,1065
3086,8819,1086
3087,8819,1007
3088,8820,1086
3089,8820,1009
3090,8821,1086
3091,8821,1046
3092,8822,1086
3093,8822,1049
3094,8823,1086
3095,8823,1067
3096,8824,1086
3097,8824,1068
3098,8826,1086
3099,8826,1089
3100,8827,1086
3101,8827,1090
3102,8828,1086
3103,8828,1091
3104,8829,1086
3105,8829,1098
3106,8830,1086
3107,8830,1102
3108,8831,1086
3109,8831,1050
3110,8832,1086
3111,8832,1003
3112,8833,1086
3113,8833,1013
3114,8834,1086
3115,8834,1017
3116,8836,1086
3118,8837,1086
3119,8837,1051
3120,8838,1087
3121,8838,1007
3122,8839,1087
3123,8839,1009
3124,8840,1087
3125,8840,1046
3126,8841,1087
3127,8841,1049
3128,8842,1087
3129,8842,1067
3130,8843,1087
3131,8843,1068
3132,8845,1087
3133,8845,1089
3134,8846,1087
3135,8846,1090
3136,8847,1087
3137,8847,1091
3138,8848,1087
3139,8848,1098
3140,8849,1087
3141,8849,1102
3142,8850,1087
3143,8850,1004
3144,8851,1087
3145,8851,1045
3146,8852,1087
3147,8852,1069
3148,8853,1087
3149,8853,1072
3150,8854,1087
3151,8854,1003
3152,8855,1087
3153,8855,1013
3154,8856,1087
3155,8856,1017
3156,8858,1087
3158,8859,1087
3159,8859,1063
3160,8861,1087
3161,8861,1029
3162,8862,1087
3163,8862,1041
3164,8863,1087
3165,8863,1057
3166,8865,1088
3167,8865,1006
3168,8866,1088
3169,8866,1050
3170,8867,1088
3171,8867,1020
3172,8868,1088
3173,8868,1029
3174,8869,1088
3175,8869,1041
3176,8870,1088
3177,8870,1057
3178,8872,1088
3179,8872,1064
3180,8873,1088
3181,8873,1001
3182,8874,1088
3183,8874,1002
3184,8875,1088
3185,8875,1005
3186,8876,1088
3187,8876,1010
3188,8877,1088
3189,8877,1016
3190,8878,1088
3191,8878,1025
3192,8879,1088
3193,8879,1030
3194,8880,1088
3195,8880,1032
3196,8881,1088
3197,8881,1033
3198,8882,1088
3199,8882,1036
3200,8883,1088
3201,8883,1047
3202,8884,1088
3203,8884,1055
3204,8885,1088
3205,8885,1095
3206,8886,1088
3207,8886,1097
3208,8887,1088
3209,8887,1051
3210,8888,1089
3211,8888,1018
3212,8889,1089
3213,8889,1021
3214,8890,1089
3215,8890,1023
3216,8891,1089
3217,8891,1035
3218,8892,1089
3219,8892,1048
3220,8895,1089
3221,8895,1094
3222,8896,1089
3223,8896,1103
3224,8897,1089
3225,8897,1004
3226,8898,1089
3227,8898,1045
3228,8899,1089
3229,8899,1069
3230,8900,1089
3231,8900,1072
3232,8901,1089
3233,8901,1003
3234,8902,1089
3235,8902,1013
3236,8903,1089
3237,8903,1017
3238,8905,1089
3240,8906,1089
3241,8906,1014
3242,8907,1089
3243,8907,1019
3244,8908,1089
3245,8908,1028
3246,8909,1089
3247,8909,1037
3248,8910,1089
3249,8910,1042
3250,8911,1089
3251,8911,1044
3252,8912,1089
3253,8912,1093
3254,8913,1089
3255,8913,1099
3256,8914,1089
3257,8914,1039
3258,8915,1089
3259,8915,1052
3260,8916,1089
3261,8916,1061
3262,8917,1089
3263,8917,1070
3264,8918,1089
3265,8918,1066
3266,8920,1090
3267,8920,1018
3268,8921,1090
3269,8921,1021
3270,8922,1090
3271,8922,1023
3272,8923,1090
3273,8923,1035
3274,8924,1090
3275,8924,1048
3276,8927,1090
3277,8927,1094
3278,8928,1090
3279,8928,1103
3280,8929,1090
3281,8929,1004
3282,8930,1090
3283,8930,1045
3284,8931,1090
3285,8931,1069
3286,8932,1090
3287,8932,1072
3288,8933,1090
3289,8933,1003
3290,8934,1090
3291,8934,1013
3292,8935,1090
3293,8935,1017
3294,8937,1090
3296,8938,1090
3297,8938,1014
3298,8939,1090
3299,8939,1019
3300,8940,1090
3301,8940,1028
3302,8941,1090
3303,8941,1037
3304,8942,1090
3305,8942,1042
3306,8943,1090
3307,8943,1044
3308,8944,1090
3309,8944,1093
3310,8945,1090
3311,8945,1099
3312,8946,1090
3313,8946,1039
3314,8947,1090
3315,8947,1052
3316,8948,1090
3317,8948,1061
3318,8949,1090
3319,8949,1070
3320,8950,1090
3321,8950,1066
3322,8952,1091
3323,8952,1018
3324,8953,1091
3325,8953,1021
