id,chara_id,campaign_id,dress_id,color_type,chara_no_change,trainer_gender_type,cut_id,cut_sub_id,motion_type,motion_rate
557,1049,333,-1,0,0,0,5,2,3,10000
558,1049,333,5,0,0,0,5,3,3,10000
559,1050,333,-1,0,0,0,5,1,3,10000
560,1050,333,-1,0,0,0,5,2,2,10000
561,1050,333,5,0,0,0,5,3,3,10000
562,1051,333,-1,0,0,0,5,1,2,10000
563,1051,333,-1,0,0,0,5,2,1,10000
564,1051,333,5,0,0,0,5,3,1,10000
565,1052,333,-1,0,0,0,5,1,1,10000
566,1052,333,-1,0,0,0,5,2,1,10000
567,1052,333,5,0,0,0,5,3,1,10000
568,1053,333,-1,0,0,0,5,1,1,10000
569,1053,333,-1,0,0,0,5,2,3,10000
570,1053,333,5,0,0,0,5,3,1,10000
571,1056,333,-1,0,0,0,5,1,1,10000
572,1056,333,-1,0,0,0,5,2,1,10000
573,1056,333,5,0,0,0,5,3,1,10000
574,1057,333,-1,0,0,0,5,1,2,10000
575,1057,333,-1,0,0,0,5,2,1,10000
576,1057,333,5,0,0,0,5,3,3,10000
577,1058,333,-1,0,0,0,5,1,1,10000
578,1058,333,-1,0,0,0,5,2,2,10000
579,1058,333,5,0,0,0,5,3,2,10000
580,1059,333,-1,0,0,0,5,1,2,10000
581,1059,333,-1,0,0,0,5,2,2,10000
582,1059,333,5,0,0,0,5,3,2,10000
583,1060,333,-1,0,0,0,5,1,2,10000
584,1060,333,-1,0,0,0,5,2,2,10000
585,1060,333,5,0,0,0,5,3,2,10000
586,1061,333,-1,0,0,0,5,1,2,10000
587,1061,333,-1,0,0,0,5,2,3,10000
588,1061,333,5,0,0,0,5,3,2,10000
589,1062,333,-1,0,0,0,5,1,1,10000
590,1062,333,-1,0,0,0,5,2,1,10000
591,1062,333,5,0,0,0,5,3,1,10000
592,1063,333,-1,0,0,0,5,1,2,10000
593,1063,333,-1,0,0,0,5,2,3,10000
594,1063,333,5,0,0,0,5,3,2,10000
595,1064,333,-1,0,0,0,5,1,1,10000
596,1064,333,-1,0,0,0,5,2,1,10000
597,1064,333,5,0,0,0,5,3,2,10000
598,1065,333,-1,0,0,0,5,1,1,10000
599,1065,333,-1,0,0,0,5,2,1,10000
600,1065,333,5,0,0,0,5,3,1,10000
601,1066,333,-1,0,0,0,5,1,1,10000
602,1066,333,-1,0,0,0,5,2,1,10000
603,1066,333,5,0,0,0,5,3,1,10000
604,1067,333,-1,0,0,0,5,1,2,10000
605,1067,333,-1,0,0,0,5,2,1,10000
606,1067,333,5,0,0,0,5,3,1,10000
607,1068,333,-1,0,0,0,5,1,1,10000
608,1068,333,-1,0,0,0,5,2,3,10000
609,1068,333,5,0,0,0,5,3,1,10000
610,1069,333,-1,0,0,0,5,1,1,10000
611,1069,333,-1,0,0,0,5,2,1,10000
612,1069,333,5,0,0,0,5,3,1,10000
613,1071,333,-1,0,0,0,5,1,2,10000
614,1071,333,-1,0,0,0,5,2,2,10000
615,1071,333,5,0,0,0,5,3,3,10000
616,1072,333,-1,0,0,0,5,1,2,10000
617,1072,333,-1,0,0,0,5,2,3,10000
618,1072,333,5,0,0,0,5,3,3,10000
619,1074,333,-1,0,0,0,5,1,1,10000
620,1074,333,-1,0,0,0,5,2,2,10000
621,1074,333,5,0,0,0,5,3,2,10000
622,1076,333,-1,0,0,0,5,1,2,10000
623,1076,333,-1,0,0,0,5,2,1,10000
624,1076,333,5,0,0,0,5,3,1,10000
625,1078,333,-1,0,0,0,5,1,2,10000
626,1078,333,-1,0,0,0,5,2,2,10000
627,1078,333,5,0,0,0,5,3,2,10000
628,1083,333,-1,0,0,0,5,1,3,10000
629,1083,333,-1,0,0,0,5,2,2,10000
630,1083,333,5,0,0,0,5,3,3,10000
631,1085,333,-1,0,0,0,5,1,3,10000
632,1085,333,-1,0,0,0,5,2,2,10000
633,1085,333,5,0,0,0,5,3,3,10000
634,1087,333,-1,0,0,0,5,1,1,10000
635,1087,333,-1,0,0,0,5,2,1,10000
636,1087,333,5,0,0,0,5,3,1,10000
637,1098,333,-1,0,0,0,5,1,1,10000
638,1098,333,-1,0,0,0,5,2,1,10000
639,1098,333,5,0,0,0,5,3,1,10000
640,1099,333,-1,0,0,0,5,1,1,10000
641,1099,333,-1,0,0,0,5,2,1,10000
642,1099,333,5,0,0,0,5,3,1,10000
643,1100,333,-1,0,0,0,5,1,2,10000
644,1100,333,-1,0,0,0,5,2,2,10000
645,1100,333,5,0,0,0,5,3,2,10000
646,1105,333,-1,0,0,0,5,1,3,10000
647,1105,333,-1,0,0,0,5,2,2,10000
648,1105,333,5,0,0,0,5,3,3,10000
649,1001,370,25,2,0,0,1,1,2,10000
650,1002,370,25,3,0,0,1,1,6,10000
651,1003,370,25,0,0,0,1,1,2,10000
652,1004,370,25,2,0,0,1,1,1,10000
653,1005,370,25,0,0,0,1,1,5,10000
654,1006,370,25,1,0,0,1,1,5,10000
655,1007,370,25,1,0,0,1,1,4,10000
656,1008,370,25,0,0,0,1,1,5,10000
657,1009,370,25,2,0,0,1,1,5,10000
658,1010,370,25,3,0,0,1,1,4,10000
659,1011,370,25,3,0,0,1,1,6,10000
660,1012,370,25,0,0,0,1,1,2,10000
661,1013,370,25,0,0,0,1,1,6,10000
662,1014,370,25,2,0,0,1,1,4,10000
663,1015,370,25,0,0,0,1,1,5,10000
664,1016,370,25,1,0,0,1,1,5,10000
665,1017,370,25,1,0,0,1,1,5,10000
666,1018,370,25,0,0,0,1,1,5,10000
667,1019,370,25,2,0,0,1,1,4,10000
668,1020,370,25,3,0,0,1,1,5,10000
669,1021,370,25,0,0,0,1,1,2,10000
670,1022,370,25,3,0,0,1,1,1,10000
671,1023,370,25,1,0,0,1,1,5,10000
672,1024,370,25,2,0,0,1,1,4,10000
673,1025,370,25,1,0,0,1,1,6,10000
674,1026,370,25,0,0,0,1,1,5,10000
675,1027,370,25,3,0,0,1,1,2,10000
676,1028,370,25,2,0,0,1,1,4,10000
677,1029,370,25,2,0,0,1,1,2,10000
678,1030,370,25,0,0,0,1,1,6,10000
679,1031,370,25,2,0,0,1,1,2,10000
680,1032,370,25,1,0,0,1,1,5,10000
681,1033,370,25,0,0,0,1,1,5,10000
682,1034,370,25,1,0,0,1,1,2,10000
683,1035,370,25,2,0,0,1,1,4,10000
684,1036,370,25,0,0,0,1,1,5,10000
685,1037,370,25,1,0,0,1,1,6,10000
686,1038,370,25,2,0,0,1,1,1,10000
687,1039,370,25,2,0,0,1,1,3,10000
688,1040,370,25,1,0,0,1,1,5,10000
689,1041,370,25,2,0,0,1,1,4,10000
690,1042,370,25,3,0,0,1,1,5,10000
691,1043,370,25,1,0,0,1,1,2,10000
692,1044,370,25,2,0,0,1,1,1,10000
693,1045,370,25,0,0,0,1,1,3,10000
694,1046,370,25,2,0,0,1,1,1,10000
695,1047,370,25,3,0,0,1,1,6,10000
696,1048,370,25,3,0,0,1,1,3,10000
697,1049,370,25,1,0,0,1,1,5,10000
698,1050,370,25,1,0,0,1,1,5,10000
699,1051,370,25,2,0,0,1,1,3,10000
700,1052,370,25,2,0,0,1,1,4,10000
701,1053,370,25,0,0,0,1,1,2,10000
703,1055,370,25,3,0,0,1,1,4,10000
704,1056,370,25,3,0,0,1,1,1,10000
705,1057,370,25,3,0,0,1,1,2,10000
706,1058,370,25,0,0,0,1,1,6,10000
707,1059,370,25,3,0,0,1,1,6,10000
708,1060,370,25,3,0,0,1,1,5,10000
709,1061,370,25,3,0,0,1,1,5,10000
710,1062,370,25,3,0,0,1,1,1,10000
711,1064,370,25,3,0,0,1,1,2,10000
712,1065,370,25,0,0,0,1,1,2,10000
713,1066,370,25,0,0,0,1,1,4,10000
714,1067,370,25,3,0,0,1,1,3,10000
715,1068,370,25,1,0,0,1,1,2,10000
716,1069,370,25,2,0,0,1,1,1,10000
717,1070,370,25,3,0,0,1,1,5,10000
718,1071,370,25,0,0,0,1,1,6,10000
719,1072,370,25,1,0,0,1,1,5,10000
720,1074,370,25,3,0,0,1,1,3,10000
721,1076,370,25,2,0,0,1,1,1,10000
722,1078,370,25,0,0,0,1,1,5,10000
723,1083,370,25,1,0,0,1,1,5,10000
724,1084,370,25,1,0,0,1,1,5,10000
725,1085,370,25,2,0,0,1,1,6,10000
726,1087,370,25,2,0,0,1,1,1,10000
727,1098,370,25,3,0,0,1,1,4,10000
728,1099,370,25,0,0,0,1,1,2,10000
729,1100,370,25,2,0,0,1,1,3,10000
730,1104,370,25,0,0,0,1,1,5,10000
731,1105,370,25,3,0,0,1,1,6,10000
732,1106,370,25,0,0,0,1,1,2,10000
733,1001,370,25,2,0,0,6,1,3,5000
734,1001,370,25,2,0,0,6,1,4,5000
735,1002,370,25,3,0,0,6,1,5,10000
736,1003,370,25,0,0,0,6,1,3,5000
737,1003,370,25,0,0,0,6,1,4,5000
738,1004,370,25,2,0,0,6,1,1,10000
739,1005,370,25,0,0,0,6,1,2,10000
740,1006,370,25,1,0,0,6,1,1,5000
741,1006,370,25,1,0,0,6,1,4,5000
742,1007,370,25,1,0,0,6,1,2,10000
743,1007,370,25,1,0,0,6,1,4,10000
744,1008,370,25,0,0,0,6,1,2,10000
745,1009,370,25,2,0,0,6,1,1,10000
746,1010,370,25,3,0,0,6,1,3,5000
747,1010,370,25,3,0,0,6,1,4,5000
748,1011,370,25,3,0,0,6,1,2,10000
749,1012,370,25,0,0,0,6,1,2,5000
750,1012,370,25,0,0,0,6,1,4,5000
751,1013,370,25,0,0,0,6,1,2,5000
752,1013,370,25,0,0,0,6,1,4,5000
753,1014,370,25,2,0,0,6,1,3,5000
754,1014,370,25,2,0,0,6,1,4,5000
755,1015,370,25,0,0,0,6,1,2,10000
756,1016,370,25,1,0,0,6,1,2,10000
757,1017,370,25,1,0,0,6,1,2,10000
758,1018,370,25,0,0,0,6,1,2,10000
759,1019,370,25,2,0,0,6,1,3,5000
760,1019,370,25,2,0,0,6,1,4,5000
761,1020,370,25,3,0,0,6,1,1,10000
762,1021,370,25,0,0,0,6,1,3,5000
763,1021,370,25,0,0,0,6,1,4,5000
764,1022,370,25,3,0,0,6,1,1,10000
765,1023,370,25,1,0,0,6,1,1,10000
766,1024,370,25,2,0,0,6,1,3,10000
767,1025,370,25,1,0,0,6,1,5,10000
768,1026,370,25,0,0,0,6,1,2,10000
769,1027,370,25,3,0,0,6,1,2,5000
770,1027,370,25,3,0,0,6,1,4,5000
771,1028,370,25,2,0,0,6,1,1,10000
772,1029,370,25,2,0,0,6,1,1,5000
773,1029,370,25,2,0,0,6,1,4,5000
774,1030,370,25,0,0,0,6,1,1,5000
775,1030,370,25,0,0,0,6,1,4,5000
776,1031,370,25,2,0,0,6,1,1,5000
777,1031,370,25,2,0,0,6,1,4,5000
778,1032,370,25,1,0,0,6,1,1,10000
779,1033,370,25,0,0,0,6,1,2,10000
780,1034,370,25,1,0,0,6,1,2,5000
781,1034,370,25,1,0,0,6,1,4,5000
782,1035,370,25,2,0,0,6,1,3,5000
783,1035,370,25,2,0,0,6,1,4,5000
784,1036,370,25,0,0,0,6,1,2,10000
785,1037,370,25,1,0,0,6,1,2,10000
786,1038,370,25,2,0,0,6,1,3,10000
787,1039,370,25,2,0,0,6,1,3,5000
788,1039,370,25,2,0,0,6,1,4,5000
789,1040,370,25,1,0,0,6,1,2,10000
790,1041,370,25,2,0,0,6,1,3,5000
791,1041,370,25,2,0,0,6,1,4,5000
792,1042,370,25,3,0,0,6,1,2,10000
793,1043,370,25,1,0,0,6,1,3,5000
794,1043,370,25,1,0,0,6,1,4,5000
795,1044,370,25,2,0,0,6,1,3,5000
796,1044,370,25,2,0,0,6,1,4,5000
797,1045,370,25,0,0,0,6,1,1,10000
798,1046,370,25,2,0,0,6,1,1,5000
799,1046,370,25,2,0,0,6,1,4,5000
800,1047,370,25,3,0,0,6,1,1,5000
801,1047,370,25,3,0,0,6,1,4,5000
802,1048,370,25,3,0,0,6,1,3,5000
803,1048,370,25,3,0,0,6,1,4,5000
804,1049,370,25,1,0,0,6,1,2,10000
805,1050,370,25,1,0,0,6,1,1,10000
806,1051,370,25,2,0,0,6,1,3,10000
807,1052,370,25,2,0,0,6,1,3,5000
808,1052,370,25,2,0,0,6,1,4,5000
809,1053,370,25,0,0,0,6,1,2,5000
810,1053,370,25,0,0,0,6,1,4,5000
813,1055,370,25,3,0,0,6,1,3,10000
814,1056,370,25,3,0,0,6,1,1,5000
815,1056,370,25,3,0,0,6,1,4,5000
816,1057,370,25,3,0,0,6,1,2,10000
817,1058,370,25,0,0,0,6,1,1,5000
818,1058,370,25,0,0,0,6,1,4,5000
819,1059,370,25,3,0,0,6,1,1,10000
820,1060,370,25,3,0,0,6,1,1,5000
821,1060,370,25,3,0,0,6,1,4,5000
822,1061,370,25,3,0,0,6,1,2,5000
823,1061,370,25,3,0,0,6,1,4,5000
824,1062,370,25,3,0,0,6,1,1,5000
825,1062,370,25,3,0,0,6,1,4,5000
826,1064,370,25,3,0,0,6,1,1,5000
827,1064,370,25,3,0,0,6,1,4,5000
828,1065,370,25,0,0,0,6,1,3,5000
829,1065,370,25,0,0,0,6,1,4,5000
830,1066,370,25,0,0,0,6,1,3,5000
831,1066,370,25,0,0,0,6,1,4,5000
832,1067,370,25,3,0,0,6,1,1,10000
833,1068,370,25,1,0,0,6,1,2,5000
834,1068,370,25,1,0,0,6,1,4,5000
835,1069,370,25,2,0,0,6,1,3,5000
836,1069,370,25,2,0,0,6,1,4,5000
837,1070,370,25,3,0,0,6,1,2,10000
838,1071,370,25,0,0,0,6,1,2,10000
839,1072,370,25,1,0,0,6,1,2,5000
840,1072,370,25,1,0,0,6,1,4,5000
841,1074,370,25,3,0,0,6,1,1,10000
842,1076,370,25,2,0,0,6,1,1,10000
843,1078,370,25,0,0,0,6,1,5,10000
844,1083,370,25,1,0,0,6,1,2,10000
845,1084,370,25,1,0,0,6,1,2,10000
846,1085,370,25,2,0,0,6,1,2,10000
847,1087,370,25,2,0,0,6,1,3,10000
848,1098,370,25,3,0,0,6,1,3,5000
849,1098,370,25,3,0,0,6,1,4,5000
850,1099,370,25,0,0,0,6,1,1,5000
851,1099,370,25,0,0,0,6,1,4,5000
852,1100,370,25,2,0,0,6,1,1,10000
853,1104,370,25,0,0,0,6,1,2,5000
854,1104,370,25,0,0,0,6,1,4,5000
855,1105,370,25,3,0,0,6,1,5,10000
856,1106,370,25,0,0,0,6,1,1,5000
857,1106,370,25,0,0,0,6,1,4,5000
858,1001,370,25,2,0,0,7,2,2,10000
859,1002,370,25,3,0,0,7,3,1,10000
860,1003,370,25,0,0,0,7,2,1,10000
861,1004,370,25,2,0,0,7,1,2,10000
862,1005,370,25,0,0,0,7,1,2,10000
863,1006,370,25,1,0,0,7,2,2,10000
864,1007,370,25,1,0,0,7,1,4,10000
865,1008,370,25,0,0,0,7,1,3,10000
866,1009,370,25,2,0,0,7,1,2,10000
867,1010,370,25,3,0,0,7,3,2,10000
868,1011,370,25,3,0,0,7,1,2,10000
869,1012,370,25,0,0,0,7,2,1,10000
870,1013,370,25,0,0,0,7,3,1,10000
871,1014,370,25,2,0,0,7,1,3,10000
872,1015,370,25,0,0,0,7,1,2,10000
873,1016,370,25,1,0,0,7,1,5,10000
874,1017,370,25,1,0,0,7,3,1,10000
875,1018,370,25,0,0,0,7,3,1,10000
876,1019,370,25,2,0,0,7,2,1,10000
877,1020,370,25,3,0,0,7,2,1,10000
878,1021,370,25,0,0,0,7,1,1,10000
879,1022,370,25,3,0,0,7,3,1,10000
880,1023,370,25,1,0,0,7,1,2,10000
881,1024,370,25,2,0,0,7,1,1,10000
882,1025,370,25,1,0,0,7,3,1,10000
883,1026,370,25,0,0,0,7,2,3,10000
884,1027,370,25,3,0,0,7,2,3,10000
885,1028,370,25,2,0,0,7,2,2,10000
886,1029,370,25,2,0,0,7,3,1,10000
887,1030,370,25,0,0,0,7,2,2,10000
888,1031,370,25,2,0,0,7,1,5,10000
889,1032,370,25,1,0,0,7,1,2,10000
890,1033,370,25,0,0,0,7,3,1,10000
891,1034,370,25,1,0,0,7,1,4,10000
892,1035,370,25,2,0,0,7,1,3,10000
893,1036,370,25,0,0,0,7,3,1,10000
894,1037,370,25,1,0,0,7,2,3,10000
895,1038,370,25,2,0,0,7,1,1,10000
896,1039,370,25,2,0,0,7,2,2,10000
897,1040,370,25,1,0,0,7,3,1,10000
898,1041,370,25,2,0,0,7,1,3,10000
899,1042,370,25,3,0,0,7,1,2,10000
900,1043,370,25,1,0,0,7,1,4,10000
901,1044,370,25,2,0,0,7,3,2,10000
902,1045,370,25,0,0,0,7,2,3,10000
903,1046,370,25,2,0,0,7,1,1,10000
904,1047,370,25,3,0,0,7,2,3,10000
905,1048,370,25,3,0,0,7,3,2,10000
906,1049,370,25,1,0,0,7,2,1,10000
907,1050,370,25,1,0,0,7,3,1,10000
908,1051,370,25,2,0,0,7,1,2,10000
909,1052,370,25,2,0,0,7,1,1,10000
910,1053,370,25,0,0,0,7,2,1,10000
912,1055,370,25,3,0,0,7,1,1,10000
913,1056,370,25,3,0,0,7,3,2,10000
914,1057,370,25,3,0,0,7,3,1,10000
915,1058,370,25,0,0,0,7,2,3,10000
916,1059,370,25,3,0,0,7,1,2,10000
917,1060,370,25,3,0,0,7,1,5,10000
918,1061,370,25,3,0,0,7,3,1,10000
919,1062,370,25,3,0,0,7,2,3,10000
920,1064,370,25,3,0,0,7,1,2,10000
921,1065,370,25,0,0,0,7,1,3,10000
922,1066,370,25,0,0,0,7,1,4,10000
923,1067,370,25,3,0,0,7,3,1,10000
924,1068,370,25,1,0,0,7,1,1,10000
925,1069,370,25,2,0,0,7,1,1,10000
926,1070,370,25,3,0,0,7,1,2,10000
927,1071,370,25,0,0,0,7,3,1,10000
928,1072,370,25,1,0,0,7,1,5,10000
929,1074,370,25,3,0,0,7,3,1,10000
930,1076,370,25,2,0,0,7,2,3,10000
931,1078,370,25,0,0,0,7,3,1,10000
932,1083,370,25,1,0,0,7,3,1,10000
933,1084,370,25,1,0,0,7,1,2,10000
934,1085,370,25,2,0,0,7,3,1,10000
935,1087,370,25,2,0,0,7,1,2,10000
936,1098,370,25,3,0,0,7,1,1,10000
937,1099,370,25,0,0,0,7,2,1,10000
938,1100,370,25,2,0,0,7,2,3,10000
939,1104,370,25,0,0,0,7,1,3,10000
940,1105,370,25,3,0,0,7,3,1,10000
941,1106,370,25,0,0,0,7,2,1,10000
942,1001,663,3,0,0,0,8,2,3,10000
943,1002,663,3,0,0,0,8,2,2,10000
944,1003,663,3,0,0,0,8,2,3,10000
945,1004,663,3,0,0,0,8,2,1,10000
946,1005,663,3,0,0,0,8,2,2,10000
947,1006,663,3,0,0,0,8,2,4,10000
948,1007,663,3,0,0,0,8,2,4,10000
949,1008,663,3,0,0,0,8,2,3,10000
950,1009,663,3,0,0,0,8,2,1,10000
951,1010,663,3,0,0,0,8,2,3,10000
952,1011,663,3,0,0,0,8,2,2,10000
953,1012,663,3,0,0,0,8,2,5,10000
954,1013,663,3,0,0,0,8,2,2,10000
955,1014,663,3,0,0,0,8,2,3,10000
956,1015,663,3,0,0,0,8,2,5,10000
957,1016,663,3,0,0,0,8,2,5,10000
958,1017,663,3,0,0,0,8,2,5,10000
959,1018,663,3,0,0,0,8,2,5,10000
960,1019,663,3,0,0,0,8,2,2,10000
961,1020,663,3,0,0,0,8,2,1,10000
962,1021,663,3,0,0,0,8,2,5,10000
963,1022,663,3,0,0,0,8,2,1,10000
964,1023,663,3,0,0,0,8,2,5,10000
965,1024,663,3,0,0,0,8,2,1,10000
966,1025,663,3,0,0,0,8,2,2,10000
967,1026,663,3,0,0,0,8,2,6,10000
968,1027,663,3,0,0,0,8,2,2,10000
969,1028,663,3,0,0,0,8,2,4,10000
970,1029,663,3,0,0,0,8,2,2,10000
971,1030,663,3,0,0,0,8,2,2,10000
972,1031,663,3,0,0,0,8,2,1,10000
973,1032,663,3,0,0,0,8,2,6,10000
974,1033,663,3,0,0,0,8,2,6,10000
975,1034,663,3,0,0,0,8,2,5,10000
976,1035,663,3,0,0,0,8,2,4,10000
977,1036,663,3,0,0,0,8,2,6,10000
978,1037,663,3,0,0,0,8,2,2,10000
979,1038,663,3,0,0,0,8,2,1,10000
980,1039,663,3,0,0,0,8,2,3,10000
981,1040,663,3,0,0,0,8,2,5,10000
982,1041,663,3,0,0,0,8,2,4,10000
983,1042,663,3,0,0,0,8,2,1,10000
984,1043,663,3,0,0,0,8,2,4,10000
985,1044,663,3,0,0,0,8,2,1,10000
986,1045,663,3,0,0,0,8,2,2,10000
987,1046,663,3,0,0,0,8,2,1,10000
988,1047,663,3,0,0,0,8,2,2,10000
989,1048,663,3,0,0,0,8,2,3,10000
990,1049,663,3,0,0,0,8,2,5,10000
991,1050,663,3,0,0,0,8,2,6,10000
992,1051,663,3,0,0,0,8,2,2,10000
993,1052,663,3,0,0,0,8,2,4,10000
994,1053,663,3,0,0,0,8,2,5,10000
995,1054,663,3,0,0,0,8,2,1,10000
996,1055,663,3,0,0,0,8,2,1,10000
997,1056,663,3,0,0,0,8,2,3,10000
998,1057,663,3,0,0,0,8,2,5,10000
999,1058,663,3,0,0,0,8,2,7,10000
1000,1059,663,3,0,0,1,8,2,5,10000
1001,1059,663,3,0,0,2,8,2,1,10000
1002,1060,663,3,0,0,0,8,2,1,10000
1003,1061,663,3,0,0,0,8,2,5,10000
1004,1062,663,3,0,0,0,8,2,1,10000
1005,1063,663,3,0,0,0,8,2,2,10000
1006,1064,663,3,0,0,0,8,2,1,10000
1007,1065,663,3,0,0,0,8,2,4,10000
1008,1066,663,3,0,0,0,8,2,4,10000
1009,1067,663,3,0,0,0,8,2,2,10000
1010,1068,663,3,0,0,0,8,2,1,10000
1011,1069,663,3,0,0,0,8,2,2,10000
1012,1070,663,3,0,0,0,8,2,5,10000
1013,1071,663,3,0,0,0,8,2,2,10000
1014,1072,663,3,0,0,0,8,2,5,10000
1015,1074,663,3,0,0,0,8,2,2,10000
1016,1076,663,3,0,0,0,8,2,1,10000
1017,1077,663,3,0,0,0,8,2,2,10000
1018,1078,663,3,0,0,0,8,2,2,10000
1019,1080,663,3,0,0,0,8,2,4,10000
1020,1082,663,3,0,0,0,8,2,2,10000
1021,1083,663,3,0,0,0,8,2,6,10000
1022,1084,663,3,0,0,0,8,2,5,10000
1023,1085,663,3,0,0,0,8,2,6,10000
1024,1086,663,3,0,0,0,8,2,6,10000
1025,1087,663,3,0,0,0,8,2,2,10000
1026,1088,663,3,0,0,0,8,2,1,10000
1027,1089,663,3,0,0,0,8,2,2,10000
1028,1091,663,3,0,0,0,8,2,1,10000
1029,1093,663,3,0,0,0,8,2,2,10000
1030,1094,663,3,0,0,0,8,2,4,10000
1031,1098,663,3,0,0,0,8,2,1,10000
1032,1099,663,3,0,0,0,8,2,2,10000
1033,1100,663,3,0,0,0,8,2,2,10000
1034,1102,663,3,0,0,0,8,2,5,10000
1035,1104,663,3,0,0,0,8,2,5,10000
1036,1105,663,3,0,0,0,8,2,2,10000
1037,1106,663,3,0,0,0,8,2,3,10000
1038,1107,663,3,0,0,0,8,2,4,10000
1039,1108,663,3,0,0,0,8,2,5,10000
1040,1109,663,3,0,0,0,8,2,1,10000
1041,1116,663,3,0,0,0,8,2,5,10000
1042,1119,663,3,0,0,0,8,2,2,10000
1043,1120,663,3,0,0,0,8,2,4,10000
1044,1001,663,-1,0,0,0,8,3,3,10000
1045,1002,663,-1,0,0,0,8,3,2,10000
1046,1003,663,-1,0,0,0,8,3,4,10000
1047,1004,663,-1,0,0,0,8,3,1,10000
1048,1005,663,-1,0,0,0,8,3,7,10000
1049,1006,663,-1,0,0,0,8,3,3,10000
1050,1007,663,-1,0,0,0,8,3,3,5000
1051,1007,663,-1,0,1,0,8,3,8,5000
1052,1008,663,-1,0,0,0,8,3,4,10000
1053,1009,663,-1,0,0,0,8,3,6,10000
1054,1010,663,-1,0,0,0,8,3,3,10000
1055,1011,663,-1,0,0,0,8,3,5,10000
1056,1012,663,-1,0,0,0,8,3,3,10000
1057,1013,663,-1,0,0,0,8,3,6,10000
1058,1014,663,-1,0,0,0,8,3,3,10000
1059,1015,663,-1,0,0,0,8,3,7,10000
1060,1016,663,-1,0,0,0,8,3,7,10000
1061,1017,663,-1,0,0,0,8,3,7,10000
1062,1018,663,-1,0,0,0,8,3,7,10000
1063,1019,663,-1,0,0,0,8,3,5,10000
1064,1020,663,-1,0,0,0,8,3,5,10000
1065,1021,663,-1,0,0,0,8,3,7,10000
1066,1022,663,-1,0,0,0,8,3,5,10000
1067,1023,663,-1,0,0,0,8,3,7,10000
1068,1024,663,-1,0,0,0,8,3,1,10000
1069,1025,663,-1,0,0,0,8,3,2,10000
1070,1026,663,-1,0,0,0,8,3,2,10000
1071,1027,663,-1,0,0,0,8,3,1,10000
1072,1028,663,-1,0,0,0,8,3,1,10000
1073,1029,663,-1,0,0,0,8,3,5,10000
1074,1030,663,-1,0,0,0,8,3,5,10000
1075,1031,663,-1,0,0,0,8,3,1,10000
1076,1032,663,-1,0,0,0,8,3,6,10000
1077,1033,663,-1,0,0,0,8,3,2,10000
1078,1034,663,-1,0,0,0,8,3,7,10000
1079,1035,663,-1,0,0,0,8,3,4,10000
1080,1036,663,-1,0,0,0,8,3,7,10000
1081,1037,663,-1,0,0,0,8,3,2,10000
1082,1038,663,-1,0,0,0,8,3,1,10000
1083,1039,663,-1,0,0,0,8,3,3,10000
1084,1040,663,-1,0,0,0,8,3,6,10000
1085,1041,663,-1,0,0,0,8,3,3,10000
1086,1042,663,-1,0,0,0,8,3,4,10000
1087,1043,663,-1,0,0,0,8,3,3,10000
1088,1044,663,-1,0,0,0,8,3,6,10000
1089,1045,663,-1,0,0,0,8,3,1,10000
1090,1046,663,-1,0,0,0,8,3,1,10000
1091,1047,663,-1,0,0,0,8,3,5,10000
1092,1048,663,-1,0,0,0,8,3,4,10000
1093,1049,663,-1,0,0,0,8,3,7,10000
1094,1050,663,-1,0,0,0,8,3,6,10000
1095,1051,663,-1,0,0,0,8,3,5,10000
1096,1052,663,-1,0,0,0,8,3,1,10000
1097,1053,663,-1,0,0,0,8,3,3,10000
1098,1054,663,-1,0,0,0,8,3,4,10000
1099,1055,663,-1,0,0,0,8,3,1,10000
1100,1056,663,-1,0,0,0,8,3,3,10000
1101,1057,663,-1,0,0,0,8,3,7,10000
1102,1058,663,-1,0,0,0,8,3,5,10000
1103,1059,663,-1,0,0,0,8,3,2,10000
1104,1060,663,-1,0,0,0,8,3,2,10000
1105,1061,663,-1,0,0,0,8,3,6,10000
1106,1062,663,-1,0,0,0,8,3,1,10000
1107,1063,663,-1,0,0,0,8,3,2,10000
1108,1064,663,-1,0,0,0,8,3,3,10000
1109,1065,663,-1,0,0,0,8,3,3,10000
1110,1066,663,-1,0,0,0,8,3,4,10000
1111,1067,663,-1,0,0,0,8,3,5,10000
1112,1068,663,-1,0,0,0,8,3,1,10000
1113,1069,663,-1,0,0,0,8,3,1,10000
1114,1070,663,-1,0,0,0,8,3,7,10000
1115,1071,663,-1,0,0,0,8,3,5,10000
1116,1072,663,-1,0,0,0,8,3,2,10000
1117,1074,663,-1,0,0,0,8,3,5,10000
1118,1076,663,-1,0,0,0,8,3,2,10000
1119,1077,663,-1,0,0,0,8,3,1,10000
1120,1078,663,-1,0,0,0,8,3,5,10000
1121,1080,663,-1,0,0,0,8,3,1,10000
1122,1082,663,-1,0,0,0,8,3,5,10000
1123,1083,663,-1,0,0,0,8,3,2,10000
1124,1084,663,-1,0,0,0,8,3,7,10000
1125,1085,663,-1,0,0,0,8,3,2,10000
1126,1086,663,-1,0,0,0,8,3,6,10000
1127,1087,663,-1,0,0,0,8,3,5,10000
1128,1088,663,-1,0,0,0,8,3,7,10000
1129,1089,663,-1,0,0,0,8,3,5,10000
