id,story_event_id,min_episode_index,max_episode_index,ending_flag,character_id,dress_id,dress_color,chara_dress_color_set_id,menu_bg_id,menu_bg_sub_id,bgm_cue_name,bgm_cuesheet_name,env_cue_name,env_cuesheet_name
161,1014,8,8,0,1022,102226,0,0,127,110,snd_bgm_GM198_sys,snd_bgm_GM198,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext
162,1014,8,8,0,1030,901030,0,0,127,110,snd_bgm_GM198_sys,snd_bgm_GM198,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext
163,1014,0,0,1,1038,901038,0,0,125,111,snd_bgm_GM198_sys,snd_bgm_GM198,snd_sfx_atmos_cafe_d,snd_sfx_atmos_cafe_d
164,1015,1,2,0,1010,101023,0,0,189,111,snd_bgm_GM203_sys,snd_bgm_GM203,snd_sfx_atmos_hatake_d,snd_sfx_atmos_hatake_d
165,1015,1,2,0,1059,105923,0,0,189,111,snd_bgm_GM203_sys,snd_bgm_GM203,snd_sfx_atmos_hatake_d,snd_sfx_atmos_hatake_d
166,1015,1,2,0,1047,901047,0,0,189,111,snd_bgm_GM203_sys,snd_bgm_GM203,snd_sfx_atmos_hatake_d,snd_sfx_atmos_hatake_d
167,1015,3,5,0,1062,901062,0,0,123,110,snd_bgm_GM203_sys,snd_bgm_GM203,snd_sfx_atmos_mori_d,snd_sfx_atmos_mori_d
168,1015,3,5,0,1014,901014,0,0,123,110,snd_bgm_GM203_sys,snd_bgm_GM203,snd_sfx_atmos_mori_d,snd_sfx_atmos_mori_d
169,1015,3,5,0,1010,101023,0,0,123,110,snd_bgm_GM203_sys,snd_bgm_GM203,snd_sfx_atmos_mori_d,snd_sfx_atmos_mori_d
170,1015,6,7,0,1062,901062,0,0,189,130,snd_bgm_GM203_sys,snd_bgm_GM203,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n
171,1015,6,7,0,1014,901014,0,0,189,130,snd_bgm_GM203_sys,snd_bgm_GM203,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n
172,1015,6,7,0,1059,105923,0,0,189,130,snd_bgm_GM203_sys,snd_bgm_GM203,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n
173,1015,8,8,0,1010,101023,0,0,190,131,snd_bgm_GM203_sys,snd_bgm_GM203,snd_sfx_atmos_barbecue_n,snd_sfx_atmos_barbecue_n
174,1015,8,8,0,1059,105923,0,0,190,131,snd_bgm_GM203_sys,snd_bgm_GM203,snd_sfx_atmos_barbecue_n,snd_sfx_atmos_barbecue_n
175,1015,8,8,0,1047,901047,0,0,190,131,snd_bgm_GM203_sys,snd_bgm_GM203,snd_sfx_atmos_barbecue_n,snd_sfx_atmos_barbecue_n
176,1015,0,0,1,1059,105923,0,0,154,110,snd_bgm_GM203_sys2,snd_bgm_GM203,snd_sfx_atmos_room_d,snd_sfx_atmos_room_d
177,1016,1,2,0,1013,4,0,0,131,110,snd_bgm_GM216_sys,snd_bgm_GM216,snd_sfx_atmos_pool_d,snd_sfx_atmos_pool_d
178,1016,1,2,0,1007,4,0,0,131,110,snd_bgm_GM216_sys,snd_bgm_GM216,snd_sfx_atmos_pool_d,snd_sfx_atmos_pool_d
179,1016,1,2,0,1069,4,0,0,131,110,snd_bgm_GM216_sys,snd_bgm_GM216,snd_sfx_atmos_pool_d,snd_sfx_atmos_pool_d
180,1016,3,5,0,1004,2,0,0,2,110,snd_bgm_GM216_sys,snd_bgm_GM216,snd_sfx_atmos_hiroba_d,snd_sfx_atmos_hiroba_d
181,1016,3,5,0,1007,100730,0,0,2,110,snd_bgm_GM216_sys,snd_bgm_GM216,snd_sfx_atmos_hiroba_d,snd_sfx_atmos_hiroba_d
182,1016,3,5,0,1049,3,0,0,2,110,snd_bgm_GM216_sys,snd_bgm_GM216,snd_sfx_atmos_hiroba_d,snd_sfx_atmos_hiroba_d
183,1016,6,7,0,1013,101330,0,0,192,111,snd_bgm_GM216_sys,snd_bgm_GM216,snd_sfx_atmos_beach_d,snd_sfx_atmos_beach_d
184,1016,6,7,0,1007,100730,0,0,192,111,snd_bgm_GM216_sys,snd_bgm_GM216,snd_sfx_atmos_beach_d,snd_sfx_atmos_beach_d
185,1016,6,7,0,1049,3,0,0,192,111,snd_bgm_GM216_sys,snd_bgm_GM216,snd_sfx_atmos_beach_d,snd_sfx_atmos_beach_d
186,1016,8,8,0,1069,3,0,0,192,120,snd_bgm_GM216_sys,snd_bgm_GM216,snd_sfx_atmos_beach_nomob_e,snd_sfx_atmos_beach_nomob_e
187,1016,8,8,0,1013,101330,0,0,192,120,snd_bgm_GM216_sys,snd_bgm_GM216,snd_sfx_atmos_beach_nomob_e,snd_sfx_atmos_beach_nomob_e
188,1016,8,8,0,1004,100430,0,0,192,120,snd_bgm_GM216_sys,snd_bgm_GM216,snd_sfx_atmos_beach_nomob_e,snd_sfx_atmos_beach_nomob_e
189,1016,0,0,1,1049,3,0,0,16,110,snd_bgm_GM203_Ver2_sys,snd_bgm_GM203_Ver2,snd_sfx_atmos_roof_d,snd_sfx_atmos_roof_d
190,1017,1,2,0,1003,2,0,0,195,111,snd_bgm_GM223_sys,snd_bgm_GM223,snd_sfx_atmos_steampunk_city_d,snd_sfx_atmos_steampunk_city_d
191,1017,1,2,0,1035,103516,0,0,195,111,snd_bgm_GM223_sys,snd_bgm_GM223,snd_sfx_atmos_steampunk_city_d,snd_sfx_atmos_steampunk_city_d
192,1017,1,2,0,1050,105016,0,0,195,111,snd_bgm_GM223_sys,snd_bgm_GM223,snd_sfx_atmos_steampunk_city_d,snd_sfx_atmos_steampunk_city_d
193,1017,3,5,0,1023,2,0,0,198,111,snd_bgm_GM223_sys,snd_bgm_GM223,snd_sfx_atmos_restaurant_mob,snd_sfx_atmos_restaurant_mob
194,1017,3,5,0,1035,103516,0,0,198,111,snd_bgm_GM223_sys,snd_bgm_GM223,snd_sfx_atmos_restaurant_mob,snd_sfx_atmos_restaurant_mob
195,1017,3,5,0,1066,2,0,0,198,111,snd_bgm_GM223_sys,snd_bgm_GM223,snd_sfx_atmos_restaurant_mob,snd_sfx_atmos_restaurant_mob
196,1017,6,7,0,1050,105016,0,0,197,110,snd_bgm_GM223_sys,snd_bgm_GM223,snd_sfx_atmos_gymnasium_r,snd_sfx_atmos_gymnasium_r
197,1017,6,7,0,1023,2,0,0,197,110,snd_bgm_GM223_sys,snd_bgm_GM223,snd_sfx_atmos_gymnasium_r,snd_sfx_atmos_gymnasium_r
198,1017,6,7,0,1003,2,0,0,197,110,snd_bgm_GM223_sys,snd_bgm_GM223,snd_sfx_atmos_gymnasium_r,snd_sfx_atmos_gymnasium_r
199,1017,8,8,0,1035,2,0,0,20,110,snd_bgm_GM223_sys,snd_bgm_GM223,snd_sfx_atmos_gymnasium_d,snd_sfx_atmos_gymnasium_d
200,1017,8,8,0,1050,2,0,0,20,110,snd_bgm_GM223_sys,snd_bgm_GM223,snd_sfx_atmos_gymnasium_d,snd_sfx_atmos_gymnasium_d
201,1017,8,8,0,1023,2,0,0,20,110,snd_bgm_GM223_sys,snd_bgm_GM223,snd_sfx_atmos_gymnasium_d,snd_sfx_atmos_gymnasium_d
202,1017,0,0,1,1066,2,0,0,20,110,snd_bgm_GM223_sys,snd_bgm_GM223,snd_sfx_atmos_gymnasium_d,snd_sfx_atmos_gymnasium_d
203,1018,1,2,0,1043,2,0,0,203,110,snd_bgm_GM232_sys,snd_bgm_GM232,snd_sfx_atmos_rouka_d,snd_sfx_atmos_rouka_d
204,1018,1,2,0,1019,2,0,0,203,110,snd_bgm_GM232_sys,snd_bgm_GM232,snd_sfx_atmos_rouka_d,snd_sfx_atmos_rouka_d
205,1018,1,2,0,1058,2,0,0,203,110,snd_bgm_GM232_sys,snd_bgm_GM232,snd_sfx_atmos_rouka_d,snd_sfx_atmos_rouka_d
206,1018,3,5,0,1064,2,0,0,6,8113,snd_bgm_GM232_sys,snd_bgm_GM232,snd_sfx_atmos_kyousitu_d,snd_sfx_atmos_kyousitu_d
207,1018,3,5,0,1065,2,0,0,6,8113,snd_bgm_GM232_sys,snd_bgm_GM232,snd_sfx_atmos_kyousitu_d,snd_sfx_atmos_kyousitu_d
208,1018,3,5,0,1043,2,0,0,6,8113,snd_bgm_GM232_sys,snd_bgm_GM232,snd_sfx_atmos_kyousitu_d,snd_sfx_atmos_kyousitu_d
209,1018,6,7,0,1019,101940,0,0,7,8111,snd_bgm_GM232_sys,snd_bgm_GM232,snd_sfx_atmos_seiteirouka_d,snd_sfx_atmos_seiteirouka_d
210,1018,6,7,0,1058,105840,0,0,7,8111,snd_bgm_GM232_sys,snd_bgm_GM232,snd_sfx_atmos_seiteirouka_d,snd_sfx_atmos_seiteirouka_d
211,1018,6,7,0,1064,2,0,0,7,8111,snd_bgm_GM232_sys,snd_bgm_GM232,snd_sfx_atmos_seiteirouka_d,snd_sfx_atmos_seiteirouka_d
212,1018,8,8,0,1043,2,0,0,16,130,snd_bgm_GM232_sys,snd_bgm_GM232,snd_sfx_atmos_roof_n,snd_sfx_atmos_roof_n
213,1018,8,8,0,1065,2,0,0,16,130,snd_bgm_GM232_sys,snd_bgm_GM232,snd_sfx_atmos_roof_n,snd_sfx_atmos_roof_n
214,1018,8,8,0,1019,2,0,0,16,130,snd_bgm_GM232_sys,snd_bgm_GM232,snd_sfx_atmos_roof_n,snd_sfx_atmos_roof_n
215,1018,0,0,1,1019,101940,0,0,2,120,snd_bgm_GM232_sys,snd_bgm_GM232,snd_sfx_atmos_hiroba_e,snd_sfx_atmos_hiroba_e
216,1019,1,2,0,1021,5,0,0,11,111,snd_bgm_GM236_sys_01,snd_bgm_GM236,snd_sfx_atmos_cafe_d,snd_sfx_atmos_cafe_d
217,1019,1,2,0,1034,5,0,0,11,111,snd_bgm_GM236_sys_01,snd_bgm_GM236,snd_sfx_atmos_cafe_d,snd_sfx_atmos_cafe_d
218,1019,1,2,0,1006,5,0,0,11,111,snd_bgm_GM236_sys_01,snd_bgm_GM236,snd_sfx_atmos_cafe_d,snd_sfx_atmos_cafe_d
219,1019,3,5,0,1034,6,0,0,206,110,snd_bgm_GM236_sys_01,snd_bgm_GM236,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
220,1019,3,5,0,1072,6,0,0,206,110,snd_bgm_GM236_sys_01,snd_bgm_GM236,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
221,1019,3,5,0,1071,6,0,0,206,110,snd_bgm_GM236_sys_01,snd_bgm_GM236,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
222,1019,6,7,0,1021,102143,0,0,206,130,snd_bgm_GM236_sys_01,snd_bgm_GM236,snd_sfx_atmos_campfire_n_nomob,snd_sfx_atmos_campfire_n_nomob
223,1019,6,7,0,1034,103443,0,0,206,130,snd_bgm_GM236_sys_01,snd_bgm_GM236,snd_sfx_atmos_campfire_n_nomob,snd_sfx_atmos_campfire_n_nomob
224,1019,6,7,0,1072,6,0,0,206,130,snd_bgm_GM236_sys_01,snd_bgm_GM236,snd_sfx_atmos_campfire_n_nomob,snd_sfx_atmos_campfire_n_nomob
225,1019,8,8,0,1021,901021,0,0,190,131,snd_bgm_GM236_sys_01,snd_bgm_GM236,snd_sfx_atmos_barbecue_n,snd_sfx_atmos_barbecue_n
226,1019,8,8,0,1071,901071,0,0,190,131,snd_bgm_GM236_sys_01,snd_bgm_GM236,snd_sfx_atmos_barbecue_n,snd_sfx_atmos_barbecue_n
227,1019,8,8,0,1006,901006,0,0,190,131,snd_bgm_GM236_sys_01,snd_bgm_GM236,snd_sfx_atmos_barbecue_n,snd_sfx_atmos_barbecue_n
228,1019,0,0,1,1072,901072,0,0,59,110,snd_bgm_GM234_sys_01,snd_bgm_GM234,snd_sfx_atmos_ryokan_d,snd_sfx_atmos_ryokan_d
229,1020,1,2,0,1009,100946,0,0,14,110,snd_bgm_GM240_sys,snd_bgm_GM240,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext
230,1020,1,2,0,1018,5,0,0,14,110,snd_bgm_GM240_sys,snd_bgm_GM240,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext
231,1020,1,2,0,1076,5,0,0,14,110,snd_bgm_GM240_sys,snd_bgm_GM240,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext
232,1020,3,5,0,1008,100846,0,0,211,6112,snd_bgm_GM240_sys,snd_bgm_GM240,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d
233,1020,3,5,0,1016,5,0,0,211,6112,snd_bgm_GM240_sys,snd_bgm_GM240,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d
234,1020,3,5,0,1076,5,0,0,211,6112,snd_bgm_GM240_sys,snd_bgm_GM240,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d
235,1020,6,7,0,1009,100946,0,0,211,6132,snd_bgm_GM240_sys,snd_bgm_GM240,snd_sfx_atmos_stagemob_d,snd_sfx_atmos_stagemob_d
236,1020,6,7,0,1018,5,0,0,211,6132,snd_bgm_GM240_sys,snd_bgm_GM240,snd_sfx_atmos_stagemob_d,snd_sfx_atmos_stagemob_d
237,1020,6,7,0,1016,5,0,0,211,6132,snd_bgm_GM240_sys,snd_bgm_GM240,snd_sfx_atmos_stagemob_d,snd_sfx_atmos_stagemob_d
238,1020,8,8,0,1008,26,0,0,211,6132,snd_bgm_GM240_sys,snd_bgm_GM240,snd_sfx_atmos_stagemob_d,snd_sfx_atmos_stagemob_d
239,1020,8,8,0,1076,26,0,0,211,6132,snd_bgm_GM240_sys,snd_bgm_GM240,snd_sfx_atmos_stagemob_d,snd_sfx_atmos_stagemob_d
240,1020,8,8,0,1016,26,0,0,211,6132,snd_bgm_GM240_sys,snd_bgm_GM240,snd_sfx_atmos_stagemob_d,snd_sfx_atmos_stagemob_d
241,1020,0,0,1,1018,26,0,0,29,6131,snd_bgm_GM240_sys,snd_bgm_GM240,snd_sfx_atmos_winterstreet,snd_sfx_atmos_winterstreet
242,1021,1,2,0,1068,26,0,0,2,111,snd_bgm_GM248_sys,snd_bgm_GM248,snd_sfx_atmos_hiroba_d_mob,snd_sfx_atmos_hiroba_d_mob
243,1021,1,2,0,1001,6,0,0,2,111,snd_bgm_GM248_sys,snd_bgm_GM248,snd_sfx_atmos_hiroba_d_mob,snd_sfx_atmos_hiroba_d_mob
244,1021,1,2,0,1044,26,0,0,2,111,snd_bgm_GM248_sys,snd_bgm_GM248,snd_sfx_atmos_hiroba_d_mob,snd_sfx_atmos_hiroba_d_mob
245,1021,3,5,0,1067,6,0,0,214,110,snd_bgm_GM248_sys,snd_bgm_GM248,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
246,1021,3,5,0,1044,6,0,0,214,110,snd_bgm_GM248_sys,snd_bgm_GM248,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
247,1021,3,5,0,1011,6,0,0,214,110,snd_bgm_GM248_sys,snd_bgm_GM248,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
248,1021,6,7,0,1068,106810,0,0,215,131,snd_bgm_GM248_sys,snd_bgm_GM248,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n
249,1021,6,7,0,1067,106710,0,0,215,131,snd_bgm_GM248_sys,snd_bgm_GM248,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n
250,1021,6,7,0,1011,901011,0,0,215,131,snd_bgm_GM248_sys,snd_bgm_GM248,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n
251,1021,8,8,0,1068,106810,0,0,215,112,snd_bgm_GM248_sys,snd_bgm_GM248,snd_sfx_atmos_hatumoude_d,snd_sfx_atmos_hatumoude_d
252,1021,8,8,0,1067,106710,0,0,215,112,snd_bgm_GM248_sys,snd_bgm_GM248,snd_sfx_atmos_hatumoude_d,snd_sfx_atmos_hatumoude_d
253,1021,8,8,0,1001,26,0,0,215,112,snd_bgm_GM248_sys,snd_bgm_GM248,snd_sfx_atmos_hatumoude_d,snd_sfx_atmos_hatumoude_d
254,1021,0,0,1,1001,26,0,0,3,120,snd_bgm_GM248_sys,snd_bgm_GM248,snd_sfx_atmos_namiki_e,snd_sfx_atmos_namiki_e
255,1022,1,2,0,1027,5,0,0,219,110,snd_bgm_DM016_Cafe_sys,snd_bgm_DM016_Cafe,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
256,1022,1,2,0,1031,5,0,0,219,110,snd_bgm_DM016_Cafe_sys,snd_bgm_DM016_Cafe,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
257,1022,1,2,0,1055,5,0,0,219,110,snd_bgm_DM016_Cafe_sys,snd_bgm_DM016_Cafe,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
258,1022,3,5,0,1054,104,0,0,218,110,snd_bgm_DM016_Cafe_sys,snd_bgm_DM016_Cafe,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext
259,1022,3,5,0,1028,901028,0,0,218,110,snd_bgm_DM016_Cafe_sys,snd_bgm_DM016_Cafe,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext
260,1022,3,5,0,1055,104,0,0,218,110,snd_bgm_DM016_Cafe_sys,snd_bgm_DM016_Cafe,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext
261,1022,6,7,0,1027,26,0,0,218,120,snd_bgm_DM016_Cafe_sys,snd_bgm_DM016_Cafe,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext
262,1022,6,7,0,1031,103113,0,0,218,120,snd_bgm_DM016_Cafe_sys,snd_bgm_DM016_Cafe,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext
263,1022,6,7,0,1054,104,0,0,218,120,snd_bgm_DM016_Cafe_sys,snd_bgm_DM016_Cafe,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext
264,1022,8,8,0,1027,102713,0,0,218,110,snd_bgm_DM016_Cafe_sys,snd_bgm_DM016_Cafe,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext
265,1022,8,8,0,1031,103113,0,0,218,110,snd_bgm_DM016_Cafe_sys,snd_bgm_DM016_Cafe,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext
266,1022,8,8,0,1055,104,0,0,218,110,snd_bgm_DM016_Cafe_sys,snd_bgm_DM016_Cafe,snd_sfx_atmos_room_d_noext,snd_sfx_atmos_room_d_noext
267,1022,0,0,1,1054,104,0,0,219,110,snd_bgm_DM016_Cafe_sys,snd_bgm_DM016_Cafe,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
268,1023,1,3,0,1057,5,0,0,5,110,snd_bgm_GM272_sys,snd_bgm_GM272,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
269,1023,1,3,0,1104,5,0,0,5,110,snd_bgm_GM272_sys,snd_bgm_GM272,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
270,1023,1,3,0,1017,5,0,0,5,110,snd_bgm_GM272_sys,snd_bgm_GM272,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
271,1023,4,6,0,1032,5,0,0,203,110,snd_bgm_GM272_sys,snd_bgm_GM272,snd_sfx_atmos_rouka_d,snd_sfx_atmos_rouka_d
272,1023,4,6,0,1025,5,0,0,203,110,snd_bgm_GM272_sys,snd_bgm_GM272,snd_sfx_atmos_rouka_d,snd_sfx_atmos_rouka_d
273,1023,4,6,0,1094,5,0,0,203,110,snd_bgm_GM272_sys,snd_bgm_GM272,snd_sfx_atmos_rouka_d,snd_sfx_atmos_rouka_d
274,1023,7,9,0,1086,6,0,0,9,110,snd_bgm_GM272_sys,snd_bgm_GM272,snd_sfx_atmos_training_d,snd_sfx_atmos_training_d
275,1023,7,9,0,1071,6,0,0,9,110,snd_bgm_GM272_sys,snd_bgm_GM272,snd_sfx_atmos_training_d,snd_sfx_atmos_training_d
276,1023,7,9,0,1059,6,0,0,9,110,snd_bgm_GM272_sys,snd_bgm_GM272,snd_sfx_atmos_training_d,snd_sfx_atmos_training_d
277,1023,10,10,0,1057,6,0,0,9,120,snd_bgm_GM272_sys,snd_bgm_GM272,snd_sfx_atmos_training_e,snd_sfx_atmos_training_e
278,1023,10,10,0,1066,6,0,0,9,120,snd_bgm_GM272_sys,snd_bgm_GM272,snd_sfx_atmos_training_e,snd_sfx_atmos_training_e
279,1023,10,10,0,1060,6,0,0,9,120,snd_bgm_GM272_sys,snd_bgm_GM272,snd_sfx_atmos_training_e,snd_sfx_atmos_training_e
280,1023,0,0,1,1086,5,0,0,3,130,snd_bgm_GM272_sys,snd_bgm_GM272,snd_sfx_atmos_namiki_n,snd_sfx_atmos_namiki_n
281,1024,1,2,0,1069,5,0,0,96,110,snd_bgm_GM281_sys,snd_bgm_GM281,snd_sfx_atmos_training_d,snd_sfx_atmos_training_d
282,1024,1,2,0,1071,5,0,0,96,110,snd_bgm_GM281_sys,snd_bgm_GM281,snd_sfx_atmos_training_d,snd_sfx_atmos_training_d
283,1024,1,2,0,1060,5,0,0,96,110,snd_bgm_GM281_sys,snd_bgm_GM281,snd_sfx_atmos_training_d,snd_sfx_atmos_training_d
284,1024,3,5,0,1069,106920,0,0,229,111,snd_bgm_GM281_sys,snd_bgm_GM281,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
285,1024,3,5,0,1003,6,0,0,229,111,snd_bgm_GM281_sys,snd_bgm_GM281,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
286,1024,3,5,0,1013,6,0,0,229,111,snd_bgm_GM281_sys,snd_bgm_GM281,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
287,1024,6,7,0,1003,5,0,0,2,130,snd_bgm_GM281_sys,snd_bgm_GM281,snd_sfx_atmos_hiroba_n,snd_sfx_atmos_hiroba_n
288,1024,6,7,0,1013,5,0,0,2,130,snd_bgm_GM281_sys,snd_bgm_GM281,snd_sfx_atmos_hiroba_n,snd_sfx_atmos_hiroba_n
289,1024,6,7,0,1071,107120,0,0,2,130,snd_bgm_GM281_sys,snd_bgm_GM281,snd_sfx_atmos_hiroba_n,snd_sfx_atmos_hiroba_n
290,1024,8,8,0,1069,106920,0,0,169,131,snd_bgm_GM281_sys,snd_bgm_GM281,snd_sfx_atmos_hall_party_mob,snd_sfx_atmos_hall_party_mob
291,1024,8,8,0,1071,107120,0,0,169,131,snd_bgm_GM281_sys,snd_bgm_GM281,snd_sfx_atmos_hall_party_mob,snd_sfx_atmos_hall_party_mob
292,1024,8,8,0,1060,5,0,0,169,131,snd_bgm_GM281_sys,snd_bgm_GM281,snd_sfx_atmos_hall_party_mob,snd_sfx_atmos_hall_party_mob
293,1024,0,0,1,1071,6,0,0,70,110,snd_bgm_GM281_sys,snd_bgm_GM281,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
294,1025,1,2,0,1062,6,0,0,230,110,snd_bgm_CS021_sys,snd_bgm_CS021,snd_sfx_atmos_ground_d,snd_sfx_atmos_ground_d
295,1025,1,2,0,1076,6,0,0,230,110,snd_bgm_CS021_sys,snd_bgm_CS021,snd_sfx_atmos_ground_d,snd_sfx_atmos_ground_d
296,1025,1,2,0,1063,6,0,0,230,110,snd_bgm_CS021_sys,snd_bgm_CS021,snd_sfx_atmos_ground_d,snd_sfx_atmos_ground_d
297,1025,3,5,0,1041,6,0,0,230,110,snd_bgm_CS021_sys,snd_bgm_CS021,snd_sfx_atmos_ground_d,snd_sfx_atmos_ground_d
298,1025,3,5,0,1062,6,0,0,230,110,snd_bgm_CS021_sys,snd_bgm_CS021,snd_sfx_atmos_ground_d,snd_sfx_atmos_ground_d
299,1025,3,5,0,1026,6,0,0,230,110,snd_bgm_CS021_sys,snd_bgm_CS021,snd_sfx_atmos_ground_d,snd_sfx_atmos_ground_d
300,1025,6,7,0,1041,6,0,0,3,10111,snd_bgm_CS021_sys,snd_bgm_CS021,snd_sfx_atmos_seiteikoumon_d,snd_sfx_atmos_seiteikoumon_d
301,1025,6,7,0,1076,6,0,0,3,10111,snd_bgm_CS021_sys,snd_bgm_CS021,snd_sfx_atmos_seiteikoumon_d,snd_sfx_atmos_seiteikoumon_d
302,1025,6,7,0,1026,6,0,0,3,10111,snd_bgm_CS021_sys,snd_bgm_CS021,snd_sfx_atmos_seiteikoumon_d,snd_sfx_atmos_seiteikoumon_d
303,1025,8,8,0,1062,106250,0,0,230,10112,snd_bgm_CS021_sys,snd_bgm_CS021,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d
304,1025,8,8,0,1026,6,0,0,230,10112,snd_bgm_CS021_sys,snd_bgm_CS021,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d
305,1025,8,8,0,1063,6,0,0,230,10112,snd_bgm_CS021_sys,snd_bgm_CS021,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d
306,1025,0,0,1,1041,104150,0,0,230,10112,snd_bgm_CS021_sys,snd_bgm_CS021,snd_sfx_atmos_zawazawa_d,snd_sfx_atmos_zawazawa_d
307,1026,1,2,0,1012,2,0,0,2,110,snd_bgm_GM299_sys,snd_bgm_GM299,snd_sfx_atmos_hiroba_d,snd_sfx_atmos_hiroba_d
308,1026,1,2,0,1009,901009,0,0,2,110,snd_bgm_GM299_sys,snd_bgm_GM299,snd_sfx_atmos_hiroba_d,snd_sfx_atmos_hiroba_d
309,1026,1,2,0,1087,901087,0,0,2,110,snd_bgm_GM299_sys,snd_bgm_GM299,snd_sfx_atmos_hiroba_d,snd_sfx_atmos_hiroba_d
310,1026,3,5,0,1009,3,0,0,3,120,snd_bgm_GM299_sys,snd_bgm_GM299,snd_sfx_atmos_namiki_e,snd_sfx_atmos_namiki_e
311,1026,3,5,0,1008,2,0,0,3,120,snd_bgm_GM299_sys,snd_bgm_GM299,snd_sfx_atmos_namiki_e,snd_sfx_atmos_namiki_e
312,1026,3,5,0,1051,3,0,0,3,120,snd_bgm_GM299_sys,snd_bgm_GM299,snd_sfx_atmos_namiki_e,snd_sfx_atmos_namiki_e
313,1026,6,7,0,1008,3,0,0,9,110,snd_bgm_GM299_sys,snd_bgm_GM299,snd_sfx_atmos_training_d,snd_sfx_atmos_training_d
314,1026,6,7,0,1087,3,0,0,9,110,snd_bgm_GM299_sys,snd_bgm_GM299,snd_sfx_atmos_training_d,snd_sfx_atmos_training_d
315,1026,6,7,0,1012,3,0,0,9,110,snd_bgm_GM299_sys,snd_bgm_GM299,snd_sfx_atmos_training_d,snd_sfx_atmos_training_d
316,1026,8,8,0,1012,101226,0,0,126,110,snd_bgm_GM299_sys,snd_bgm_GM299,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
317,1026,8,8,0,1051,105126,0,0,126,110,snd_bgm_GM299_sys,snd_bgm_GM299,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
318,1026,8,8,0,1087,2,0,0,126,110,snd_bgm_GM299_sys,snd_bgm_GM299,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
319,1026,0,0,1,1051,105126,0,0,126,110,snd_bgm_GM299_sys,snd_bgm_GM299,snd_sfx_atmos_namiki_d,snd_sfx_atmos_namiki_d
320,1027,1,2,0,1048,104823,0,0,241,111,snd_bgm_GM303_sys,snd_bgm_GM303,snd_sfx_atmos_resort_pool_outdoor_d,snd_sfx_atmos_resort_pool_outdoor_d
321,1027,1,2,0,1040,901040,0,0,241,111,snd_bgm_GM303_sys,snd_bgm_GM303,snd_sfx_atmos_resort_pool_outdoor_d,snd_sfx_atmos_resort_pool_outdoor_d
