id,race_type,race_instance_id,grade,single_mode_route_race_id,single_mode_program_id,difficulty,condition_type,paddock_bgm_cue_name,paddock_bgm_cuesheet_name,entrytable_bgm_cue_name,entrytable_bgm_cuesheet_name,first_bgm_pattern,second_bgm_pattern,result_cutin_bgm_cue_name_1,result_cutin_bgm_cuesheet_name_1,result_cutin_bgm_cue_name_2,result_cutin_bgm_cuesheet_name_2,result_cutin_bgm_cue_name_3,result_cutin_bgm_cuesheet_name_3,result_list_bgm_cue_name_1,result_list_bgm_cuesheet_name_1,result_list_bgm_cue_name_2,result_list_bgm_cuesheet_name_2,result_list_bgm_cue_name_3,result_list_bgm_cuesheet_name_3
163,6,-1,-1,-1,2528,-1,-1,snd_bgm_GM174_paddock_01_single,snd_bgm_GM174,snd_bgm_GM112_Lp01_entrytable_01,snd_bgm_GM112_Lp01,28,31,snd_bgm_GM004_jingle,snd_bgm_GM004,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM004_loop,snd_bgm_GM004,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
164,6,-1,-1,-1,2529,-1,-1,snd_bgm_GM174_paddock_01_single,snd_bgm_GM174,snd_bgm_GM112_Lp01_entrytable_01,snd_bgm_GM112_Lp01,28,31,snd_bgm_GM004_jingle,snd_bgm_GM004,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM004_loop,snd_bgm_GM004,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
165,6,-1,-1,-1,2530,-1,-1,snd_bgm_GM174_paddock_01_single,snd_bgm_GM174,snd_bgm_GM112_Lp01_entrytable_01,snd_bgm_GM112_Lp01,28,31,snd_bgm_GM004_jingle,snd_bgm_GM004,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM004_loop,snd_bgm_GM004,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
166,6,-1,-1,-1,2531,-1,-1,snd_bgm_GM174_paddock_01_single,snd_bgm_GM174,snd_bgm_GM112_Lp01_entrytable_01,snd_bgm_GM112_Lp01,28,31,snd_bgm_GM004_jingle,snd_bgm_GM004,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM004_loop,snd_bgm_GM004,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
167,6,-1,-1,-1,2532,-1,-1,snd_bgm_GM174_paddock_01_single,snd_bgm_GM174,snd_bgm_GM112_Lp01_entrytable_01,snd_bgm_GM112_Lp01,28,31,snd_bgm_GM004_jingle,snd_bgm_GM004,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM004_loop,snd_bgm_GM004,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
168,6,-1,-1,-1,2533,-1,-1,snd_bgm_GM174_paddock_01_single,snd_bgm_GM174,snd_bgm_GM112_Lp01_entrytable_01,snd_bgm_GM112_Lp01,28,31,snd_bgm_GM004_jingle,snd_bgm_GM004,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM004_loop,snd_bgm_GM004,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
169,6,-1,-1,-1,2534,-1,-1,snd_bgm_GM174_paddock_01_single,snd_bgm_GM174,snd_bgm_GM112_Lp01_entrytable_01,snd_bgm_GM112_Lp01,28,31,snd_bgm_GM004_jingle,snd_bgm_GM004,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM004_loop,snd_bgm_GM004,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
170,6,-1,-1,-1,2535,-1,-1,snd_bgm_GM174_paddock_01_single,snd_bgm_GM174,snd_bgm_GM112_Lp01_entrytable_01,snd_bgm_GM112_Lp01,28,31,snd_bgm_GM004_jingle,snd_bgm_GM004,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM004_loop,snd_bgm_GM004,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
171,6,-1,-1,-1,2536,-1,-1,snd_bgm_GM174_paddock_01_single,snd_bgm_GM174,snd_bgm_GM112_Lp01_entrytable_01,snd_bgm_GM112_Lp01,28,31,snd_bgm_GM004_jingle,snd_bgm_GM004,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM004_loop,snd_bgm_GM004,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
172,6,-1,-1,-1,2537,-1,-1,snd_bgm_GM174_paddock_01_single,snd_bgm_GM174,snd_bgm_GM112_Lp01_entrytable_01,snd_bgm_GM112_Lp01,28,31,snd_bgm_GM004_jingle,snd_bgm_GM004,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM004_loop,snd_bgm_GM004,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
173,6,-1,-1,-1,2538,-1,-1,snd_bgm_GM174_paddock_01_single,snd_bgm_GM174,snd_bgm_GM112_Lp01_entrytable_01,snd_bgm_GM112_Lp01,28,31,snd_bgm_GM004_jingle,snd_bgm_GM004,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM004_loop,snd_bgm_GM004,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
174,6,-1,-1,-1,2539,-1,-1,snd_bgm_GM174_paddock_01_single,snd_bgm_GM174,snd_bgm_GM112_Lp01_entrytable_01,snd_bgm_GM112_Lp01,28,31,snd_bgm_GM004_jingle,snd_bgm_GM004,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM004_loop,snd_bgm_GM004,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
175,6,-1,-1,-1,2540,-1,-1,snd_bgm_GM174_paddock_01_single,snd_bgm_GM174,snd_bgm_GM112_Lp01_entrytable_01,snd_bgm_GM112_Lp01,28,31,snd_bgm_GM004_jingle,snd_bgm_GM004,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM004_loop,snd_bgm_GM004,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
176,6,-1,-1,-1,2541,-1,-1,snd_bgm_GM174_paddock_01_single,snd_bgm_GM174,snd_bgm_GM112_Lp01_entrytable_01,snd_bgm_GM112_Lp01,28,31,snd_bgm_GM004_jingle,snd_bgm_GM004,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM004_loop,snd_bgm_GM004,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
177,6,-1,-1,-1,2601,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
178,6,-1,-1,-1,2602,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
179,6,-1,-1,-1,2603,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
180,6,-1,-1,-1,2604,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
181,6,-1,-1,-1,2605,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
182,6,-1,-1,-1,2606,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
183,6,-1,-1,-1,2607,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
184,6,-1,-1,-1,2608,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
185,6,-1,-1,-1,2609,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
186,6,-1,-1,-1,2610,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
187,6,-1,-1,-1,2611,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
188,6,-1,-1,-1,2612,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
189,6,-1,-1,-1,2613,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
190,6,-1,-1,-1,2614,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
191,6,-1,-1,-1,2615,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
192,6,-1,-1,-1,2616,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
193,6,-1,-1,-1,2617,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
194,6,-1,-1,-1,2618,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
195,6,-1,-1,-1,2619,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
196,6,-1,-1,-1,2620,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
197,6,-1,-1,-1,2621,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
198,6,-1,-1,-1,2622,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
199,6,-1,-1,-1,2623,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
200,6,-1,-1,-1,2624,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
201,6,-1,-1,-1,2625,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
202,6,-1,-1,-1,2626,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
203,6,-1,-1,-1,2627,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
204,6,-1,-1,-1,2628,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
205,6,-1,-1,-1,2629,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
206,6,-1,-1,-1,2630,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
207,6,-1,-1,-1,2631,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
208,6,-1,-1,-1,2632,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
209,6,-1,-1,-1,2633,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
210,6,-1,-1,-1,2634,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
211,6,-1,-1,-1,2635,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
212,6,-1,-1,-1,2636,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
213,6,-1,-1,-1,2637,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
214,6,-1,-1,-1,2638,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
215,6,-1,-1,-1,2639,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
216,6,-1,-1,-1,2640,-1,-1,snd_bgm_GM179_ver2_paddock_01_single,snd_bgm_GM179_ver2,snd_bgm_AM003_entrytable_01,snd_bgm_AM003,37,38,snd_bgm_GM037_jingle,snd_bgm_GM037,snd_bgm_GM037_jingle_short,snd_bgm_GM037,snd_bgm_GM036_jingle,snd_bgm_GM036,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM037_loop,snd_bgm_GM037,snd_bgm_GM036_loop,snd_bgm_GM036
