id,reward_set,is_pickup,base_point,reward_item_id,reward_item_category,reward_item_num
10030163,1003,0,65200,32,20,1
10030164,1003,0,65600,120,150,1
10030165,1003,0,66000,13,11,3
10030166,1003,0,66400,70,11,1
10030167,1003,0,66800,95,34,1
10030168,1003,0,67200,59,91,12000
10030169,1003,0,67600,1,11,3
10030170,1003,1,68000,41,40,1
10030171,1003,0,68400,43,90,10
10030172,1003,0,68800,4,11,3
10030173,1003,0,69200,44,93,2
10030174,1003,0,69600,163,11,1
10030175,1003,0,70000,7,11,3
10030176,1003,0,70400,116,150,1
10030177,1003,0,70800,59,91,12000
10030178,1003,0,71200,10,11,3
10030179,1003,0,71600,34,21,1
10030180,1003,0,72000,59,91,12000
10030181,1003,0,72400,13,11,3
10030182,1003,0,72800,84,11,1
10030183,1003,0,73200,211,179,1
10030184,1003,0,73600,59,91,12000
10030185,1003,0,74000,1,11,3
10030186,1003,0,74400,32,20,1
10030187,1003,0,74800,59,91,12000
10030188,1003,0,75200,4,11,3
10030189,1003,0,75600,95,34,1
10030190,1003,0,76000,43,90,10
10030191,1003,0,76400,7,11,3
10030192,1003,0,76800,91,11,1
10030193,1003,0,77200,59,91,12000
10030194,1003,0,77600,10,11,3
10030195,1003,0,78000,116,150,1
10030196,1003,0,78400,211,179,1
10030197,1003,0,78800,13,11,3
10030198,1003,0,79200,34,21,1
10030199,1003,0,79600,59,91,12000
10030200,1003,1,80000,43,90,100
10030201,1003,0,80400,176,11,1
10030202,1003,0,80800,44,93,2
10030203,1003,0,81200,162,11,1
10030204,1003,0,81600,101,11,1
10030205,1003,0,82000,59,91,12000
10030206,1003,0,82400,4,11,3
10030207,1003,0,82800,179,11,1
10030208,1003,0,83200,95,34,1
10030209,1003,0,83600,7,11,3
10030210,1003,0,84000,102,11,1
10030211,1003,0,84400,59,91,12000
10030212,1003,0,84800,162,11,1
10030213,1003,0,85200,103,11,1
10030214,1003,0,85600,32,20,1
10030215,1003,0,86000,13,11,3
10030216,1003,0,86400,104,11,1
10030217,1003,0,86800,59,91,12000
10030218,1003,0,87200,1,11,3
10030219,1003,0,87600,116,150,1
10030220,1003,0,88000,211,179,1
10030221,1003,0,88400,4,11,3
10030222,1003,0,88800,177,11,1
10030223,1003,1,89200,111,40,1
10030224,1003,0,89600,7,11,3
10030225,1003,0,90000,105,11,1
10030226,1003,0,90400,43,90,10
10030227,1003,0,90800,10,11,3
10030228,1003,0,91200,34,21,1
10030229,1003,0,91600,44,93,2
10030230,1003,0,92000,163,11,1
10030231,1003,0,92400,106,11,1
10030232,1003,0,92800,59,91,12000
10030233,1003,0,93200,1,11,3
10030234,1003,0,93600,34,21,1
10030235,1003,0,94000,116,150,1
10030236,1003,0,94400,4,11,3
10030237,1003,0,94800,175,11,1
10030238,1003,0,95200,95,34,1
10030239,1003,0,95600,7,11,3
10030240,1003,0,96000,32,20,1
10030241,1003,0,96400,59,91,12000
10030242,1003,0,96800,10,11,3
10030243,1003,0,97200,34,21,1
10030244,1003,0,97600,119,150,1
10030245,1003,0,98000,13,11,3
10030246,1003,0,98400,43,90,10
10030247,1003,0,98800,161,11,2
10030248,1003,0,99200,59,91,12000
10030249,1003,0,99600,44,93,2
10030250,1003,1,100000,43,90,100
10030251,1003,0,100400,74,11,1
10030252,1003,0,100800,1,11,3
10030253,1003,0,101200,59,91,12000
10030254,1003,0,101600,4,11,3
10030255,1003,0,102000,163,11,1
10030256,1003,0,102400,7,11,3
10030257,1003,0,102800,75,11,1
10030258,1003,0,103200,10,11,3
10030259,1003,0,103600,59,91,12000
10030260,1003,0,104000,13,11,3
10030261,1003,0,104400,95,34,1
10030262,1003,0,104800,160,11,2
10030263,1003,0,105200,79,11,1
10030264,1003,0,105600,4,11,3
10030265,1003,0,106000,43,90,10
10030266,1003,0,106400,7,11,3
10030267,1003,0,106800,59,91,12000
10030268,1003,0,107200,10,11,3
10030269,1003,0,107600,80,11,1
10030270,1003,0,108000,13,11,3
10030271,1003,0,108400,44,93,2
10030272,1003,0,108800,1,11,3
10030273,1003,0,109200,81,11,1
10030274,1003,0,109600,162,11,1
10030275,1003,0,110000,32,20,1
10030276,1003,0,110400,7,11,3
10030277,1003,0,110800,86,11,1
10030278,1003,0,111200,10,11,3
10030279,1003,0,111600,88,11,1
10030280,1003,0,112000,161,11,4
10030281,1003,0,112400,59,91,12000
10030282,1003,0,112800,1,11,3
10030283,1003,0,113200,116,150,1
10030284,1003,0,113600,160,11,4
10030285,1003,0,114000,76,11,1
10030286,1003,0,114400,163,11,1
10030287,1003,0,114800,59,91,12000
10030288,1003,0,115200,161,11,4
10030289,1003,0,115600,43,90,10
10030290,1003,0,116000,13,11,3
10030291,1003,0,116400,1,11,3
10030292,1003,0,116800,95,34,1
10030293,1003,0,117200,4,11,3
10030294,1003,0,117600,32,20,1
10030295,1003,0,118000,163,11,2
10030296,1003,0,118400,87,11,1
10030297,1003,0,118800,10,11,3
10030298,1003,0,119200,44,93,2
10030299,1003,0,119600,163,11,2
10030300,1003,1,120000,43,90,100
99990001,9999,0,999979999,59,91,12000
