id,round_id,chara_id,big_flag
1519,1,1129,0
1520,2,1129,0
1521,2,1129,0
1522,2,1129,0
1523,3,1129,0
1524,3,1129,0
1525,3,1129,0
1526,4,1129,0
1527,4,1129,0
1528,5,1129,0
1529,5,1129,0
1530,1,1143,0
1531,1,1143,0
1532,2,1143,0
1533,2,1143,0
1534,2,1143,0
1535,3,1143,0
1536,3,1143,0
1537,3,1143,0
1538,4,1143,0
1539,4,1143,0
1540,5,1143,0
1541,5,1143,0
1542,1,1130,0
1543,1,1130,0
1544,2,1130,0
1545,2,1130,0
1546,2,1130,0
1547,3,1130,0
1548,3,1130,0
1549,3,1130,0
1550,4,1130,0
1551,4,1130,0
1552,5,1130,0
1553,5,1130,0
1554,1,1118,0
1555,1,1118,0
1556,2,1118,0
1557,2,1118,0
1558,2,1118,0
1559,3,1118,0
1560,3,1118,0
1561,3,1118,0
1562,4,1118,0
1563,4,1118,0
1564,5,1118,0
1565,5,1118,0
1566,1,1112,0
1567,1,1112,0
1568,2,1112,0
1569,2,1112,0
1570,2,1112,0
1571,3,1112,0
1572,3,1112,0
1573,3,1112,0
1574,4,1112,0
1575,4,1112,0
1576,5,1112,0
1577,5,1112,0
1578,1,1136,0
1579,1,1136,0
1580,2,1136,0
1581,2,1136,0
1582,2,1136,0
1583,3,1136,0
1584,3,1136,0
1585,3,1136,0
1586,4,1136,0
1587,4,1136,0
1588,5,1136,0
1589,5,1136,0
1590,1,1134,0
1591,1,1134,0
1592,2,1134,0
1593,2,1134,0
1594,2,1134,0
1595,3,1134,0
1596,3,1134,0
1597,3,1134,0
1598,4,1134,0
1599,4,1134,0
1600,5,1134,0
1601,5,1134,0
