id,condition_type,have_mini,general_purpose,costume_type,chara_id,use_gender,body_shape,body_type,body_type_sub,body_setting,use_race,use_live,use_live_theater,use_home,use_dress_change,is_wet,is_dirt,head_sub_id,use_season,dress_color_main,dress_color_sub,color_num,disp_order,tail_model_id,tail_model_sub_id,mini_mayu_shader_type,start_time,end_time
104946,3,1,0,0,1049,0,0,100,46,0,1,1,1,1,1,1,1,46,0,C0453F,236192,0,152,-1,0,-1,1764298800,2524661999
105001,3,1,1,1,1050,0,0,100,0,0,1,1,1,1,1,1,1,0,0,E575CE,F3DD6D,0,151,-1,0,-1,1614135600,2524661999
105002,3,1,0,0,1050,0,0,100,2,0,1,1,1,1,1,1,1,2,0,E575CE,F3DD6D,0,153,-1,0,-1,1731034800,2524661999
105016,3,1,0,0,1050,0,0,100,16,0,1,1,1,1,1,1,1,16,0,E575CE,F3DD6D,0,152,-1,0,-1,1614135600,2524661999
105101,3,1,1,1,1051,0,0,100,0,0,1,1,1,1,1,1,1,0,0,E26ECB,F6EB61,0,151,-1,0,-1,1614135600,2524661999
105126,3,1,0,0,1051,0,0,100,26,0,1,1,1,1,1,1,1,26,0,E26ECB,F6EB61,0,152,-1,0,-1,1614135600,2524661999
105201,3,1,1,1,1052,0,0,100,0,0,1,1,1,1,1,1,1,0,0,FA7395,EDE04B,0,151,-1,0,-1,1614135600,2524661999
105210,3,1,0,0,1052,0,0,100,10,0,1,1,1,1,1,1,1,10,0,FA7395,EDE04B,0,152,-1,0,-1,1614135600,2524661999
105301,3,1,1,1,1053,0,0,100,1,0,1,1,1,1,1,1,1,1,0,366965,2D2926,0,151,-1,0,-1,1614135600,2524661999
105323,3,1,0,0,1053,0,0,100,23,0,1,1,1,1,1,1,1,23,0,366965,2D2926,0,152,-1,0,-1,1614135600,2524661999
105401,3,1,1,1,1054,0,0,100,1,0,1,1,1,1,1,1,1,1,0,E7396F,D162B8,0,151,-1,0,-1,1707879600,2524661999
105501,3,1,1,1,1055,0,0,100,0,0,1,1,1,1,1,1,1,0,0,CA46B0,B52542,0,151,-1,0,-1,1614135600,2524661999
105540,3,1,0,0,1055,0,0,100,40,0,1,1,1,1,1,1,1,40,0,CA46B0,B52542,0,152,-1,0,-1,1759114800,2524661999
105601,3,1,1,1,1056,0,0,100,0,0,1,1,1,1,1,1,1,0,0,3D89E9,F8A717,0,151,-1,0,-1,1614135600,2524661999
105623,3,1,0,0,1056,0,0,150,23,0,1,1,1,1,1,1,1,23,0,3D89E9,F8A717,0,152,-1,0,-1,1614135600,2524661999
105660,5,0,0,0,1056,1,0,3,0,0,0,0,0,0,0,1,1,60,0,3D89E9,F8A717,0,152,-1,0,-1,1614135600,2524661999
105701,3,1,1,1,1057,0,0,100,0,0,1,1,1,1,1,1,1,0,0,6FC346,FBE122,0,151,-1,0,-1,1614135600,2524661999
105710,3,1,0,0,1057,0,0,100,10,0,1,1,1,1,1,1,1,10,0,6FC346,FBE122,0,152,-1,0,-1,1735268400,2524661999
105801,3,1,1,1,1058,0,0,100,0,0,1,1,1,1,1,1,1,0,0,46449B,D64388,0,151,-1,0,-1,1614135600,2524661999
105840,3,1,0,0,1058,0,0,100,40,0,1,1,1,1,1,1,1,40,0,46449B,D64388,0,152,-1,0,-1,1614135600,2524661999
105901,3,1,1,1,1059,0,0,100,0,0,1,1,1,1,1,1,1,0,0,19B49E,6F3B42,0,151,-1,0,-1,1614135600,2524661999
105923,3,1,0,0,1059,0,0,100,23,0,1,1,1,1,1,1,1,23,0,19B49E,6F3B42,0,152,-1,0,3,1614135600,2524661999
106001,3,1,1,1,1060,0,0,100,0,0,1,1,1,1,1,1,1,0,0,28A959,B82720,0,151,-1,0,-1,1614135600,2524661999
106010,3,1,0,0,1060,0,0,100,10,0,1,1,1,1,1,1,1,10,0,28A959,B82720,0,153,-1,0,-1,1704769200,2524661999
106050,3,1,0,0,1060,0,0,100,50,0,1,1,1,1,1,1,1,50,0,28A959,B82720,0,152,-1,0,-1,1614135600,2524661999
106101,3,1,1,1,1061,0,0,100,0,0,1,1,1,1,1,1,1,0,0,0E9451,1C57A5,0,151,-1,0,-1,1614135600,2524661999
106126,3,1,0,0,1061,0,0,100,26,0,1,1,1,1,1,1,1,26,0,0E9451,1C57A5,0,153,-1,0,-1,1717038000,2524661999
106150,3,1,0,0,1061,0,0,100,50,0,1,1,1,1,1,1,1,50,0,0E9451,1C57A5,0,152,-1,0,-1,1614135600,2524661999
106201,3,1,1,1,1062,0,0,100,0,0,1,1,1,1,1,1,1,0,0,0f8dce,ee5b56,0,151,-1,0,-1,1614135600,2524661999
106250,3,1,0,0,1062,0,0,100,50,0,1,1,1,1,1,1,1,50,0,0f8dce,ee5b56,0,152,-1,0,2,1614135600,2524661999
106301,3,1,1,1,1063,0,0,100,0,0,1,1,1,1,1,1,1,0,0,49b73f,c6d1d5,0,151,-1,0,-1,1708743600,2524661999
106310,3,1,0,0,1063,0,0,100,10,0,1,1,1,1,1,1,1,10,0,49b73f,c6d1d5,0,152,-1,0,-1,1766718000,2524661999
106401,3,1,1,1,1064,0,0,100,0,0,1,1,1,1,1,1,1,0,0,27c79c,865432,0,151,-1,0,-1,1614135600,2524661999
106446,3,1,0,0,1064,0,0,100,46,0,1,1,1,1,1,1,1,46,0,27c79c,865432,0,152,-1,0,-1,1701313200,2524661999
106501,3,1,1,1,1065,0,0,100,0,0,1,1,1,1,1,1,1,0,0,5b64d5,fbe247,0,151,-1,0,-1,1614135600,2524661999
106520,3,1,0,0,1065,0,0,100,20,0,1,1,1,1,1,1,1,20,0,5b64d5,fbe247,0,151,-1,0,-1,1711681200,2524661999
106601,3,1,1,1,1066,0,0,100,0,0,1,1,1,1,1,1,1,0,0,1985d2,27b784,0,151,-1,0,-1,1614135600,2524661999
106701,3,1,1,1,1067,0,0,100,0,0,1,1,1,1,1,1,1,0,0,94bf01,f9eb39,0,151,-1,0,-1,1614135600,2524661999
106702,3,1,0,0,1067,0,0,101,2,0,1,1,1,1,1,1,1,2,0,94bf01,f9eb39,0,153,-1,0,3,1614135600,2524661999
106710,3,1,0,0,1067,0,0,100,10,0,1,1,1,1,1,1,1,10,0,94bf01,f9eb39,0,152,-1,0,-1,1614135600,2524661999
106801,3,1,1,1,1068,0,0,100,0,0,1,1,1,1,1,1,1,0,0,5a6065,fc6d31,0,151,-1,0,-1,1614135600,2524661999
106802,3,1,0,0,1068,0,0,100,2,0,1,1,1,1,1,1,1,2,0,5a6065,fc6d31,0,153,-1,0,-1,1703732400,2524661999
106810,3,1,0,0,1068,0,0,100,10,0,1,1,1,1,1,1,1,10,0,5a6065,fc6d31,0,152,-1,0,-1,1614135600,2524661999
106901,3,1,1,1,1069,0,0,100,0,0,1,1,1,1,1,1,1,0,0,f9879d,f7dde2,0,151,-1,0,-1,1614135600,2524661999
106920,3,1,0,0,1069,0,0,100,20,0,1,1,1,1,1,1,1,20,0,f9879d,f7dde2,0,152,-1,0,-1,1614135600,2524661999
106960,3,0,1,0,1069,0,0,100,1,0,1,1,1,1,0,1,1,0,0,3376D2,FF99D0,0,190,-1,0,-1,1614135600,2524661999
107001,3,1,1,1,1070,0,0,100,0,0,1,1,1,1,1,1,1,0,0,248379,e3628c,0,151,-1,0,-1,1614135600,2524661999
107002,3,1,0,0,1070,0,0,100,2,0,1,1,1,1,1,1,1,2,0,248379,e3628c,0,152,-1,0,-1,1744254000,2524661999
107101,3,1,1,1,1071,0,0,100,0,0,1,1,1,1,1,1,1,0,0,28baa5,bfe4eb,0,151,-1,0,-1,1614135600,2524661999
107120,3,1,0,0,1071,0,0,100,20,0,1,1,1,1,1,1,1,20,0,28baa5,bfe4eb,0,152,-1,0,-1,1614135600,2524661999
107201,3,1,1,1,1072,0,0,100,0,0,1,1,1,1,1,1,1,0,0,da483a,ffda93,0,151,-1,0,-1,1614135600,2524661999
107250,3,1,0,0,1072,0,0,100,50,0,1,1,1,1,1,1,1,50,0,da483a,ffda93,0,152,-1,0,-1,1714446000,2524661999
107301,3,1,1,1,1073,0,0,100,0,0,1,1,1,1,1,1,1,0,0,8F4DAC,F5CD47,0,151,-1,0,-1,1739502000,2524661999
107401,3,1,1,1,1074,0,0,100,0,0,1,1,1,1,1,1,1,0,0,45C5C1,9F5F54,0,151,-1,0,-1,1614135600,2524661999
107446,3,1,0,0,1074,0,0,100,46,0,1,1,1,1,1,1,1,46,0,45C5C1,9F5F54,0,152,-1,0,-1,1701313200,2524661999
107501,3,0,1,1,1075,0,0,100,0,0,1,1,1,1,1,1,1,0,0,79c6db,6c5953,0,151,-1,0,-1,2524661999,2524661940
107601,3,1,1,1,1076,0,0,100,0,0,1,1,1,1,1,1,1,0,0,f0638a,fecdc9,0,151,-1,0,-1,1614135600,2524661999
107610,3,1,0,0,1076,0,0,100,10,0,1,1,1,1,1,1,1,10,0,f0638a,fecdc9,0,152,-1,0,-1,1766718000,2524661999
107701,3,1,1,1,1077,0,0,100,0,0,1,1,1,1,1,1,1,0,0,ea5bc0,8f3d7d,0,151,-1,0,-1,1614135600,2524661999
107702,3,1,0,0,1077,0,0,100,2,0,1,1,1,1,1,1,1,2,0,ea5bc0,8f3d7d,0,153,-1,0,-1,1782702000,2524661999
107746,3,1,0,0,1077,0,0,100,46,0,1,1,1,1,1,1,1,46,0,ea5bc0,8f3d7d,0,152,-1,0,-1,1732762800,2524661999
107760,3,0,0,0,1077,0,0,100,60,0,1,1,1,1,1,1,1,2,0,ea5bc0,8f3d7d,0,153,-1,0,-1,1782702000,2524661999
107801,3,1,1,1,1078,0,0,100,0,0,1,1,1,1,1,1,1,0,0,5192C1,AE4544,0,151,-1,0,-1,1614135600,2524661999
107813,3,1,0,0,1078,0,0,100,13,0,1,1,1,1,1,1,1,13,0,5192C1,AE4544,0,152,-1,0,-1,1738292400,2524661999
107901,3,1,1,1,1079,0,0,100,0,0,1,1,1,1,1,1,1,0,0,3f54bf,dd3543,0,151,-1,0,-1,1737342000,2524661999
108001,3,1,1,1,1080,0,0,100,1,0,1,1,1,1,1,1,1,1,0,13a9b0,f8475f,0,151,-1,0,-1,1710212400,2524661999
108002,3,1,0,0,1080,0,0,100,2,0,1,1,1,1,1,1,1,2,0,13a9b0,f8475f,0,152,-1,0,-1,1761706800,2524661999
108101,3,1,1,1,1081,0,0,100,0,0,1,1,1,1,1,1,1,0,0,d93842,293aab,0,151,-1,0,-1,1757386800,2524661999
108201,3,1,1,1,1082,0,0,100,0,0,1,1,1,1,1,1,1,0,0,ca3b61,32b5d6,0,151,-1,0,-1,1716174000,2524661999
108220,3,1,0,0,1082,0,0,100,20,0,1,1,1,1,1,1,1,20,0,ca3b61,32b5d6,0,152,-1,0,-1,1774839600,2524661999
108301,3,1,1,1,1083,0,0,100,0,0,1,1,1,1,1,1,1,0,0,12762f,292d45,0,151,-1,0,-1,1614135600,2524661999
108340,3,1,0,0,1083,0,0,100,40,0,1,1,1,1,1,1,1,40,0,12762f,292d45,0,152,-1,0,-1,1614135600,2524661999
108401,3,1,1,1,1084,0,0,100,0,0,1,1,1,1,1,1,1,0,0,dab610,173061,0,151,-1,0,-1,1614135600,2524661999
108420,3,1,0,0,1084,0,0,100,20,0,1,1,1,1,1,1,1,20,0,dab610,173061,0,152,-1,0,-1,1743390000,2524661940
108501,3,1,1,1,1085,0,0,100,0,0,1,1,1,1,1,1,1,0,0,d2445d,6946a9,0,151,-1,0,-1,1614135600,2524661999
108520,3,1,0,0,1085,0,0,100,20,0,1,1,1,1,1,1,1,20,0,d2445d,6946a9,0,151,-1,0,-1,1711681200,2524661999
108601,3,1,1,1,1086,0,0,100,0,0,1,1,1,1,1,1,1,0,0,4bb6af,3c5161,0,151,-1,0,-1,1614135600,2524661999
108626,3,1,0,0,1086,0,0,100,26,0,1,1,1,1,1,1,1,26,0,4bb6af,3c5161,0,152,-1,0,-1,1748574000,2524661999
108701,3,1,1,1,1087,0,0,100,0,0,1,1,1,1,1,1,1,0,0,CF4436,E1DCCB,0,151,-1,0,-1,1614135600,2524661999
108713,3,1,0,0,1087,0,0,100,13,0,1,1,1,1,1,1,1,13,0,CF4436,E1DCCB,0,152,-1,0,-1,1738292400,2524661999
108801,3,1,1,1,1088,0,0,100,0,0,1,1,1,1,1,1,1,0,0,21713A,F3F19D,0,151,-1,0,-1,1702263600,2524661999
108830,3,1,0,0,1088,0,0,100,30,0,1,1,1,1,1,1,1,30,0,21713A,F3F19D,0,152,-1,0,3,1753930800,2524661999
108901,3,1,1,1,1089,0,0,100,0,0,1,1,1,1,1,1,1,0,0,64C3C1,1E3872,0,151,-1,0,-1,1703041200,2524661999
108930,3,1,0,0,1089,0,0,100,30,0,1,1,1,1,1,1,1,30,0,64C3C1,1E3872,0,152,-1,0,0,1753930800,2524661999
108960,3,0,1,0,1089,0,0,100,1,0,1,1,1,1,1,1,1,0,0,64C3C1,1E3872,0,190,-1,0,-1,1614135600,2524661999
108980,3,0,1,0,1089,0,0,100,0,0,1,1,1,1,1,1,1,80,0,64C3C1,1E3872,0,190,-1,0,-1,1614135600,2524661999
109001,3,1,1,1,1090,0,0,100,0,0,1,1,1,1,1,1,1,0,0,4747cc,84c6e7,0,151,-1,0,-1,1747018800,2524661999
109101,3,1,1,1,1091,0,0,100,0,0,1,1,1,1,1,1,1,0,0,404fb1,84d4e3,0,151,-1,0,-1,1705633200,2524661999
109130,3,1,0,0,1091,0,0,100,30,0,1,1,1,1,1,1,1,30,0,404fb1,84d4e3,0,152,-1,0,-1,1755140400,2524661999
109201,3,1,1,1,1092,0,0,100,0,0,1,1,1,1,1,1,1,0,0,e97d97,119d76,0,151,-1,0,-1,1760788800,2524661999
109301,3,1,1,1,1093,0,0,100,0,0,1,1,1,1,1,1,1,0,0,85aae1,ebd64a,0,151,-1,0,-1,1614135600,2524661999
109323,3,1,0,0,1093,0,0,100,23,0,1,1,1,1,1,1,1,23,0,85aae1,ebd64a,0,152,-1,0,0,1756436400,2524661999
109401,3,1,1,1,1094,0,0,100,0,0,1,1,1,1,1,1,1,0,0,6ac43c,e6d734,0,151,-1,0,-1,1718247600,2524661999
109450,3,1,0,0,1094,0,0,100,50,0,1,1,1,1,1,1,1,50,0,6ac43c,e6d734,0,152,-1,0,-1,1777518000,2524661999
109460,3,0,0,0,1094,0,0,100,60,0,1,1,1,1,1,1,1,50,0,6ac43c,e6d734,0,152,-1,0,-1,1614135600,2524661999
109501,3,1,1,1,1095,0,0,100,0,0,1,1,1,1,1,1,1,0,0,4baece,c63663,0,151,-1,0,-1,1758250800,2524661999
109601,3,1,1,1,1096,0,0,100,0,0,1,1,1,1,1,1,1,0,0,cb243e,9ad2f5,0,151,-1,0,-1,1742526000,2524661999
109701,3,1,1,1,1097,0,0,100,0,0,1,1,1,1,1,1,1,0,0,d83a43,6fbbf1,0,151,-1,0,-1,1756004400,2524661999
109801,3,1,1,1,1098,0,0,100,0,0,1,1,1,1,1,1,1,0,0,eeb42a,d93c49,0,151,-1,0,-1,1614135600,2524661999
109850,3,1,0,0,1098,0,0,100,50,0,1,1,1,1,1,1,1,50,0,eeb42a,d93c49,0,152,-1,0,-1,1745982000,2524661999
109901,3,1,1,1,1099,0,0,100,0,0,1,1,1,1,1,1,1,0,0,d94149,cddee0,0,151,-1,0,-1,1614135600,2524661999
109930,3,1,0,0,1099,0,0,100,30,0,1,1,1,1,1,1,1,30,0,d94149,cddee0,0,152,-1,0,-1,1722222000,2524661999
109960,3,0,1,0,1099,0,0,100,1,0,1,1,1,1,0,1,1,0,0,d94149,cddee0,0,190,-1,0,-1,1614135600,2524661999
110001,3,1,1,1,1100,0,0,100,0,0,1,1,1,1,1,1,1,0,0,d85081,d8d2d9,0,151,-1,0,-1,1614135600,2524661999
110002,3,1,0,0,1100,0,0,100,2,0,1,1,1,1,1,1,1,2,0,d85081,d8d2d9,0,152,-1,0,-1,1762743600,2524661999
110201,3,1,1,1,1102,0,0,100,0,0,1,1,1,1,1,1,1,0,0,ca4640,305991,0,151,-1,0,-1,1713495600,2524661999
110213,3,1,0,0,1102,0,0,100,13,0,1,1,1,1,1,1,1,13,0,ca4640,305991,0,152,-1,0,-1,1769742000,2524661999
110301,3,1,1,1,1103,0,0,100,0,0,1,1,1,1,1,1,1,0,0,e69a22,cc382e,0,151,-1,0,-1,1771038000,2524661999
110401,3,1,1,1,1104,0,0,100,0,0,1,1,1,1,1,1,1,0,0,7db0e0,f77696,0,151,-1,0,-1,1614135600,2524661999
110410,3,1,0,0,1104,0,0,100,10,0,1,1,1,1,1,1,1,10,0,7db0e0,f77696,0,152,-1,0,-1,1735268400,2524661999
110501,3,1,1,1,1105,0,0,100,1,0,1,1,1,1,1,1,1,1,0,5abae6,f8db55,0,151,-1,0,-1,1614135600,2524661999
110523,3,1,0,0,1105,0,0,100,23,0,1,1,1,1,1,1,1,23,0,5abae6,f8db55,0,152,-1,0,-1,1724986800,2524661999
110601,3,1,1,1,1106,0,0,100,0,0,1,1,1,1,1,1,1,0,0,4a71b2,bdd1e9,0,151,-1,0,-1,1614135600,2524661999
110623,3,1,0,0,1106,0,0,100,23,0,1,1,1,1,1,1,1,23,0,4a71b2,bdd1e9,0,152,-1,0,-1,1756436400,2524661999
110701,3,1,1,1,1107,0,0,100,0,0,1,1,1,1,1,1,1,0,0,d44853,4840ad,0,151,-1,0,-1,1700449200,2524661999
110720,3,1,0,0,1107,0,0,100,20,0,1,1,1,1,1,1,1,20,0,d44853,4840ad,0,152,-1,0,-1,1743390000,2524661940
110760,5,0,0,0,1107,0,0,1107,20,0,0,1,0,0,0,1,1,60,0,d44853,4840ad,0,152,-1,0,-1,1614135600,2524661940
110801,3,1,1,1,1108,0,0,100,0,0,1,1,1,1,1,1,1,0,0,bf3344,4e4e4e,0,151,-1,0,-1,1708743600,2524661999
110901,3,1,1,1,1109,0,0,100,0,0,1,1,1,1,1,1,1,0,0,f15b75,2c9679,0,151,-1,0,-1,1710990000,2524661999
110902,3,1,0,0,1109,0,0,100,2,0,1,1,1,1,1,1,1,2,0,f15b75,2c9679,0,152,-1,0,-1,1753153200,2524661999
111001,3,1,1,1,1110,0,0,100,0,0,1,1,1,1,1,1,1,0,0,948eab,0a3874,0,151,-1,0,-1,1725937200,2524661999
111026,3,1,0,0,1110,0,0,100,26,0,1,1,1,1,1,1,1,26,0,948eab,0a3874,0,152,-1,0,-1,1748574000,2524661999
111101,3,1,1,1,1111,0,0,100,0,0,1,1,1,1,1,1,1,0,0,2c2f9d,fffd8c,0,151,-1,0,-1,1731898800,2524661999
111201,3,1,1,1,1112,0,0,100,0,0,1,1,1,1,1,1,1,0,0,d0ba00,38312b,0,151,-1,0,-1,1778468400,2524661999
111301,3,1,1,1,1113,0,0,100,0,0,1,1,1,1,1,1,1,0,0,fd637f,fbd872,0,151,-1,0,-1,1753153200,2524661940
111401,3,1,1,1,1114,0,0,100,0,0,1,1,1,1,1,1,1,0,0,c0af3b,583d3e,0,151,-1,0,-1,1763521200,2524661999
111501,3,1,1,1,1115,0,0,100,1,0,1,1,1,1,1,1,1,1,0,be4134,ecd898,0,151,-1,0,-1,1740366000,2524661999
111601,3,1,1,1,1116,0,0,100,0,0,1,1,1,1,1,1,1,0,0,cf2f2b,533c3d,0,151,-1,0,-1,1724468400,2524661999
111626,3,1,0,0,1116,0,0,100,26,0,1,1,1,1,1,1,1,26,0,cf2f2b,533c3d,0,152,-1,0,-1,1780023600,2524661999
111701,3,1,1,1,1117,0,0,100,0,0,1,1,1,1,1,1,1,0,0,c1213c,bad7f4,0,151,-1,0,-1,1733799600,2524661999
111801,3,1,1,1,1118,0,0,100,0,0,1,1,1,1,1,1,1,0,0,344d99,5cbac8,0,151,-1,0,-1,1776654000,2524661940
111901,3,1,1,1,1119,0,0,100,0,0,1,1,1,1,1,1,1,0,0,332d1f,e6e08a,0,151,-1,0,-1,1719370800,2524661999
111946,3,1,0,0,1119,0,0,100,46,0,1,1,1,1,1,1,1,46,0,332d1f,e6e08a,0,152,-1,0,-1,1764298800,2524661999
112001,3,1,1,1,1120,0,0,100,0,0,1,1,1,1,1,1,1,0,0,131b4c,f7eb49,0,151,-1,0,-1,1721358000,2524661999
112101,3,1,1,1,1121,0,0,100,0,0,1,1,1,1,1,1,1,0,0,efa605,d22630,0,151,-1,0,-1,1726801200,2524661999
112401,3,1,1,1,1124,0,0,100,0,0,1,1,1,1,1,1,1,0,0,e5bd00,0047bb,0,151,-1,0,-1,1728615600,2524661999
112410,3,1,0,0,1124,0,0,100,10,0,1,1,1,1,1,1,1,10,0,e5bd00,0047bb,0,152,-1,0,-1,1767841200,2524661999
112601,3,0,1,1,1126,0,0,100,0,0,1,1,1,1,1,1,1,0,0,fa83cb,d8c8d1,0,151,-1,0,-1,2524661999,2524661940
112701,3,1,1,1,1127,0,0,100,0,0,1,1,1,1,1,1,1,0,0,574a74,f4db4e,0,151,-1,0,-1,1745204400,2524661999
112801,3,0,1,1,1128,0,0,100,0,0,1,1,1,1,1,1,1,0,0,009cbd,0cb85f,0,151,-1,0,-1,2524661999,2524661999
112901,3,1,1,1,1129,0,0,100,1,0,1,1,1,1,1,1,1,1,0,69a9e9,cc3300,0,151,-1,0,-1,1771902000,2524661999
113001,3,1,1,1,1130,0,0,100,0,0,1,1,1,1,1,1,1,0,0,454152,907594,0,151,-1,0,-1,1775790000,2524661940
113101,3,1,1,1,1131,0,0,100,0,0,1,1,1,1,1,1,1,0,0,53565a,ef4d60,0,151,-1,0,-1,1741662000,2524661999
113201,3,1,1,1,1132,0,0,100,1,0,1,1,1,1,1,1,1,1,0,424840,268745,0,151,-1,0,-1,1747796400,2524661999
113202,3,1,0,0,1132,0,0,100,2,0,1,1,1,1,1,1,1,2,0,424840,268745,0,152,-1,0,-1,1773198000,2524661999
113301,3,1,1,1,1133,0,0,100,0,0,1,1,1,1,1,1,1,0,0,464647,50a19f,0,151,-1,0,-1,1749783600,2524661999
113401,3,1,1,1,1134,0,0,100,0,0,1,1,1,1,1,1,1,0,0,8e8180,473d3c,0,151,-1,0,-1,1781492400,2524661940
113501,3,1,1,1,1135,0,0,100,0,0,1,1,1,1,1,1,1,0,0,bfb33e,49699c,0,151,-1,0,-1,1766322600,2524661940
113601,3,1,1,1,1136,0,0,100,0,0,1,1,1,1,1,1,1,0,0,cb3a43,802f2d,0,151,-1,0,-1,1779246000,2524661940
113701,3,1,1,1,1137,0,0,100,0,0,1,1,1,1,1,1,1,0,0,2c9c46,c8dbe9,0,151,-1,0,-1,1768791600,2524661940
113801,3,0,1,1,1138,0,0,100,0,0,1,1,1,1,1,1,1,0,0,822b4a,d8ced2,0,151,-1,0,-1,2524661999,2524661940
113901,5,0,1,1,1139,0,0,100,0,0,1,1,1,1,1,1,1,0,0,5198b0,dde4e2,0,151,-1,0,-1,2524661999,2524661940
114001,3,0,1,1,1140,0,0,100,1,0,1,1,1,1,1,1,1,1,0,8b1538,e9a2b2,0,151,-1,0,-1,2524661999,2524661940
114101,3,0,1,1,1141,0,0,100,0,0,1,1,1,1,1,1,1,0,0,17af87,d0dee8,0,151,-1,0,-1,2524661999,2524661940
114201,3,0,1,1,1142,0,0,100,0,0,1,1,1,1,1,1,1,0,0,7e2d40,bd9b60,0,151,-1,0,-1,2524661999,2524661940
114301,3,1,1,1,1143,0,0,100,1,0,1,1,1,1,1,1,1,1,0,4146b8,f1eb9d,0,151,-1,0,-1,1773889200,2524661940
114401,3,0,1,1,1144,0,0,100,0,0,1,1,1,1,1,1,1,0,0,cb363d,52606b,0,151,-1,0,-1,2524661999,2524661940
114501,3,0,1,1,1145,0,0,100,0,0,1,1,1,1,1,1,1,0,0,beab08,3a4c5c,0,151,-1,0,-1,2524661999,2524661940
200101,3,0,0,0,2001,0,0,100,0,0,1,1,1,0,1,1,1,0,0,494541,E8DD4C,0,151,-1,0,-1,1614135600,2524661999
200201,3,0,0,0,2002,0,0,100,0,0,1,1,1,0,0,1,1,0,0,494541,E8DD4C,0,151,-1,0,-1,1614135600,2524661999
200301,3,0,0,0,2003,0,0,100,0,0,1,1,1,0,0,1,1,0,0,494541,E8DD4C,0,151,-1,0,-1,1614135600,2524661999
200401,3,0,0,0,2004,0,0,100,0,0,1,1,1,0,0,1,1,0,0,494541,E8DD4C,0,151,-1,0,-1,1614135600,2524661999
200501,3,0,0,0,2005,0,0,100,0,0,1,1,1,0,0,1,1,0,0,215a95,db4977,0,151,-1,0,-1,1614135600,2524661999
200601,3,0,0,0,2006,0,0,100,0,0,1,1,1,0,0,1,1,0,0,da6642,755151,0,151,-1,0,-1,1614135600,2524661999
200701,3,0,0,0,2007,0,0,100,0,0,1,1,1,0,0,1,1,0,0,f07736,ffa6d1,0,151,-1,0,-1,1614135600,2524661999
200801,3,0,0,0,2008,0,0,100,0,0,1,1,1,0,0,1,1,0,0,FFFFFF,FFFFFF,0,151,2008,0,-1,1614135600,2524661999
200802,3,0,0,0,2008,0,0,100,0,0,1,1,1,0,0,1,1,1,0,FFFFFF,FFFFFF,0,151,2008,0,-1,1614135600,2524661999
200803,3,0,0,0,2008,0,0,100,1,0,1,1,1,0,0,1,1,1,0,FFFFFF,FFFFFF,0,151,2008,1,-1,1614135600,2524661999
900101,5,1,0,0,9001,0,0,100,0,0,1,1,1,1,0,0,0,0,0,FFFFFF,FFFFFF,0,151,-1,-1,-1,1614135600,2524661999
900201,5,0,0,0,9002,0,0,100,0,0,1,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,151,-1,-1,-1,1614135600,2524661999
900301,5,0,0,0,9003,0,0,100,0,0,1,1,1,1,0,0,0,0,0,FFFFFF,FFFFFF,0,151,-1,-1,-1,1614135600,2524661999
900401,5,0,0,0,9004,0,0,100,0,0,1,1,1,1,0,0,0,0,0,FFFFFF,FFFFFF,0,151,-1,-1,-1,1614135600,2524661999
900501,5,0,0,0,9005,0,0,100,0,0,1,1,1,1,0,0,0,0,0,FFFFFF,FFFFFF,0,151,-1,-1,-1,1614135600,2524661999
900601,5,0,0,0,9006,0,0,100,0,0,1,1,1,1,0,0,0,0,0,FFFFFF,FFFFFF,0,151,-1,-1,-1,1614135600,2524661999
900701,5,0,0,0,9007,0,0,100,0,0,1,1,1,1,0,0,0,0,0,FFFFFF,FFFFFF,0,151,-1,-1,-1,1614135600,2524661999
900801,5,0,0,0,9008,0,0,100,0,0,1,1,1,1,0,0,0,0,0,FFFFFF,FFFFFF,0,151,-1,0,-1,1614135600,2524661999
901001,6,0,0,0,1001,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901002,6,0,0,0,1002,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901003,6,0,0,0,1003,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901004,6,0,0,0,1004,0,0,230,90,0,0,1,1,1,0,1,1,90,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901005,6,0,0,0,1005,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901006,6,0,0,0,1006,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901007,6,0,0,0,1007,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901008,6,0,0,0,1008,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
901009,6,0,0,0,1009,0,0,230,90,0,0,1,1,1,0,1,1,0,0,FFFFFF,FFFFFF,0,50,-1,0,-1,1614135600,2524661999
